id,start,end,event,size,state
,,,,,1
,257703.0,539549.0,0.0,,
,539549.0,,,,
,,,1.0,64.0,1
,580717.0,,1.0,64.0,
1238.0,,1630464.0,,67.0,1
1239.0,,163249.0,0.0,67.0,0
,0.0,1787365.0,,,0
1241.0,,,,,
1241.0,4471.0,,,,0
1241.0,4615.0,4626.0,1.0,,
1241.0,4626.0,,0.0,,1
1241.0,,,,,
,,,,,1
,,28793.0,1.0,,
,28793.0,39247.0,,,1
,39247.0,,,106.0,1
1241.0,58095.0,58620.0,1.0,,1
1241.0,,,,,
1241.0,162330.0,,,111.0,1
,257321.0,,,131.0,
,539167.0,,0.0,,
1241.0,,,,,
,593065.0,,1.0,137.0,1
,598409.0,,0.0,,1
,,1630080.0,0.0,137.0,
,0.0,8930.0,1.0,,
,8930.0,,,,
1364.0,,579147.0,,221.0,0
1365.0,0.0,169841.0,,151.0,
,,,0.0,209.0,
,,12278.0,1.0,,
,,96149.0,,,1
1366.0,,398132.0,1.0,359.0,
,398132.0,,0.0,359.0,
1367.0,,1812.0,,110.0,
,,,0.0,,1
1367.0,3324.0,,0.0,,
1367.0,4815.0,,,118.0,1
1367.0,,720615.0,,,1
,0.0,,0.0,64.0,
1368.0,1338416.0,1717382.0,1.0,66.0,0
,1717382.0,,0.0,,1
,,1338416.0,0.0,,
,1338416.0,1717382.0,1.0,,
1369.0,,,,11.0,
,,,,11.0,0
,0.0,,0.0,439.0,0
1372.0,0.0,989437.0,0.0,,0
1373.0,,,,327.0,0
,511489.0,989437.0,0.0,,1
,0.0,96049.0,0.0,,
1375.0,,,,,
1376.0,,214458.0,,57.0,0
1376.0,,1726647.0,,65.0,1
1374.0,,796327.0,,,0
1374.0,796327.0,,1.0,35.0,1
1374.0,853809.0,1180170.0,,,
1374.0,,,0.0,,
,0.0,433446.0,0.0,,
,,,,,0
,,,0.0,408.0,
,,,0.0,,
,402889.0,1579727.0,,241.0,0
,0.0,,,,0
,,52926.0,0.0,159.0,0
,,53453.0,,,0
,53453.0,112492.0,,,
1382.0,112492.0,123579.0,,,1
1382.0,,,,198.0,
,157333.0,,1.0,198.0,
,431890.0,,,198.0,1
,,1909264.0,,35.0,0
,0.0,,1.0,,
,238.0,642.0,1.0,535.0,
,,115154.0,,,1
,115154.0,115352.0,1.0,,1
,115352.0,115512.0,,548.0,
1384.0,115512.0,,,533.0,
1384.0,139162.0,,,,1
,,,,541.0,
1384.0,165821.0,171455.0,,608.0,
1384.0,171455.0,211079.0,1.0,,1
1384.0,,,1.0,,1
1384.0,263967.0,264007.0,,610.0,1
1384.0,264007.0,264560.0,1.0,,1
1384.0,264560.0,298892.0,1.0,610.0,
1384.0,298892.0,,1.0,596.0,1
,307899.0,,0.0,582.0,1
1384.0,324530.0,339336.0,,,
1384.0,339336.0,,,596.0,1
1384.0,344957.0,349205.0,1.0,593.0,1
1384.0,349205.0,,1.0,,
,368192.0,380454.0,1.0,,1
1384.0,,396949.0,,593.0,1
1384.0,396949.0,409706.0,1.0,,
,409706.0,432933.0,,594.0,
1384.0,432933.0,,1.0,594.0,1
,,461572.0,1.0,,1
,,482886.0,,592.0,
,,498933.0,0.0,593.0,1
1384.0,,591126.0,1.0,,
1384.0,,691844.0,,,1
1384.0,691844.0,779992.0,0.0,579.0,1
,779992.0,,1.0,579.0,
,,809853.0,1.0,551.0,
1384.0,,824157.0,,551.0,1
,824157.0,,1.0,551.0,1
1384.0,,,1.0,551.0,
,1020172.0,1065678.0,,539.0,1
1384.0,1065678.0,1072167.0,,539.0,
1384.0,1072167.0,1104901.0,1.0,,1
,1104901.0,,,539.0,
,1212058.0,,,,1
,,,,,
1384.0,,1243177.0,1.0,539.0,
,1243177.0,1256642.0,0.0,532.0,
1385.0,0.0,1046814.0,,254.0,0
1386.0,0.0,214314.0,,,0
1387.0,0.0,15216.0,,,0
1387.0,,192765.0,1.0,,
,192765.0,,,,
1387.0,,,1.0,,1
,,1484443.0,1.0,163.0,1
,,,1.0,,
1387.0,1487905.0,,0.0,,1
1387.0,1488315.0,,,197.0,
,,1499721.0,0.0,,1
1387.0,,,0.0,197.0,
1387.0,,1499817.0,0.0,,
,1499817.0,,,197.0,1
,,,,,
,340582.0,547103.0,0.0,,1
1388.0,547103.0,,1.0,101.0,1
1388.0,,,,97.0,
,,,,96.0,
,,1232221.0,,,0
,,,0.0,,
1391.0,,171275.0,0.0,,0
1392.0,,617669.0,0.0,147.0,0
,0.0,,1.0,42.0,0
1393.0,322880.0,547245.0,,64.0,1
,0.0,,1.0,63.0,
,192573.0,211459.0,1.0,,
1394.0,,292117.0,,10.0,
1394.0,,,,130.0,1
1394.0,,510060.0,,189.0,
1394.0,510060.0,590478.0,,,1
,,,,,1
1394.0,913435.0,1292401.0,1.0,,
1394.0,,1540745.0,,,
,,958.0,,106.0,
1395.0,958.0,,1.0,,
,,122171.0,0.0,,
,0.0,,0.0,,0
,997834.0,,,51.0,
,,1595707.0,,51.0,1
1396.0,1595707.0,,0.0,,
1397.0,0.0,,,,
,62277.0,,1.0,,
1397.0,173839.0,,,146.0,
1397.0,373064.0,388737.0,,139.0,
,388737.0,,,,1
,424929.0,430777.0,1.0,,1
1397.0,430777.0,,0.0,226.0,
1397.0,,,,,1
,,,,,
,,,1.0,1323.0,1
1397.0,636618.0,717091.0,,,
,717091.0,718516.0,,,1
1398.0,0.0,8448.0,,1203.0,
,8448.0,16246.0,0.0,1154.0,1
1398.0,,27486.0,0.0,1157.0,1
,27486.0,29256.0,0.0,,
1398.0,29256.0,,1.0,1137.0,1
,46589.0,50143.0,1.0,1139.0,
1398.0,50143.0,189815.0,,1049.0,
1398.0,189815.0,,,1047.0,1
1398.0,,,1.0,,
,,,,1155.0,
,,,1.0,84.0,0
,120805.0,472426.0,,84.0,
1400.0,0.0,,1.0,,
1400.0,120805.0,472426.0,0.0,85.0,
,,36355.0,0.0,,0
1244.0,0.0,,1.0,229.0,
,201394.0,,1.0,,1
,201410.0,950195.0,,,1
,950195.0,968907.0,,169.0,1
,,201394.0,,229.0,0
1245.0,,,,,
,,964159.0,,,1
,,1918201.0,0.0,169.0,1
,,16.0,,123.0,0
1246.0,16.0,,0.0,,1
1247.0,,16.0,,123.0,
,16.0,1015137.0,1.0,123.0,
1247.0,,,,124.0,1
,,76029.0,0.0,15.0,0
1402.0,0.0,,1.0,,0
,,734349.0,0.0,,
,0.0,,1.0,,0
,8782.0,1807484.0,,,1
1249.0,,9108.0,1.0,154.0,0
1249.0,9108.0,1807484.0,0.0,341.0,1
,0.0,550.0,1.0,77.0,0
,,,0.0,77.0,1
1250.0,0.0,194911.0,,,0
1250.0,194911.0,616039.0,1.0,,0
,,,,,1
1251.0,,195236.0,1.0,,
1251.0,195236.0,,1.0,15.0,
1251.0,519139.0,,,15.0,
,,,1.0,,1
,,,0.0,15.0,1
1252.0,,325297.0,1.0,283.0,
,,,,,
1252.0,,,1.0,,1
,478154.0,,0.0,281.0,1
1252.0,,580251.0,0.0,,1
,580251.0,580674.0,,289.0,
1252.0,580674.0,583015.0,,288.0,1
1252.0,,,0.0,,
1252.0,,,0.0,288.0,1
1252.0,583163.0,,1.0,289.0,
1252.0,,,,,
1252.0,,,0.0,289.0,
1252.0,,609352.0,0.0,,
,609352.0,662633.0,,290.0,1
,,791709.0,,,1
,0.0,,1.0,283.0,0
,,396208.0,,,1
,,,1.0,290.0,1
,478154.0,,,281.0,
,580241.0,,,282.0,
,580251.0,580720.0,,289.0,
,,583015.0,0.0,,
,583015.0,,,,
1253.0,583071.0,583163.0,,,
1253.0,,583195.0,,,1
,583195.0,,,288.0,1
1253.0,601713.0,,0.0,,
,,,,288.0,1
,,662657.0,1.0,,1
1253.0,662657.0,,,,
1253.0,,,,,
1253.0,823529.0,,,,
1253.0,,1086154.0,,,1
1253.0,,1203147.0,,,1
1253.0,1203147.0,,,,
1253.0,1291471.0,,0.0,,
,,19.0,1.0,35.0,
,19.0,180019.0,,,1
1255.0,0.0,,1.0,,
,19.0,,1.0,123.0,
,,,,,1
,465187.0,,,123.0,1
1256.0,0.0,325297.0,,,
,,,1.0,,1
1256.0,478154.0,540747.0,,,
1256.0,,662638.0,1.0,,
1256.0,662638.0,791714.0,0.0,417.0,1
1257.0,0.0,,,,
,227742.0,,1.0,396.0,1
,,,,384.0,
,,,1.0,,1
1257.0,662662.0,,,417.0,1
,,994848.0,1.0,417.0,1
,,1076881.0,,,
1257.0,,1203152.0,1.0,396.0,1
,1203152.0,1428501.0,,,
1258.0,0.0,19.0,,26.0,0
,,,,,1
,1517.0,,0.0,,
1259.0,,,,26.0,
1259.0,19.0,1517.0,1.0,235.0,1
1259.0,1517.0,,1.0,,
,79553.0,465187.0,,235.0,
,,627955.0,,235.0,
,,816808.0,0.0,,1
,0.0,,,,0
1260.0,19.0,180019.0,0.0,122.0,
1261.0,0.0,,1.0,18.0,0
,,79553.0,,138.0,
,,,,,
1261.0,,,1.0,,1
,465186.0,816807.0,,,1
1262.0,,,0.0,,
1262.0,194911.0,616039.0,,,0
1262.0,616039.0,,,,1
1263.0,,,1.0,22.0,0
,,,1.0,,1
,519139.0,,1.0,15.0,1
1263.0,982646.0,1368280.0,1.0,,
1263.0,1368280.0,1719901.0,0.0,,
,0.0,,,22.0,0
1264.0,,328317.0,1.0,15.0,
1264.0,,616039.0,1.0,21.0,
1264.0,,1082458.0,,21.0,1
1265.0,0.0,,1.0,,0
,,328972.0,1.0,15.0,
,328972.0,,1.0,21.0,
,519139.0,,,21.0,1
1265.0,982646.0,,1.0,21.0,
,,1719901.0,0.0,21.0,1
1266.0,0.0,46.0,1.0,,
1266.0,46.0,,0.0,,
1266.0,7052.0,10706.0,1.0,,
,,,1.0,158.0,1
1266.0,12217.0,,0.0,,
1267.0,,,,22.0,0
,,,1.0,,
1267.0,,10706.0,1.0,,
1267.0,,,1.0,158.0,
1267.0,,91751.0,,,1
1267.0,91751.0,,1.0,,
,199906.0,,1.0,152.0,1
1267.0,477384.0,665785.0,1.0,,
1267.0,,713450.0,,146.0,
1267.0,713450.0,829004.0,,146.0,
1268.0,0.0,846.0,1.0,87.0,0
,,53509.0,0.0,1042.0,
1268.0,,54488.0,,1048.0,1
,,,,1050.0,
1268.0,,,,1059.0,1
1269.0,,846.0,,,
,,53510.0,0.0,,1
1269.0,53510.0,54484.0,0.0,,1
1269.0,,,1.0,1063.0,1
1269.0,81891.0,,1.0,1063.0,1
,,,1.0,,1
,286010.0,,,1051.0,
1269.0,,286301.0,,1053.0,
1269.0,,342487.0,,,
1269.0,342487.0,371397.0,,,1
1269.0,371397.0,,1.0,,1
1269.0,467522.0,,,999.0,
1269.0,580717.0,,,999.0,1
,582669.0,628175.0,1.0,1002.0,
,628175.0,630288.0,,1003.0,1
1269.0,630288.0,819141.0,,,
1270.0,,846.0,1.0,,
1270.0,,53509.0,0.0,92.0,1
1270.0,53509.0,,0.0,,
,,846.0,1.0,,0
,,,0.0,92.0,1
1271.0,53510.0,,,,
1271.0,81891.0,,1.0,94.0,1
1271.0,,,,,
,,342488.0,0.0,98.0,1
1271.0,,467523.0,1.0,,
1271.0,467523.0,,1.0,,1
1271.0,,,0.0,82.0,1
1272.0,0.0,,,28.0,
1273.0,0.0,,,629.0,0
,227025.0,,1.0,,
1273.0,282635.0,,,633.0,1
1273.0,355783.0,367633.0,,633.0,1
1273.0,,392740.0,1.0,,1
1273.0,392740.0,402171.0,,633.0,
,402171.0,476976.0,0.0,633.0,
,0.0,,1.0,119.0,0
1274.0,,,1.0,,1
,,78808.0,1.0,,
1274.0,78808.0,80282.0,,,1
,80282.0,,,119.0,1
,,,,124.0,1
,81756.0,87568.0,1.0,119.0,1
,87568.0,226682.0,1.0,119.0,1
1274.0,,226692.0,,119.0,1
,,226694.0,,,1
1274.0,,226787.0,1.0,118.0,1
1274.0,,,,,1
,,403431.0,0.0,118.0,1
,,,1.0,,1
1274.0,,,1.0,116.0,1
1274.0,,1049510.0,0.0,,
,,,0.0,,0
,,,1.0,,
,,,,,
1277.0,0.0,,,,
,,,1.0,,
1277.0,31436.0,,,20.0,
,0.0,,1.0,,0
,,282491.0,0.0,,1
1279.0,0.0,81991.0,,1.0,0
,0.0,,0.0,1.0,0
,0.0,81991.0,,,0
1282.0,0.0,,0.0,,
,,465461.0,0.0,52.0,
1284.0,,,1.0,,0
1284.0,,,,,
,,73.0,,528.0,0
,73.0,1367.0,1.0,,
,,,,535.0,1
,,,1.0,,
1285.0,94795.0,,1.0,,1
,,,1.0,573.0,
,,,,,
1285.0,,155527.0,1.0,,1
1285.0,155527.0,,1.0,,
1285.0,155608.0,,1.0,655.0,
1285.0,155672.0,,,,
,211532.0,,1.0,658.0,1
1285.0,393336.0,403431.0,0.0,,1
1285.0,,,,683.0,1
1286.0,0.0,,1.0,,0
1286.0,490420.0,1059709.0,0.0,63.0,1
,0.0,,1.0,,
1287.0,137853.0,206972.0,,,1
,,,0.0,44.0,1
,,740339.0,,83.0,
1404.0,,760349.0,1.0,83.0,1
1404.0,760349.0,790631.0,1.0,,
1404.0,790631.0,,,,
1404.0,1104289.0,1431067.0,1.0,,
1404.0,1431067.0,1863556.0,0.0,,1
,0.0,,1.0,77.0,
1405.0,3260.0,,,,1
1408.0,0.0,,0.0,,
1406.0,0.0,,,58.0,0
1407.0,0.0,,,42.0,
,0.0,156403.0,1.0,,0
,,,,,1
,1261052.0,,,111.0,1
1443.0,0.0,,1.0,,0
,26835.0,459324.0,0.0,,
1444.0,0.0,,,69.0,0
,,,0.0,,
1446.0,,282491.0,,3.0,0
1447.0,,,,3.0,0
,0.0,282491.0,,3.0,0
,,334286.0,1.0,266.0,
,334286.0,1338416.0,0.0,,1
1449.0,,1375075.0,1.0,290.0,1
,1375075.0,1684864.0,,290.0,
1449.0,1684864.0,,1.0,292.0,1
1449.0,1717381.0,1726219.0,,292.0,1
1449.0,,1965724.0,,,1
,,,,,0
1450.0,175968.0,,,,
1450.0,397756.0,,,236.0,
,,,,159.0,
,,,,158.0,
,,,0.0,158.0,1
,,,1.0,,
,,,,257.0,
1452.0,,513909.0,1.0,256.0,
,,,0.0,,
1453.0,,175968.0,1.0,262.0,0
,,,,,
,,,0.0,,0
,1338416.0,1717382.0,,77.0,
,1717382.0,,1.0,77.0,
,1867862.0,,,,1
1455.0,0.0,274150.0,1.0,,0
,,,1.0,,
,,1384070.0,,,
1456.0,0.0,,,218.0,
1456.0,,442273.0,1.0,,
1456.0,442273.0,565908.0,,944.0,1
,,138345.0,,8.0,
,,,,13.0,
1457.0,,,0.0,,
,0.0,1403434.0,,,
,,,0.0,9.0,0
1459.0,0.0,487991.0,,,
1461.0,,1965727.0,,256.0,
,0.0,,,,
1463.0,,,1.0,26.0,
,493807.0,493976.0,0.0,15.0,
,0.0,,,4.0,
,,,1.0,26.0,0
1465.0,493807.0,493976.0,0.0,,
1466.0,,,,,0
,0.0,,,17.0,0
,466.0,844749.0,,,0
1467.0,,,1.0,,0
,,,,17.0,
1467.0,,1472058.0,,17.0,1
1468.0,0.0,,0.0,17.0,
1468.0,,844749.0,,17.0,0
,,1044127.0,1.0,,
,1044127.0,,1.0,17.0,1
1468.0,1223714.0,1472058.0,,17.0,1
1469.0,0.0,544954.0,0.0,17.0,
,,,0.0,9.0,0
,0.0,,,,
1471.0,87344.0,404439.0,,,
1471.0,,,,,
1472.0,,,1.0,,0
1472.0,30825.0,,1.0,,
,38595.0,,1.0,,
1472.0,,,0.0,241.0,
1472.0,,,,,1
1473.0,,,0.0,,0
,0.0,58.0,,,0
,,,,,
1474.0,156.0,5686.0,,20.0,1
1474.0,,,,20.0,1
,,282489.0,0.0,,
1475.0,,,0.0,,
,,,,53.0,0
1476.0,14129.0,403438.0,,,
1476.0,,490419.0,,57.0,1
1476.0,,1049518.0,0.0,56.0,
1477.0,0.0,465461.0,0.0,,
,0.0,49849.0,,12.0,0
,,138.0,0.0,,
1479.0,,,,78.0,
,11106.0,12457.0,,66.0,
1479.0,12457.0,,,64.0,
,,227354.0,0.0,,1
,0.0,14129.0,1.0,,0
1480.0,14129.0,403438.0,,49.0,1
,403438.0,,,58.0,
,,,,,1
1481.0,0.0,465461.0,,48.0,
,,1691.0,,16.0,0
1482.0,1691.0,1072925.0,,16.0,
1483.0,0.0,138.0,,19.0,0
1483.0,,,1.0,,
1483.0,11106.0,,,33.0,
,12457.0,12599.0,,29.0,
,12599.0,,1.0,,
1483.0,,227354.0,,33.0,1
,0.0,,0.0,19.0,0
1484.0,,11106.0,,43.0,0
,11106.0,,,,
,12457.0,12599.0,0.0,,
,,227354.0,0.0,33.0,1
1485.0,,,0.0,40.0,0
,,465461.0,,,
1487.0,0.0,49849.0,,8.0,
,0.0,,0.0,,0
,138.0,11106.0,1.0,,
1488.0,11106.0,,1.0,66.0,
1488.0,12457.0,,0.0,64.0,1
1488.0,,227354.0,,66.0,
1489.0,,,,,0
1490.0,,1413202.0,0.0,72.0,0
1491.0,0.0,138331.0,,316.0,
1491.0,138331.0,752718.0,1.0,309.0,
,,1809995.0,0.0,300.0,
,0.0,,1.0,359.0,
,,,1.0,,
,811480.0,1026024.0,1.0,,1
1492.0,,1113149.0,,,1
,,1602762.0,0.0,,1
1492.0,,,,,
1493.0,,614387.0,1.0,,0
1493.0,614387.0,,,,
1493.0,762550.0,828930.0,,543.0,1
,828930.0,1529011.0,,540.0,1
1493.0,1529011.0,1671663.0,,,1
1494.0,0.0,,0.0,,
,,148787.0,1.0,543.0,
1494.0,148787.0,,,534.0,
,,,,538.0,
,,848607.0,0.0,537.0,
1494.0,848607.0,977716.0,,,
,977716.0,,0.0,,
,,90920.0,,387.0,
1496.0,,,,402.0,
,150917.0,296072.0,,,
,,,,,1
1496.0,,614386.0,,,
,,614565.0,0.0,488.0,
,,,1.0,490.0,1
1496.0,,,0.0,,1
1495.0,0.0,,,,0
,197093.0,236154.0,1.0,227.0,1
1495.0,,243175.0,1.0,237.0,
,243175.0,811479.0,,,1
1495.0,,952868.0,,,
1495.0,952868.0,,1.0,251.0,
,1026022.0,1602761.0,0.0,,1
,1602761.0,,0.0,265.0,
,,,1.0,398.0,0
1497.0,15615.0,1687279.0,,376.0,
1498.0,,,0.0,,
1499.0,0.0,32968.0,,39.0,
,32968.0,,,,0
,,500875.0,,,
,,,1.0,150.0,1
,,643147.0,,150.0,1
1500.0,,1325772.0,,171.0,1
1501.0,0.0,,1.0,,0
1501.0,5492.0,24461.0,,171.0,
,,650719.0,,189.0,
,0.0,1556796.0,0.0,24.0,
1504.0,0.0,3196.0,1.0,,
1504.0,3196.0,,,261.0,
1504.0,,39036.0,0.0,,1
1504.0,39036.0,,,,1
1505.0,,1885431.0,0.0,224.0,
,,,,,
,,,,123.0,
1507.0,0.0,,,,0
1508.0,,,0.0,143.0,0
1508.0,,569592.0,1.0,,0
,569592.0,643209.0,,150.0,
,,,0.0,,1
,0.0,96.0,1.0,,0
,,,1.0,,
1509.0,614386.0,828930.0,1.0,644.0,1
1509.0,,1084336.0,0.0,645.0,1
1509.0,1084336.0,1491308.0,1.0,,
1509.0,1491308.0,,0.0,,1
1510.0,0.0,2596.0,,11.0,
1510.0,,,0.0,,
1511.0,0.0,197093.0,1.0,,
1511.0,197093.0,,1.0,328.0,1
1511.0,,,,343.0,
1511.0,226864.0,811478.0,,355.0,
,811478.0,1026022.0,,,1
,1026022.0,1868755.0,0.0,,1
,,,,246.0,0
,,224631.0,,,
,,226864.0,1.0,,
1512.0,,811478.0,,229.0,
,,,1.0,218.0,
1512.0,,,0.0,218.0,
,,,,,0
,,624282.0,,17.0,1
,624282.0,975903.0,,,
1513.0,0.0,1625334.0,,,
,0.0,,,,0
1516.0,,1135577.0,1.0,,
1516.0,,,,,1
,,,,,
,497168.0,1556878.0,0.0,260.0,
1518.0,,,,,
,442361.0,1552251.0,0.0,119.0,
1519.0,,,,,0
1519.0,6062.0,,,15.0,
1519.0,446973.0,,0.0,16.0,
,,,0.0,16.0,
,0.0,,,,
,0.0,,0.0,,0
,0.0,974073.0,0.0,44.0,0
1521.0,,,1.0,,
,1523250.0,1667522.0,,27.0,
,,1840062.0,,,
1521.0,,,,27.0,1
1522.0,0.0,,,,
,,1556594.0,0.0,158.0,1
1523.0,,,,30.0,
1523.0,236244.0,,1.0,43.0,
1523.0,311001.0,1867596.0,,44.0,1
,,,,,0
,1356521.0,,0.0,206.0,
,,,1.0,433.0,
,,236243.0,,417.0,1
,,,,431.0,
,,1429878.0,,,
,1429878.0,,,,
1526.0,,697055.0,0.0,,0
1527.0,0.0,1642511.0,,67.0,0
,,311002.0,1.0,614.0,
,311002.0,,1.0,,
,,,,,1
,,,1.0,147.0,
,,,,141.0,
,1667522.0,,,,
,,,,,
1530.0,61.0,,,475.0,1
,585.0,,,475.0,1
,,37223.0,,,
,37223.0,37379.0,1.0,,1
,,236243.0,,,1
1530.0,,,,435.0,1
,,,0.0,,1
1531.0,,,0.0,,
1532.0,,41665.0,,,
1533.0,0.0,41600.0,,15.0,0
,0.0,,,,
1535.0,,,,19.0,
1536.0,0.0,1164.0,,,
,,41600.0,,16.0,1
1537.0,,,,,
1537.0,,,,62.0,1
,,,0.0,,0
1539.0,0.0,41665.0,0.0,,
1540.0,,,,,
1541.0,0.0,41600.0,,,
1542.0,,,0.0,16.0,0
,0.0,,0.0,17.0,0
,,,,,
,785.0,,0.0,,1
1545.0,0.0,,,59.0,0
,5300.0,,0.0,60.0,1
1546.0,0.0,5300.0,,,0
,5300.0,41665.0,0.0,,1
1547.0,,5300.0,1.0,,0
1547.0,5300.0,16929.0,1.0,197.0,1
,,41664.0,0.0,203.0,
,,41665.0,,,
,0.0,64.0,,78.0,
,,5299.0,1.0,78.0,1
1549.0,5299.0,41664.0,0.0,,
,0.0,5134.0,1.0,48.0,
,5134.0,,0.0,,
,,41600.0,,,0
,,,,26.0,0
1553.0,,,0.0,,
1554.0,0.0,41600.0,0.0,26.0,0
1555.0,,41600.0,0.0,,
,0.0,41665.0,0.0,,0
,0.0,41600.0,0.0,31.0,
1558.0,,41665.0,,,0
,0.0,,,,
1559.0,1164.0,,0.0,16.0,
,,41600.0,,27.0,0
1560.0,,,,22.0,0
,,,0.0,20.0,
,0.0,,0.0,16.0,
,,,0.0,27.0,0
1565.0,0.0,,,,
,0.0,1278.0,0.0,43.0,0
,,41600.0,,,0
1567.0,0.0,5300.0,1.0,80.0,0
1567.0,5300.0,41665.0,,,1
,,,1.0,,
1568.0,5300.0,41665.0,,47.0,1
1569.0,,,0.0,30.0,0
,1278.0,,0.0,,0
1570.0,,41600.0,,,0
1571.0,,41600.0,,,
,,,0.0,,0
,,,,34.0,0
1410.0,0.0,766911.0,0.0,,0
,766911.0,,0.0,23.0,
,927799.0,1145876.0,,23.0,
1410.0,1145876.0,1394220.0,0.0,,1
,,,1.0,507.0,0
,50482.0,269352.0,,,
1411.0,,564843.0,1.0,,0
,564843.0,,,,
,0.0,18907.0,,374.0,
1574.0,18907.0,44116.0,,,
1574.0,44116.0,53239.0,1.0,641.0,1
,,,,679.0,1
1574.0,58823.0,,,,1
,,,,,
,89275.0,91075.0,1.0,694.0,
1574.0,,,,731.0,
1574.0,122268.0,141434.0,1.0,739.0,
,141434.0,155768.0,1.0,,
1574.0,,219027.0,1.0,733.0,
1574.0,,303424.0,,,1
1574.0,303424.0,,,715.0,1
1574.0,,825697.0,,,
1574.0,825697.0,941307.0,1.0,,1
,941307.0,,1.0,843.0,
1574.0,,,1.0,848.0,1
1574.0,989733.0,,1.0,,1
1574.0,,1011950.0,1.0,,
,1011950.0,,,856.0,1
,1037213.0,1053332.0,,830.0,
,1053332.0,1078152.0,,,
,,,1.0,,1
1574.0,1120539.0,,1.0,,
,1133481.0,,,,
1574.0,,,1.0,769.0,
1574.0,,1214379.0,1.0,750.0,1
1574.0,,,1.0,851.0,
1574.0,,,1.0,,
,,,0.0,,1
1575.0,0.0,,1.0,,
1575.0,13914.0,219031.0,1.0,,1
1575.0,,1053297.0,,,
,1053297.0,,0.0,15.0,1
1576.0,,19478.0,1.0,6.0,
1576.0,,1525088.0,0.0,7.0,1
1577.0,,,,,
,,638568.0,,31.0,
1577.0,,825702.0,,33.0,
1577.0,825702.0,,1.0,41.0,
,,,1.0,,1
,,1053339.0,1.0,37.0,
,,1505607.0,0.0,,1
1578.0,,,,7.0,0
,0.0,,1.0,814.0,0
,,,1.0,808.0,
,,128293.0,0.0,,1
,,272599.0,,853.0,
1579.0,272599.0,312489.0,1.0,,1
,312489.0,486541.0,,,
,486541.0,636919.0,,,
,,226098.0,,836.0,
,,1170450.0,1.0,,1
1580.0,,1209036.0,,823.0,
,1209036.0,1269968.0,,,
,,36530.0,,,0
,,70375.0,1.0,4282.0,1
,,88048.0,1.0,,
,,,,4256.0,1
1581.0,,126281.0,0.0,4316.0,
,126281.0,126523.0,1.0,,
,,266403.0,1.0,4390.0,
,266403.0,322374.0,,,
,322374.0,339800.0,,,
,,,,4479.0,
,351567.0,,1.0,,
1581.0,,403053.0,1.0,,1
,403053.0,413407.0,,4527.0,1
,413407.0,453625.0,1.0,,
1581.0,,479404.0,,,1
,,,1.0,,1
1581.0,645168.0,832569.0,1.0,,
1581.0,,832824.0,1.0,,1
,832824.0,921858.0,0.0,4482.0,
,921858.0,,1.0,4501.0,1
1581.0,,,1.0,4497.0,
1581.0,1012983.0,1025056.0,1.0,,
1581.0,1025056.0,,,,
1581.0,,,1.0,,1
,,,,,1
1581.0,,,,4600.0,1
1581.0,,,,4558.0,1
1581.0,1117678.0,,,4599.0,
1581.0,1126544.0,1129524.0,1.0,,1
,1129524.0,1130279.0,1.0,4708.0,1
,,,1.0,,
1581.0,,1151960.0,,4708.0,1
1581.0,1151960.0,1164918.0,1.0,4714.0,1
1581.0,,,1.0,4693.0,1
,1208241.0,,1.0,4688.0,
1581.0,1265377.0,,0.0,,
,1266900.0,,1.0,4542.0,1
1581.0,,1315983.0,,4554.0,1
,,,1.0,,
,1316247.0,,1.0,,1
1581.0,1330224.0,1344291.0,0.0,,
,,,,,1
,,1373426.0,,4726.0,
,,,,4710.0,1
,,,1.0,4710.0,1
,1427385.0,1436031.0,1.0,4714.0,1
,1436031.0,1478804.0,,4720.0,
,1478804.0,1552275.0,1.0,,
1581.0,,1580888.0,,,1
1581.0,1580888.0,,,5138.0,
,1599299.0,,1.0,,
,,1609988.0,1.0,,1
,,,,,1
,1621353.0,1637443.0,1.0,,1
1581.0,,1639905.0,,,
1581.0,1639905.0,,,,1
,,,0.0,5391.0,1
,,1681855.0,,5357.0,
1581.0,1681855.0,,,5515.0,
1581.0,1683152.0,,1.0,5564.0,1
1581.0,1879087.0,1879397.0,,,1
1581.0,,1880520.0,,,
1581.0,1880520.0,,0.0,5434.0,
1582.0,,,,132.0,
,459.0,1190343.0,,132.0,
1582.0,1190343.0,,0.0,,1
1583.0,0.0,1086173.0,1.0,105.0,0
1583.0,1086173.0,,,127.0,
1584.0,0.0,,,,
1584.0,33651.0,,,680.0,
,34795.0,,0.0,,
1585.0,,,1.0,135.0,0
,50496.0,50609.0,1.0,,
1585.0,50609.0,,1.0,,
1585.0,,1584570.0,1.0,139.0,1
,,,,,
1586.0,,1726647.0,,50.0,
1587.0,0.0,,0.0,,
,7091.0,1052475.0,,264.0,
,0.0,140348.0,0.0,,0
,,,1.0,,0
1413.0,60550.0,,,42.0,
,,,,,
,,,,100.0,0
,751380.0,,1.0,,1
1414.0,,,0.0,100.0,1
,,,1.0,1284.0,0
,,56797.0,1.0,1326.0,1
1417.0,56797.0,,1.0,1319.0,
1417.0,,,1.0,,
1417.0,,336535.0,1.0,,1
1417.0,,405415.0,1.0,,
,405415.0,,1.0,1365.0,1
1417.0,,424201.0,0.0,1365.0,
,,441375.0,,1370.0,1
