white_king_col,white_king_row,white_rook_col,white_rook_row,black_king_col,black_king_row,game
d,,b,,,,eight
d,2,,,g,,eight
d,,b,,,,
d,2,,,f,2,
,,b,,g,,
d,2,,,h,,
,,b,,a,,eight
,2,,5,,,eight
,2,b,,f,,eight
d,,b,,,2,eight
,,,5,h,,
,,,,,3,eight
,,b,5,h,4,eight
,2,b,6,,,eight
,,,6,,2,
d,2,b,6,g,,eight
,2,,6,h,,eight
,,,,,3,eight
,,b,,a,,eight
,,b,7,f,,
,2,,7,g,,
d,,,,h,2,eight
,2,,,,2,
,2,b,,,,eight
d,2,b,8,,,eight
,2,c,,f,2,eight
,2,,1,,2,
d,2,c,1,h,,eight
d,,c,2,,2,
,2,c,2,,,
,,c,,,2,
d,,c,4,,,eight
,2,,,a,5,eight
d,,,4,,6,
,,c,,,7,
d,,,4,,8,
,,c,,,6,
,,,4,,7,
,,c,4,,8,eight
,2,,,,2,eight
d,,,,a,,
d,,,,b,,eight
d,,c,5,b,8,eight
d,2,c,5,,,eight
,,c,5,,2,
d,2,c,5,h,,
d,,,5,,,eight
,2,c,5,h,,eight
d,2,,,,2,
d,,,,g,,eight
d,,,6,h,,eight
,2,,7,f,,
,2,c,,,2,eight
d,2,c,,h,,eight
d,2,,8,,2,eight
d,,,8,g,,
,,,,,,eight
,,,1,h,,
d,2,d,5,,,eight
d,2,d,,g,,
,,,,h,,
d,,d,,h,,eight
d,2,,5,h,,
d,2,d,,,,
,2,d,6,g,,eight
,,d,,h,2,eight
,,,7,,,eight
,,,,g,2,eight
d,2,,,,2,
,2,,8,f,,
,,d,8,g,2,
d,2,,,,2,eight
,2,e,,,,eight
,2,e,2,,2,
,,e,,,,eight
d,2,,5,,,
,2,,5,h,,
d,,,6,,2,eight
,2,,7,h,,eight
,2,e,8,h,,eight
d,,f,5,f,2,
d,2,f,5,g,2,eight
d,,,,g,,
,2,,,,2,
,2,,,,,
d,,g,,,,eight
d,2,,3,h,5,eight
,2,,5,,1,eight
d,,g,5,,,
,2,,,,,
d,2,,,,,
,2,,6,f,,eight
,2,g,6,,1,eight
,2,,,h,,eight
d,2,,,f,,eight
,,g,,g,,eight
d,2,,,h,,eight
d,,g,7,h,,eight
d,,,,f,,eight
,2,g,8,g,,eight
,,g,,h,,
d,2,,,,,eight
,,h,,f,,
d,2,,,,,
d,2,,4,h,2,eight
d,2,,,f,,eight
,2,h,,g,,
d,2,h,,,,eight
,,,6,,1,
,,,6,,1,
,2,,,,8,eight
d,2,,,,,
,,,,g,,
d,,h,,,,
,,h,8,f,1,
,2,,8,,1,
d,,h,,,,eight
d,,,1,,1,
d,3,a,1,,,eight
d,,,,,2,
d,,a,,,,
,,a,1,g,,eight
d,,a,1,h,2,eight
d,3,,,,2,
d,,a,2,,,
,3,,2,h,,
,3,,3,,,eight
d,,a,3,g,2,eight
d,,a,,h,2,
d,3,,,,,
,3,,,e,,eight
,3,a,5,,,eight
,,a,5,,,eight
d,,a,,f,4,eight
d,3,,,g,,eight
d,3,,,g,2,eight
d,,,,,,
d,,,5,,,
d,3,a,,h,4,
,,a,,e,,eight
,,a,,f,1,
,3,a,6,f,2,eight
d,3,,,g,,eight
,3,,,,,
d,,,6,,,
d,,a,,,8,eight
,3,,,,1,eight
d,,a,7,e,,eight
d,3,a,,,1,
,3,a,,,2,
,,,7,g,,
d,3,,7,g,,
d,,,7,g,8,eight
d,,a,7,,2,eight
d,3,a,8,e,,eight
,3,,8,f,1,
,,,8,f,,eight
d,,,,g,,eight
,,a,,,2,
,3,a,,,2,
d,,,1,e,,
d,3,,,,1,
,3,,,f,2,
,,,1,g,,
,,,1,,,
d,3,,1,h,,
d,3,,,,,
,,,2,g,,eight
,,,,,2,eight
,,,3,f,,
,,,3,g,2,
,3,b,3,,,eight
,3,b,,e,1,eight
,,b,,,,
d,3,,5,,2,
,3,b,5,,4,
d,3,,5,g,1,
d,3,b,,g,2,eight
,3,b,5,h,,
,,b,5,,3,
d,3,b,5,h,,
,3,,,,,eight
,,,6,,,eight
,,,,,,
d,3,,,,1,eight
,3,,,,,eight
d,,,,h,2,eight
d,,b,7,d,8,
,,,,e,,
,3,b,7,,,
,,,7,f,,
d,3,b,,f,8,
d,3,b,,g,,
d,,b,7,,2,eight
,,b,,,,
,,b,,h,,
,,b,,,1,
d,3,b,,f,,
d,3,,,f,2,
,,,,,1,eight
d,3,b,,,,
,3,b,8,h,,
,3,,1,a,8,eight
,,,,b,8,eight
d,3,c,,e,1,
d,,c,1,f,,
d,,c,1,f,,
,,,,,,eight
,3,,,,2,
,,c,,h,2,eight
,,c,,a,8,eight
,3,c,,b,8,eight
,,,2,f,,eight
d,,c,2,,,eight
d,,,2,h,2,eight
d,,c,,a,8,
,,c,,b,,
d,,c,,f,2,
,,c,3,g,2,eight
d,3,c,,,,eight
d,,c,4,,,
,3,c,,a,5,eight
d,,c,4,a,,eight
,,c,,a,7,eight
d,,,,a,,
,3,,4,b,4,
d,3,c,4,,5,
d,3,,,,6,
,,c,4,b,,eight
,3,,4,b,8,
d,3,c,5,,1,
,3,c,,,1,
,,,,f,2,
d,,,,,4,eight
d,,,,,1,eight
,,,,,,
,3,c,,,2,eight
,,c,5,h,3,
d,3,c,,,4,
,,,6,a,,
,,,,a,,eight
,3,c,,,,
,,,,e,,
,,,6,f,,eight
d,,c,6,f,2,eight
,3,,,,,eight
,,,,,2,eight
,,c,,,,eight
,3,c,,,8,
,3,,,e,1,
d,,c,7,,1,
d,,c,,,2,
d,3,,7,,8,
,3,,7,g,1,eight
d,3,,,g,2,eight
d,,c,7,g,,eight
d,,,7,,,
,3,,,a,7,eight
,,,8,,,eight
d,,c,,,1,
,,c,,,,eight
,,,,f,,eight
,,c,8,,,
,3,,,g,2,
d,3,c,,,2,
,,d,1,,,
d,,,,a,,
,3,d,1,,7,eight
,3,,1,b,,eight
d,3,d,,h,2,
d,,d,2,a,,
d,3,d,,,,
d,3,,,,8,eight
d,3,,2,b,,
,3,d,,b,,
,3,d,,b,8,eight
d,,d,2,,2,
,3,,,a,7,eight
d,,,4,,8,eight
d,3,d,4,b,7,eight
d,3,d,4,b,8,eight
,3,d,,c,,
d,,,,c,,
d,,d,5,,8,eight
,,,5,,,
,3,,,,1,
d,,,5,f,,
d,,d,,,,eight
,3,,,,,
,,,5,,,
d,,d,,h,,
d,3,d,5,h,3,eight
,3,,,,4,
,,,6,,4,eight
d,3,d,,a,5,
d,3,d,6,a,,eight
d,3,,,,,
,,d,6,,1,eight
d,,d,6,,,eight
,3,,,g,,
d,,,6,g,,
d,3,d,,h,,eight
,,,,,,eight
d,3,d,7,,,eight
,3,d,7,e,,eight
d,,,,f,1,eight
d,3,,7,f,,
,3,,7,,1,
d,3,d,7,,,
,3,,,,8,eight
d,,d,7,,2,
,3,,,,1,eight
d,3,d,,f,,
,,,,f,,
d,3,,8,,,
,,,8,,,eight
,,,8,,,eight
,3,,2,f,2,eight
,,e,,,2,
,,,2,h,2,
,,e,4,,,eight
d,,e,,,2,eight
,,,4,,3,eight
,3,,5,,,eight
d,3,e,5,f,,
,,e,,,2,
,3,e,,,,
,3,,,,3,
d,3,e,5,,,
,,e,,a,,
,3,e,,a,,eight
,,,6,,2,eight
d,,,6,,2,
d,,,,h,,
,,e,,,,eight
,3,e,6,,8,eight
d,3,,,,,
,3,,7,f,,eight
d,,e,7,,,eight
,,,,g,8,eight
,3,e,7,h,2,eight
,,e,7,h,,eight
d,,,,f,2,eight
,,,,,2,
d,3,,,,,eight
d,3,,,,,eight
d,,f,,,8,
d,,f,5,,2,
,3,f,5,g,,eight
,,f,,,,
,,,5,,8,
d,3,,5,h,,
,,f,5,,6,eight
d,3,f,,,,eight
,,,,,,
d,3,f,,a,4,
,,,6,a,5,eight
,,f,,f,2,eight
d,,f,,,2,eight
,3,f,6,,2,eight
d,,,7,b,8,
d,,,7,c,8,eight
,,,7,f,,eight
d,3,f,,g,2,eight
,3,,7,h,,
,,,8,f,2,
,3,f,,g,,eight
,,,,h,2,eight
,,g,2,,,eight
d,,g,,f,2,eight
d,3,,4,,,eight
,,g,,a,,
d,,,,,,eight
d,,g,,f,,eight
d,3,,5,,,
d,3,g,5,,,eight
d,3,g,,,,eight
,,,,,5,
,3,,6,e,1,eight
,,,,f,1,
d,,g,,,,eight
d,,g,,b,,eight
,3,,7,c,,eight
,,,7,,1,eight
d,3,g,,e,8,
,3,g,,,1,
d,,g,7,g,,
d,3,g,,h,,eight
,3,,8,,,eight
d,,g,,f,1,
,,g,,g,1,
d,3,h,,,,eight
d,3,,,f,,eight
d,3,,4,,,eight
,,,4,,,
,3,,,,2,
,3,,5,a,,eight
d,,h,,,,eight
,3,h,,,,eight
d,,h,,g,1,
,3,,5,h,,
d,,,6,a,4,
d,3,h,6,,5,eight
d,3,h,,,1,eight
,3,h,,f,,eight
d,,h,,g,1,eight
,,,,b,,
d,,h,,,,eight
,,,,,1,
,3,,7,,,
,3,,7,,1,
,,h,,g,1,eight
d,3,,,,,eight
,3,h,,e,1,
,3,h,,,1,eight
d,,,,g,1,eight
d,3,h,,h,,
d,4,a,,,2,
d,4,,,,,eight
,,,2,,,
d,4,,,,,eight
,4,a,,,,
,4,a,,e,,
d,4,a,,g,,eight
,,,,g,,
,,a,,,,
,,a,4,,1,
d,4,,,,,
d,4,,,,2,
d,4,a,4,g,,eight
,4,a,,,2,
,4,a,5,b,,
,,a,,,,
,,a,,,2,eight
d,,,,,1,
d,,,,,,eight
,4,a,5,h,,
,4,a,5,,3,
,,,5,,4,
d,4,a,,b,,
,4,a,6,,,eight
d,,a,,c,2,
d,,a,6,,,eight
,,,6,,2,
,,,,h,,
d,4,a,,,,eight
d,4,,7,,1,eight
,4,a,,,,eight
,4,a,7,d,,eight
d,4,,,,2,eight
d,4,a,,h,,
,,a,,,,
d,4,,8,,,eight
d,,,8,,,
d,4,a,,,,
d,4,,8,,2,eight
d,4,a,8,,2,eight
d,,,,h,,eight
,4,,,,,eight
d,4,,3,,,eight
,,,,c,,
d,4,,3,e,2,eight
,,b,3,g,,eight
,,b,3,,2,
d,4,b,4,b,1,eight
,4,b,,,,
d,4,,,e,2,eight
d,,,4,g,,eight
,4,,4,,2,
d,4,b,5,b,,
,,b,5,c,,
,4,b,5,d,1,eight
d,4,b,5,d,,eight
d,4,b,5,,,
d,4,b,,h,3,
,4,b,,h,4,eight
d,4,b,6,b,,eight
d,4,,6,,1,eight
d,4,,6,d,,eight
,,,6,d,2,eight
d,,b,6,h,2,
,,,,b,,eight
d,,,7,,,eight
,,b,,d,,eight
d,4,b,,,,
d,4,,7,,2,
,4,,8,b,1,eight
,4,b,,,,eight
d,4,b,8,,,eight
d,,,,,,
d,,,8,h,2,
,4,,,h,,
d,,c,,h,,
d,,c,,g,,eight
d,,,3,,,eight
,,,,c,1,
,4,c,,,,
d,,c,,e,,
d,4,c,,,,eight
d,,c,4,,,
d,,c,5,,1,eight
d,,,,,,eight
,,,,d,,
d,4,,5,,,
,,,5,,,eight
d,4,,,,,eight
,4,,,h,4,
d,,,,c,,eight
d,4,,,,,eight
,4,,6,,,eight
,,,6,,2,eight
d,,c,,,,
,,,7,,,
,,c,7,,,eight
,4,,7,d,1,eight
d,,,7,,,eight
d,4,,,,,
d,,,,,1,eight
,4,c,8,c,,eight
d,,,,,,
,4,,8,,,eight
d,4,c,8,h,2,
d,4,,,,1,
,4,d,,,2,
,,,1,,,eight
d,4,d,,,,eight
,4,d,2,h,,
,,,,,,
,,,3,,2,
d,,d,,,,eight
d,4,,3,,,eight
,4,,3,,,eight
,4,,,,2,
,4,d,,g,,eight
d,,,3,g,2,eight
,4,d,,,,eight
d,4,,5,,,eight
d,4,d,5,,,
d,4,d,5,h,4,
d,,,,,,
,,d,,h,,
d,4,d,,d,2,eight
,,d,,h,,eight
,,d,8,d,2,eight
,4,,8,,2,eight
d,4,,,b,1,eight
,,,,b,,
d,4,,1,g,,
d,4,,1,,1,
d,,,2,b,2,
d,4,,2,c,,eight
d,4,e,2,,2,eight
,4,,,b,,eight
,4,e,,,2,eight
d,4,,3,d,,
,4,e,,b,1,
,4,e,4,b,2,eight
,4,,4,c,,
d,4,,,,,eight
d,,,4,,2,eight
,,e,,e,,
d,,e,,e,,
d,,,,,1,
,,e,4,,2,
,4,e,4,,3,
,,e,4,g,1,
d,,,4,,2,
,4,e,,g,3,
,4,,5,b,1,
d,,e,,,,eight
,,e,5,c,,eight
d,,e,5,c,,eight
d,4,e,,d,1,eight
,4,e,,,,eight
,,e,,,1,eight
d,,e,5,,1,eight
,,,,g,1,eight
,4,,5,,,
d,,e,5,,3,eight
d,4,e,5,,4,
d,,,6,,,eight
d,,,,c,1,
,,,6,c,,eight
d,,,6,d,,eight
d,4,,,,2,eight
d,4,,6,e,1,
,4,,,f,1,eight
d,4,,6,,,
d,,,,,,
,,e,6,,,
d,,e,,b,,eight
,4,,,c,1,
,4,e,7,,,
,4,e,,d,1,
d,4,e,7,,,eight
,4,e,,e,1,eight
d,4,e,,,,
,,e,,g,1,
d,4,,,h,,eight
d,,,,b,1,eight
d,4,e,,c,1,
d,4,e,8,,,eight
d,,,,,,
d,4,e,8,d,2,
,,e,,,,eight
d,4,,8,f,1,eight
d,,,8,g,,
d,,,8,,2,eight
d,,f,1,,1,
,4,f,,,,eight
d,4,,,,1,
,,f,,,,eight
d,4,,,,1,eight
d,,f,1,,,
,4,f,1,g,7,
,4,f,1,,1,eight
d,4,f,,,2,
d,4,f,,,,
,4,f,,,2,eight
d,,,2,,7,
d,,f,3,,,eight
,4,f,3,b,2,
d,,f,3,c,1,eight
,,f,3,d,1,eight
,4,,3,,2,eight
d,,f,3,e,,eight
,,,3,f,,
d,,,,g,7,eight
,4,,4,b,1,
,,,,,2,
d,4,f,,c,1,eight
d,4,f,4,d,,eight
d,4,,,,,eight
d,4,f,,,1,
d,4,f,4,,,
d,,f,4,f,2,eight
,,f,,,,
,,,,,2,eight
,,f,,c,,eight
,4,,5,,2,
,,,5,d,1,eight
,,,5,,2,eight
d,,f,5,e,1,eight
d,,,5,,1,
,,,5,,2,
,4,,,,2,
,,f,,g,7,eight
,4,,,,2,
d,,,,h,,eight
,,,,,,eight
d,,,5,h,8,
,4,,,,,
,,,6,,,eight
d,4,,6,,1,eight
d,4,f,,c,2,
d,4,f,,,1,
d,,,,d,2,
,4,,,,1,
d,4,f,6,f,1,
,4,,,,2,eight
,4,f,6,,2,eight
,4,f,6,,2,eight
,4,f,7,b,1,eight
d,4,,,,,eight
d,4,,,c,2,
d,4,,7,d,1,
d,,f,7,d,,
d,,,,e,,eight
,4,f,7,f,1,
d,4,,,f,,eight
d,4,f,7,g,,eight
,,,7,h,,eight
,4,f,,b,,eight
d,,f,8,c,1,eight
d,,,,,2,eight
d,,f,,d,,eight
d,4,,,,2,eight
,4,f,8,e,1,
d,4,,,,1,eight
,4,f,,,,eight
d,,,,,2,
,,f,,h,2,
,,,1,b,,eight
,,g,1,,2,eight
d,,,1,c,,eight
,4,,,c,,eight
,4,g,,b,2,eight
,,,2,c,,eight
d,4,,,h,4,
d,4,g,,b,1,eight
,4,g,3,,2,eight
d,,,3,c,,
,,,3,,,eight
d,4,g,3,g,,eight
,,g,4,b,,
,4,g,,,,
,4,,,,1,eight
,4,g,,,,
,,,4,,,eight
,,,4,e,,eight
d,4,g,4,f,1,eight
d,4,,4,g,1,
d,,g,,b,1,eight
,4,,,,,eight
d,4,g,,c,,eight
d,4,,5,c,,
d,,g,,,1,
,4,,,d,,eight
,,g,,,,
,4,,5,,,eight
d,,,5,,,
,4,g,5,h,7,
d,,g,6,b,,
d,4,,,b,2,eight
d,,g,,c,,
,,g,,c,2,eight
,4,g,6,,1,
,,g,,d,,
,4,,6,,1,eight
d,4,,6,f,,eight
,,g,6,g,1,
,4,,,b,1,
,4,g,7,,,
d,4,,,c,1,eight
,,,7,c,2,eight
,,,,,,eight
,4,,,,,
,,,7,,1,eight
,4,,,,,eight
,,,7,g,,
,4,,7,h,5,
d,4,,8,,1,eight
d,4,,,,1,eight
,4,,,c,,eight
,4,,8,d,1,
d,,g,,d,,eight
d,4,,8,,,
d,,g,8,,,eight
,4,g,,,,eight
d,,h,,,1,
d,,h,,,,
,4,,,c,,eight
,,h,,,,
d,4,,2,,,
,,h,2,,2,eight
,,h,3,b,,eight
,4,,3,,,eight
d,,h,3,c,1,
,,h,,e,,eight
d,,h,3,g,,eight
d,,h,,,,eight
d,4,,,,,eight
d,,h,4,,,eight
,,,4,,,eight
,4,,,,1,
,,h,,d,,
d,,,5,,,
d,4,h,,,2,
d,,,5,c,,eight
,4,h,5,c,,
,,,5,,,
,,,,,,eight
d,4,h,5,h,2,
,,h,6,b,1,eight
,4,,6,,,
d,4,h,,,1,eight
d,,,6,,2,eight
,4,h,,d,1,
,,,,,2,
d,,,7,b,,eight
d,,h,7,,2,
d,,,,c,,
d,,h,,c,2,
d,,h,7,d,,
d,4,h,7,,,eight
,,h,7,h,,
d,4,h,,b,,eight
d,,h,8,b,,
d,4,,8,c,1,
,,,,,,eight
d,4,h,8,,1,eight
d,4,h,8,,2,eight
d,4,h,,h,,
a,,,3,c,,
a,,,,,,
a,1,,3,g,,nine
,,,,,,
a,,,,,,nine
a,1,,3,h,2,nine
a,,,3,e,2,
,,b,3,,1,nine
,1,,,g,2,
a,,b,,h,,
,1,,,,,nine
a,1,c,,,1,
,,,3,,,
a,,,,,,nine
,1,c,,,,nine
a,1,,3,,1,
a,,d,3,,,
,,d,3,h,1,
a,,,,,,
a,,e,,c,1,nine
,1,g,1,,,nine
,,g,8,h,1,
,1,a,1,g,1,
b,1,a,,,1,nine
b,,a,,d,,nine
b,1,,,,1,
,,a,,e,,
,,,,g,,nine
b,1,,4,,,nine
b,1,a,,h,2,nine
,,,4,h,3,
b,,a,,,1,
,1,a,,h,1,nine
b,1,a,6,g,,nine
,,a,,h,1,
b,1,a,,g,1,
,1,,,h,1,nine
b,,a,,,,
b,,,,g,,
b,,,8,,,
b,1,b,,d,,nine
b,1,b,3,e,1,nine
b,1,b,3,e,2,nine
,,b,,,,
b,,b,,h,1,nine
,1,,,h,,nine
,1,,,h,,
,1,,5,,,nine
,1,b,,,,nine
b,,b,,,,
,1,,,,1,nine
,1,b,,g,1,
b,1,,7,,1,nine
b,,b,,,1,
b,1,b,8,h,1,
b,,,,a,,
b,,c,1,,8,nine
,,c,1,b,7,
,,,1,,,
b,,,,g,1,
b,,,1,h,1,
b,1,,2,a,7,nine
,,,2,a,,nine
,1,,2,b,3,nine
b,,c,,,5,nine
,1,c,2,,,
b,,c,2,,8,
,,,3,,7,nine
b,1,c,3,a,8,nine
,,c,,b,,nine
b,,,,,,nine
,1,,,d,1,nine
b,,c,3,e,1,
b,1,,,e,,nine
,1,c,,,,
b,,c,,a,8,nine
,,,4,b,,
b,1,c,4,,,
b,,,4,g,,nine
,,,,h,,
,,,,h,,nine
,,c,,h,,
,1,c,5,,,nine
,,,5,h,1,nine
,1,,,,1,
,,,6,h,1,nine
b,1,,7,,1,
,,c,,h,1,
b,1,,,,1,
,1,,8,h,,
b,,,1,,1,nine
b,1,,1,,1,nine
b,1,d,4,g,1,nine
b,,,,,1,nine
b,1,d,,,2,
,1,,4,h,,nine
b,,d,,,1,nine
,,,,h,,nine
b,1,,6,g,1,nine
,,d,,h,1,nine
,1,,,,1,
,,,,,1,
,1,,8,,1,nine
b,1,,8,,1,nine
,,,,,1,
b,,,3,,1,nine
,1,,3,f,,nine
,1,e,3,g,1,
b,,e,3,,2,
,1,,,,1,nine
b,,,,,,nine
b,1,e,4,,,
b,1,,4,,,
b,1,e,,,3,nine
b,1,f,,g,1,
,,f,3,h,,
b,,f,3,h,2,nine
,1,g,,,,nine
b,1,g,1,,5,nine
b,,g,1,,,nine
,1,g,,h,8,nine
b,,,,h,,nine
b,,,,,7,
,1,g,2,,,nine
b,1,,,,,nine
b,,,3,,,
b,,g,,,1,nine
,,g,,e,2,
,,,,f,1,nine
,,,,,,
b,,,,,7,nine
,,,,,8,nine
b,,g,4,,,
b,,g,,h,8,nine
,,g,,h,1,
b,1,,5,,,nine
b,,,6,h,,
b,,,6,,,nine
b,1,g,,,8,nine
b,,,7,,,nine
b,,g,7,h,2,
b,,,7,,,
b,1,g,,h,1,
,,g,,,3,
,,g,,,4,nine
b,1,g,8,h,6,nine
,1,h,,d,,
,1,h,,d,2,
,,,,e,,nine
,1,,,,2,nine
b,1,,,f,,
b,,h,,f,,nine
,1,,,g,,nine
b,1,,3,,,
,,h,,,,
b,,a,1,,1,nine
b,,,1,,,
b,,,2,g,,nine
b,2,a,2,h,,nine
b,,,3,,1,
,2,,,d,2,nine
b,2,a,,e,1,
b,,a,3,e,,
b,2,a,,,,
b,,,4,,1,
,2,,4,h,,
b,2,,,h,,nine
b,,a,5,g,1,
b,2,a,5,,1,nine
,2,,6,,1,
b,2,a,,,,nine
,,,7,g,1,
b,2,,7,h,,
,2,,8,,,nine
,2,a,8,h,1,
,2,b,,,,nine
,2,,3,,2,nine
,2,b,,e,,nine
,,,,e,2,
b,2,b,,,,nine
b,,b,,h,1,nine
,,,,,,nine
,,,,h,3,
b,,b,,g,1,nine
b,,,5,,1,nine
,2,,6,,,
,2,,,,,nine
,2,b,,,1,
b,,,,h,1,nine
b,2,,,,,
,2,,8,h,1,
b,2,,,,,
,2,c,1,,1,nine
,,c,,,,nine
,,c,,e,,nine
,2,c,3,,,nine
,,c,,,,
b,,c,4,,1,nine
,2,,,h,2,nine
b,,,4,,3,
b,2,,,,,
,2,c,,h,,
b,,,6,g,1,nine
,2,,,,,
,,c,7,,,
b,2,c,,,,nine
b,,,8,g,1,
b,2,c,,,,
b,2,d,,,,
b,,d,1,h,1,
,2,,4,g,,nine
b,2,,,h,,nine
b,,d,4,,,nine
b,2,,,,,
b,,,,g,,nine
,2,d,,,,
,2,,,g,,
b,2,d,6,,1,
b,,,7,,1,
,,d,7,h,1,nine
b,,d,8,g,1,
,,d,8,,,
b,2,e,3,,,nine
b,,e,3,,1,
,,,,f,,
,2,e,3,g,,
,,e,,g,2,nine
b,,,4,,1,nine
b,2,e,,,,
b,,,,h,,
b,,e,4,,2,
b,2,e,4,h,,nine
,,f,,,1,
,2,f,3,h,,nine
b,,f,3,,,nine
,2,,,h,,
,2,g,,h,,
b,,g,1,,6,nine
,,,,h,,nine
,2,g,2,,,nine
,,,,h,7,nine
b,2,g,2,h,8,nine
b,,,3,,1,
,,g,3,,2,nine
,,g,,,1,
,,,,e,,nine
b,2,g,3,,,
,2,g,3,,1,nine
,,,,h,7,
b,,g,,h,8,
,2,,4,h,1,
b,2,g,4,h,8,
b,,,5,h,1,
b,,g,5,h,,nine
,2,g,,h,1,
,,g,6,,2,
,,g,,,8,nine
b,2,g,7,,,nine
b,2,g,7,h,,nine
b,2,,7,,,
,,,8,,,
,2,g,,h,,nine
,,g,8,h,,
b,,g,,h,,
,,,3,d,1,nine
b,,h,3,d,2,
,,,3,,,
,2,h,3,,,
,2,h,,,,nine
b,2,h,3,f,,
,2,,3,g,1,
b,2,,3,,1,nine
,,,,,1,nine
,,a,,,1,
c,,a,,g,,nine
,,a,,h,,
,,,2,h,,
c,1,,,,2,nine
,,a,,f,,
c,,,5,,1,
c,,a,,,,nine
,1,,,g,,nine
,1,,,,,
,,a,6,,1,
c,1,,6,f,,nine
,,,6,,1,nine
c,1,a,6,h,2,nine
,,,,,,
,,a,,f,,nine
c,1,,7,g,1,nine
,1,,,h,,
,1,a,7,h,8,nine
c,,a,,e,1,
c,,,8,,,
c,,,,,,
c,1,,8,h,,
c,,,,,1,
c,,,,f,,nine
,1,,,g,,nine
c,1,,,h,,
c,1,b,2,h,,nine
c,1,,,,2,
c,,,4,f,3,
c,,b,,a,,
c,1,b,5,,1,nine
c,1,,,,1,
,1,b,,g,1,
c,,,,,2,nine
,,b,6,a,,
c,1,b,,a,4,
,,b,6,e,,nine
c,,b,,f,,
,,b,6,g,,nine
,1,b,,,2,
c,1,b,,,,
,,,,,,
c,1,,,,,nine
c,,,7,f,,nine
c,,,,g,,
,1,,,,2,nine
,,b,,,,
c,1,,,,,
c,,,,g,,
c,,b,,,2,nine
,1,,2,,7,nine
c,,,2,,,nine
c,1,,,b,7,nine
c,,c,,b,,
c,1,,,h,,
,1,c,,,,
,1,,,,8,nine
,,,3,,,
c,,,,b,,
c,,c,,a,,
c,,c,4,,8,
,1,c,4,,,
c,1,c,4,,8,nine
c,1,c,4,f,,nine
c,,c,4,,3,
,1,,5,e,,
,1,,5,,1,
c,,,5,,,
c,,c,5,,,
,,,,,1,
c,1,c,6,f,,nine
c,,,6,g,1,nine
,,c,,h,2,nine
,1,c,,,1,
,,c,7,,1,
,,,7,,,
,,c,7,,2,
,,c,8,e,,
c,1,,8,f,1,
c,1,c,,,,nine
,,c,8,,2,
c,,,,,2,
,,,,h,2,
c,,,,,,
c,1,d,6,,2,nine
c,1,d,7,,,nine
c,,,,h,2,
c,,,4,,2,nine
c,1,f,,,,
,1,,,h,3,nine
c,,,5,,1,nine
,1,,,,,nine
c,1,,,,3,nine
,,,,h,4,nine
c,1,,,h,,
c,,g,3,,,nine
c,,,3,,,
c,1,,4,e,,nine
,,,,,1,nine
,,g,,h,2,nine
c,1,g,,,6,
,,,5,h,,nine
,,g,,h,3,nine
c,,g,5,h,8,nine
,1,,,,2,
,,g,6,h,4,nine
,,,6,,,
c,,,,h,,nine
,,g,7,h,4,nine
,1,,,h,,
c,,,8,h,,nine
c,,,,,,nine
,,,4,e,1,
c,,h,,f,,
c,,,4,,1,
,1,,4,g,,
c,1,h,,,,
c,1,,,,2,nine
,1,,5,,1,nine
,,h,,e,1,
,,,,,,nine
c,1,,,e,,
,1,,8,e,1,nine
c,2,,1,,,nine
c,2,a,,h,2,
,,,3,a,7,
,2,a,,,8,
,,,,a,,
,,a,4,,8,nine
c,,a,,e,2,
,,a,,,2,
,,,,f,3,nine
,2,a,,h,,
,2,,,h,,nine
c,2,,7,c,,
c,2,a,7,,,nine
,,,7,,8,
c,,,,,2,
,2,a,,,8,
c,2,a,,h,,nine
c,,b,1,h,,
,2,b,2,h,,
,2,b,4,e,,nine
,2,,4,,2,
c,,,,,,nine
c,,b,5,,,nine
,,b,6,h,2,
c,,,,e,8,
,,b,,g,,nine
,,,,,2,
,2,b,7,,,
c,2,b,,h,,
,,c,1,g,,
c,2,c,1,,,
,2,,3,a,3,nine
,2,c,3,,4,nine
c,,c,3,a,5,nine
,2,,,b,,nine
c,2,,,e,2,nine
,,c,,,,nine
,,c,4,,,
c,,c,5,,,nine
,,,5,a,,nine
c,,c,,a,,
,,c,5,,6,nine
,,c,,,7,nine
c,,,,,,nine
c,2,,,,2,nine
,2,c,,a,3,
c,,,,,7,
c,,,,a,,
,2,c,,,8,nine
,,,,h,2,
,2,,,,,nine
,2,c,,,4,
,2,,7,,5,
c,,,,a,,
c,,c,7,,7,
c,2,c,,b,,
c,2,,,,5,
c,,c,,g,8,nine
,2,,,h,,
,2,c,,,8,nine
c,2,,,a,,
c,2,c,,a,,nine
c,2,c,,,5,nine
,,c,,a,6,nine
,2,,8,a,,nine
,2,,,,,
,,,,b,,
,,,8,b,5,
c,,c,,b,,nine
c,2,,,,2,nine
,,d,1,,8,nine
c,,,,b,8,nine
,2,d,,,8,
c,,d,1,,1,nine
,,,1,f,,nine
c,2,d,,g,,nine
c,,,,,,
,2,d,2,a,8,
,,d,,,,
c,,,,,8,nine
c,2,d,2,,,nine
,,,3,a,,
,,,3,,,nine
c,2,d,,a,8,
,,d,,,8,nine
,2,,3,c,,
c,,,4,a,,
,,d,4,,8,nine
,,d,,,,nine
c,,d,4,,8,nine
,,,4,e,2,
,,,4,f,2,nine
,2,,4,,,nine
c,,d,,a,5,
