Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay
B6,2829,PHX,SMX,7,1186.0,46.0,0
B6,6403,PVD,RDU,5,365.0,125.0,0
US,158,PHX,OMA,6,590.0,180.0,0
OO,1227,BIS,DCA,1,1022.0,102.0,1
EV,7069,SAV,IAD,6,872.0,103.0,0
WN,3094,SFO,LAS,4,870.0,95.0,0
MQ,3315,ACY,JAN,3,400.0,80.0,0
AA,1506,MIA,BTM,4,820.0,185.0,1
AA,267,LAX,HNL,3,1145.0,365.0,1
DL,5996,BFL,MSP,3,850.0,185.0,0
F9,419,DEN,LAX,4,1275.0,149.0,0
XE,2245,EWR,OKC,1,1140.0,234.0,0
US,1027,CYS,RDD,5,840.0,149.0,0
XE,2871,EWR,GSO,1,479.0,114.0,0
UA,263,LWB,LAX,3,1170.0,265.0,0
MQ,4364,ORD,CVG,3,1255.0,75.0,0
OO,6604,SLC,DEN,6,447.0,98.0,1
MQ,1533,CHO,ORD,4,600.0,160.0,0
XE,1760,SCC,PHX,2,870.0,155.0,1
AA,431,MIA,TPA,7,945.0,60.0,0
WN,7304,DEN,LAS,4,425.0,125.0,1
MQ,3722,CDC,BNA,6,595.0,74.0,0
F9,34,BFL,LAX,6,1180.0,85.0,1
UA,931,SFO,BUR,3,1129.0,92.0,1
DL,2142,CDC,EWR,3,990.0,134.0,1
AA,1598,DFW,MSP,2,1235.0,135.0,0
US,2749,CDC,OGG,2,1055.0,325.0,1
US,417,ATL,BOS,6,455.0,153.0,0
EV,139,CDC,CHO,2,597.0,100.0,0
WN,3773,BWI,BOS,3,1235.0,80.0,1
WN,1438,RST,BNA,7,420.0,105.0,1
MQ,6677,GSO,DFW,7,1025.0,195.0,1
US,1041,GSO,CLT,4,1060.0,229.0,0
WN,6864,MDW,ABQ,7,1020.0,195.0,1
MQ,1750,CRW,ATL,4,1075.0,94.0,1
WN,648,EWR,SFO,6,1240.0,382.0,1
WN,3762,EWN,SJC,2,1010.0,60.0,1
WN,535,SMF,ONT,5,700.0,75.0,1
XE,2461,DEN,AMA,2,675.0,70.0,0
XE,853,BUR,LAS,4,515.0,60.0,1
WN,327,BUR,DRO,3,545.0,60.0,0
OO,4568,SEA,SLC,6,955.0,115.0,1
AA,1763,MIA,ORD,4,800.0,200.0,1
AA,358,BZN,LGA,1,940.0,130.0,0
OH,6424,BHM,ATL,6,405.0,69.0,0
EV,3691,EWR,MCI,5,516.0,211.0,1
US,313,PHL,LAS,4,680.0,332.0,0
EV,5549,AVL,BTR,5,1095.0,72.0,1
FL,791,ATL,STL,2,942.0,98.0,0
DL,2448,LGA,BTR,6,540.0,160.0,0
XE,3106,SNA,ALB,4,745.0,77.0,0
WN,793,BDL,MDW,4,1020.0,160.0,1
9E,4361,PIT,MEM,1,710.0,135.0,1
WN,3759,ATW,LAX,3,1250.0,75.0,1
FL,3798,RST,ELP,4,630.0,92.0,0
OO,7050,LSE,TLH,2,677.0,91.0,0
B6,36,JFK,ROC,4,1060.0,88.0,1
MQ,3992,PSG,ORD,2,800.0,105.0,0
DL,2131,LGA,DTW,4,1125.0,130.0,1
US,5579,CLT,PVD,5,980.0,115.0,0
MQ,661,DFW,HOU,4,795.0,70.0,1
US,182,KTN,BTR,1,975.0,142.0,0
EV,1123,BZN,RST,7,641.0,72.0,0
UA,363,IAD,DEN,6,1325.0,127.0,0
XE,971,ONT,SJC,5,465.0,70.0,0
WN,3720,PHX,BWI,5,410.0,255.0,1
EV,5264,ATL,ICT,5,775.0,72.0,0
FL,1229,SRQ,BOI,5,925.0,139.0,0
DL,2353,OTH,TPA,3,1065.0,187.0,0
HA,2844,DEN,OGG,2,624.0,173.0,0
DL,2865,BUF,ATL,3,370.0,154.0,0
DL,630,DTW,DCA,2,835.0,95.0,0
DL,2652,TPA,SLC,7,920.0,159.0,0
US,4103,BFL,FLL,5,970.0,250.0,0
AA,1908,ELP,DFW,2,990.0,105.0,0
AA,1815,MIA,IPL,7,745.0,150.0,0
DL,3675,ATL,HOU,5,650.0,140.0,0
WN,1216,MCO,LAN,4,1105.0,120.0,0
AA,2759,ATW,DEN,5,670.0,255.0,0
UA,377,PHX,DEN,4,990.0,107.0,1
WN,2010,SAN,SJC,3,980.0,80.0,1
FL,3621,LGA,IND,2,1019.0,135.0,1
MQ,2908,STT,DFW,1,675.0,130.0,1
B6,6980,BOS,RSW,2,990.0,216.0,0
OH,1098,MCO,IND,4,1170.0,139.0,0
YV,4244,JAX,ORD,1,540.0,80.0,0
F9,2164,DCA,SLC,4,540.0,83.0,1
OO,4719,LEX,EGE,1,328.0,87.0,1
B6,1149,ORD,JFK,3,1360.0,311.0,1
OO,6636,DEN,CLE,4,1050.0,165.0,0
WN,3950,MDW,ORF,4,825.0,120.0,1
XE,1753,ISP,FLG,7,400.0,75.0,1
DL,1997,AUS,BTR,7,1111.0,129.0,0
B6,869,JFK,AUS,7,1230.0,261.0,0
MQ,3097,FAY,LAX,2,700.0,45.0,1
AA,342,ACY,ISP,3,750.0,195.0,1
DL,1471,ATL,CAK,3,1151.0,152.0,0
B6,216,LGB,LRD,3,1270.0,303.0,1
EV,7357,STL,MEM,3,1030.0,70.0,1
EV,420,SYR,IAD,6,869.0,79.0,0
WN,822,MDW,OAK,3,1145.0,295.0,1
9E,6489,DRO,DEN,7,938.0,60.0,0
US,2518,DAL,TPA,7,989.0,142.0,0
DL,1877,CDC,PNS,6,1233.0,81.0,0
9E,889,DTW,DAY,2,530.0,70.0,0
EV,2684,MEM,IAH,6,390.0,104.0,0
F9,2036,DAL,BOS,1,870.0,85.0,0
YV,2716,PHX,CEC,2,1265.0,102.0,0
WN,29,BOS,OMA,3,510.0,200.0,1
AA,3284,JFK,LAX,4,825.0,370.0,1
WN,845,PHL,MCO,5,420.0,165.0,0
B6,3043,EWR,MCO,7,841.0,165.0,0
B6,1037,HNL,YUM,6,830.0,37.0,0
WN,556,BNA,BET,2,1125.0,95.0,1
CO,2973,DCA,IAH,3,1165.0,209.0,1
OH,6850,DTW,ISP,3,915.0,105.0,1
OO,6534,DEN,IDA,7,683.0,100.0,0
CO,3954,CVG,DTW,1,800.0,84.0,0
B6,7268,CHS,DEN,1,398.0,148.0,1
9E,4495,PHX,LAX,1,652.0,87.0,0
FL,799,CYS,MDT,5,455.0,140.0,0
MQ,4093,MQT,GRB,2,405.0,50.0,0
UA,450,SNA,DCA,2,674.0,136.0,1
WN,52,HOU,DAL,7,1140.0,60.0,1
F9,1453,CLT,BET,6,795.0,123.0,0
UA,531,ORD,LAX,2,621.0,275.0,0
AA,403,DFW,SMX,5,1305.0,140.0,0
AA,1964,ATW,GRK,4,625.0,215.0,0
OO,6819,SFO,JAN,3,1163.0,79.0,0
HA,459,LGA,ORD,3,450.0,157.0,0
MQ,5494,ATL,TUL,2,815.0,129.0,1
UA,5242,BOI,DEN,4,445.0,110.0,0
WN,1398,VLD,CLE,2,700.0,85.0,1
AS,648,SDF,SMX,5,715.0,173.0,1
US,1044,DEN,ATL,2,977.0,137.0,0
UA,386,DEN,BOS,3,776.0,225.0,1
WN,1454,CHO,RSW,4,1245.0,176.0,1
F9,6857,PHX,ONT,4,1259.0,71.0,1
WN,3501,MSP,MDW,5,480.0,95.0,0
AA,726,ACY,LGA,4,690.0,195.0,1
DL,1647,DCA,DTW,7,1027.0,103.0,1
DL,1681,CHO,DTW,5,1182.0,122.0,1
B6,609,PWM,LRD,6,860.0,82.0,0
MQ,3717,IAH,ORD,3,1130.0,155.0,1
B6,2654,CLT,IAD,7,455.0,79.0,0
XE,4623,SFO,PHX,4,500.0,115.0,1
AA,647,MGM,LAX,1,1260.0,255.0,0
AA,499,MSY,DFW,4,1015.0,100.0,0
XE,1263,BGR,DCA,7,900.0,85.0,1
EV,1306,ATL,MKE,7,1168.0,132.0,1
OO,6990,PIA,DEN,1,524.0,157.0,0
9E,3891,RST,ROC,6,630.0,80.0,0
AA,2333,ORD,GRK,5,880.0,155.0,1
XE,18,ABQ,FLL,6,695.0,180.0,1
DL,2238,CDC,DCA,3,800.0,100.0,1
HA,277,CYS,LAX,6,1143.0,332.0,1
WN,1542,SAN,MDW,7,445.0,240.0,0
WN,469,AUS,BNA,5,425.0,115.0,1
WN,1264,BQK,CHS,3,520.0,55.0,0
9E,3717,MHK,BTR,7,576.0,116.0,0
FL,4378,ATL,CDV,1,890.0,139.0,0
OO,4767,MSP,SDF,5,605.0,110.0,0
UA,668,BZN,LGA,3,363.0,127.0,0
WN,1493,MCO,EWR,3,705.0,165.0,1
US,1822,DFW,CRP,7,420.0,147.0,1
OO,4345,PSG,MSP,4,1110.0,108.0,0
UA,914,SEA,OGG,3,450.0,136.0,0
US,1647,OTH,BTR,6,660.0,159.0,0
WN,156,BGR,PHX,1,1000.0,95.0,1
XE,2862,FCA,MKE,4,1170.0,149.0,0
XE,1992,SNA,SFO,1,680.0,85.0,1
AA,2465,DFW,LAX,5,1070.0,205.0,1
DL,2441,DCA,GJT,1,1030.0,148.0,1
OO,3352,SLC,EUG,6,1296.0,108.0,0
XE,5971,LAN,DEN,6,445.0,71.0,1
WN,1323,LIT,OAK,4,465.0,135.0,1
XE,1675,SJC,BUR,5,565.0,60.0,0
XE,160,CEC,CHS,5,835.0,75.0,1
DL,7319,MCO,ATL,3,870.0,95.0,0
DL,2059,CDC,SAT,4,1308.0,166.0,0
MQ,787,IAD,PWM,5,737.0,92.0,0
B6,50,FLL,JFK,2,1185.0,165.0,0
9E,6652,SFO,MOD,1,573.0,40.0,1
F9,836,PHL,JAX,2,1095.0,142.0,1
EV,5355,CAK,ATL,5,1105.0,111.0,1
OO,4520,SLC,FCA,4,1031.0,104.0,0
DL,73,JFK,ATL,7,1155.0,175.0,0
CO,347,ORD,IAH,5,485.0,165.0,1
DL,2571,IND,ATL,1,667.0,94.0,0
CO,6272,STT,CVG,5,835.0,55.0,1
US,1586,CLT,PHL,4,1331.0,94.0,0
OH,6477,CVG,EYW,1,915.0,122.0,1
B6,495,BOS,DEN,2,435.0,280.0,0
WN,2285,BNA,SAT,4,945.0,150.0,1
B6,2326,MDT,KOA,7,1025.0,40.0,1
FL,1785,ATL,DFW,2,525.0,147.0,0
9E,4129,DEN,ICT,2,1301.0,77.0,0
CO,1101,BOS,EWR,2,1140.0,89.0,1
UA,64,PDX,DEN,5,495.0,155.0,0
XE,2552,GRB,JAC,2,965.0,78.0,0
AS,30,PDX,BTM,6,420.0,319.0,0
FL,5240,DCA,BTR,6,765.0,118.0,0
YV,902,ACY,AGS,4,765.0,130.0,0
HA,5587,ORD,LAX,6,1122.0,270.0,1
MQ,3262,ABQ,DEN,1,475.0,160.0,0
WN,2274,SJC,SAN,2,510.0,75.0,0
9E,4391,MBS,GGG,3,351.0,59.0,0
AA,3673,OTH,DFW,7,935.0,250.0,1
MQ,4993,OTH,CMH,3,970.0,120.0,0
UA,134,RSW,JFK,3,662.0,162.0,1
9E,1203,CIC,SFO,6,617.0,65.0,1
OO,6985,LSE,SPI,2,1067.0,33.0,1
MQ,7293,LGA,ATL,2,745.0,155.0,0
WN,650,ORD,OGG,2,745.0,80.0,1
EV,7129,CHS,IAD,5,610.0,90.0,0
MQ,718,ORD,BOI,5,905.0,60.0,1
WN,3379,LIT,MDW,5,460.0,100.0,1
CO,1544,IAH,CLE,6,615.0,162.0,1
XE,3045,PHF,PSE,3,1078.0,154.0,1
US,1290,DFW,RDD,2,1065.0,179.0,0
US,2074,CYS,AMA,2,925.0,218.0,1
OO,4626,SFO,LAX,3,420.0,75.0,0
US,2588,STL,LGA,7,420.0,165.0,1
WN,199,IAH,DCA,2,440.0,157.0,1
US,115,ATL,MSP,1,1050.0,164.0,1
XE,3898,BWI,LWB,3,370.0,54.0,0
AA,2578,SFO,BUR,7,1015.0,80.0,0
AA,417,VLD,GRK,7,1170.0,125.0,0
EV,2423,FWA,PSE,1,986.0,119.0,0
9E,3862,GRR,MCO,4,435.0,105.0,0
UA,1709,DFW,ORD,6,859.0,139.0,1
AS,3806,ANC,SCC,4,880.0,108.0,1
XE,96,EWR,STL,6,924.0,170.0,1
YV,2785,DFW,JAC,6,600.0,150.0,1
OO,6536,ORD,PSP,2,508.0,52.0,0
AS,6679,SEA,SAN,5,647.0,157.0,0
XE,3069,HRL,PSE,3,665.0,69.0,0
US,1271,CHS,ATL,3,840.0,83.0,1
9E,7791,SUN,SLC,1,914.0,66.0,1
YV,6380,SYR,DEN,3,410.0,146.0,0
HA,124,LAN,HNL,2,520.0,30.0,0
WN,514,FCA,PIT,2,605.0,162.0,0
FL,3763,SBN,MEM,7,697.0,67.0,0
9E,6673,MRY,OGG,5,562.0,44.0,1
US,2558,MSP,DTW,5,615.0,107.0,1
OH,2437,MCO,SJU,6,430.0,167.0,0
DL,4023,SAT,ATL,6,729.0,131.0,0
WN,2818,IAD,MDW,4,900.0,125.0,1
US,1978,FCA,CRP,6,940.0,148.0,0
9E,4153,PHX,DTW,4,491.0,57.0,0
AS,537,ONT,RKS,5,380.0,170.0,0
EV,5302,DAY,PSE,7,385.0,175.0,0
EV,3064,CMH,EWR,5,778.0,122.0,0
XE,50,SAV,SAT,3,1030.0,50.0,1
EV,5044,ATL,CAK,3,515.0,98.0,1
US,3050,PHL,ORD,3,1075.0,150.0,1
AA,417,ACY,BNA,6,555.0,164.0,0
MQ,5325,ATL,CYS,3,725.0,76.0,0
EV,7239,IAH,MKE,4,1170.0,149.0,0
AS,622,PDX,LAS,6,810.0,130.0,0
EV,2804,ATL,CRW,6,895.0,78.0,1
XE,2050,ABQ,DAL,6,655.0,95.0,1
AA,2400,LAX,DFW,4,20.0,165.0,0
UA,682,DCA,BTM,7,720.0,83.0,1
EV,5264,SWF,ATL,3,869.0,91.0,0
US,1130,MEM,BTR,3,945.0,85.0,0
UA,227,DEN,LAX,3,707.0,156.0,1
WN,624,SMF,BUR,1,1245.0,80.0,1
OO,1305,DEN,SLC,6,1120.0,96.0,0
FL,3899,RST,PIH,4,1190.0,93.0,1
DL,26,RST,BTR,6,824.0,130.0,1
FL,2576,BWI,RSW,4,505.0,161.0,0
EV,5385,IAH,CVG,5,420.0,141.0,0
UA,367,FCA,DEN,6,689.0,156.0,0
9E,3979,BUF,JFK,7,575.0,100.0,0
EV,5132,AGS,BTR,2,568.0,72.0,1
AS,601,LAS,SEA,3,645.0,160.0,0
CO,786,IAH,MKE,7,815.0,130.0,1
CO,299,IAH,DCA,2,1255.0,152.0,1
CO,723,FCA,BET,7,700.0,60.0,0
MQ,2748,ACY,GSP,6,475.0,125.0,0
AS,6922,SDF,SJC,2,500.0,380.0,0
OO,5273,ASE,DEN,7,1019.0,48.0,0
US,3547,EYW,ATL,5,1055.0,124.0,1
MQ,5205,SDF,ATL,3,830.0,94.0,1
9E,1203,SFO,CIC,1,466.0,55.0,0
CO,6604,CHO,RSW,1,695.0,176.0,1
FL,686,ICT,ATL,5,1043.0,117.0,0
MQ,4623,COD,DFW,2,500.0,55.0,1
US,701,PHL,LAX,4,1080.0,369.0,0
UA,31,LAX,FAT,3,777.0,293.0,1
AS,55,BRW,BHM,5,671.0,110.0,1
AS,510,SEA,TOL,7,630.0,163.0,0
XE,1048,MSY,DAL,1,765.0,85.0,0
MQ,3906,BZN,SYR,7,1170.0,110.0,1
AA,448,ORD,EWR,5,735.0,145.0,0
XE,1193,LAX,OAK,3,825.0,75.0,1
FL,4805,MKE,LAX,4,530.0,262.0,1
XE,2585,STL,LWB,4,370.0,137.0,0
MQ,3357,MOB,GRK,5,360.0,115.0,0
YV,3236,MOB,GRK,5,360.0,115.0,0
US,2594,CDC,PHL,3,960.0,127.0,1
OH,6915,RIC,JFK,6,375.0,85.0,0
MQ,3332,LBB,GRK,1,350.0,70.0,1
AA,1210,BZN,BOS,7,725.0,125.0,0
UA,119,SFO,LAX,3,959.0,90.0,1
OO,6941,MYR,ORD,6,821.0,56.0,1
MQ,4026,BZN,GRB,7,1110.0,60.0,0
MQ,3344,ATL,SAV,7,895.0,65.0,0
F9,448,DEN,PHL,1,640.0,209.0,0
DL,1253,CDC,PIT,4,980.0,104.0,0
US,1286,RIC,ATL,4,887.0,113.0,0
US,988,PHX,PHX,6,686.0,176.0,0
CO,6857,MIA,LWB,2,1170.0,177.0,0
AA,2094,CVG,DFW,4,835.0,155.0,0
WN,852,PHX,BUR,3,1005.0,85.0,1
HA,380,MSY,IAD,4,1058.0,153.0,0
US,2992,OAK,PHX,3,750.0,108.0,0
9E,6963,DEN,MOT,5,1175.0,102.0,0
OO,6768,ORD,MCI,6,1077.0,87.0,1
UA,942,LAX,DEN,4,663.0,240.0,1
WN,7342,PIT,BWI,4,625.0,60.0,0
F9,667,LSE,SFO,5,1275.0,156.0,1
OO,7772,BGR,LBB,5,660.0,81.0,1
FL,7116,TXK,BTR,2,1180.0,115.0,1
DL,5414,MKE,ATL,4,740.0,125.0,1
XE,2228,MEM,EWR,7,896.0,155.0,0
DL,1134,CVG,MRY,3,420.0,90.0,0
F9,358,ABI,AMA,6,1335.0,158.0,0
WN,1416,SMF,MDW,6,625.0,235.0,1
XE,262,DAL,AMA,3,975.0,70.0,1
WN,6742,LAX,OAK,3,950.0,70.0,1
OO,6265,MTJ,DEN,7,385.0,62.0,1
MQ,633,CDC,SLC,7,1210.0,125.0,0
MQ,623,ACY,LCH,3,660.0,70.0,0
FL,3788,SNA,AMA,7,914.0,131.0,0
9E,3726,RST,ABE,3,860.0,96.0,1
XE,4080,IAH,DAL,7,870.0,61.0,0
AA,2346,DFW,DCA,6,685.0,125.0,0
DL,1927,CDC,MSY,3,810.0,110.0,0
MQ,3736,ORD,EWR,3,360.0,120.0,0
HA,195,IYK,HNL,5,1140.0,33.0,0
WN,1047,BQK,SNA,3,1250.0,65.0,1
AA,2423,PBI,ORD,1,690.0,190.0,0
DL,2320,COU,BTR,5,350.0,115.0,0
F9,2520,PVD,DCA,5,370.0,87.0,0
UA,4554,BKG,ORD,6,1020.0,147.0,0
US,2568,SDF,BTR,4,370.0,284.0,0
AA,4144,BNA,GRK,5,370.0,130.0,0
OH,6877,DAL,IND,1,1210.0,124.0,1
UA,185,PHL,SFO,3,377.0,389.0,0
XE,5911,SJC,SNA,2,1270.0,75.0,0
OO,1658,DEN,EUG,5,683.0,120.0,0
AA,2270,DFW,TUS,7,565.0,145.0,0
UA,5263,ORD,OGG,5,631.0,96.0,1
FL,12,ACT,MCO,1,697.0,193.0,1
XE,3237,FWA,BWI,1,730.0,110.0,1
XE,6281,ITO,PHL,1,1035.0,90.0,0
FL,3662,CID,MSP,3,1020.0,75.0,0
XE,3170,SAN,STL,7,635.0,210.0,1
9E,3848,RST,AGS,1,1175.0,127.0,0
FL,887,CDC,OMA,5,540.0,98.0,0
WN,2482,LSE,IAD,6,675.0,195.0,1
OO,6964,SJT,SEA,6,440.0,50.0,0
WN,34,FLL,HOU,5,725.0,175.0,0
AA,2071,DFW,DTW,6,435.0,160.0,0
XE,2472,FSM,EWR,4,1030.0,144.0,1
UA,9,JFK,MSY,2,940.0,199.0,0
XE,4393,IAH,GRK,1,680.0,71.0,0
AA,4951,COS,DFW,3,670.0,105.0,0
WN,3322,TPA,PVD,1,1235.0,165.0,0
AA,1517,DFW,ABQ,7,945.0,110.0,0
DL,2399,ATL,GSO,7,754.0,91.0,1
US,2118,BFL,CLT,1,890.0,230.0,0
OO,6599,BGR,ONT,4,672.0,107.0,0
AA,1999,EWR,LEX,5,985.0,205.0,1
OO,6861,DRO,DEN,6,528.0,169.0,0
EV,5558,ATL,MLI,4,820.0,117.0,0
US,1608,MCO,PHL,2,1175.0,133.0,0
MQ,5020,ATL,DTW,4,1079.0,131.0,1
AA,3233,DLH,LAX,3,865.0,350.0,0
AA,826,BGR,GRK,1,500.0,170.0,0
B6,4442,SJU,MCO,5,1121.0,182.0,1
WN,1224,TPA,PIT,5,1200.0,140.0,0
YV,4876,PHX,AUS,2,600.0,145.0,0
DL,1317,ATL,DEN,1,975.0,205.0,0
OO,403,DEN,LAX,1,525.0,146.0,0
OO,4525,SAT,EGE,4,355.0,180.0,1
US,4124,DAL,CLT,3,640.0,90.0,0
F9,1817,MCI,CLT,7,435.0,133.0,0
OO,6573,DEN,TRI,7,689.0,52.0,0
OH,6735,PVD,RDU,6,585.0,144.0,0
XE,1404,BKG,TPA,6,475.0,180.0,0
WN,5055,ORF,BWI,4,1165.0,55.0,1
CO,6659,HTS,CVG,5,885.0,55.0,1
YV,2677,CLT,MCI,6,790.0,161.0,0
US,2760,MIA,BTR,5,815.0,120.0,0
OO,773,LSE,LAS,4,1095.0,118.0,0
AS,5401,CLT,PDX,4,1080.0,108.0,0
WN,547,LAS,SLC,5,1295.0,75.0,1
XE,2881,FCA,BNA,3,770.0,105.0,1
WN,3920,SNA,STL,1,550.0,110.0,0
DL,1118,DAY,ATL,3,975.0,103.0,1
B6,777,BOS,LAS,4,1176.0,361.0,1
DL,1674,MCO,MSP,2,925.0,216.0,1
WN,1135,EWR,DFW,2,690.0,239.0,1
UA,1760,SJU,FLL,3,1160.0,165.0,1
CO,1178,BZN,EWR,2,405.0,125.0,0
AA,1488,DEN,LEX,5,1435.0,220.0,1
DL,2542,CDC,EWR,6,895.0,143.0,1
US,2902,CLT,BNA,6,707.0,88.0,1
DL,1084,CVG,DCA,6,911.0,140.0,0
DL,1688,DTW,MEM,4,720.0,130.0,0
FL,204,CAK,ATL,2,923.0,106.0,0
DL,2097,ATL,MIA,7,730.0,112.0,1
EV,7103,IAD,CMH,1,1330.0,75.0,0
AA,2404,LAS,LAX,5,540.0,65.0,0
CO,322,LWB,PSE,1,495.0,74.0,0
OO,3963,BGR,PIH,2,485.0,67.0,1
EV,5955,ORD,IDA,3,873.0,101.0,1
WN,710,SJC,AUS,1,1100.0,200.0,1
DL,1108,CVG,CLT,1,420.0,156.0,1
OO,2877,SFO,DEN,2,890.0,147.0,0
DL,1467,ATL,SAN,5,988.0,293.0,1
CO,1712,SJU,PSE,2,1032.0,288.0,1
DL,335,ABI,BTR,3,1022.0,88.0,0
WN,2959,BDL,MCO,7,420.0,185.0,1
CO,1405,SNA,TPA,4,540.0,149.0,0
WN,1496,ABQ,BWI,6,465.0,220.0,0
US,632,BUR,TYS,1,410.0,87.0,0
FL,492,MCO,BWI,4,960.0,130.0,0
OH,1658,OTH,MRY,3,1301.0,138.0,0
XE,3054,IAH,ABQ,7,685.0,131.0,1
MQ,2733,DFW,GPT,1,1220.0,90.0,1
OO,3827,FCA,DEN,6,421.0,130.0,0
EV,2741,CVG,LWB,7,1110.0,125.0,0
UA,630,DEN,DRO,3,1074.0,122.0,0
OO,2679,ATW,MCI,6,1010.0,200.0,1
DL,4185,LAS,JFK,3,1010.0,290.0,1
MQ,4785,DTW,ORD,3,1000.0,80.0,0
CO,352,IAH,GUC,2,700.0,157.0,1
CO,1433,LGA,IAH,5,1033.0,255.0,1
9E,3945,LSE,MSP,6,585.0,55.0,0
HA,6418,IYK,HNL,7,735.0,34.0,0
OH,6316,DEN,JFK,6,360.0,95.0,0
9E,3879,ATL,FWA,3,788.0,95.0,0
AA,1598,SEA,DFW,4,830.0,230.0,1
HA,182,HNL,ITO,2,691.0,51.0,1
XE,1191,LSE,MSY,6,975.0,230.0,1
OH,6265,DTW,ALB,3,620.0,99.0,0
OO,6301,LSE,AMA,2,410.0,60.0,0
YV,2837,PHX,ROC,4,920.0,86.0,1
F9,127,MKE,PHX,1,420.0,249.0,0
HA,375,FCA,DEN,2,910.0,154.0,1
UA,2207,IAD,BTM,2,530.0,85.0,0
AA,1820,STL,ORD,1,705.0,75.0,0
B6,1024,TYS,HNL,6,609.0,40.0,0
US,2957,BNA,DTW,1,825.0,105.0,0
B6,324,TXK,BDL,4,670.0,171.0,1
YV,2694,LGB,TYS,6,760.0,83.0,0
WN,1051,BWI,ADK,7,1145.0,150.0,1
YV,4503,CMH,LRD,7,375.0,105.0,0
OO,630,DEN,MSN,7,942.0,119.0,0
MQ,7085,DLH,GSP,3,503.0,88.0,1
EV,5245,CLE,IDA,3,1005.0,82.0,1
9E,4152,PSP,DEN,4,360.0,131.0,1
UA,384,ORD,RDD,1,1270.0,119.0,1
OO,934,SLC,MCI,1,630.0,142.0,1
US,3159,BFL,OAK,3,1270.0,123.0,0
DL,107,TYS,HNL,3,373.0,42.0,0
EV,143,ATL,IAH,2,1253.0,140.0,1
OO,3111,CAK,UTM,6,640.0,84.0,1
US,1576,PBI,CLT,5,505.0,113.0,0
AA,1188,DFW,DCA,7,1050.0,160.0,0
OO,5029,RDM,DCA,7,688.0,136.0,0
B6,579,HPN,RSW,1,650.0,170.0,1
9E,3945,LSE,MSP,5,582.0,55.0,0
F9,1414,PHX,LAX,6,1085.0,86.0,0
WN,1051,WRG,BWI,3,1035.0,75.0,1
9E,6978,ASE,DEN,1,640.0,55.0,0
US,7336,CLT,DFW,2,1090.0,182.0,0
XE,453,MDW,ABY,4,1230.0,85.0,1
MQ,4343,ORD,GGG,6,405.0,85.0,0
EV,2597,IAH,SAV,4,1180.0,126.0,0
EV,2549,EWR,CVG,7,600.0,137.0,0
AA,6373,DFW,RDU,7,960.0,150.0,0
9E,6668,YAK,ORF,6,1200.0,125.0,1
WN,2298,DEN,LAS,4,605.0,125.0,1
UA,711,PHL,DEN,7,741.0,144.0,0
WN,2952,PHX,BUR,6,850.0,85.0,0
AS,6518,SDF,DEN,1,460.0,155.0,0
UA,6703,LAS,DCA,4,360.0,121.0,0
US,714,DFW,PHL,7,785.0,189.0,1
MQ,1132,DCA,ORD,3,1100.0,135.0,0
MQ,7109,IAD,HSV,4,517.0,120.0,0
F9,7105,SLC,DCA,1,1025.0,85.0,1
OH,6671,DTW,FNT,5,824.0,76.0,0
US,1429,DAL,CLT,7,560.0,101.0,0
CO,291,STX,PSE,7,703.0,165.0,0
FL,5454,GRB,MSP,3,400.0,75.0,0
DL,1723,BOS,DTW,4,864.0,136.0,0
YV,3829,ATL,ORD,3,1275.0,120.0,0
US,1894,ABI,ATL,4,1090.0,88.0,0
YV,1896,DFW,GRK,6,640.0,50.0,1
WN,3736,BUF,EKO,4,520.0,110.0,0
US,349,ONT,PHX,6,600.0,72.0,1
XE,3918,EWR,DTW,3,1260.0,125.0,1
UA,532,DEN,DEN,5,360.0,141.0,0
OO,6871,DEN,MOT,2,755.0,102.0,0
OH,794,STL,ATL,1,1035.0,96.0,0
DL,354,RST,BOS,3,590.0,112.0,1
XE,5911,ORD,LNK,4,751.0,99.0,1
9E,4013,CVG,MKE,6,980.0,86.0,1
DL,2984,MSP,MKE,4,680.0,68.0,0
F9,135,DFW,DEN,7,847.0,120.0,0
DL,1040,ATL,MSY,6,745.0,97.0,0
OO,6385,LAX,SBP,3,617.0,54.0,1
DL,2014,CAE,LGA,3,915.0,118.0,1
9E,4694,LAX,DRO,4,1170.0,70.0,1
B6,1012,JFK,BOS,1,390.0,65.0,0
9E,1094,DTW,SWF,6,1310.0,100.0,0
MQ,4865,DFW,SGU,4,1220.0,90.0,0
US,742,FLL,PHL,3,840.0,164.0,0
OO,5071,MRY,BUR,2,1259.0,71.0,1
OH,6587,DCA,GRR,5,1160.0,112.0,0
WN,635,ORF,MCO,7,1085.0,125.0,1
MQ,2910,MGM,GRK,3,780.0,130.0,0
OO,7771,BGR,LBB,6,590.0,86.0,0
XE,1008,MHK,JAX,2,695.0,115.0,1
HA,1108,KOA,HNL,1,729.0,42.0,0
US,2264,DFW,MEM,4,360.0,92.0,1
OH,484,MCO,FLG,7,873.0,128.0,0
9E,1745,RST,CAE,2,615.0,114.0,1
WN,3983,LAS,HRL,5,855.0,85.0,1
MQ,7085,CAE,IAD,6,360.0,83.0,0
WN,7043,CHO,ORD,2,480.0,165.0,0
XE,7010,BWI,DTW,3,655.0,100.0,0
