Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay
WN,848,MDT,MHT,3,940.0,75.0,0
AA,1532,SUN,DFW,2,1120.0,140.0,0
MQ,4105,CLT,ORD,4,450.0,140.0,0
YV,703,OAJ,TUL,1,385.0,60.0,1
UA,4476,PVD,BGR,4,450.0,84.0,0
9E,4115,DTW,DAY,4,615.0,60.0,0
OO,6832,SBN,CLT,7,381.0,80.0,1
AA,1286,RDD,MCO,5,875.0,155.0,1
WN,187,SAN,LAS,2,710.0,70.0,0
AA,2316,DFW,MFE,3,795.0,95.0,1
AS,1295,BNA,SYR,5,890.0,93.0,1
EV,1408,CLT,EWR,6,1065.0,135.0,0
EV,3289,CLE,ATL,2,1030.0,130.0,0
YV,2807,HRL,DEN,5,440.0,100.0,0
WN,7792,MDT,PHL,3,670.0,305.0,0
DL,2036,DTW,BWI,1,445.0,106.0,1
9E,6606,BQK,BTR,7,442.0,117.0,1
WN,6465,STL,MCO,1,785.0,140.0,0
YV,1372,RDM,RDU,4,780.0,105.0,0
FL,104,DFW,PIH,3,652.0,125.0,0
EV,2327,IAH,SPS,7,1255.0,152.0,0
AA,1607,ISP,DFW,2,770.0,70.0,0
EV,4117,GNV,ATL,2,375.0,80.0,0
OH,6574,ITO,BUF,4,1075.0,131.0,1
CO,5300,ATL,DAY,4,505.0,67.0,1
XE,2476,EWR,TPA,2,809.0,128.0,1
EV,3249,RDU,EWR,3,1065.0,105.0,1
DL,4275,ATL,SJU,2,772.0,123.0,1
9E,4026,ATL,XNA,6,645.0,151.0,1
CO,5046,ATL,BTM,1,615.0,62.0,1
MQ,3035,HPN,CRW,1,410.0,45.0,1
OO,610,CAE,SFO,6,650.0,90.0,1
AA,742,PIE,FAT,3,985.0,205.0,0
AA,5484,ITO,OME,1,1125.0,385.0,0
AA,1308,LAS,LAX,4,640.0,70.0,0
YV,6340,MRY,SAN,5,1150.0,85.0,1
US,1331,ITO,CLT,7,870.0,403.0,1
9E,5283,CDV,SLC,3,875.0,123.0,0
9E,4056,GRB,ACY,3,395.0,80.0,0
FL,4132,BWI,GSP,1,630.0,79.0,0
WN,1382,EGE,BWI,5,920.0,115.0,0
EV,5597,BNA,MGM,7,618.0,70.0,0
HA,6277,LAX,SEA,5,965.0,164.0,1
OO,813,SLC,EKO,7,820.0,69.0,0
DL,946,ATL,FAT,4,640.0,136.0,0
YV,921,MQT,ITO,2,1280.0,130.0,1
AA,1433,BDL,MIA,3,380.0,205.0,0
WN,1657,SUN,MSO,6,980.0,65.0,1
F9,626,DTW,SPS,7,974.0,191.0,0
HA,1331,ORD,HNL,7,550.0,365.0,1
AS,2235,BOS,ACY,1,1045.0,120.0,0
OO,415,MCO,SLC,4,785.0,77.0,1
EV,2393,BNA,OAJ,4,885.0,82.0,1
XE,3870,EWR,BRW,2,515.0,65.0,1
OO,224,EWN,SFO,1,480.0,117.0,0
YV,2711,MOT,TYR,5,795.0,155.0,1
MQ,4549,MSN,BGR,3,360.0,55.0,0
UA,7341,SFO,MSO,1,1190.0,96.0,1
CO,1676,CSG,PHL,3,965.0,195.0,1
EV,7106,MLB,IAD,7,370.0,80.0,1
FL,1745,TUL,PIT,4,1028.0,132.0,1
UA,5180,LAS,CLT,4,987.0,103.0,1
WN,3755,OAK,LAX,6,685.0,75.0,0
AS,1999,DTW,ORD,6,920.0,81.0,1
DL,2074,TUL,ACY,3,728.0,207.0,0
WN,1900,IND,PHL,4,785.0,104.0,1
B6,6324,BOS,TEX,1,865.0,193.0,1
XE,6245,CLD,XNA,6,835.0,125.0,0
FL,342,ATL,PHL,3,1048.0,111.0,0
B6,6496,ITO,CLT,3,990.0,131.0,1
MQ,3867,DTW,ORD,4,475.0,95.0,0
WN,6769,SFO,LAS,6,420.0,85.0,0
MQ,3668,YAK,MIA,7,875.0,125.0,0
DL,1519,MSP,MEM,7,935.0,128.0,0
UA,2571,OGG,LAX,4,1310.0,313.0,1
WN,4948,GRK,PDX,4,1025.0,170.0,1
XE,2318,IAH,ATL,7,1060.0,124.0,0
9E,7236,AUS,ORD,6,488.0,155.0,0
DL,4412,ACY,ATL,5,400.0,175.0,0
DL,2416,SUN,SJU,1,852.0,233.0,0
FL,102,ATL,DFW,5,986.0,147.0,0
B6,335,IAD,RIC,3,530.0,137.0,0
YV,3765,MDW,FAT,7,1100.0,130.0,0
WN,1639,HOU,SPS,2,385.0,155.0,1
WN,2496,BWI,MDW,7,1035.0,135.0,1
DL,7037,MRY,LAX,6,410.0,83.0,0
FL,4001,BNA,MCO,4,909.0,91.0,1
HA,7774,SLC,TUS,4,920.0,81.0,1
YV,588,BWI,RIC,1,720.0,140.0,0
9E,4662,COU,BET,1,680.0,75.0,0
EV,736,RKS,ATL,2,907.0,67.0,0
WN,1381,DAL,SFO,7,1065.0,55.0,1
9E,4390,IAD,IND,5,735.0,103.0,0
MQ,3629,MIA,BNA,4,420.0,145.0,1
YV,39,ALB,DAL,7,870.0,65.0,0
DL,4378,MDT,MRY,3,845.0,355.0,0
YV,341,MQT,ITO,5,490.0,125.0,0
AA,1896,PIE,CEC,2,1160.0,115.0,1
MQ,5547,ORD,SDF,2,1305.0,110.0,0
YV,6769,PIT,MDW,3,810.0,95.0,0
AS,566,ATL,ORF,1,732.0,91.0,1
YV,1410,ALB,DAL,5,415.0,70.0,1
AA,1311,BNA,CRW,5,795.0,145.0,1
WN,2433,OTZ,PSE,5,1050.0,150.0,0
9E,5596,CVG,SJU,5,460.0,87.0,1
MQ,2722,DSM,DFW,1,1085.0,125.0,0
WN,1715,FCA,DAL,3,1195.0,55.0,0
WN,6707,HOU,GRR,4,1230.0,55.0,0
WN,547,PVD,ACV,5,735.0,80.0,1
9E,4340,RDM,RDU,6,725.0,110.0,0
9E,2727,DTW,PWM,4,600.0,116.0,0
WN,1383,MDW,SAN,3,900.0,275.0,1
MQ,1911,DFW,JAN,2,760.0,80.0,1
AA,1363,RDU,MIA,3,420.0,130.0,1
CO,1134,PIE,EWR,5,635.0,213.0,1
MQ,2925,IAD,BGR,1,750.0,95.0,0
UA,3857,RDD,MSP,4,873.0,93.0,1
F9,4223,HNL,ITO,4,1100.0,51.0,0
MQ,4298,ORD,EKO,5,590.0,55.0,0
WN,2038,DAL,STL,7,585.0,95.0,0
B6,3010,AUS,MFE,4,790.0,220.0,0
US,316,SNA,SPS,3,480.0,152.0,0
WN,3085,FAT,BUR,6,990.0,60.0,0
AA,7256,MIA,SJU,2,875.0,145.0,0
FL,421,PNS,ATL,1,1090.0,70.0,1
US,5100,SFO,DEN,6,865.0,152.0,0
EV,1946,ATL,TLH,7,655.0,75.0,0
OO,6401,CRP,SFO,2,370.0,125.0,1
DL,5173,LAS,ACY,5,400.0,158.0,0
YV,5341,COD,PHX,4,385.0,94.0,1
B6,1072,BOS,DCA,7,1230.0,99.0,0
AS,7340,MQT,PIH,5,960.0,173.0,0
AS,155,ITO,FLL,5,940.0,203.0,1
EV,1502,EWR,BRO,1,1115.0,384.0,0
UA,7796,MQT,BRO,6,498.0,154.0,1
UA,1770,SBA,DTW,1,1030.0,100.0,1
YV,481,SLC,SEA,5,820.0,130.0,1
FL,964,BNA,SAV,2,923.0,116.0,0
YV,460,MDW,PIT,7,840.0,75.0,1
MQ,541,RDD,SGF,3,1080.0,100.0,0
9E,3754,BIS,MSP,4,1018.0,82.0,0
US,3342,ORD,CLT,7,985.0,100.0,0
WN,7794,OAJ,MSY,1,740.0,75.0,0
WN,2386,BOI,MHT,2,1100.0,80.0,1
AA,543,ORD,PSP,6,600.0,265.0,1
YV,5277,PVD,BTR,5,420.0,86.0,1
YV,1250,CVG,EUG,6,930.0,95.0,1
OH,6555,MEM,ACV,1,815.0,124.0,1
EV,6396,BTR,ATL,1,784.0,94.0,1
OO,1655,GRB,DEN,4,885.0,169.0,1
B6,18,FLL,JFK,4,616.0,158.0,1
AA,1067,CMH,CRW,7,1105.0,175.0,1
CO,6284,CHA,IAD,3,873.0,86.0,1
B6,378,CLT,LGA,6,1091.0,169.0,1
HA,1035,SFO,ACV,2,562.0,78.0,0
EV,1559,PSC,IAH,1,420.0,209.0,0
YV,162,LIT,SLC,4,390.0,70.0,1
YV,425,HOU,GRR,1,695.0,55.0,1
MQ,3635,GSO,CRW,4,1025.0,195.0,0
AS,3516,LAS,MSP,2,683.0,192.0,0
XE,1038,IND,EWR,1,1160.0,125.0,1
AS,59,ANC,FAI,7,1435.0,57.0,1
FL,904,RDM,CAK,2,740.0,139.0,1
OO,2853,SEA,PDX,6,707.0,48.0,0
UA,871,CLD,SPS,5,379.0,119.0,0
HA,268,SLC,TWF,3,660.0,63.0,0
YV,1949,CLT,JAN,1,395.0,60.0,0
B6,2414,ADK,LAS,2,975.0,65.0,1
FL,1181,MCO,BUF,1,761.0,153.0,0
OO,5424,LAX,OKC,3,771.0,162.0,1
FL,271,ONT,ATL,6,719.0,176.0,1
DL,5300,BDL,DTW,4,355.0,128.0,0
DL,4533,MQT,ACY,5,1065.0,118.0,0
B6,71,ITO,TPA,2,820.0,180.0,1
WN,4646,SMF,TYS,4,880.0,90.0,1
OO,7387,GRB,CRW,6,815.0,102.0,0
YV,6578,LIT,PHL,1,1135.0,32.0,0
YV,1499,LAS,RAP,5,630.0,80.0,0
HA,6262,MDT,SAN,7,452.0,46.0,1
WN,5412,BNA,PHL,4,770.0,126.0,1
YV,901,SNA,ROW,2,985.0,65.0,0
YV,6328,TPA,PDX,4,705.0,150.0,0
YV,3039,ERI,PHX,7,1195.0,70.0,0
9E,1632,MSP,MOT,3,620.0,69.0,0
AS,2661,CLT,PIH,2,712.0,83.0,0
OO,4489,COS,SLC,4,385.0,95.0,0
XE,3362,YAK,CLE,3,1016.0,79.0,0
MQ,6334,RDD,IND,3,535.0,65.0,0
AA,185,ITO,LAX,6,1260.0,380.0,1
FL,4328,FLL,ATL,5,360.0,120.0,1
AS,2114,MSP,LGA,3,1150.0,163.0,1
FL,3857,ATL,DFW,2,1345.0,142.0,1
B6,98,MQT,JFK,4,59.0,213.0,1
F9,118,PHF,KOA,5,451.0,42.0,0
MQ,4194,DFW,GGG,5,600.0,45.0,0
9E,4794,OTZ,JNU,3,790.0,122.0,0
OO,5331,MQT,PIE,6,573.0,142.0,0
DL,4087,SCE,DTW,4,395.0,114.0,1
XE,2845,PNS,XNA,1,1115.0,105.0,1
XE,2326,GRR,EWR,5,360.0,67.0,0
9E,2111,ORF,IAD,2,1179.0,63.0,1
B6,1058,PIT,MFE,6,625.0,79.0,1
MQ,3983,FAI,BGR,4,630.0,80.0,0
YV,59,AMA,DAL,3,1170.0,65.0,1
HA,6717,MRY,MSN,2,421.0,79.0,1
AS,2715,ATL,PHX,3,815.0,255.0,1
AS,6298,SCE,TPA,6,425.0,193.0,1
MQ,3369,RDU,LGA,4,760.0,100.0,1
WN,519,TUL,EUG,7,850.0,120.0,1
OO,4671,ORD,SPI,5,491.0,53.0,1
YV,857,ECP,ROW,5,1130.0,230.0,1
AS,2054,BNA,PVD,5,900.0,105.0,0
MQ,3084,ORD,BRO,7,525.0,50.0,0
YV,30,ABQ,PHX,2,485.0,75.0,1
OO,6659,DEN,CSG,1,1310.0,35.0,1
OO,6227,EWN,EUG,2,795.0,36.0,0
OO,4270,YUM,BRO,6,927.0,80.0,1
WN,2289,PHX,SPS,6,575.0,110.0,1
US,2040,DCA,BOS,7,990.0,91.0,1
YV,2099,CLE,TUL,2,1210.0,80.0,1
OH,6634,HSV,DTW,7,360.0,132.0,0
AS,7245,ATL,HOU,3,650.0,140.0,0
FL,1173,MCO,CLT,7,1029.0,95.0,0
AA,1689,PHL,GTF,3,685.0,170.0,0
B6,3602,BOS,BGR,7,390.0,169.0,1
WN,3876,PVD,PHX,2,770.0,365.0,0
HA,3107,AGS,ACY,6,895.0,86.0,0
OH,2046,MSP,OKC,7,1305.0,133.0,0
HA,26,HNL,TYS,2,940.0,325.0,0
MQ,4155,RDD,DTW,2,775.0,80.0,1
FL,262,PSC,PBI,2,719.0,120.0,0
AS,1751,MSP,LAS,1,540.0,213.0,1
US,6412,JFK,BTR,5,1109.0,131.0,0
DL,7351,SNA,SPS,6,1135.0,199.0,0
WN,5293,MDW,SLC,1,390.0,65.0,1
HA,6375,CMX,BGR,3,888.0,82.0,0
OO,4620,HLN,SLC,3,1040.0,77.0,0
XE,2721,EWR,AVL,6,540.0,130.0,0
EV,944,MSY,EWR,7,855.0,181.0,1
FL,5334,MRY,MKE,5,732.0,253.0,0
MQ,4568,BNA,DCA,2,985.0,95.0,0
WN,4572,MQT,BWI,2,995.0,200.0,1
US,628,ORD,DCA,6,1260.0,102.0,0
AA,4886,DFW,RAP,2,405.0,185.0,0
WN,3474,LAX,SLC,3,560.0,205.0,0
EV,4962,ILM,PIH,4,826.0,96.0,1
AA,1039,BOS,MIA,5,360.0,190.0,0
WN,1124,SUN,OKC,4,655.0,140.0,0
9E,204,YUM,PHX,4,525.0,74.0,0
AS,1320,BNA,BTR,6,1140.0,81.0,0
US,923,PHX,GRR,5,1185.0,125.0,1
XE,3990,BOS,TWF,7,1195.0,118.0,1
US,4281,RDD,SFO,6,485.0,290.0,0
EV,2099,SUN,BUF,2,935.0,232.0,1
OH,2959,RDD,CVG,2,1040.0,80.0,0
CO,624,CSG,EWR,1,470.0,206.0,0
WN,1609,CLE,MBS,5,720.0,55.0,1
DL,2762,BGR,PIH,3,960.0,75.0,1
AA,1154,PSP,CRW,1,410.0,170.0,1
US,2161,OTZ,ANC,7,1080.0,360.0,1
EV,5582,CRW,ATL,6,685.0,90.0,1
WN,5008,HOU,OKC,2,815.0,80.0,1
HA,1442,SLC,DHN,1,1290.0,73.0,1
YV,2667,CDV,GRR,5,595.0,201.0,1
OO,7026,LAX,GFK,5,823.0,67.0,1
AA,1220,ISP,DFW,4,1030.0,70.0,1
MQ,3044,MDT,SPS,6,725.0,140.0,1
AS,3915,FCA,ACY,5,1065.0,161.0,1
CO,7016,CLE,IAH,6,1065.0,190.0,0
WN,2121,DTW,CLT,2,1150.0,134.0,0
UA,705,RDD,PSE,5,518.0,97.0,0
FL,892,LAX,MKE,6,710.0,240.0,0
AS,6667,GRB,ROC,3,560.0,139.0,1
AA,271,MIA,LAX,5,640.0,345.0,0
DL,1493,BDL,PBI,6,945.0,189.0,0
XE,2612,IAH,TPA,4,475.0,135.0,0
WN,6529,OAJ,SFO,2,1065.0,55.0,1
AA,572,SUN,BGR,3,590.0,215.0,0
WN,1633,GUM,MCO,4,420.0,149.0,1
WN,7006,CLE,MSY,6,620.0,60.0,0
WN,108,RDM,LAS,7,785.0,310.0,0
AA,705,ONT,SJU,7,515.0,240.0,0
OO,4541,MKE,BGR,5,1105.0,50.0,0
DL,4177,FCA,PIH,3,656.0,134.0,0
AA,1982,STL,ORD,3,1115.0,80.0,0
AS,7084,ORD,MDT,4,615.0,110.0,0
AS,2829,ATL,SEA,1,1145.0,336.0,1
AS,2263,ATL,MLI,1,580.0,108.0,1
DL,6388,GRR,PIH,1,1080.0,175.0,0
UA,1789,AMA,ORD,5,360.0,80.0,0
OO,6535,CID,CLT,4,999.0,76.0,1
OO,5895,RAP,ACY,7,940.0,92.0,1
YV,5107,PHX,DEN,3,360.0,105.0,0
EV,5196,BNA,ABR,3,895.0,80.0,0
US,1851,CDV,BWI,7,475.0,81.0,1
AA,2377,PIE,ORD,2,665.0,165.0,0
DL,2848,CLT,AMA,3,725.0,178.0,0
CO,1645,CLE,IAH,4,1070.0,190.0,0
AA,2178,DFW,BRO,6,565.0,200.0,1
AA,1120,RDD,SLC,5,840.0,65.0,0
OH,6662,PHL,SJU,3,810.0,60.0,0
AS,6359,MAF,AVL,7,1080.0,60.0,1
FL,1597,GTR,PVD,2,420.0,156.0,0
9E,3798,BOS,PHX,1,630.0,92.0,1
OO,274,BDL,LAX,3,680.0,121.0,1
DL,6510,GRB,ATL,6,1110.0,85.0,0
MQ,1320,BQK,CRW,1,605.0,80.0,1
YV,2204,SIT,BTR,4,770.0,66.0,1
DL,1790,GFK,PIH,4,797.0,131.0,1
DL,2015,IAD,PIH,4,970.0,124.0,1
EV,3920,BNA,ABE,4,1230.0,74.0,0
B6,327,DTW,ROC,3,886.0,192.0,0
XE,2026,ECP,TWF,2,605.0,143.0,0
F9,503,OGG,MRY,4,819.0,32.0,1
MQ,5236,SDF,COS,3,1195.0,40.0,0
AS,3542,CVG,SGF,4,585.0,259.0,1
AS,237,ORD,PDX,6,1115.0,165.0,1
YV,1633,EWR,TYR,4,545.0,200.0,1
F9,411,DEN,LAX,7,1090.0,147.0,0
US,84,HNL,LAX,2,1288.0,326.0,0
MQ,3235,ORD,ACY,5,805.0,85.0,1
WN,1925,BWI,BTR,5,830.0,89.0,0
UA,3891,GRK,SJU,3,420.0,89.0,0
WN,5410,DAL,OKC,3,455.0,50.0,0
US,5200,JAX,DCA,7,870.0,100.0,0
F9,2157,PHF,DFW,1,840.0,305.0,1
US,6601,ORD,BWI,7,1016.0,110.0,1
YV,657,EWN,RNO,7,1075.0,75.0,0
AA,6752,FCA,CRW,1,1110.0,70.0,1
HA,6810,OTH,TYS,4,1204.0,54.0,0
MQ,4695,MOT,GSP,1,960.0,70.0,1
YV,2251,SLC,ROW,4,705.0,80.0,0
CO,2064,SYR,ATL,4,940.0,148.0,0
EV,5893,GNV,ATL,4,757.0,86.0,0
B6,1125,ABE,FLL,5,645.0,120.0,0
DL,724,DEN,HDN,6,705.0,193.0,0
US,22,RDD,PHX,6,730.0,239.0,1
EV,320,ATL,MLU,4,1238.0,97.0,0
CO,3368,ROA,ATL,4,932.0,93.0,1
9E,6728,MEM,SAN,4,1165.0,102.0,1
MQ,3215,PIE,HOU,1,635.0,65.0,0
F9,787,MQT,LAS,5,1005.0,114.0,0
B6,1434,LGB,SFO,6,614.0,86.0,0
XE,2841,IAH,BTV,6,810.0,140.0,0
F9,466,DEN,ATL,3,1145.0,164.0,1
WN,4101,OTZ,YAK,7,1005.0,85.0,1
MQ,3703,RDD,ATL,4,1060.0,125.0,1
AS,2957,MCI,OME,6,516.0,45.0,1
AA,554,MRY,BGR,3,855.0,260.0,0
US,663,JFK,SFO,5,1152.0,403.0,1
WN,3442,MDT,DFW,7,865.0,65.0,0
WN,907,CDV,JAN,7,880.0,101.0,1
WN,2170,PSC,LGA,3,720.0,70.0,0
MQ,1647,RDD,MCI,1,1045.0,100.0,1
UA,71,JFK,LAX,7,530.0,380.0,0
WN,506,ONT,PHX,1,370.0,364.0,1
AS,3808,DCA,PIH,4,1140.0,122.0,1
B6,441,ONT,TPA,4,870.0,198.0,0
WN,3622,SNA,SMF,4,600.0,85.0,0
EV,3220,SCC,PIH,3,1120.0,105.0,1
YV,1967,LAS,ITO,5,905.0,110.0,0
YV,348,SDF,SLC,5,1140.0,70.0,1
FL,707,ATL,DAY,5,1335.0,95.0,0
FL,121,ATL,JAN,4,1069.0,90.0,0
WN,781,SAN,SGF,7,835.0,70.0,0
DL,3375,TPA,SJU,4,510.0,158.0,0
WN,1715,DCA,FLL,6,885.0,154.0,1
HA,1218,IPL,DEN,5,596.0,108.0,1
XE,3027,CSG,HRL,2,1100.0,65.0,0
DL,3909,ATL,PHL,5,960.0,127.0,0
AA,312,DFW,PVD,3,890.0,145.0,1
UA,590,ORD,AMA,5,790.0,128.0,0
US,1580,CDV,IPL,5,1329.0,75.0,0
MQ,4068,ORD,OTZ,6,1270.0,50.0,1
US,4774,GUM,AMA,7,1235.0,59.0,1
US,705,ORD,MCI,4,515.0,97.0,1
YV,961,MSP,OAK,7,625.0,75.0,1
WN,2575,GUM,BIL,1,1230.0,85.0,1
MQ,3370,PIE,BQN,5,515.0,80.0,0
AA,5983,CHA,CRW,1,1115.0,165.0,0
DL,348,LGA,SJU,1,1079.0,125.0,0
AA,2403,MIA,EUG,4,1305.0,135.0,0
MQ,3652,PSP,GTF,3,890.0,155.0,1
B6,401,BOS,MSY,3,672.0,229.0,0
US,820,SFO,OME,6,765.0,131.0,0
HA,6358,LAX,LAN,1,1124.0,40.0,1
UA,1988,ORD,PHL,6,360.0,126.0,1
CO,3251,BNA,JFK,4,590.0,83.0,0
B6,424,DRO,BOS,3,1202.0,170.0,0
UA,729,IAD,TPA,5,1050.0,153.0,0
WN,1295,FAT,PIE,3,1235.0,70.0,0
DL,2738,BNA,DCA,6,500.0,102.0,1
AA,5106,PDX,CRW,4,510.0,225.0,1
DL,3049,MOT,ROC,1,640.0,199.0,0
B6,1784,MCO,MFE,6,954.0,155.0,1
US,1516,BWI,PHL,5,470.0,55.0,0
YV,5186,DAL,BWI,7,675.0,95.0,0
WN,2783,CLD,BRO,5,475.0,235.0,1
AS,1808,DEN,MSP,4,1130.0,116.0,0
XE,2056,CSG,MCI,7,490.0,113.0,0
AA,22,DFW,DEN,6,405.0,125.0,1
YV,2681,CDV,STT,1,564.0,107.0,0
HA,6229,RDD,CLT,7,828.0,79.0,0
US,112,MQT,TPA,4,627.0,203.0,1
B6,7351,MAF,BOS,7,1409.0,303.0,1
WN,185,RNO,PHX,4,755.0,100.0,1
OO,6243,RDD,HPN,1,445.0,121.0,1
YV,3851,MDW,YUM,1,680.0,85.0,1
OH,6459,EWR,CVG,5,779.0,129.0,1
AA,3901,IAD,DFW,3,1175.0,205.0,0
MQ,2399,ORD,TPA,2,800.0,75.0,0
MQ,3807,ORD,ATL,6,360.0,120.0,0
WN,300,CDV,HDN,2,1189.0,77.0,1
EV,211,DAY,XNA,6,465.0,245.0,1
MQ,3237,GSP,CRW,2,700.0,170.0,0
YV,200,SJC,PIE,4,695.0,65.0,0
WN,2418,BOI,ROC,2,835.0,160.0,0
YV,686,MQT,MDW,5,680.0,140.0,0
WN,4349,CLE,MBS,2,840.0,55.0,1
HA,4555,SAN,ONT,6,1220.0,114.0,0
B6,5897,CLT,TWF,5,810.0,183.0,1
CO,3891,TUL,CLE,7,755.0,141.0,0
YV,2032,ROC,IAD,6,1185.0,72.0,1
CO,799,IAH,DEN,6,525.0,158.0,0
FL,2637,DAY,MCO,5,500.0,146.0,1
9E,3674,MEM,EKO,3,1165.0,90.0,0
AA,1715,RDD,LAS,7,785.0,250.0,0
WN,1128,DAL,RAP,3,830.0,95.0,1
YV,992,PHX,BGR,2,429.0,143.0,1
XE,553,ATL,TWF,7,480.0,120.0,1
WN,2110,FLL,DEN,7,1075.0,280.0,0
HA,7292,MKG,SFO,2,1021.0,91.0,1
HA,6229,SFO,SFO,7,965.0,203.0,0
OO,4588,MRY,MDT,1,1007.0,109.0,1
CO,7132,ABQ,CRP,1,1323.0,73.0,0
AS,2529,SCE,TWF,2,780.0,175.0,0
AA,593,ORD,PHX,7,965.0,235.0,0
YV,2466,ONT,PHX,5,1135.0,70.0,0
AA,4832,PIE,MSO,1,1120.0,195.0,0
WN,1569,PHL,BWI,5,1070.0,56.0,0
AS,6485,MKE,ACY,3,555.0,85.0,0
UA,204,SEA,SFO,2,942.0,126.0,0
AA,543,ECP,DFW,6,575.0,115.0,1
EV,609,GNV,CLT,4,1255.0,337.0,0
DL,2287,BOS,ATL,2,1060.0,130.0,1
US,3822,BDL,ORD,5,360.0,91.0,1
EV,1712,SJU,IAH,6,1032.0,288.0,0
OH,6483,DTW,LEX,7,1040.0,81.0,0
US,2021,RDD,PHL,7,1260.0,119.0,1
UA,4200,YAK,TPA,1,355.0,64.0,0
XE,2057,GNV,SYR,7,925.0,77.0,0
WN,486,DAB,PHX,5,365.0,107.0,0
AA,1898,ELP,CRW,1,720.0,100.0,1
EV,5039,BNA,EAU,7,1070.0,60.0,0
AA,1532,LAS,CRW,5,1120.0,140.0,1
YV,1738,SAN,CLT,6,1165.0,90.0,1
CO,2441,DAY,GSP,4,1200.0,69.0,0
AA,4171,MAF,CRW,4,830.0,230.0,0
HA,2126,MSP,BIS,3,790.0,80.0,0
9E,4236,ONT,MFE,1,1060.0,122.0,0
XE,2550,IAH,BTR,5,855.0,136.0,1
AS,42,ORD,SEA,3,965.0,170.0,1
OH,2607,DCA,MFE,6,660.0,75.0,1
CO,5085,BNA,SMX,3,855.0,82.0,1
DL,6543,MSP,MDT,5,540.0,183.0,1
WN,1259,BWI,MCO,5,510.0,150.0,0
XE,2570,IAH,BTR,4,1175.0,61.0,1
YV,1856,MCI,MCO,7,630.0,165.0,1
XE,2380,IAH,AVL,5,775.0,121.0,0
WN,2716,MDW,IAD,7,410.0,105.0,1
FL,6246,ROA,MCO,4,428.0,174.0,1
B6,6246,CLT,BOS,7,1075.0,127.0,1
OO,2680,SLC,LRD,4,674.0,105.0,1
OO,4656,ORD,ELP,7,1079.0,194.0,0
EV,1467,ATL,TRI,4,1050.0,62.0,0
EV,7331,RIC,ATL,4,686.0,89.0,1
HA,6951,SNA,MDT,7,465.0,100.0,1
UA,3912,OKC,MEM,1,720.0,93.0,0
9E,2721,PHX,LAN,2,946.0,132.0,0
WN,7037,SAT,RDD,1,1120.0,95.0,1
WN,3040,RDU,BNA,5,950.0,95.0,0
MQ,4238,TXK,BGR,6,490.0,95.0,0
CO,2849,BNA,MOB,4,505.0,84.0,1
HA,6854,MRY,ACV,7,562.0,78.0,0
AA,475,DAY,ORD,2,445.0,175.0,1
EV,1177,BOS,EWR,5,935.0,98.0,0
DL,937,DEN,BRO,5,790.0,142.0,1
US,1710,LIH,CLT,7,866.0,325.0,0
HA,54,SLC,AUS,1,590.0,168.0,1
FL,1207,MDW,PVD,3,440.0,168.0,1
AS,2787,MKE,ACY,7,425.0,77.0,1
AA,689,PSE,DFW,3,380.0,220.0,0
WN,6716,MDW,RIC,2,1185.0,160.0,1
US,186,PHX,SAN,7,1075.0,70.0,0
9E,3835,MOT,SAV,4,540.0,165.0,1
MQ,2827,PIE,CHS,7,510.0,145.0,0
AA,131,PIE,TPA,7,870.0,135.0,1
MQ,3039,LAX,GFK,3,550.0,60.0,1
9E,3769,RIC,JFK,6,1120.0,120.0,1
AS,3190,SEA,ANC,5,1045.0,220.0,1
MQ,3479,DFW,SDF,6,505.0,70.0,0
XE,2606,CSG,MEM,7,445.0,93.0,0
B6,916,ORD,MFE,5,960.0,137.0,1
AA,1330,EWR,DFW,7,555.0,130.0,1
DL,2370,MOT,TEX,6,1079.0,190.0,1
OH,6568,BOS,CRW,3,610.0,80.0,0
YV,1591,GUM,BOS,5,380.0,80.0,0
AA,1609,DAY,GTF,5,835.0,195.0,1
AA,2465,DFW,LAX,2,1070.0,205.0,0
YV,1968,ONT,TYR,4,1015.0,170.0,0
WN,7760,PHL,PIH,3,580.0,143.0,0
US,458,SAN,SGF,4,1200.0,97.0,0
WN,164,FSD,DAL,6,740.0,50.0,1
F9,4629,DEN,CRW,1,635.0,112.0,0
DL,25,BNA,BIL,6,975.0,83.0,0
AA,4754,TPA,BGR,2,950.0,170.0,0
OO,5071,IAD,ACY,2,360.0,144.0,1
MQ,2869,DFW,ITH,3,1085.0,80.0,1
WN,4994,CDV,TWF,3,914.0,107.0,1
YV,1149,OTZ,ACY,2,680.0,190.0,1
WN,6575,ABQ,DAL,1,1045.0,95.0,1
AA,560,DAB,BGR,4,830.0,235.0,1
YV,1288,MQT,MDT,4,705.0,90.0,0
OO,6376,DEN,RAP,1,868.0,62.0,1
AS,2861,PHL,PIH,5,465.0,163.0,1
MQ,4883,CHO,DFW,3,745.0,150.0,1
WN,619,DAB,ROW,1,880.0,70.0,0
DL,6667,GRB,FLL,3,560.0,139.0,1
AS,5141,SCE,BWI,7,1140.0,143.0,1
YV,860,FSM,SGF,4,840.0,235.0,0
OO,6363,MDT,SBA,3,1386.0,44.0,0
XE,2670,PSE,EWR,3,800.0,87.0,0
9E,6685,DTW,ELM,7,630.0,78.0,1
DL,2809,PVD,FLL,4,675.0,147.0,0
MQ,2821,DFW,SPS,6,610.0,50.0,0
