Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay
OO,6871,DEN,MOT,2,755.0,102.0,0
FL,794,STL,ATL,1,1035.0,96.0,0
DL,1922,DTW,BOS,3,590.0,112.0,1
XE,5911,ORD,LNK,6,751.0,99.0,1
9E,4013,CVG,MKE,5,980.0,86.0,1
DL,2984,MSP,MKE,4,680.0,68.0,0
F9,135,DFW,DEN,2,847.0,120.0,0
DL,1040,ATL,MSY,6,745.0,97.0,0
OO,6385,LAX,SBP,3,617.0,54.0,1
DL,2014,CVG,LGA,3,915.0,118.0,1
OO,4694,LAX,LAS,4,1170.0,70.0,1
B6,1012,JFK,BOS,4,390.0,65.0,0
9E,3774,DTW,SWF,5,1310.0,100.0,0
MQ,2733,DFW,GPT,6,1220.0,90.0,0
US,742,FLL,PHL,3,840.0,164.0,0
OO,6292,MRY,LAX,1,1259.0,71.0,1
OH,6587,DCA,GRR,7,1160.0,112.0,0
WN,635,ORF,MCO,2,1085.0,125.0,1
MQ,2910,MGM,DFW,3,780.0,130.0,0
OO,7771,SLC,SGU,5,590.0,86.0,0
WN,1008,HOU,JAX,2,695.0,115.0,1
HA,207,KOA,HNL,1,729.0,42.0,0
DL,2264,DFW,MEM,6,360.0,92.0,1
FL,484,MCO,BWI,7,873.0,128.0,0
9E,4299,DTW,CAE,1,615.0,114.0,1
WN,382,LAS,SJC,5,855.0,85.0,1
EV,7085,CAE,IAD,5,360.0,83.0,0
CO,1115,EWR,ORD,2,480.0,165.0,0
WN,1381,BWI,DTW,3,655.0,100.0,0
B6,30,JFK,ROC,1,1350.0,81.0,0
F9,404,LAX,DEN,2,660.0,134.0,0
B6,426,PBI,BOS,1,540.0,173.0,0
AA,1595,DFW,LAS,4,1185.0,180.0,1
DL,1134,MSP,GRR,5,430.0,85.0,0
AS,648,SEA,TUS,7,715.0,173.0,1
OO,6319,IAD,PIT,5,900.0,60.0,0
WN,597,LAX,DEN,2,625.0,135.0,1
FL,215,MSP,MKE,1,360.0,74.0,0
9E,4255,MSP,TVC,5,605.0,86.0,0
MQ,3637,MIA,SDF,1,1275.0,155.0,0
WN,1869,CLE,BNA,6,495.0,100.0,0
MQ,3629,MIA,BNA,7,420.0,145.0,0
AA,1139,DTW,DFW,2,1020.0,185.0,0
WN,1533,DEN,ABQ,4,985.0,70.0,1
F9,701,MSY,DEN,6,1049.0,165.0,0
WN,1945,MDW,LGA,7,1100.0,130.0,0
B6,648,SFO,JFK,1,1350.0,318.0,1
EV,7138,IAD,MHT,5,1025.0,91.0,0
AA,1426,DFW,SAT,6,925.0,70.0,0
WN,1634,BUF,BWI,4,385.0,90.0,1
WN,567,PHL,TPA,4,990.0,175.0,1
HA,397,KOA,HNL,7,1248.0,42.0,0
WN,1334,SJC,LAX,1,435.0,70.0,0
UA,152,SFO,ORD,7,1097.0,253.0,0
WN,328,STL,MSY,3,860.0,120.0,1
WN,425,HOU,SAT,1,695.0,55.0,0
DL,2492,STL,ATL,1,819.0,98.0,1
WN,1041,SMF,DEN,7,1110.0,140.0,1
XE,5947,ORD,LAN,1,392.0,50.0,0
9E,4154,MEM,ORD,3,525.0,113.0,0
US,71,DEN,PHX,2,480.0,135.0,0
AS,103,SEA,ANC,7,990.0,225.0,1
AS,64,KTN,SEA,7,1082.0,113.0,0
US,471,LAS,SFO,6,990.0,95.0,1
XE,2638,EWR,MHT,1,680.0,67.0,0
OO,6333,LAX,SAN,4,810.0,46.0,0
DL,1469,ATL,MCO,2,1215.0,85.0,1
WN,386,AUS,LBB,2,1125.0,70.0,1
B6,1007,BOS,JFK,5,552.0,70.0,1
AA,662,DFW,DTW,5,1180.0,155.0,1
MQ,3619,MIA,TLH,4,990.0,85.0,0
FL,938,ATL,JAX,3,1340.0,69.0,0
B6,1320,BWI,BOS,3,363.0,77.0,0
US,491,DEN,PHX,1,1100.0,117.0,0
EV,5447,SDF,ATL,3,633.0,90.0,1
OO,4778,SLC,OMA,6,1215.0,144.0,0
EV,5416,ATL,LFT,3,600.0,119.0,0
CO,1880,SEA,EWR,3,970.0,298.0,1
AA,618,SFO,ORD,2,1025.0,245.0,0
FL,1270,DAY,MCO,2,400.0,144.0,0
FL,828,MKE,SRQ,3,943.0,160.0,0
US,959,CLT,FLL,6,1329.0,113.0,1
US,280,PHX,SJC,5,650.0,117.0,0
US,1490,CLT,LGA,1,971.0,109.0,0
WN,778,DEN,RDU,4,1020.0,195.0,0
9E,3675,IND,DTW,3,695.0,83.0,0
OO,6472,CLD,LAX,7,375.0,40.0,0
AS,658,SJC,AUS,4,535.0,199.0,0
WN,442,MDW,PHL,3,1200.0,120.0,1
DL,2288,ATL,BOS,4,750.0,153.0,0
MQ,3925,LEX,ORD,2,910.0,90.0,1
US,880,PHL,BOS,4,1365.0,72.0,0
UA,304,MCO,IAD,4,993.0,132.0,0
CO,481,CLE,LAS,5,530.0,279.0,0
DL,1121,SLC,DTW,5,670.0,210.0,1
DL,2191,ATL,TPA,4,746.0,85.0,1
YV,2791,LAS,FAT,5,1165.0,66.0,0
US,1050,RDU,CLT,2,345.0,61.0,0
YV,2977,LAS,SFO,4,1185.0,91.0,1
AA,1636,ELP,DFW,4,570.0,105.0,0
WN,1003,ABQ,TUS,5,1135.0,70.0,1
XE,2436,JAX,IAH,5,695.0,149.0,1
OO,6407,FAT,SFO,6,345.0,45.0,1
MQ,3393,DFW,MKE,5,390.0,140.0,0
B6,714,SJU,JFK,2,360.0,240.0,1
OO,6830,BOI,LAX,4,1206.0,129.0,1
OO,4677,SLC,BUR,3,690.0,116.0,1
DL,167,JFK,DEN,1,1110.0,286.0,0
MQ,3096,SAN,LAX,2,1255.0,50.0,0
XE,5902,ORD,LAN,6,786.0,50.0,0
WN,548,JAX,ORF,2,970.0,90.0,0
9E,3872,BNA,DTW,7,943.0,115.0,1
MQ,4488,CRW,LGA,5,395.0,100.0,1
CO,310,IAH,EWR,7,1140.0,207.0,1
UA,62,LIH,SFO,6,874.0,319.0,0
XE,2714,BWI,EWR,4,1005.0,80.0,1
MQ,3529,DFW,MKE,2,790.0,135.0,1
WN,1414,SAT,DAL,1,505.0,55.0,0
UA,471,TUL,DEN,3,400.0,110.0,0
OO,6472,CLD,LAX,5,380.0,40.0,0
AA,745,LGA,DFW,7,795.0,250.0,0
9E,4223,DTW,FWA,1,1055.0,58.0,1
UA,482,SFO,DEN,3,1171.0,148.0,1
B6,332,MCO,BDL,3,765.0,155.0,0
OO,6217,DEN,RAP,6,611.0,69.0,0
AA,1407,PHL,DFW,7,1080.0,240.0,0
MQ,4177,ORD,AZO,4,925.0,50.0,1
DL,1872,TPA,ATL,4,380.0,90.0,0
YV,2884,PHX,ABQ,5,50.0,66.0,0
CO,166,SEA,IAH,3,495.0,247.0,1
WN,36,HOU,DAL,4,900.0,55.0,1
OH,6527,DCA,JFK,3,370.0,82.0,1
UA,735,OKC,DEN,2,818.0,106.0,0
YV,2621,IAD,CLT,4,820.0,91.0,0
DL,1110,IND,DTW,5,479.0,81.0,0
OO,6408,SFO,EUG,3,782.0,92.0,1
FL,149,DTW,ATL,1,1149.0,123.0,0
EV,4952,ATL,ELP,5,700.0,209.0,1
FL,26,ATL,MDW,1,740.0,117.0,0
EV,7089,SBN,ORD,6,762.0,44.0,0
MQ,3503,DFW,CLE,2,875.0,150.0,1
WN,988,OKC,DAL,3,1205.0,50.0,1
EV,7139,MHT,IAD,5,1139.0,110.0,0
XE,2142,OKC,EWR,4,420.0,184.0,0
AA,812,SEA,DFW,1,435.0,235.0,0
OO,6509,TUS,LAX,7,490.0,95.0,0
EV,5473,ATL,LFT,6,1227.0,107.0,0
OO,4650,SLC,DFW,4,1040.0,172.0,1
MQ,2832,PNS,DFW,1,970.0,125.0,1
EV,5182,GNV,ATL,4,375.0,75.0,1
US,1021,CLT,TPA,7,691.0,103.0,1
DL,1946,FLL,MSP,5,800.0,240.0,0
9E,3845,DTW,LAN,2,525.0,39.0,0
EV,7070,CAE,ORD,1,448.0,128.0,0
HA,240,LIH,HNL,1,1060.0,30.0,0
US,1159,DCA,MCO,3,515.0,147.0,1
AA,1686,ORD,RDU,3,455.0,110.0,1
DL,2640,LAS,SLC,2,995.0,81.0,1
WN,1684,TPA,DEN,2,540.0,250.0,1
9E,4294,HPN,ATL,5,755.0,170.0,1
MQ,4422,RDU,LGA,6,640.0,95.0,0
WN,632,MDW,DEN,7,1290.0,165.0,1
EV,5548,ALB,DTW,4,330.0,115.0,0
DL,2433,CLT,ATL,4,710.0,82.0,0
9E,3974,DTW,PIT,6,1050.0,69.0,0
DL,1247,ATL,CLT,4,820.0,69.0,0
B6,128,JFK,BTV,3,1360.0,73.0,0
FL,478,ATL,BWI,7,1335.0,104.0,1
US,1507,BWI,CLT,3,420.0,97.0,0
EV,5482,ATL,CRW,5,845.0,82.0,1
WN,1285,ISP,MCO,1,1065.0,170.0,1
UA,684,ORD,LGA,2,840.0,126.0,1
HA,172,LIH,HNL,2,849.0,32.0,1
EV,5325,LYH,ATL,4,827.0,97.0,0
MQ,3639,MIA,CLT,4,1290.0,125.0,0
WN,3122,TUL,DEN,6,1000.0,105.0,1
WN,2175,MSY,LAX,7,775.0,260.0,1
WN,1123,OKC,LAS,5,1155.0,170.0,1
US,938,RSW,CLT,1,510.0,111.0,1
9E,4373,DTW,BTV,7,605.0,104.0,0
WN,2121,DEN,MDW,2,465.0,135.0,1
XE,2684,MEM,IAH,7,385.0,107.0,1
AA,1082,LAS,ORD,1,740.0,220.0,1
US,678,MKE,PHX,7,1035.0,230.0,0
AA,527,BOS,MIA,3,640.0,215.0,1
US,939,MSP,PHX,4,455.0,223.0,0
DL,2312,SLC,ANC,6,1315.0,306.0,1
WN,395,MDW,LAS,6,1035.0,250.0,1
EV,4998,XNA,ATL,5,360.0,119.0,0
OO,4612,ABQ,SLC,3,783.0,92.0,0
OO,6859,MTJ,DEN,6,627.0,65.0,0
CO,1048,IAH,FLL,2,465.0,143.0,0
OH,6681,DTW,AZO,2,1040.0,56.0,0
OO,6636,PSC,DEN,1,712.0,131.0,1
CO,238,EWR,MIA,4,569.0,210.0,1
B6,1219,BOS,BUF,5,1230.0,89.0,0
AS,64,JNU,PSG,6,842.0,44.0,0
OH,6335,JFK,BUF,2,840.0,102.0,0
AA,657,DFW,ABQ,5,1320.0,110.0,0
OO,6642,RNO,SFO,6,360.0,69.0,0
FL,75,ATL,FLL,4,1030.0,110.0,1
EV,5196,DTW,OMA,3,520.0,125.0,1
UA,709,ORD,DEN,2,597.0,169.0,1
DL,1728,LAS,JFK,4,1010.0,293.0,0
WN,413,SEA,SJC,2,520.0,130.0,0
MQ,2833,DFW,CID,1,475.0,115.0,0
AA,437,DCA,MIA,5,670.0,160.0,0
YV,2773,PHX,PSP,7,520.0,67.0,0
MQ,3033,LAX,SBA,2,630.0,40.0,0
WN,40,MCI,MKE,2,1160.0,80.0,1
EV,5317,CAE,ATL,4,693.0,76.0,1
MQ,3239,CMH,DFW,3,560.0,185.0,0
DL,2359,CVG,ATL,2,360.0,102.0,0
B6,612,JAX,JFK,3,685.0,125.0,1
WN,2833,CMH,MDW,6,675.0,70.0,1
MQ,4193,RIC,ORD,2,1175.0,135.0,0
OO,7812,SLC,RKS,3,1190.0,65.0,0
MQ,4197,BNA,ORD,3,740.0,95.0,1
XE,2505,RIC,EWR,4,1030.0,85.0,1
UA,209,IAD,LAX,4,890.0,351.0,0
DL,2444,LAS,CVG,5,684.0,226.0,1
EV,5226,ATL,AVL,5,510.0,61.0,0
OO,4793,PSC,SLC,5,325.0,90.0,0
MQ,2972,FSD,DFW,1,995.0,145.0,0
YV,7247,ORD,SBN,3,866.0,45.0,1
OO,4636,MSP,FAR,7,1165.0,64.0,0
WN,2659,BWI,MDW,6,720.0,130.0,1
MQ,4303,OKC,ORD,2,905.0,130.0,0
WN,514,MDW,LAS,3,620.0,245.0,1
AA,1575,MCO,DFW,5,1110.0,180.0,1
WN,1081,MCO,HOU,6,690.0,160.0,0
XE,2914,MCI,EWR,6,945.0,162.0,0
AA,1184,PHX,ORD,5,410.0,200.0,0
WN,302,PHX,BUR,4,1015.0,85.0,1
DL,1294,ATL,RDU,1,520.0,95.0,0
US,1033,CLT,MIA,5,1215.0,127.0,0
EV,5168,ATL,AVL,6,757.0,56.0,0
WN,1664,PHX,BWI,1,1000.0,250.0,1
YV,2658,BNA,CLT,7,675.0,75.0,0
WN,814,DEN,LAS,4,1070.0,120.0,1
OO,6992,LAX,CLD,5,483.0,43.0,1
EV,7107,LGA,IAD,2,615.0,85.0,0
MQ,4514,DCA,BNA,5,895.0,120.0,0
WN,1595,DEN,IND,5,490.0,145.0,1
9E,4210,MEM,STL,3,1180.0,75.0,0
MQ,2947,FSM,DFW,5,1105.0,65.0,0
DL,1143,MEM,PHX,4,1175.0,214.0,1
9E,4078,MEM,LEX,4,855.0,79.0,0
OO,6669,LAX,BFL,5,1351.0,53.0,0
OH,6356,MEM,RDU,4,1132.0,111.0,1
FL,373,LGA,ATL,6,528.0,162.0,0
CO,1594,LAX,IAH,4,560.0,197.0,1
B6,1133,SYR,JFK,7,360.0,85.0,0
AS,730,SEA,IAH,3,680.0,250.0,1
AS,730,ANC,SEA,6,365.0,205.0,0
F9,564,SAN,DEN,4,908.0,135.0,0
F9,770,LAS,DEN,6,933.0,111.0,0
B6,68,FLL,JFK,7,360.0,160.0,0
EV,5094,ILM,ATL,5,1079.0,100.0,0
OO,6580,SFO,MFR,6,701.0,101.0,1
US,662,PHX,SNA,4,895.0,78.0,1
AA,1517,DFW,ABQ,5,945.0,110.0,1
WN,3168,ABQ,MDW,5,455.0,165.0,0
WN,1118,SAN,BNA,1,705.0,225.0,1
9E,3893,FWA,ATL,1,360.0,115.0,1
B6,448,TPA,BOS,6,760.0,166.0,1
B6,598,MCO,HPN,3,1190.0,149.0,1
B6,1276,MCO,BOS,2,661.0,162.0,0
YV,2694,PHX,AUS,2,965.0,132.0,0
AA,160,SAN,JFK,3,460.0,315.0,0
AA,1123,DFW,PHX,5,435.0,165.0,0
OO,7000,ORF,ORD,6,576.0,147.0,1
OO,4466,SLC,DFW,5,503.0,172.0,1
YV,1047,HNL,OGG,2,945.0,35.0,0
AA,2428,DFW,AUS,5,900.0,60.0,0
DL,1187,DTW,ATL,6,450.0,141.0,0
WN,326,LAX,LAS,5,395.0,60.0,1
B6,247,OAK,LGB,6,360.0,77.0,0
DL,2970,RSW,ATL,3,1133.0,114.0,1
CO,223,SEA,IAH,4,375.0,245.0,0
EV,7069,IAD,CMH,4,506.0,82.0,0
DL,1557,SLC,SEA,6,1290.0,135.0,1
OH,6593,DTW,ATW,3,1195.0,95.0,0
OO,6839,ASE,DEN,6,870.0,45.0,0
MQ,2781,DFW,GRR,4,1170.0,145.0,0
AS,43,ANC,BET,4,742.0,77.0,0
FL,561,BMI,ATL,1,405.0,112.0,0
MQ,3840,ORD,ATL,2,855.0,120.0,0
MQ,2841,DFW,DSM,1,555.0,110.0,0
AA,501,BHM,DFW,7,415.0,130.0,0
WN,2131,FLL,HOU,5,990.0,180.0,1
AA,2229,MIA,DFW,3,500.0,200.0,0
HA,529,OGG,HNL,5,781.0,34.0,0
B6,986,FLL,JFK,3,1312.0,157.0,1
MQ,3274,TYS,DFW,4,1115.0,155.0,0
DL,1204,JAC,SLC,3,420.0,72.0,0
CO,214,DFW,IAH,5,340.0,55.0,0
XE,2922,IAH,GRR,5,1195.0,153.0,1
DL,1159,MLB,ATL,3,1023.0,101.0,0
XE,2398,TUL,EWR,7,430.0,172.0,0
MQ,4579,LGA,CLT,3,945.0,125.0,1
AA,1199,MCO,DFW,5,1175.0,175.0,1
EV,7129,IAD,BTV,3,1022.0,91.0,0
WN,515,STL,LAS,3,695.0,230.0,1
OO,6901,CHS,ORD,3,773.0,142.0,1
AA,1272,PSP,DFW,5,720.0,165.0,0
9E,3832,DSM,MEM,5,683.0,95.0,0
WN,601,LAX,TUS,4,825.0,80.0,1
WN,487,DAL,MCI,6,655.0,85.0,1
9E,3848,ERI,DTW,1,1030.0,75.0,1
WN,2908,PHX,LAS,4,1025.0,70.0,1
OH,6261,HSV,ATL,7,940.0,58.0,0
B6,448,TPA,BOS,2,760.0,166.0,1
XE,5897,RDU,IAD,4,1025.0,63.0,0
WN,2018,BUF,MDW,3,755.0,105.0,1
WN,40,MCO,ECP,3,765.0,75.0,0
AA,1842,LAS,MIA,1,1375.0,260.0,0
DL,2628,MEM,LIT,7,1160.0,53.0,1
CO,556,LAX,CLE,2,655.0,259.0,1
WN,599,PHX,SMF,1,425.0,130.0,0
AA,1512,SFO,ORD,3,670.0,255.0,0
AA,1659,RDU,ORD,2,1100.0,135.0,0
DL,1617,ATL,DEN,1,580.0,212.0,1
UA,49,IAD,LAX,4,762.0,346.0,0
9E,4177,JFK,CLE,1,547.0,142.0,1
UA,423,DEN,SFO,2,1305.0,174.0,1
WN,993,SFO,SNA,5,670.0,85.0,1
UA,972,SFO,ORD,6,604.0,256.0,0
UA,194,EGE,DEN,6,769.0,57.0,0
WN,1076,LAX,LAS,2,560.0,60.0,0
EV,5113,ATL,DHN,4,590.0,65.0,0
AA,865,AUS,DFW,3,655.0,65.0,0
UA,966,LAX,IAD,5,360.0,288.0,0
WN,431,PHX,ONT,2,1050.0,70.0,1
AS,661,DFW,SEA,4,830.0,265.0,0
MQ,4193,RIC,ORD,3,1175.0,135.0,0
AA,17,JFK,SFO,4,1165.0,400.0,1
OO,4718,GFK,MSP,3,1018.0,71.0,1
EV,5552,ATL,TYS,5,950.0,54.0,0
YV,2763,DRO,PHX,4,730.0,78.0,0
US,881,CLT,FLL,4,705.0,127.0,0
WN,242,TPA,STL,7,1100.0,150.0,1
B6,55,BTV,JFK,5,1141.0,89.0,0
AA,735,DCA,MIA,7,1090.0,160.0,1
DL,2302,TPA,MEM,5,700.0,127.0,0
EV,5521,TYS,ATL,2,697.0,63.0,0
UA,56,SFO,EWR,6,1356.0,323.0,1
EV,5096,AGS,ATL,3,1075.0,68.0,1
OH,6444,AVL,DTW,2,750.0,110.0,0
WN,1500,PHL,MCO,4,560.0,160.0,0
AA,1983,JFK,MIA,4,870.0,210.0,1
US,1540,PHX,CLT,6,473.0,217.0,0
AA,1106,DFW,BOS,5,480.0,210.0,0
CO,107,EWR,IAH,7,905.0,245.0,0
YV,2833,PHX,BUR,1,510.0,89.0,0
WN,3141,BWI,JAX,5,665.0,130.0,1
AA,404,MIA,MCO,6,385.0,60.0,0
B6,1107,JFK,RDU,7,1065.0,110.0,0
DL,2703,CVG,MCO,5,985.0,132.0,0
DL,1462,FLL,LGA,2,869.0,176.0,1
CO,1435,EWR,PHX,5,720.0,332.0,1
MQ,3235,DFW,ACT,1,745.0,40.0,0
US,1427,DTW,CLT,1,925.0,104.0,1
XE,2470,MSP,EWR,7,673.0,159.0,0
OO,6682,SBA,DEN,6,360.0,142.0,0
WN,2116,PBI,TPA,7,700.0,50.0,0
MQ,4394,JFK,BOS,3,839.0,71.0,0
MQ,3995,DAY,ORD,3,1020.0,80.0,0
9E,3697,DTW,BHM,2,545.0,124.0,1
WN,765,SMF,MDW,7,830.0,245.0,0
US,1886,PHL,BOS,3,1035.0,79.0,0
DL,1991,MSY,ATL,1,375.0,88.0,0
AA,474,ABQ,DFW,3,560.0,105.0,0
WN,2442,DAL,AUS,4,390.0,55.0,0
WN,3049,PHL,MCO,6,475.0,160.0,0
UA,368,MSY,IAD,5,475.0,149.0,0
CO,734,PHX,EWR,3,465.0,273.0,0
MQ,3368,LIT,DFW,4,510.0,80.0,0
AA,2324,DFW,ORD,4,445.0,140.0,0
MQ,3512,MKE,DFW,4,360.0,165.0,0
US,929,ORD,CLT,5,730.0,110.0,0
WN,1616,MDW,CLE,6,745.0,70.0,1
OH,6401,HTS,CVG,3,360.0,53.0,0
EV,5452,BOS,DCA,2,1175.0,109.0,0
MQ,4305,ORD,IND,7,1170.0,60.0,0
OO,4673,GEG,SLC,2,986.0,99.0,0
CO,1406,FLL,IAH,4,540.0,170.0,0
DL,2586,SLC,ATL,4,665.0,215.0,1
AA,1598,SEA,DFW,3,830.0,230.0,0
EV,5231,ATL,CAE,7,1373.0,54.0,1
CO,549,SFO,EWR,5,810.0,325.0,1
WN,667,HOU,TPA,7,500.0,120.0,0
EV,5023,ATL,EVV,6,885.0,83.0,1
AA,1896,DFW,SDF,6,1160.0,115.0,0
OO,6409,LAX,SBP,2,1185.0,54.0,0
US,1890,CLT,EWR,2,1090.0,118.0,1
UA,791,DEN,DSM,4,619.0,105.0,1
MQ,4005,FSD,ORD,3,1080.0,100.0,0
WN,1832,JAX,BNA,7,1140.0,95.0,1
WN,5,MSY,MCO,5,655.0,95.0,0
EV,5289,ATL,OMA,1,505.0,147.0,1
WN,1396,OAK,LAS,7,1210.0,85.0,1
WN,1555,TPA,MDW,6,960.0,165.0,0
WN,3915,AUS,HOU,4,375.0,50.0,0
WN,1401,LAS,SNA,6,425.0,60.0,0
XE,3088,IAH,MCI,3,570.0,116.0,0
US,277,GEG,PHX,6,905.0,156.0,0
UA,118,LAX,SFO,4,927.0,89.0,1
9E,4198,DCA,JFK,5,660.0,75.0,1
MQ,3377,TXK,DFW,3,1015.0,60.0,0
AA,1825,DCA,ORD,6,860.0,125.0,0
OO,6900,MSN,ORD,4,330.0,58.0,1
AA,2202,SJU,MIA,3,1055.0,175.0,1
UA,947,IAD,MCO,6,1072.0,139.0,1
WN,2254,DAL,SAT,5,640.0,65.0,0
DL,2038,SAT,ATL,4,653.0,137.0,1
OH,6656,DCA,BOS,1,715.0,96.0,0
OO,4663,MSP,BIS,5,545.0,90.0,0
MQ,2992,CYS,DFW,2,745.0,115.0,0
OO,6545,SBA,SFO,3,1241.0,80.0,1
MQ,2822,DFW,TLH,6,810.0,120.0,1
B6,585,HPN,FLL,3,705.0,179.0,1
MQ,4131,ORD,SPI,3,1235.0,55.0,0
WN,1255,ABQ,PHX,4,815.0,75.0,1
EV,5068,JAN,ATL,1,586.0,82.0,0
AA,1020,DFW,MSY,1,710.0,80.0,0
OO,6832,SBA,SFO,6,390.0,88.0,0
DL,1231,SLC,MSY,3,835.0,190.0,1
DL,116,TPA,ATL,2,807.0,96.0,1
DL,1627,ATL,FLL,3,500.0,109.0,1
WN,1095,CMH,BWI,2,1085.0,70.0,0
DL,1436,DTW,BWI,3,1050.0,98.0,0
UA,763,DEN,SAN,3,714.0,146.0,0
MQ,3215,DFW,HOU,6,635.0,65.0,0
MQ,4303,OKC,ORD,4,905.0,130.0,0
9E,3863,JAX,MEM,2,465.0,120.0,0
US,1608,MCO,PHL,7,1175.0,133.0,1
9E,3854,MSP,CLE,5,425.0,115.0,0
AA,321,LGA,ORD,5,665.0,160.0,0
WN,1409,SMF,BUR,4,1145.0,70.0,1
WN,218,BUR,LAS,5,1130.0,60.0,1
OO,4855,SLC,BIL,2,591.0,92.0,0
YV,7216,ALB,IAD,6,606.0,94.0,1
US,5,SNA,PHX,5,600.0,75.0,1
AA,1297,MIA,SJU,3,625.0,155.0,1
AA,1321,IAD,MIA,6,1015.0,170.0,0
WN,175,TPA,MCI,7,625.0,175.0,0
YV,2689,ILM,CLT,7,965.0,68.0,0
MQ,4105,CLT,ORD,2,450.0,140.0,0
DL,1645,DCA,DTW,6,575.0,101.0,0
YV,7271,PIT,IAD,3,615.0,62.0,0
9E,3887,MBS,DTW,6,620.0,54.0,0
FL,1222,PIT,FLL,3,390.0,170.0,0
OO,4583,DEN,SLC,3,700.0,89.0,1
MQ,4008,ORD,CLT,5,875.0,115.0,1
XE,2194,GSO,IAH,2,1075.0,179.0,0
MQ,4434,DTW,LGA,5,925.0,110.0,0
9E,4272,DTW,PVD,2,1045.0,116.0,0
UA,871,MCI,DEN,4,379.0,119.0,0
WN,711,LAS,PDX,4,575.0,145.0,1
DL,2935,ATL,SAT,6,1050.0,164.0,0
B6,730,SJU,BOS,4,1195.0,244.0,1
9E,4203,DSM,DTW,3,818.0,116.0,0
B6,521,EWR,MCO,7,420.0,170.0,0
9E,4198,DTW,ROC,1,1320.0,86.0,1
9E,4226,CVG,ORF,3,690.0,99.0,0
WN,541,LAS,SEA,4,935.0,165.0,1
WN,1390,OAK,ONT,5,965.0,70.0,1
WN,1166,BWI,AUS,7,1060.0,235.0,1
OH,6692,IAH,JFK,2,485.0,214.0,0
MQ,3738,ORD,EWR,7,875.0,144.0,0
WN,413,SAN,MDW,1,1025.0,235.0,1
OH,6322,MEM,CMH,7,860.0,99.0,0
9E,3755,DTW,RST,2,515.0,109.0,1
FL,204,CAK,ATL,3,923.0,106.0,0
OO,6374,PSP,SFO,5,367.0,91.0,0
AA,841,SJU,MIA,3,805.0,165.0,0
OO,7051,PDX,SEA,5,1316.0,49.0,0
US,623,PHX,OAK,5,1080.0,119.0,0
AA,541,ATL,DFW,6,930.0,155.0,0
XE,2886,AMA,IAH,3,994.0,101.0,0
EV,5033,SYR,ATL,5,940.0,148.0,1
FL,130,TPA,ATL,4,1206.0,89.0,0
MQ,3234,ACT,DFW,3,845.0,45.0,1
AS,602,SEA,LAS,7,460.0,142.0,0
OO,4689,SLC,ABQ,7,1298.0,100.0,1
US,407,PHL,ORD,4,475.0,152.0,0
YV,2751,PHX,SBP,4,1258.0,101.0,0
EV,5436,MLU,MEM,4,1030.0,54.0,0
EV,5251,ATL,GRK,7,1170.0,150.0,0
B6,12,FLL,JFK,5,720.0,169.0,0
UA,410,DEN,CMH,1,605.0,163.0,0
DL,2706,SFO,MSP,3,915.0,216.0,1
WN,1713,BWI,STL,4,385.0,145.0,1
AA,335,LGA,ORD,4,900.0,170.0,1
WN,1592,FLL,MCO,7,935.0,60.0,1
FL,55,ATL,LAX,3,535.0,320.0,0
XE,2376,IAH,ICT,6,1090.0,99.0,0
AA,1441,DFW,SFO,5,745.0,245.0,1
XE,2443,EWR,RIC,3,782.0,84.0,1
UA,948,LAX,DEN,2,963.0,147.0,1
B6,282,LGB,LAS,1,794.0,67.0,0
DL,1090,PNS,ATL,2,560.0,70.0,1
UA,14,SFO,JFK,3,970.0,331.0,0
YV,2822,PSP,PHX,2,1150.0,83.0,0
B6,286,LGB,LAS,3,1065.0,67.0,1
AA,1065,OMA,DFW,4,1095.0,115.0,0
FL,417,PWM,BWI,4,1078.0,97.0,0
WN,1623,MDW,MSP,6,850.0,85.0,1
WN,3049,PHL,MCO,6,475.0,160.0,0
AS,611,LAS,SEA,2,950.0,165.0,1
WN,1992,PHX,SNA,1,635.0,80.0,1
MQ,3925,LEX,ORD,3,910.0,90.0,0
WN,283,DEN,SNA,4,1245.0,150.0,1
MQ,3391,TXK,DFW,6,365.0,60.0,0
OO,6666,TUS,DEN,1,1016.0,109.0,0
OO,6821,SFO,RDD,3,515.0,64.0,1
DL,2486,ATL,LGA,4,940.0,134.0,0
US,1460,SFO,CLT,5,675.0,288.0,1
FL,191,DCA,ATL,5,600.0,120.0,1
UA,296,DEN,RNO,2,1155.0,145.0,0
9E,4254,MSP,MOT,2,680.0,95.0,1
OH,6265,HSV,DTW,1,610.0,119.0,0
XE,3104,CRW,IAH,2,1075.0,171.0,1
OO,4651,DFW,SLC,2,500.0,172.0,0
F9,511,DEN,SEA,7,1270.0,174.0,1
XE,3008,IAH,IAD,5,610.0,165.0,1
WN,1141,BWI,BOS,5,980.0,85.0,0
AS,471,LAX,SEA,7,1110.0,167.0,1
WN,327,SEA,MDW,4,825.0,250.0,1
9E,4006,MEM,CVG,4,895.0,86.0,0
AA,1143,DFW,OMA,2,525.0,105.0,0
AA,1076,STL,DCA,4,900.0,115.0,0
DL,1549,ATL,SFO,4,660.0,330.0,1
XE,2480,CLE,BTV,1,940.0,82.0,0
DL,2403,DTW,FLL,2,620.0,191.0,0
