,letter,x-box,y-box,width,height,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
5739,T,13,9,4,1,12,15,2,5,5,7,12,5,2,9,13,8
5740,T,7,3,8,12,11,3,10,3,10,0,12,5,2,15,15,12
5741,R,0,5,8,15,5,12,0,5,0,0,7,11,2,11,13,0
5742,J,13,3,2,8,11,4,10,5,4,10,8,11,15,15,15,0
5743,N,1,13,2,12,12,3,13,0,8,10,14,8,0,14,15,12
5744,H,7,2,4,12,10,3,13,3,4,10,14,11,15,14,5,10
5745,J,0,6,13,9,7,14,10,6,5,8,2,2,9,15,10,4
5746,O,7,14,8,13,10,3,9,8,4,12,14,1,9,14,8,0
5747,H,7,14,4,13,5,14,5,9,6,15,3,13,15,9,10,8
5748,A,9,8,9,9,4,2,4,3,2,0,12,1,11,0,8,4
5749,Z,14,15,13,14,4,15,9,15,8,10,14,13,0,14,9,12
5750,M,0,0,13,9,7,3,13,6,10,10,14,2,8,14,10,12
5751,M,1,0,1,1,12,4,13,3,8,10,14,0,0,14,5,8
5752,A,1,0,2,0,14,3,10,15,0,10,15,8,2,4,2,12
5753,K,5,14,9,13,6,15,3,15,4,9,14,13,13,4,13,12
5754,V,0,5,13,15,10,9,10,9,0,8,14,11,15,5,7,0
5755,Q,14,12,4,8,11,14,14,5,6,0,8,14,2,11,13,13
5756,A,12,6,9,9,4,4,10,5,10,9,11,13,13,11,15,0
5757,B,14,14,13,13,6,14,3,8,0,15,2,8,11,5,0,8
5758,K,0,0,15,9,8,9,13,3,5,15,3,9,9,5,15,10
5759,E,0,15,15,15,7,15,9,3,4,8,2,11,6,15,0,9
5760,A,7,9,8,13,5,14,9,8,1,10,11,8,13,9,0,12
5761,Z,7,5,8,15,10,15,13,9,6,10,3,14,9,14,15,15
5762,I,14,13,13,9,4,9,5,5,2,10,2,13,8,14,5,8
5763,I,7,12,4,8,5,3,13,6,0,10,14,8,9,14,15,12
5764,K,12,6,11,9,9,9,3,15,4,9,1,11,7,12,13,12
5765,G,0,5,8,12,10,3,9,5,4,8,12,2,0,5,5,15
5766,H,5,6,9,9,7,9,13,15,6,10,12,13,8,5,8,10
5767,X,5,6,15,9,4,15,3,11,5,9,2,11,0,14,7,8
5768,G,0,0,15,9,7,9,9,5,4,10,12,13,0,9,7,10
5769,J,0,5,9,15,6,9,9,1,0,9,2,9,9,9,15,8
5770,O,14,14,13,13,7,15,13,8,5,15,3,8,11,15,8,15
5771,Z,13,12,4,6,11,3,13,15,9,7,14,8,2,14,8,15
5772,I,0,0,15,9,7,15,13,8,10,15,14,13,11,14,9,12
5773,T,14,15,8,14,10,3,2,11,5,8,14,5,9,15,15,0
5774,I,13,9,4,1,11,3,13,5,4,10,14,8,9,14,15,12
5775,Q,7,14,4,13,11,4,11,1,4,9,10,13,0,14,0,12
5776,H,1,0,1,0,12,3,9,6,5,10,14,13,2,14,5,8
5777,X,7,2,4,8,5,15,13,11,4,10,14,8,15,14,15,12
5778,Z,14,15,13,14,8,9,13,8,6,10,14,9,0,9,0,15
5779,F,13,12,2,8,12,9,13,5,0,10,14,13,2,9,8,12
5780,S,7,15,4,14,11,14,9,9,9,15,3,0,2,5,7,8
5781,E,13,0,2,1,14,3,13,12,0,12,14,8,8,14,0,12
5782,Z,13,12,2,8,11,9,3,5,4,10,12,11,9,5,13,12
5783,A,13,3,4,12,11,15,7,15,2,8,15,8,15,4,13,15
5784,F,14,15,8,14,10,15,3,9,6,10,11,8,15,15,9,12
5785,B,7,12,4,13,12,13,13,11,2,10,2,1,8,14,13,4
5786,A,14,14,8,13,5,4,9,3,1,10,11,8,13,9,0,12
5787,G,14,13,15,13,7,9,3,8,5,8,2,13,6,9,5,15
5788,I,14,3,8,15,5,3,13,7,0,10,14,8,9,14,0,12
5789,O,14,15,13,14,8,9,13,8,4,15,11,8,13,14,5,0
5790,E,0,5,15,14,6,9,9,6,0,15,2,14,11,11,15,10
5791,W,0,14,9,13,5,9,3,15,8,0,15,13,9,14,7,8
5792,X,0,15,13,14,10,15,3,11,4,10,2,8,9,14,15,12
5793,C,13,12,4,8,12,14,10,1,8,8,15,10,0,5,13,12
5794,H,7,3,4,12,6,3,13,3,5,10,14,8,6,9,5,8
5795,M,14,14,13,13,10,10,3,15,8,0,1,2,15,14,8,7
5796,H,14,5,8,14,10,14,9,9,6,10,14,13,15,14,9,8
5797,D,14,14,13,14,4,14,2,3,0,8,14,8,6,9,0,0
5798,E,14,13,8,12,5,3,2,15,5,9,3,13,0,14,2,12
5799,W,7,13,4,12,11,3,13,8,5,10,14,13,9,14,7,12
5800,W,13,9,2,6,12,9,13,5,8,15,14,11,15,14,8,12
5801,H,13,9,4,6,11,15,13,5,4,10,2,13,15,14,7,8
5802,X,14,14,8,13,5,3,9,11,4,10,14,11,9,14,15,12
5803,Z,7,3,4,12,5,3,13,9,6,15,14,9,15,14,15,15
5804,F,5,0,15,9,10,15,13,8,8,0,2,13,15,14,8,12
5805,N,1,12,2,8,12,3,9,0,6,9,14,8,0,14,2,15
5806,E,0,6,9,9,6,4,10,5,5,9,9,8,0,9,2,15
5807,F,7,15,8,14,4,14,13,5,2,10,14,11,15,14,3,1
5808,O,5,0,9,9,6,15,2,8,0,12,11,2,6,9,13,12
5809,Q,7,15,8,14,5,3,14,8,0,10,9,8,15,1,2,12
5810,Y,14,15,8,14,10,3,3,9,6,10,12,1,2,14,8,4
5811,V,7,5,4,15,10,10,3,15,4,9,12,11,9,5,0,12
5812,A,7,2,8,8,5,4,0,5,2,8,9,2,11,11,0,12
5813,F,13,9,2,6,12,3,9,15,6,0,3,8,2,9,7,0
5814,F,0,0,13,9,6,15,13,11,0,8,14,13,15,14,9,12
5815,K,14,5,8,14,5,3,13,14,1,10,9,8,13,4,0,12
5816,N,13,14,2,13,11,14,9,0,6,9,3,8,0,14,2,15
5817,M,1,0,1,1,14,13,13,3,6,10,14,0,0,14,5,10
5818,I,14,6,4,15,5,3,3,7,2,10,11,8,9,14,0,12
5819,L,14,6,8,9,5,15,13,11,0,15,3,8,9,14,5,8
5820,Q,0,14,8,13,5,3,10,15,6,0,9,9,2,11,15,10
5821,I,7,3,13,12,10,15,9,5,0,10,14,8,9,14,15,12
5822,A,7,2,13,12,11,15,4,15,2,15,15,13,9,5,15,15
5823,Z,7,2,4,12,5,3,13,3,9,15,14,8,2,14,0,12
5824,G,14,13,13,12,10,10,13,5,0,0,15,13,9,4,15,10
5825,K,14,3,15,8,10,15,3,5,5,9,14,8,13,4,13,12
5826,N,13,3,2,12,12,3,13,0,6,9,14,8,0,14,2,12
5827,S,0,15,8,14,5,4,13,3,0,0,11,4,15,9,7,12
5828,K,14,12,8,14,5,3,13,14,1,10,9,8,13,4,0,12
5829,B,7,12,4,8,5,14,13,8,8,10,14,1,9,14,8,10
5830,G,14,15,13,14,6,9,13,5,4,10,1,13,9,4,7,10
5831,R,14,6,8,15,12,3,0,15,10,10,7,8,2,11,0,12
5832,L,14,15,8,15,5,15,13,8,0,15,3,8,9,14,8,8
5833,T,13,12,4,6,11,15,2,8,10,7,12,14,2,15,13,8
5834,A,12,1,9,14,6,10,2,15,10,9,9,2,13,11,2,10
5835,V,7,6,4,9,11,0,7,3,5,9,15,10,0,5,0,12
5836,M,5,6,9,9,7,10,3,15,6,0,2,8,6,14,5,4
5837,D,5,6,13,9,10,10,0,15,10,9,9,8,9,11,2,15
5838,J,14,14,8,13,5,4,0,8,0,0,10,9,15,15,15,10
5839,N,7,15,4,14,11,3,2,0,8,11,14,11,0,9,2,15
5840,E,14,15,4,14,11,3,13,1,2,4,14,8,6,14,0,12
5841,B,0,6,15,15,6,4,3,3,8,15,14,0,8,5,5,4
5842,N,7,6,4,15,5,15,13,0,6,9,14,8,0,14,2,12
5843,Z,7,12,4,14,11,3,13,8,7,9,14,8,0,14,10,12
5844,N,1,9,0,12,14,3,13,8,5,10,14,8,0,14,0,12
5845,R,5,5,8,13,5,3,13,5,4,9,3,11,9,15,7,10
5846,D,5,6,13,15,5,12,0,5,5,10,7,8,15,15,2,12
5847,C,7,14,4,13,11,13,10,5,8,6,1,13,0,5,2,0
5848,O,7,2,2,12,12,15,5,14,4,15,10,8,9,9,0,12
5849,S,14,6,8,9,11,4,13,9,9,15,14,4,2,5,7,8
5850,X,14,5,4,15,10,15,5,9,5,10,2,10,8,14,7,15
5851,C,5,8,13,9,10,4,13,8,0,7,8,0,9,14,0,15
5852,H,5,5,9,14,6,10,3,5,8,0,1,13,15,14,8,7
5853,A,14,14,15,13,10,14,5,15,10,4,15,11,8,4,7,10
5854,F,5,7,8,15,5,2,4,1,4,10,1,8,15,14,7,7
5855,V,14,0,13,9,5,15,5,3,0,11,3,0,2,4,2,15
5856,A,13,15,4,13,11,3,3,5,1,15,0,8,15,5,13,15
5857,N,1,2,1,8,12,3,13,1,8,10,14,8,0,14,15,12
5858,Q,5,15,13,14,10,4,0,5,6,0,8,9,15,1,13,13
5859,T,14,14,8,13,5,4,14,3,4,0,8,5,0,9,7,0
5860,Y,0,6,15,9,8,9,3,3,2,15,14,10,13,14,8,10
5861,V,7,13,4,12,12,10,10,6,4,1,2,0,0,5,2,0
5862,H,5,7,13,15,4,3,13,8,5,9,3,8,11,4,9,12
5863,H,13,12,2,8,11,15,13,5,4,9,14,13,15,14,7,8
5864,N,13,6,2,15,11,3,13,0,8,10,14,8,0,14,15,12
5865,E,7,15,8,14,10,3,9,6,4,10,14,13,0,9,2,0
5866,H,0,15,15,14,7,15,13,6,0,9,14,11,0,15,0,8
5867,W,0,0,15,9,4,3,3,5,9,12,3,10,8,5,10,12
5868,Z,7,5,4,14,5,3,13,5,15,9,14,8,0,14,0,12
5869,O,5,6,8,13,10,15,3,8,5,10,3,13,0,5,15,15
5870,T,7,12,8,8,11,15,2,5,4,9,12,5,15,14,15,15
5871,G,2,5,13,13,10,3,13,3,4,9,12,2,6,9,0,4
5872,B,7,9,2,12,12,12,3,9,10,10,3,1,9,14,13,10
5873,A,13,1,4,8,11,15,4,15,1,10,15,8,15,4,13,15
5874,E,0,14,13,14,4,15,2,8,5,10,12,13,6,14,8,10
5875,E,0,5,15,14,10,15,9,9,0,10,14,14,6,9,13,0
5876,T,14,0,4,9,11,12,11,8,2,7,3,5,0,15,7,12
5877,L,7,3,8,13,10,3,10,8,5,12,1,13,9,5,7,12
5878,T,2,1,13,15,10,3,10,5,4,9,2,5,9,11,8,0
5879,O,2,15,15,14,6,13,9,3,6,9,11,2,0,9,7,13
5880,H,12,0,15,14,4,3,9,5,0,9,2,13,13,12,10,15
5881,K,14,12,8,14,5,3,13,14,1,10,8,8,13,4,0,12
5882,X,14,15,4,14,10,3,9,9,5,10,3,11,9,9,15,15
5883,Q,1,1,2,1,14,3,11,1,4,10,9,8,10,14,0,12
5884,A,7,14,8,13,6,15,9,9,5,15,14,8,15,14,5,10
5885,Z,14,6,4,8,5,4,3,13,8,12,12,9,9,14,7,12
5886,N,1,3,1,12,12,3,13,1,8,10,14,8,0,14,15,12
5887,F,12,5,10,8,15,3,9,3,4,10,3,13,0,15,1,10
5888,Y,13,9,2,6,12,14,13,3,5,9,3,10,15,9,7,10
5889,S,5,6,8,13,5,3,9,8,10,9,11,2,8,9,9,4
5890,A,12,7,15,15,10,2,10,5,2,8,12,10,0,9,7,8
5891,M,7,3,4,12,5,3,13,3,8,10,14,2,15,14,5,8
5892,H,5,5,9,15,4,9,13,5,6,10,12,11,8,4,5,8
5893,G,14,6,13,9,6,3,2,3,0,10,14,2,8,4,5,8
5894,M,14,14,8,13,10,14,13,5,6,0,11,2,9,14,7,12
5895,T,14,1,4,9,5,13,0,13,10,9,14,14,15,15,7,12
5896,B,10,11,9,9,10,15,13,5,6,9,2,13,6,15,7,15
5897,G,7,15,4,13,11,14,10,9,5,10,12,8,9,5,8,4
5898,X,7,12,4,8,11,3,13,6,5,9,14,8,15,14,13,12
5899,Y,0,3,13,15,4,9,0,3,5,15,3,13,0,15,0,10
5900,X,13,1,2,1,12,15,13,9,4,10,14,8,15,14,15,12
5901,W,0,6,15,9,10,13,2,15,8,10,7,2,9,9,7,10
5902,Y,12,6,15,14,10,15,5,5,4,8,3,11,0,9,8,10
5903,W,14,5,13,15,6,3,13,5,8,12,14,8,9,14,5,15
5904,G,0,6,15,9,9,14,9,5,5,15,14,2,8,9,9,15
5905,M,13,9,4,6,11,3,9,15,8,0,14,2,15,9,7,12
5906,Z,5,5,9,15,6,3,13,15,9,7,14,8,2,9,5,12
5907,Z,0,6,13,9,10,9,5,5,9,0,1,10,2,14,5,10
5908,O,14,14,8,13,11,3,7,1,0,10,13,8,9,9,0,12
5909,Y,7,3,4,12,11,3,3,6,4,15,14,2,15,9,7,8
5910,Z,5,6,9,15,6,3,9,5,9,7,3,11,2,14,5,15
5911,V,2,7,13,10,10,3,10,15,10,9,14,9,15,9,10,12
5912,Z,9,11,9,9,7,9,3,5,6,10,12,13,6,4,9,15
5913,L,12,6,11,9,7,3,10,8,4,15,12,8,0,8,0,15
5914,M,9,8,13,9,6,3,13,8,5,0,2,2,9,9,10,4
5915,N,13,14,2,13,12,3,13,0,6,9,14,8,0,14,2,12
5916,K,7,12,4,8,5,15,3,6,10,10,3,8,11,9,13,15
5917,A,7,13,8,12,11,1,9,3,1,10,8,8,11,15,0,12
5918,F,13,9,2,1,12,15,13,6,5,8,14,8,15,14,10,12
5919,T,13,13,2,12,11,12,11,6,2,7,3,5,0,9,15,12
5920,S,7,14,4,13,11,4,9,9,8,9,8,10,15,15,15,15
5921,Q,5,14,13,13,5,13,8,8,0,7,8,14,2,11,13,13
5922,G,7,1,2,6,11,3,9,3,4,15,2,13,15,4,7,12
5923,I,0,5,15,15,4,4,9,5,0,10,8,2,9,14,15,10
5924,V,2,0,8,15,10,15,9,5,10,9,12,9,9,14,0,10
5925,M,7,12,8,8,11,3,9,15,8,0,14,2,15,14,7,12
5926,T,13,1,2,1,12,4,10,8,10,3,14,9,2,9,15,12
5927,Y,1,9,2,2,12,14,10,1,4,10,9,2,2,11,2,12
5928,B,2,0,9,9,7,3,13,3,5,10,14,13,0,9,3,4
5929,A,14,13,13,12,5,3,9,8,1,10,11,8,13,9,0,12
5930,O,13,3,4,12,5,3,13,5,10,15,14,2,8,14,2,12
5931,Q,7,9,4,12,11,3,14,5,0,10,9,8,15,11,2,12
5932,M,7,2,2,8,5,3,13,3,6,10,14,2,15,14,8,10
5933,D,14,15,13,14,5,3,2,8,2,10,13,8,9,15,0,12
5934,E,5,5,9,15,6,15,2,15,4,3,2,11,6,9,2,15
5935,S,0,5,13,14,10,3,13,8,0,15,14,1,8,14,7,8
5936,E,0,15,9,14,3,14,9,5,5,8,3,2,11,14,8,10
5937,V,0,0,1,0,14,9,10,3,10,7,2,1,0,5,0,12
5938,O,14,15,8,14,11,15,5,0,4,15,0,8,9,9,0,12
5939,B,10,8,10,9,4,4,9,5,0,10,8,10,6,9,7,15
5940,W,14,13,15,12,10,3,13,1,8,10,14,8,15,14,15,12
5941,M,0,0,15,9,4,3,9,15,8,0,3,8,9,14,7,12
5942,A,13,9,2,2,12,9,4,15,1,8,15,10,2,4,13,12
5943,H,13,1,2,2,11,3,13,3,4,15,14,11,15,14,5,8
5944,W,0,6,9,9,6,3,13,8,9,15,14,10,9,14,0,12
5945,D,13,14,4,13,12,9,9,8,2,15,13,8,9,15,0,12
5946,N,1,5,1,14,12,3,13,0,8,10,14,8,0,14,15,12
5947,Y,1,0,2,1,14,3,10,15,2,10,7,8,2,11,0,12
5948,N,7,0,4,9,5,15,3,0,6,9,14,2,0,5,13,12
5949,B,0,5,15,15,4,9,3,4,0,3,1,8,9,5,7,10
5950,T,13,14,2,12,12,12,8,8,2,0,3,5,0,15,15,12
5951,T,2,6,9,9,7,14,9,8,4,8,3,2,9,9,10,8
5952,Y,5,15,13,14,6,14,13,6,4,3,3,10,15,14,8,8
5953,B,7,3,13,12,5,14,13,4,6,10,3,10,9,14,15,12
5954,C,13,12,4,8,11,3,10,4,8,8,15,10,0,5,13,12
5955,K,10,11,11,9,6,7,1,3,10,9,1,2,6,8,2,8
5956,A,2,5,15,12,5,14,10,15,2,8,10,13,13,1,2,15
5957,A,13,1,2,2,12,15,9,8,0,10,11,8,6,15,0,12
5958,O,0,5,13,15,10,13,9,3,6,3,11,2,9,9,13,0
5959,C,13,13,2,12,11,4,10,5,6,15,15,8,2,4,13,15
5960,F,12,8,13,9,5,14,7,8,5,15,1,13,9,5,5,15
5961,W,13,1,2,1,14,3,13,8,5,10,14,8,15,14,7,12
5962,S,14,15,8,14,4,3,3,5,5,8,14,1,0,9,15,12
5963,X,7,13,4,12,11,3,9,8,6,10,3,8,9,14,7,12
5964,M,0,6,9,15,4,14,9,15,8,0,3,2,15,9,7,15
5965,J,14,14,13,13,6,15,13,6,5,10,14,8,8,15,10,4
5966,T,11,8,9,9,10,3,2,6,4,9,1,14,0,15,7,12
5967,V,1,2,2,12,12,2,3,4,0,0,1,13,0,5,2,15
5968,M,13,12,2,6,11,3,13,3,6,10,2,2,15,14,8,10
5969,J,14,13,13,12,5,4,14,8,4,9,3,14,15,15,13,0
5970,M,7,14,8,13,6,3,13,5,0,10,3,10,8,15,0,12
5971,G,7,3,8,12,5,9,13,8,4,10,12,11,9,5,7,10
5972,Z,7,5,8,15,8,9,3,3,4,10,2,9,8,5,1,0
5973,D,7,13,8,12,11,3,2,8,2,15,13,8,9,15,0,12
5974,Q,13,3,2,12,11,3,0,15,6,10,9,8,2,11,2,12
5975,F,13,13,4,12,10,14,3,5,2,10,2,13,15,14,9,14
5976,V,7,3,8,12,11,10,5,5,0,11,12,10,0,5,0,12
5977,B,14,3,4,15,11,12,13,9,2,10,2,1,9,14,15,10
5978,A,0,6,9,9,9,9,9,3,2,15,3,8,14,15,7,10
5979,I,7,14,8,13,10,15,13,6,0,10,14,11,9,14,15,15
5980,N,1,6,0,15,14,3,13,8,5,10,14,8,0,14,0,12
5981,A,12,5,9,15,8,3,0,8,10,8,14,11,7,1,7,10
5982,F,0,0,13,9,4,3,5,8,0,15,11,2,15,11,9,12
5983,B,14,12,15,8,5,15,13,15,6,10,12,8,0,9,7,8
5984,C,7,13,2,12,12,0,1,6,0,0,0,11,0,14,0,12
5985,H,14,15,13,14,6,3,2,3,4,3,14,9,9,5,10,15
5986,Y,7,5,8,14,12,15,10,15,10,10,7,8,2,11,0,12
5987,Z,5,11,13,9,10,15,3,3,0,8,12,13,8,5,5,8
5988,H,13,1,2,1,11,3,13,8,4,10,14,11,2,14,8,8
5989,T,2,7,13,15,10,10,13,8,4,9,1,14,8,15,5,12
5990,Y,7,12,4,8,11,3,3,3,4,3,3,10,15,9,7,8
5991,C,0,0,13,9,6,4,3,0,9,4,1,8,9,5,13,10
5992,D,10,11,9,9,6,15,9,9,4,15,10,13,11,13,15,15
5993,X,0,6,13,9,6,3,13,8,6,15,1,11,9,14,8,8
5994,A,0,13,15,14,8,14,9,6,4,15,14,8,11,14,10,10
5995,L,0,15,15,14,4,15,5,9,5,15,3,13,8,4,0,12
5996,A,7,9,2,1,11,4,10,5,2,3,11,13,0,11,2,0
5997,O,5,6,9,9,6,13,2,9,9,3,9,10,9,9,2,15
5998,K,0,14,15,14,9,3,9,8,10,10,14,13,7,14,8,10
5999,D,14,6,13,9,10,15,0,15,10,4,10,2,9,11,2,12
6000,O,7,12,4,8,11,4,9,3,6,3,11,2,9,10,13,10
6001,J,7,6,2,15,12,0,8,8,5,7,10,11,0,14,13,0
6002,J,1,9,14,6,12,14,10,15,5,9,3,11,2,9,2,12
6003,A,7,14,13,13,10,3,0,15,2,15,8,8,11,11,2,12
6004,K,10,7,10,9,6,10,0,9,5,4,14,2,8,1,15,15
6005,G,7,14,2,12,11,4,10,8,5,10,12,8,9,5,8,4
6006,Z,14,13,8,12,5,10,5,15,0,0,1,8,9,14,15,8
6007,Z,14,3,8,12,10,15,13,8,0,15,12,8,9,5,8,0
6008,K,5,14,9,14,8,15,9,8,5,10,14,13,7,14,8,10
6009,T,0,0,13,9,5,12,11,8,1,0,3,5,2,10,7,12
6010,Q,12,11,15,9,10,15,9,5,6,0,14,13,15,9,8,0
6011,S,13,9,2,1,12,4,2,8,0,7,11,10,2,9,13,15
6012,N,7,15,4,14,11,3,13,0,8,11,14,8,0,14,2,12
6013,C,13,3,2,12,11,14,5,1,8,10,15,10,0,5,15,12
6014,W,0,14,15,13,5,15,9,1,8,10,12,13,9,14,15,15
6015,T,7,3,8,12,5,15,2,5,5,7,12,14,9,14,7,12
6016,N,13,5,2,15,11,3,13,0,8,9,14,8,0,14,2,12
6017,O,7,9,4,6,12,3,2,6,6,10,10,2,9,10,2,12
6018,D,2,6,9,9,4,14,14,15,2,10,10,8,11,15,0,12
6019,A,11,7,11,15,6,10,0,6,10,4,10,13,7,1,2,0
6020,T,7,2,4,12,5,14,2,8,4,3,3,14,8,10,15,15
6021,B,0,15,15,14,6,14,13,1,0,10,3,10,9,14,15,12
6022,T,1,1,14,1,12,4,0,8,2,3,14,14,2,9,15,12
6023,N,1,1,1,1,14,3,13,15,6,10,14,2,0,14,13,12
6024,M,14,5,4,15,10,12,13,3,9,10,3,4,0,14,0,8
6025,L,1,2,14,6,12,3,9,8,2,10,11,2,15,9,15,12
6026,X,14,3,8,12,5,3,13,8,4,10,14,8,15,14,15,12
6027,M,7,14,4,13,10,3,13,8,6,10,14,8,9,14,8,10
6028,T,0,3,15,9,8,9,9,5,10,12,11,13,6,11,0,10
6029,M,7,15,8,14,6,14,13,5,0,10,3,1,8,10,9,12
6030,B,0,5,13,14,4,14,13,8,6,15,14,10,9,14,8,8
6031,L,7,9,4,13,10,15,9,6,2,12,3,2,9,14,8,10
6032,L,12,11,15,9,10,15,3,8,9,10,1,10,9,4,9,8
6033,Y,2,6,15,9,10,12,10,15,6,0,9,13,2,11,15,10
6034,H,7,14,8,13,6,15,13,9,0,15,14,11,15,14,5,8
6035,Y,13,1,2,1,14,3,10,5,1,10,7,8,2,11,0,12
6036,H,0,0,13,9,7,3,2,6,4,10,2,11,9,14,5,12
6037,S,9,7,13,15,5,14,10,6,8,0,11,8,15,14,8,8
6038,Y,14,5,8,15,5,4,13,6,4,10,11,10,15,14,8,8
6039,I,2,0,9,9,8,15,13,15,0,10,2,8,8,9,7,12
6040,J,0,0,8,9,10,1,8,8,10,7,10,11,0,14,13,0
6041,Q,0,5,8,14,10,14,14,8,4,0,8,9,9,1,13,13
6042,D,5,14,9,14,8,15,13,8,5,10,14,8,11,9,10,13
6043,M,12,6,8,14,5,14,10,3,8,10,3,2,2,14,0,15
6044,Z,0,0,13,9,6,9,13,3,6,10,12,9,9,14,15,12
6045,N,13,5,8,15,6,1,3,15,5,3,2,9,9,14,8,15
6046,W,14,6,13,9,10,3,9,5,9,15,2,11,8,10,10,0
6047,O,0,0,9,9,9,9,3,8,5,15,3,13,14,14,8,15
6048,G,7,9,2,12,11,4,10,8,10,10,12,8,15,5,5,4
6049,G,14,5,8,15,10,14,9,3,0,15,2,2,9,4,5,8
6050,F,1,1,14,6,14,15,9,8,6,12,14,13,0,14,0,12
6051,H,7,3,8,8,10,9,13,5,0,10,2,11,15,14,8,10
6052,Z,0,0,9,9,9,15,13,5,8,10,14,13,2,14,3,8
6053,S,5,13,15,9,5,4,3,9,12,10,2,7,2,9,7,12
6054,Y,14,15,13,14,4,3,2,6,10,15,14,2,8,5,0,15
6055,C,13,9,4,6,12,3,7,1,0,8,15,10,2,4,15,12
6056,Y,0,15,13,14,10,14,3,6,4,15,14,3,15,9,7,12
6057,Z,2,0,15,14,10,9,5,5,8,0,12,2,9,4,0,8
6058,K,14,6,8,9,10,3,13,14,2,10,8,8,8,4,0,12
6059,C,1,0,1,0,14,10,1,3,5,1,15,9,0,14,0,12
6060,Q,0,6,8,15,5,4,8,5,6,7,8,5,2,11,13,13
6061,S,7,13,8,12,5,3,13,9,0,8,14,1,9,9,7,12
6062,G,7,15,8,14,10,14,9,6,0,15,12,8,9,5,8,12
6063,D,13,1,2,1,14,3,2,8,2,10,13,8,15,10,0,12
6064,A,10,6,9,9,9,13,0,5,10,3,11,13,8,1,13,0
6065,Y,7,12,8,13,12,3,0,15,2,3,7,13,2,10,0,12
6066,W,7,3,4,8,11,3,13,5,9,15,14,8,15,14,5,12
6067,W,2,5,13,13,5,14,9,15,9,10,8,2,8,14,7,0
6068,Y,2,0,9,9,4,4,9,1,6,8,8,9,0,1,5,14
6069,X,7,15,4,14,10,3,13,8,5,10,2,8,9,14,13,15
6070,S,2,6,15,15,10,12,9,3,6,0,10,4,2,9,15,15
6071,Z,14,9,4,13,11,3,13,8,7,3,14,8,0,14,10,12
6072,K,5,0,9,9,9,3,9,6,5,10,14,8,6,9,10,12
6073,M,7,13,4,12,5,14,13,6,8,15,12,2,9,14,5,8
6074,Z,14,5,13,15,4,3,9,5,6,10,14,8,2,9,9,10
6075,M,0,15,15,15,7,4,10,8,0,8,3,3,8,11,0,15
6076,L,14,3,13,15,4,9,2,3,0,12,3,3,6,13,8,7
6077,G,14,5,8,14,5,4,14,8,5,10,15,2,9,5,5,4
6078,C,14,5,13,14,10,4,5,15,9,4,15,13,9,5,13,10
6079,X,1,9,14,6,12,15,13,3,10,3,14,8,15,14,13,12
6080,Z,7,3,8,8,5,9,3,8,6,10,12,11,15,14,15,12
6081,F,14,0,8,9,5,3,13,6,9,12,14,3,0,9,9,12
6082,I,0,6,13,15,5,3,13,7,0,10,3,8,9,14,0,12
6083,Y,14,15,4,14,5,14,3,6,6,0,3,0,15,10,15,10
6084,A,1,0,2,0,14,3,9,5,0,10,11,8,0,9,0,12
6085,G,5,6,9,9,7,15,9,9,10,8,2,11,0,14,0,4
6086,O,14,5,8,15,5,14,9,9,6,10,10,2,9,9,2,12
6087,M,1,1,1,6,12,13,13,3,8,10,14,4,0,14,5,8
6088,K,7,2,8,12,10,9,3,6,5,15,3,11,11,4,13,10
6089,N,1,9,2,6,14,3,13,0,6,9,14,8,0,14,2,12
6090,Z,14,15,8,14,5,15,13,8,6,10,14,15,9,14,7,12
6091,L,5,5,13,11,8,3,9,6,10,8,8,2,0,9,10,12
6092,X,0,6,13,9,10,15,13,8,4,10,14,8,9,14,15,12
6093,M,7,15,2,14,11,12,13,6,9,10,14,7,0,14,0,12
6094,K,14,15,4,14,5,15,13,14,1,15,8,8,8,4,0,12
6095,T,7,14,4,12,11,13,14,8,2,10,14,14,2,10,7,12
6096,Q,13,14,2,13,12,14,11,0,0,8,9,8,0,14,0,12
6097,O,7,1,4,1,12,3,9,6,8,10,10,8,9,10,2,12
6098,A,0,6,9,9,7,13,0,15,2,3,8,2,8,1,13,12
6099,F,2,0,13,14,5,3,9,5,4,9,3,8,15,14,15,15
6100,M,13,9,2,6,11,3,13,15,8,0,3,2,2,14,7,12
6101,K,14,14,13,13,4,3,9,6,5,10,14,8,0,9,0,15
6102,G,13,12,2,6,11,3,9,8,4,15,2,13,15,4,8,12
6103,S,14,5,8,14,11,4,13,9,9,15,14,4,2,5,7,8
6104,Y,0,0,15,9,6,4,3,6,6,15,14,8,8,5,7,15
6105,M,14,14,13,13,6,15,3,3,10,10,14,3,8,14,0,8
6106,M,13,9,4,6,11,3,13,15,8,0,14,2,15,14,7,12
6107,W,5,15,9,14,10,14,9,15,9,10,8,2,9,14,7,0
6108,L,14,3,13,13,6,3,10,8,4,10,2,8,0,12,0,15
6109,G,14,3,8,15,5,4,10,9,5,10,12,8,9,5,5,4
6110,V,13,13,2,12,12,7,10,3,5,9,15,2,0,5,0,12
6111,X,2,0,10,9,15,15,9,6,2,10,3,8,7,9,0,4
6112,C,7,3,4,8,11,13,10,8,8,6,1,11,2,5,2,0
