,letter,x-box,y-box,width,height,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
2164,J,15,9,4,6,2,3,6,0,9,10,7,13,0,8,7,9
2165,Q,0,6,5,8,5,14,4,6,15,10,7,10,2,14,6,11
2166,U,6,1,8,7,5,0,7,7,6,5,7,9,14,8,9,8
2167,X,3,6,5,12,5,9,6,2,6,0,6,6,14,10,8,4
2168,T,3,15,4,3,3,0,7,6,7,5,6,1,2,8,5,11
2169,U,0,9,6,6,11,9,6,0,2,10,6,10,8,14,14,11
2170,X,3,5,6,3,2,5,5,2,9,11,13,9,2,9,5,4
2171,H,6,1,9,7,5,5,12,4,15,13,8,5,2,10,4,4
2172,W,3,7,5,12,3,11,5,0,1,10,9,8,12,10,0,8
2173,Q,15,9,5,8,5,14,5,12,4,5,9,9,2,9,9,9
2174,Z,15,8,5,6,5,0,7,0,10,5,6,8,1,8,7,11
2175,W,6,9,8,6,11,0,7,6,3,0,8,6,12,9,14,10
2176,H,2,5,3,4,2,6,9,4,15,10,9,12,2,10,5,4
2177,Y,6,9,6,4,3,0,7,4,4,9,8,12,2,10,9,9
2178,V,1,9,0,7,1,0,7,0,3,5,6,8,0,8,0,8
2179,U,2,9,3,2,1,5,5,4,15,10,8,9,14,10,1,11
2180,A,15,4,7,8,13,0,5,1,4,5,8,12,7,4,6,4
2181,U,3,8,4,6,2,0,5,14,15,5,5,8,14,9,0,8
2182,D,1,9,2,2,1,9,6,4,4,10,14,1,2,8,4,8
2183,S,6,13,6,6,3,10,4,4,3,12,6,9,14,10,4,8
2184,U,1,9,2,1,1,9,5,6,15,5,9,6,14,10,0,8
2185,T,3,9,5,6,2,6,7,9,6,10,6,1,14,8,5,8
2186,V,2,6,3,4,1,0,7,1,8,14,6,8,0,8,1,8
2187,O,0,9,4,4,3,6,5,6,4,9,8,9,2,9,9,8
2188,V,3,7,5,12,1,14,5,4,2,10,11,8,14,10,0,8
2189,P,0,9,7,7,13,9,5,4,15,11,2,5,2,9,9,8
2190,T,2,1,4,7,1,0,14,0,6,5,4,8,0,8,0,8
2191,S,3,7,4,12,3,14,5,12,6,5,6,8,2,8,9,8
2192,U,3,6,4,4,2,14,6,12,14,10,6,9,1,14,6,11
2193,O,15,4,5,8,3,0,7,9,14,5,6,8,14,8,9,8
2194,X,0,9,8,6,2,10,6,2,8,10,8,6,14,8,5,9
2195,U,0,9,7,7,11,0,9,6,3,5,7,10,2,8,7,8
2196,U,6,9,6,7,2,5,7,12,8,0,6,9,14,9,5,9
2197,H,15,9,5,6,2,1,11,0,14,12,4,9,0,8,4,4
2198,Q,0,8,6,10,13,9,5,12,4,9,7,11,2,8,6,11
2199,F,1,0,2,0,1,0,6,9,0,5,8,8,8,4,0,8
2200,B,7,12,7,7,13,10,6,4,15,9,7,8,8,8,8,9
2201,C,0,8,6,6,2,3,10,0,8,12,4,10,1,8,4,4
2202,A,7,9,10,8,10,9,7,3,4,9,8,8,8,2,8,5
2203,R,1,11,2,1,1,6,9,8,4,5,7,8,2,14,9,11
2204,A,6,4,8,9,8,0,7,8,4,0,7,8,2,8,10,1
2205,Q,6,7,6,9,11,14,5,12,4,0,6,6,8,8,6,9
2206,A,15,1,5,7,2,3,5,8,2,5,7,11,14,8,5,10
2207,V,1,6,1,4,1,0,7,0,14,5,6,9,0,8,5,8
2208,V,0,6,5,4,3,4,12,1,2,0,13,6,14,12,1,11
2209,H,2,11,3,2,1,5,11,3,15,11,9,1,1,10,5,4
2210,O,15,8,5,6,2,0,5,8,15,10,7,8,14,8,5,8
2211,A,2,7,4,12,3,12,3,2,2,9,8,9,14,14,5,9
2212,N,6,1,6,8,3,0,7,15,2,4,6,8,8,8,0,8
2213,C,2,11,2,2,1,6,5,12,14,9,7,12,1,10,9,10
2214,W,1,0,1,0,0,0,5,3,0,5,8,8,14,9,0,8
2215,F,0,7,6,12,11,14,5,6,15,5,6,8,12,9,7,4
2216,Q,0,9,6,11,11,0,9,4,3,0,13,10,2,10,8,8
2217,C,3,8,4,6,3,5,7,6,14,5,7,11,1,8,9,10
2218,A,7,9,10,8,8,6,5,2,4,5,7,9,8,4,9,8
2219,Y,3,5,5,8,1,6,10,2,2,5,5,8,2,12,0,8
2220,V,1,4,0,8,1,0,7,0,3,5,6,8,0,8,0,8
2221,B,0,9,7,8,9,0,7,0,4,5,6,8,8,9,8,11
2222,U,15,7,4,12,2,6,7,6,6,10,8,9,2,9,9,9
2223,Q,15,9,4,12,2,9,3,4,15,12,2,2,2,4,14,9
2224,V,2,8,3,6,2,14,7,0,14,13,6,8,0,8,1,8
2225,Y,8,1,7,12,2,14,6,4,6,9,6,1,2,10,9,4
2226,A,3,6,5,4,5,14,6,4,4,5,6,8,8,14,6,8
2227,X,0,4,9,9,11,6,5,2,6,5,6,9,8,1,8,11
2228,V,8,1,7,8,5,3,12,2,3,9,4,8,12,12,4,4
2229,S,8,4,9,8,13,0,5,3,6,10,7,6,2,4,6,8
2230,A,3,7,5,12,5,5,6,3,4,10,7,9,7,14,8,11
2231,A,3,8,5,12,2,0,5,3,1,5,1,8,2,14,4,11
2232,S,9,12,8,7,2,9,4,4,3,13,8,10,2,9,5,9
2233,D,2,15,4,3,2,14,7,0,6,9,7,1,2,8,5,11
2234,Q,6,9,8,7,13,14,4,9,15,5,2,8,14,8,9,8
2235,N,10,12,9,7,2,4,9,4,14,3,14,11,7,8,4,11
2236,Z,0,7,7,9,13,10,5,4,4,0,8,12,2,14,7,8
2237,A,15,9,7,7,2,14,2,2,3,10,1,6,2,14,5,11
2238,B,15,6,5,4,2,14,7,0,6,9,6,12,2,8,6,9
2239,U,0,8,5,6,2,0,4,14,15,5,11,8,14,9,0,8
2240,S,3,5,9,3,2,6,5,2,14,10,7,8,1,9,14,4
2241,P,3,11,4,2,2,5,10,4,4,10,8,5,1,9,9,11
2242,C,3,3,4,4,2,6,5,7,14,0,7,13,1,9,9,10
2243,Q,1,0,2,1,1,14,7,6,4,10,6,9,2,8,5,8
2244,Q,0,6,7,9,8,14,11,4,3,5,8,11,7,0,7,11
2245,J,3,8,5,6,2,4,5,0,8,11,13,9,2,9,9,6
2246,D,2,15,4,3,2,9,6,4,6,10,2,1,2,8,5,8
2247,U,15,3,5,4,3,0,6,6,6,10,6,9,2,8,9,8
2248,V,2,11,4,2,1,6,13,3,2,0,4,8,2,10,1,8
2249,A,15,1,7,7,2,0,5,3,1,5,1,8,14,14,4,8
2250,A,2,8,4,6,2,12,3,3,2,10,1,9,2,4,4,8
2251,R,3,3,4,4,3,0,7,0,15,10,7,6,14,4,6,9
2252,S,3,5,4,4,2,14,7,3,14,10,6,8,1,9,14,8
2253,Q,0,9,5,4,3,14,5,4,8,10,2,9,14,14,8,10
2254,Z,6,9,9,7,13,14,6,2,9,11,7,9,14,1,7,8
2255,C,7,1,8,8,5,3,7,0,14,11,13,13,2,9,5,11
2256,H,6,13,5,6,3,4,12,3,15,12,7,5,2,14,14,6
2257,B,15,1,5,8,11,0,5,9,6,5,6,6,2,14,8,10
2258,R,3,7,3,12,3,5,9,7,3,5,7,8,2,14,9,11
2259,W,8,1,9,8,13,1,10,3,3,11,4,9,12,10,1,11
2260,A,6,1,8,7,13,6,6,1,14,10,6,10,2,8,9,8
2261,P,2,15,4,3,2,14,5,3,15,12,2,5,1,10,4,8
2262,O,3,6,4,4,3,0,5,12,4,9,7,8,14,8,4,8
2263,P,0,8,4,6,3,14,7,2,4,11,6,8,2,10,6,11
2264,A,6,9,5,4,2,11,3,3,1,9,2,11,2,1,9,9
2265,P,3,7,5,12,3,9,5,2,15,12,2,1,1,10,4,9
2266,N,10,12,12,8,5,4,9,3,4,13,13,9,8,8,0,11
2267,F,3,3,5,3,3,9,6,6,4,10,7,12,12,1,4,4
2268,P,3,7,5,11,8,14,9,0,0,0,6,12,7,12,6,9
2269,Z,3,7,5,12,3,6,5,2,9,11,7,6,1,9,6,11
2270,S,15,6,5,4,3,9,5,3,14,10,2,6,2,14,9,9
2271,X,1,0,1,0,0,14,7,3,4,5,6,8,2,8,9,8
2272,P,15,8,4,12,2,5,10,9,15,9,6,1,2,10,9,8
2273,C,6,4,9,8,2,5,5,7,8,12,9,12,2,10,9,4
2274,P,0,8,7,6,5,9,5,2,6,13,7,1,2,9,5,9
2275,T,3,7,3,12,2,5,6,10,14,5,2,1,14,8,5,8
2276,Z,2,15,5,3,2,0,5,2,9,12,7,6,1,8,14,4
2277,Y,7,6,9,9,2,6,5,4,2,5,13,1,2,10,14,4
2278,Q,1,9,3,1,1,6,4,1,14,5,8,9,0,14,4,8
2279,A,15,5,5,4,3,5,7,4,8,5,6,10,8,8,14,9
2280,T,6,9,9,6,2,0,11,3,9,12,9,5,2,9,5,9
2281,R,2,11,2,1,1,6,10,7,2,5,7,8,2,14,9,10
2282,T,15,4,5,8,2,5,15,1,6,9,4,6,0,8,0,8
2283,A,8,6,8,8,13,9,4,0,4,10,6,12,9,11,7,11
2284,X,0,1,5,7,3,0,5,15,1,5,8,8,14,8,0,8
2285,Z,0,7,9,12,2,14,5,2,9,11,2,10,2,8,6,10
2286,U,15,15,9,6,2,14,5,8,9,10,7,10,2,8,14,10
2287,U,3,11,4,1,1,0,9,0,6,5,13,9,14,10,1,8
2288,B,15,8,9,6,2,11,6,3,14,11,14,6,2,8,14,11
2289,Q,7,12,9,7,3,0,4,3,6,11,2,13,2,14,6,8
2290,V,7,9,9,8,10,0,6,0,4,5,6,6,12,10,8,11
2291,B,2,5,4,3,3,14,7,3,6,9,7,6,2,8,14,10
2292,Q,1,11,2,2,2,14,7,0,2,5,6,9,2,9,9,10
2293,U,6,4,7,8,5,6,7,7,7,10,8,10,2,8,14,9
2294,T,15,8,9,6,5,0,5,8,6,9,7,5,2,9,5,11
2295,A,7,1,7,12,3,0,6,3,6,9,8,9,8,12,5,11
2296,Y,15,5,5,7,11,9,6,6,3,5,7,8,12,8,6,9
2297,W,15,8,9,6,3,6,5,4,1,5,8,8,8,9,0,8
2298,Y,15,15,5,6,5,9,9,0,3,5,7,6,7,10,6,9
2299,X,15,15,4,12,2,0,6,15,1,5,8,8,14,8,0,8
2300,S,7,1,5,12,2,9,2,3,4,9,8,9,14,4,14,10
2301,Q,8,2,8,8,5,11,4,0,7,12,14,10,14,14,8,5
2302,T,6,5,9,8,3,5,7,10,10,5,6,1,14,8,9,8
2303,U,3,8,5,6,2,6,6,6,6,5,7,11,2,10,9,9
2304,H,15,4,4,8,3,1,11,4,15,11,4,9,0,8,4,4
2305,U,2,9,3,2,1,5,5,0,6,10,9,8,14,9,4,4
2306,S,2,5,2,4,2,14,5,7,15,0,7,6,2,8,8,8
2307,A,3,9,5,7,3,11,3,2,2,9,8,9,14,1,5,8
2308,C,2,3,3,3,2,6,5,7,8,0,7,13,1,9,9,10
2309,V,3,9,5,7,3,0,7,0,14,13,6,8,0,8,1,8
2310,V,1,11,1,2,1,0,7,1,6,5,6,8,0,8,4,8
2311,X,3,9,5,2,2,0,5,3,6,10,7,6,14,8,5,8
2312,Y,3,5,5,8,13,0,10,3,3,5,8,9,2,10,9,6
2313,W,15,8,7,6,9,9,5,0,2,5,7,6,12,10,9,4
2314,P,3,7,5,11,9,9,5,4,1,0,6,6,12,9,14,4
2315,H,6,4,6,8,2,1,12,0,6,12,4,8,0,8,4,6
2316,P,0,0,1,1,0,12,4,6,3,12,7,11,0,14,0,8
2317,U,2,4,3,3,2,5,5,0,6,10,9,9,14,9,4,4
2318,X,8,4,12,9,10,6,7,3,7,10,8,9,7,8,14,11
2319,R,3,5,4,4,3,0,7,4,15,10,7,12,14,14,9,8
2320,C,3,8,4,6,3,5,7,6,8,5,6,12,1,14,9,10
2321,R,15,9,6,7,13,6,7,0,6,5,6,12,14,14,14,9
2322,B,15,8,6,6,8,14,5,4,3,10,7,6,8,12,8,9
2323,F,3,9,10,7,11,10,5,3,2,9,2,8,11,4,9,11
2324,O,15,8,5,6,2,0,7,7,6,5,7,8,2,8,5,8
2325,C,6,4,7,8,5,5,5,7,6,0,8,10,2,9,6,4
2326,J,3,4,5,3,2,6,5,2,8,11,8,9,2,8,9,11
2327,Z,1,4,2,3,1,14,7,0,8,10,6,8,1,8,7,11
2328,F,3,4,8,8,8,14,6,0,15,10,7,8,8,4,4,11
2329,J,3,7,3,12,2,3,7,6,11,5,7,10,0,8,7,11
2330,U,15,1,5,8,2,14,6,12,4,5,5,6,14,8,0,9
2331,R,3,8,3,6,2,5,9,7,3,5,7,8,2,14,14,11
2332,T,15,4,4,8,3,5,7,11,8,5,6,1,14,8,9,8
2333,H,0,7,6,12,13,0,5,6,4,0,6,8,14,10,8,11
2334,C,7,4,8,8,5,5,7,0,7,12,9,13,2,12,14,6
2335,Q,0,1,6,8,2,0,4,2,8,5,1,8,1,4,5,11
2336,H,0,4,6,8,11,6,9,6,4,0,6,8,14,10,8,11
2337,S,2,4,4,3,2,9,6,3,7,10,2,8,1,9,14,9
2338,C,3,9,8,8,8,5,7,3,15,5,6,11,2,12,8,8
2339,U,15,6,4,4,3,0,5,12,4,5,12,8,14,9,0,8
2340,P,3,12,6,7,2,14,9,4,3,12,2,5,2,11,14,4
2341,X,3,6,4,4,2,0,7,14,0,5,6,8,14,8,0,8
2342,X,3,5,9,3,3,0,7,3,6,10,6,8,14,8,5,11
2343,X,15,5,5,4,2,14,7,6,6,5,6,8,14,8,5,11
2344,V,15,7,4,12,2,2,11,3,3,11,4,8,2,11,0,8
2345,P,15,4,5,8,2,14,5,3,14,12,2,10,1,4,4,4
2346,Z,2,1,3,3,2,0,7,0,9,10,6,8,1,8,7,8
2347,F,15,9,5,12,3,0,7,12,1,5,9,8,8,4,0,8
2348,V,1,1,1,2,1,0,7,1,14,5,6,8,0,8,4,8
2349,S,7,4,7,6,3,9,5,4,4,13,6,8,2,9,5,8
2350,P,1,4,2,3,1,10,7,1,14,11,2,6,0,14,1,11
2351,W,10,2,10,8,5,4,9,2,2,0,13,8,9,9,1,4
2352,N,3,9,9,7,5,9,5,2,15,10,8,5,12,10,4,11
2353,V,1,1,1,3,1,0,7,1,6,5,6,8,0,8,4,8
2354,F,0,6,7,4,13,0,6,0,15,0,6,11,10,1,4,9
2355,J,3,8,4,6,3,0,5,6,10,10,2,9,14,8,6,8
2356,U,15,7,5,12,3,0,7,6,14,10,7,11,2,9,9,9
2357,P,2,9,3,1,1,5,9,4,4,9,8,1,1,9,5,11
2358,R,0,4,7,8,13,10,7,3,15,10,14,6,14,14,9,10
2359,Z,2,9,3,2,2,0,7,0,9,10,6,8,1,8,7,8
2360,O,2,4,3,3,2,0,7,6,4,9,6,8,2,8,4,8
2361,W,15,8,6,6,13,5,11,2,2,5,8,8,12,11,1,8
2362,A,2,4,3,3,1,11,3,3,2,11,8,9,2,4,4,9
2363,P,0,0,1,0,0,12,4,0,3,12,7,11,0,14,0,8
2364,T,3,5,4,4,3,9,12,4,15,5,4,9,2,9,1,8
2365,X,2,1,3,3,2,0,7,3,8,10,6,8,2,8,6,8
2366,P,2,7,3,12,1,14,2,6,15,14,8,11,0,14,0,8
2367,T,2,3,3,3,2,0,7,6,6,5,6,1,2,8,5,11
2368,P,2,9,3,6,2,10,6,1,14,11,14,12,0,14,1,11
2369,X,3,8,5,6,3,14,7,4,8,10,6,8,14,8,6,8
2370,P,1,7,2,12,2,10,6,1,15,11,2,8,0,4,1,11
2371,W,15,4,6,3,3,14,11,3,2,10,9,8,8,9,1,11
2372,A,3,9,5,7,3,11,4,2,2,0,8,9,14,1,5,8
2373,R,3,5,5,4,3,9,7,3,15,10,2,12,14,14,9,10
2374,V,3,4,6,8,2,3,11,1,2,9,13,8,2,11,1,11
2375,T,8,4,7,6,3,0,9,4,8,13,6,8,2,14,9,4
2376,V,0,8,5,6,2,3,11,3,4,10,4,6,2,10,1,8
2377,B,1,0,1,0,1,0,7,6,4,10,6,6,1,8,14,9
2378,U,2,1,3,2,2,0,7,0,15,5,6,10,14,14,9,9
2379,B,15,9,9,6,5,9,6,4,6,10,7,6,14,14,6,9
2380,N,0,9,5,7,3,0,7,15,2,4,6,8,8,8,0,8
2381,A,2,9,3,2,2,6,7,4,14,10,6,10,14,8,9,9
2382,U,3,6,4,4,1,0,4,13,15,5,5,8,14,9,0,8
2383,Q,3,7,4,12,3,5,4,0,14,2,8,1,1,4,1,6
2384,O,2,4,3,3,2,14,7,6,3,9,6,8,2,8,4,8
2385,W,0,5,7,8,2,9,5,4,2,5,8,8,9,9,0,8
2386,X,15,4,6,8,11,0,7,0,6,5,6,9,8,8,5,8
2387,B,8,13,6,6,2,9,5,4,15,10,7,9,7,14,7,10
2388,V,0,8,5,6,3,3,12,3,3,10,4,8,2,10,1,8
2389,T,15,6,6,4,5,9,6,4,15,10,14,12,14,14,5,8
2390,Q,3,5,4,8,11,14,7,0,0,10,6,9,12,10,6,5
2391,U,7,13,6,7,3,10,4,4,4,10,14,12,2,14,5,9
2392,T,15,7,5,12,3,6,7,10,10,10,7,12,14,8,9,8
2393,U,3,1,8,8,13,6,6,6,6,5,6,11,2,9,9,8
2394,Q,1,4,2,3,1,6,4,2,14,5,8,9,0,14,4,8
2395,T,3,9,6,12,3,14,6,0,15,10,2,12,2,14,6,10
2396,X,1,0,2,0,0,0,7,11,1,5,6,8,14,8,0,8
2397,V,3,9,5,4,1,14,5,4,2,10,11,8,14,10,0,8
2398,T,3,9,5,7,3,0,12,3,14,5,12,8,1,9,1,8
2399,W,15,8,7,6,2,0,10,2,3,5,9,8,8,11,1,8
2400,V,1,5,3,4,1,0,7,0,14,13,6,8,0,8,1,8
2401,F,3,6,4,4,2,9,6,6,0,10,7,1,12,1,4,4
2402,J,3,8,4,6,5,6,7,3,4,10,7,10,2,11,8,11
2403,U,0,5,6,7,2,0,4,14,6,5,15,8,14,9,0,8
2404,A,3,5,5,3,2,10,2,2,2,10,8,9,2,4,4,11
2405,F,11,2,11,8,13,9,11,6,4,4,6,9,10,9,4,11
2406,F,3,4,5,3,3,14,6,6,4,5,7,8,12,1,4,11
2407,A,3,9,5,7,3,10,2,2,2,0,1,8,2,14,5,8
2408,Q,15,8,6,7,13,0,6,0,15,5,7,6,14,9,8,11
2409,R,15,8,5,6,2,0,9,6,15,5,6,8,14,14,6,9
2410,U,3,4,7,8,13,14,5,13,15,10,12,8,14,9,0,8
2411,J,0,0,1,0,0,5,7,0,6,5,6,12,0,8,5,11
2412,J,15,7,6,6,5,5,9,3,15,0,7,9,2,10,7,11
2413,P,7,2,7,8,5,14,9,4,4,12,7,5,2,12,6,4
2414,U,3,7,4,12,3,14,5,12,4,5,4,8,14,9,0,8
2415,N,0,1,7,8,2,3,9,4,4,10,4,10,7,14,1,8
2416,A,3,7,5,12,5,14,7,4,4,5,6,6,2,4,8,13
2417,X,0,5,6,8,2,0,7,0,4,5,6,8,14,8,9,8
2418,O,1,0,1,0,0,0,7,6,3,5,6,8,2,8,5,8
2419,T,3,5,9,8,3,5,7,10,9,5,6,1,14,8,9,8
2420,P,3,7,4,12,1,14,6,3,14,15,7,10,0,14,1,11
2421,J,0,1,7,8,2,5,9,3,9,11,9,9,2,9,5,6
2422,T,3,6,3,4,2,6,5,10,8,5,7,12,14,8,9,8
2423,Q,3,9,4,12,3,14,5,7,2,5,7,9,2,9,5,9
2424,T,9,2,8,8,13,14,6,3,14,10,7,12,8,14,9,4
2425,O,3,15,4,3,2,0,7,7,4,9,7,9,2,8,5,8
2426,Z,8,8,9,11,5,0,7,3,3,11,6,8,14,9,11,4
2427,R,0,6,9,8,2,5,12,8,3,5,14,9,14,14,7,11
2428,R,15,7,5,12,2,11,7,2,15,11,14,6,14,14,5,11
2429,J,0,1,5,8,3,3,5,6,12,5,7,10,0,8,7,11
2430,Y,7,1,7,7,3,2,11,0,6,13,5,6,2,12,4,4
2431,V,0,7,0,4,0,0,7,3,4,5,6,8,0,8,0,8
2432,W,15,7,9,12,3,4,5,0,1,5,9,8,8,10,0,8
2433,A,15,1,9,7,13,6,7,3,14,10,7,8,14,8,5,9
2434,H,2,6,3,4,3,6,10,3,15,10,9,1,2,10,5,4
2435,B,0,5,5,7,2,6,7,9,6,5,6,12,2,8,9,10
2436,T,3,7,4,12,3,6,7,8,6,5,6,5,14,8,5,11
2437,Q,0,8,9,9,13,14,7,7,4,9,8,9,2,9,7,9
2438,U,8,1,9,8,2,3,5,6,8,10,13,9,14,9,4,6
2439,N,7,1,10,7,2,6,5,3,15,10,8,8,8,14,1,11
2440,C,2,9,2,2,1,4,9,0,6,12,9,10,1,9,4,11
2441,A,0,9,9,7,13,5,5,2,4,3,8,6,8,14,7,8
2442,B,2,3,3,10,2,14,7,0,15,10,7,1,2,8,6,9
2443,C,9,6,9,8,3,0,5,7,14,11,6,6,2,9,6,8
2444,T,3,5,5,6,1,14,15,1,15,5,4,8,0,8,0,8
2445,Y,2,15,4,12,1,14,10,2,2,10,12,8,1,12,0,8
2446,Q,15,6,9,12,13,14,4,3,4,5,2,10,7,4,7,11
2447,U,3,4,5,6,3,11,4,3,4,10,8,6,2,14,9,9
2448,U,0,4,7,8,5,6,6,7,14,10,7,10,2,9,9,8
2449,A,3,8,9,12,2,6,5,3,0,10,1,8,2,14,4,11
2450,Q,15,1,9,8,3,0,4,0,9,9,8,10,0,14,5,8
2451,Q,3,6,4,12,2,14,6,0,15,5,7,9,14,8,7,10
2452,Y,9,13,8,7,5,6,6,0,4,9,9,12,7,12,9,4
2453,T,1,1,2,1,1,6,7,8,6,10,6,12,2,8,5,8
2454,T,0,1,8,8,5,9,5,0,8,10,7,5,2,14,5,9
2455,A,3,9,5,7,2,9,3,2,2,5,8,8,2,4,5,4
2456,P,7,2,7,8,5,6,11,3,15,13,6,0,14,9,5,6
2457,T,15,1,5,7,3,5,7,10,9,10,6,1,14,8,9,8
2458,O,15,8,5,9,2,14,6,8,4,5,2,8,14,8,5,8
2459,U,0,6,5,4,2,5,5,0,6,9,7,10,14,9,5,4
2460,S,15,7,5,12,3,5,9,3,6,10,7,12,14,14,9,6
2461,J,7,1,9,7,11,5,9,2,8,11,8,9,14,8,5,4
2462,U,0,8,6,9,5,14,6,8,15,5,6,9,14,8,9,4
2463,C,0,9,6,7,2,4,5,7,8,5,8,13,2,8,9,10
2464,P,0,4,6,8,3,5,9,11,6,0,6,1,2,10,9,8
2465,U,2,0,2,1,0,0,5,11,4,5,5,8,14,10,0,8
2466,B,3,6,4,4,2,9,6,3,15,10,2,6,2,8,9,10
2467,T,3,9,8,9,5,10,6,3,14,10,2,12,7,9,5,8
2468,Y,15,6,6,8,1,0,11,2,3,5,12,8,1,12,0,8
2469,A,3,7,5,12,3,14,2,2,2,5,1,8,2,14,5,11
2470,U,7,13,6,9,2,0,6,3,3,9,6,8,2,9,9,8
2471,O,3,4,7,8,13,0,5,8,14,5,6,12,2,14,5,10
2472,X,15,9,5,4,2,6,7,6,6,5,6,10,14,8,5,8
2473,Y,3,6,5,8,1,10,11,2,4,4,12,8,0,10,0,8
2474,A,3,3,4,4,3,5,7,3,14,5,6,11,14,8,5,9
2475,B,0,1,5,7,11,6,7,8,15,5,6,6,2,8,7,10
2476,F,2,9,4,1,2,5,7,3,3,10,13,10,2,14,1,4
2477,C,3,7,5,9,5,5,5,3,15,5,7,11,14,9,6,10
2478,Q,15,7,6,9,5,6,4,3,15,10,2,6,14,1,6,4
2479,S,3,9,8,8,9,14,5,3,15,5,7,6,7,10,10,10
2480,V,15,1,6,8,2,5,6,2,6,5,7,12,0,9,9,9
2481,R,7,4,9,8,13,9,5,3,14,9,14,6,14,4,5,11
2482,T,8,4,8,9,2,9,6,0,6,12,2,8,8,4,6,10
2483,X,0,9,8,9,2,5,5,2,8,11,4,9,14,9,9,4
2484,Q,3,5,4,12,3,14,7,7,4,10,6,9,2,8,9,9
2485,Q,3,5,4,4,2,4,4,3,8,2,1,12,0,14,1,4
2486,R,3,7,5,12,5,14,7,7,15,0,6,6,14,8,5,9
2487,X,9,12,9,7,5,10,6,3,15,9,7,1,12,10,5,9
2488,A,15,5,5,7,2,4,7,9,2,5,7,11,2,8,4,11
2489,V,1,9,2,9,2,0,7,0,6,5,6,8,0,8,4,8
2490,A,2,6,5,4,3,5,5,2,2,4,8,6,2,4,5,7
2491,T,15,6,9,4,2,0,7,3,6,5,6,8,8,8,5,11
2492,U,3,7,4,12,2,14,7,8,14,10,6,9,2,14,5,11
2493,Y,3,9,5,9,1,14,10,3,2,10,5,8,2,12,0,8
2494,A,3,9,9,7,2,13,3,3,3,11,1,9,2,4,4,9
2495,U,7,1,9,12,3,6,6,3,15,4,8,6,7,8,4,4
2496,V,1,11,1,2,1,0,7,1,7,5,6,8,0,8,4,8
2497,Q,2,11,2,1,1,14,7,6,4,10,6,8,2,8,5,8
2498,P,1,9,2,2,0,9,6,3,6,14,6,10,0,14,0,8
2499,N,3,9,9,8,8,0,9,3,4,5,2,6,9,14,6,4
2500,A,2,9,3,2,1,10,2,2,1,0,8,9,1,4,1,8
2501,O,15,5,5,8,2,14,7,9,7,5,7,8,14,8,9,8
2502,A,15,7,9,12,3,6,6,2,7,10,7,10,14,8,9,8
2503,F,15,8,5,9,5,0,5,10,0,5,8,8,8,1,4,10
2504,Q,0,4,5,8,3,0,1,0,6,0,0,6,0,8,0,8
2505,J,0,7,9,9,13,5,7,3,3,5,6,8,7,11,9,8
2506,U,15,7,5,12,5,9,5,0,2,5,6,10,7,10,5,9
2507,X,3,5,5,4,3,9,6,3,6,10,2,8,14,8,5,9
2508,S,15,9,5,9,13,9,7,0,3,0,6,8,2,8,10,9
2509,T,3,7,9,12,3,0,11,3,7,11,8,5,2,10,9,9
2510,B,3,6,4,4,3,6,6,8,6,10,6,6,2,8,9,10
2511,A,2,7,4,12,3,11,3,2,2,9,8,9,2,4,5,8
2512,W,0,8,7,9,3,5,5,0,1,5,8,8,8,9,0,8
2513,F,3,9,9,9,10,10,3,3,2,9,2,8,11,1,5,11
2514,T,0,1,9,7,5,14,11,3,7,10,4,8,2,9,1,8
2515,O,15,8,9,9,2,6,7,8,8,5,6,6,14,8,9,8
2516,N,3,9,5,4,2,9,11,0,4,4,6,10,7,11,5,11
2517,F,15,5,7,10,2,0,6,3,4,9,7,8,12,1,4,8
2518,U,7,9,7,7,5,3,5,0,7,10,9,9,14,9,4,4
2519,X,3,5,4,10,3,14,7,6,6,5,6,12,14,8,5,4
2520,N,3,1,9,7,5,6,10,0,4,0,7,9,12,14,4,8
2521,P,7,13,5,9,5,14,9,2,4,11,6,6,2,9,8,9
2522,V,1,4,2,10,1,0,7,0,7,13,6,8,0,8,1,8
2523,O,3,8,4,9,2,0,5,9,7,5,7,8,14,8,9,8
2524,B,3,8,5,9,5,9,7,3,15,10,7,6,2,8,5,9
2525,Q,15,6,9,9,9,9,7,6,1,5,6,9,10,9,5,11
2526,A,0,4,9,8,2,3,7,8,2,5,6,11,2,8,4,11
2527,Z,7,9,7,12,2,0,7,2,9,12,6,8,14,14,6,4
2528,R,2,9,3,2,2,14,5,3,4,9,7,6,2,14,5,9
2529,B,3,4,5,10,3,0,5,3,15,10,6,12,2,8,5,9
2530,V,7,9,7,7,2,3,12,2,3,9,4,8,2,9,1,11
2531,R,3,13,9,7,5,10,6,3,15,10,2,8,8,8,6,10
2532,Z,2,11,2,2,1,0,7,3,11,9,6,8,0,8,6,8
2533,H,15,9,9,9,3,6,11,3,6,13,7,5,1,10,4,11
2534,S,15,8,5,9,2,0,7,6,9,5,6,8,0,8,9,11
2535,T,2,7,3,4,1,10,14,1,6,4,4,9,0,8,0,8
2536,B,3,6,5,4,13,14,6,0,4,5,7,8,12,9,7,8
2537,P,0,6,7,4,3,9,5,3,6,12,2,1,2,9,9,9
