,letter,x-box,y-box,width,height,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
4002,T,2,1,3,2,1,8,12,3,6,7,11,8,2,11,1,14
4003,M,3,5,4,4,4,8,6,6,4,7,7,8,7,5,2,5
4004,Q,3,5,4,8,2,8,7,9,5,6,7,9,3,8,5,9
4005,O,1,0,2,0,0,7,7,6,4,7,6,8,2,8,3,14
4006,B,4,11,5,8,4,6,8,10,7,7,5,7,2,8,9,9
4007,D,2,4,4,3,2,9,6,4,6,10,4,6,2,8,3,14
4008,U,4,9,5,6,4,7,6,12,4,6,12,8,3,9,0,14
4009,Z,3,9,4,7,5,9,9,3,7,7,7,5,0,9,12,9
4010,C,4,7,4,5,3,5,8,5,6,11,9,13,2,9,3,5
4011,N,1,0,2,1,0,7,7,11,0,5,6,8,4,8,0,14
4012,F,6,11,8,8,8,6,10,6,5,9,6,9,3,10,8,11
4013,J,5,10,6,8,3,6,9,3,6,15,7,8,2,8,2,14
4014,C,5,11,6,8,3,5,8,8,8,8,8,14,2,9,4,9
4015,P,2,3,2,2,1,5,9,3,4,9,8,5,1,9,2,5
4016,L,7,10,9,7,7,6,6,9,5,6,6,9,3,7,6,9
4017,I,4,5,6,5,4,8,9,4,6,7,7,8,3,8,8,14
4018,M,2,0,2,1,1,7,6,10,0,7,8,8,6,6,0,14
4019,S,4,6,5,4,3,7,8,3,7,10,4,7,2,6,4,14
4020,W,6,7,6,5,6,7,10,4,2,8,6,6,8,12,4,1
4021,Z,5,6,4,8,3,8,6,5,5,10,6,7,3,9,9,9
4022,C,1,3,2,2,1,6,8,6,7,7,8,12,1,9,4,11
4023,J,5,7,7,8,6,8,9,4,5,7,6,7,3,8,9,14
4024,F,2,4,3,3,2,7,9,2,5,13,6,6,2,11,2,5
4025,S,4,7,6,5,3,9,7,4,8,11,3,8,2,8,5,4
4026,Y,3,5,4,7,6,8,8,3,1,7,7,9,4,11,6,5
4027,T,3,4,4,2,1,5,13,3,6,12,9,3,1,10,1,1
4028,T,4,9,4,4,1,6,10,2,7,12,7,5,1,10,3,1
4029,N,4,2,5,4,3,7,9,5,5,7,6,6,7,8,3,5
4030,Y,5,6,6,8,9,9,8,6,3,7,7,8,6,10,7,10
4031,C,3,3,4,2,1,4,8,4,7,10,9,12,1,9,2,5
4032,G,6,9,5,5,4,8,4,5,2,9,6,9,4,8,7,14
4033,F,8,15,7,8,5,8,10,3,5,12,5,4,4,9,7,5
4034,A,3,7,4,5,3,9,4,3,1,8,1,8,2,6,1,14
4035,Q,3,4,4,5,3,8,7,5,3,8,8,9,3,8,4,9
4036,U,4,7,6,5,7,7,7,4,4,6,7,8,10,9,5,14
4037,G,3,4,4,3,2,6,7,5,5,9,7,9,2,9,4,9
4038,Q,3,4,4,6,2,8,7,8,6,6,7,8,3,8,5,9
4039,K,5,9,6,5,3,3,9,3,6,9,8,11,4,7,3,3
4040,C,1,3,2,2,1,6,7,7,6,8,7,13,1,9,3,11
4041,O,4,5,5,8,3,8,8,9,7,6,7,9,3,8,4,14
4042,C,5,11,6,9,4,6,8,9,7,10,7,11,2,11,4,9
4043,W,4,6,6,4,3,9,8,4,1,7,8,8,8,9,0,14
4044,Z,4,10,5,7,5,7,8,5,9,7,6,9,1,9,7,5
4045,U,3,1,4,3,2,6,8,6,7,7,9,9,3,9,1,14
4046,R,3,7,4,5,4,6,9,8,3,7,5,8,2,7,5,4
4047,C,3,2,4,4,2,6,8,8,8,9,8,12,2,10,4,11
4048,C,2,1,3,2,1,6,8,7,8,8,8,13,1,9,4,11
4049,P,6,11,6,8,3,4,13,9,2,10,6,4,1,10,4,14
4050,N,4,6,7,4,6,7,8,3,4,8,7,7,6,9,5,10
4051,W,3,3,4,2,2,4,11,3,2,9,9,7,6,11,1,5
4052,U,6,8,7,6,5,4,8,5,7,9,8,10,5,8,3,10
4053,K,6,9,9,7,10,7,7,4,4,6,6,9,8,8,8,14
4054,D,4,8,5,6,4,7,7,5,5,7,6,7,4,8,3,5
4055,K,1,0,1,0,0,4,6,6,1,7,6,10,3,7,1,11
4056,M,5,6,8,4,5,7,6,2,5,9,7,8,8,6,2,14
4057,I,3,11,4,9,2,6,8,0,7,13,7,8,0,8,1,5
4058,W,4,8,6,6,5,8,8,4,1,6,9,8,7,11,0,14
4059,Z,3,5,3,3,2,8,7,5,10,6,6,7,2,8,7,14
4060,B,3,7,3,5,4,6,7,8,5,7,6,7,2,8,7,11
4061,G,9,14,7,8,5,8,7,5,4,9,5,6,4,9,8,14
4062,Z,5,5,7,8,3,7,7,4,15,9,6,8,0,8,9,14
4063,F,4,11,5,8,2,1,11,5,7,12,12,10,0,8,2,3
4064,T,2,5,3,4,2,7,12,3,6,7,11,8,2,11,1,14
4065,G,4,3,5,4,3,6,6,5,6,6,6,8,2,8,4,14
4066,J,3,7,4,5,2,9,6,1,6,13,4,8,0,7,0,14
4067,A,8,12,8,6,4,11,0,4,3,12,6,14,4,5,5,4
4068,S,3,10,4,8,5,8,8,8,5,7,5,8,2,8,8,14
4069,N,5,6,7,4,3,7,8,3,5,10,6,7,5,8,1,5
4070,J,2,9,3,6,3,11,5,2,6,11,2,7,0,7,1,5
4071,K,6,11,9,8,8,3,8,1,6,9,9,11,3,8,3,3
4072,U,4,6,6,6,5,7,6,5,4,6,6,8,4,8,1,5
4073,S,4,7,6,5,7,6,6,3,2,8,6,7,3,7,11,12
4074,Y,4,7,6,10,10,7,5,4,3,8,8,9,9,10,8,14
4075,E,2,1,2,1,2,7,7,5,6,7,6,8,2,8,5,11
4076,O,5,11,5,8,5,8,7,8,4,9,6,6,4,9,4,14
4077,V,3,9,5,7,3,7,11,2,3,6,11,9,2,10,1,14
4078,W,7,10,9,7,6,4,8,5,1,7,9,8,8,10,0,14
4079,A,3,7,5,5,3,10,2,2,2,9,2,8,2,6,4,14
4080,I,2,6,4,4,2,7,7,0,8,13,6,8,0,8,1,5
4081,Z,2,2,2,3,2,7,8,5,9,6,6,9,1,9,7,14
4082,O,4,7,4,5,3,8,6,6,3,10,5,10,3,8,2,14
4083,P,4,9,6,7,4,6,10,5,6,10,8,3,1,10,4,5
4084,X,2,1,4,2,2,7,7,3,9,6,6,8,2,8,5,14
4085,M,5,10,8,7,10,12,4,3,1,9,4,9,10,6,3,14
4086,R,1,1,2,1,1,6,9,7,3,7,5,8,2,7,4,4
4087,M,4,7,7,5,9,8,7,3,3,8,4,7,10,5,2,3
4088,Z,2,5,3,3,3,8,7,5,9,6,6,7,2,8,7,14
4089,N,5,5,5,7,3,7,7,15,2,4,6,8,6,8,0,14
4090,M,5,10,6,8,4,8,7,13,2,6,9,8,8,6,0,14
4091,L,3,6,4,4,2,5,3,5,8,2,2,4,1,6,1,1
4092,M,1,0,2,0,1,7,6,9,0,7,8,8,5,6,0,14
4093,N,4,8,6,6,4,8,6,9,5,4,4,5,4,6,3,14
4094,W,9,10,8,7,6,5,10,3,3,9,8,7,10,11,4,1
4095,Y,4,9,5,6,1,7,10,3,2,7,13,8,1,11,0,14
4096,N,3,6,5,4,3,4,9,3,3,10,10,9,5,8,0,14
4097,J,3,8,4,6,2,9,5,4,5,15,6,12,1,6,1,5
4098,L,4,11,6,8,3,4,4,1,10,6,1,11,0,7,3,3
4099,C,7,11,8,8,4,2,10,5,8,11,11,11,1,8,2,3
4100,A,4,9,6,7,4,7,5,3,0,6,1,8,2,7,1,5
4101,F,2,3,2,1,1,5,11,3,5,11,9,5,1,9,3,3
4102,T,2,7,4,5,1,7,14,0,5,7,10,8,0,8,0,14
4103,N,2,3,4,2,2,8,9,3,4,10,4,5,5,9,1,5
4104,I,1,7,0,4,0,7,7,4,4,7,6,8,0,8,0,14
4105,H,3,2,4,4,3,8,8,6,6,7,6,8,3,8,3,9
4106,A,3,7,5,6,4,6,8,2,4,7,7,9,5,9,3,5
4107,R,2,3,3,5,2,6,9,9,4,7,5,7,2,8,5,11
4108,H,5,8,7,6,7,6,7,6,6,7,6,10,3,8,3,9
4109,E,4,8,6,6,4,6,8,4,9,11,9,9,2,9,5,1
4110,Y,3,5,4,3,2,4,10,1,7,10,10,5,2,11,3,10
4111,L,2,6,3,4,1,0,1,5,6,0,0,6,0,8,0,14
4112,J,4,7,5,5,2,9,5,3,7,15,4,9,0,7,0,14
4113,A,1,1,2,1,0,7,4,2,0,7,2,8,2,6,1,14
4114,U,4,5,5,4,3,4,8,5,7,10,9,9,3,9,2,3
4115,Y,2,7,4,4,1,9,10,2,3,6,12,8,1,11,0,14
4116,I,7,12,5,6,2,9,6,5,5,13,3,8,3,7,5,11
4117,O,6,9,8,8,7,7,5,4,5,9,3,7,4,8,6,9
4118,T,4,5,5,3,2,6,11,2,8,11,9,4,1,11,3,10
4119,K,4,8,6,6,4,4,7,6,7,6,6,13,4,7,6,11
4120,Q,3,6,5,5,3,8,7,7,5,6,6,8,2,8,4,9
4121,P,2,1,2,1,1,5,11,7,1,9,6,4,1,9,3,14
4122,P,5,8,8,6,4,6,12,7,2,11,5,2,1,10,4,9
4123,U,4,4,4,6,2,8,5,14,5,6,13,8,3,9,0,14
4124,V,5,9,5,6,3,2,11,2,3,10,11,8,2,11,1,14
4125,O,2,3,2,1,1,8,7,6,4,9,6,8,2,8,3,14
4126,L,3,2,4,3,2,4,4,5,7,2,2,5,1,6,1,3
4127,W,6,6,6,4,4,7,11,5,2,8,6,6,7,12,2,3
4128,I,6,15,4,8,3,11,5,5,4,13,3,8,3,8,5,7
4129,N,4,4,5,6,2,7,7,15,2,4,6,8,6,8,0,14
4130,V,6,9,5,4,2,6,11,6,3,11,9,4,4,12,3,7
4131,K,4,8,6,6,4,5,7,4,8,7,6,10,4,8,5,7
4132,I,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,14
4133,I,0,9,0,6,0,7,7,4,4,7,6,8,0,8,0,14
4134,H,2,6,3,4,1,7,8,14,1,7,5,8,3,8,0,14
4135,B,7,9,6,4,5,9,7,3,5,9,4,7,7,5,7,14
4136,D,8,12,7,6,5,8,6,3,7,10,5,7,6,7,8,3
4137,A,6,14,6,8,5,11,3,4,2,11,3,11,5,3,4,4
4138,R,7,10,9,8,11,7,7,3,5,6,6,9,7,9,7,3
4139,P,3,2,3,3,2,5,11,5,4,10,7,2,1,10,4,3
4140,L,5,11,7,8,5,9,3,1,8,9,2,10,3,6,5,11
4141,L,1,0,1,1,0,2,2,5,5,1,1,6,0,8,0,14
4142,E,2,4,4,3,2,6,7,2,7,11,7,9,2,8,4,14
4143,M,3,4,4,3,3,8,6,6,4,6,7,8,7,5,2,5
4144,J,2,6,4,4,1,10,6,2,7,15,4,7,0,7,0,14
4145,I,4,9,5,7,3,9,6,0,7,13,5,9,0,8,1,14
4146,H,7,9,10,6,6,6,7,3,7,10,8,9,3,8,3,5
4147,V,3,8,5,6,1,8,8,4,3,6,14,8,3,10,0,14
4148,D,3,5,4,3,2,8,7,7,8,6,6,3,2,8,3,5
4149,D,10,15,9,8,5,7,6,5,6,9,4,5,5,8,6,7
4150,K,5,6,7,4,5,6,7,1,6,10,6,10,4,8,4,14
4151,D,5,8,8,6,5,8,8,7,8,10,5,4,3,8,5,14
4152,L,4,10,5,8,7,8,8,3,5,5,7,9,5,11,9,11
4153,Y,9,15,8,8,4,7,8,4,4,10,7,5,4,9,5,0
4154,D,2,1,2,2,1,6,7,9,6,6,6,6,2,8,3,14
4155,V,6,11,9,8,10,7,5,5,3,8,8,9,9,9,6,14
4156,X,3,4,6,3,3,6,9,1,8,10,9,8,2,8,3,3
4157,N,2,3,4,2,1,5,9,3,3,10,8,8,5,8,0,5
4158,J,1,5,3,4,1,9,6,3,6,14,5,10,0,7,0,5
4159,P,4,5,6,7,7,6,8,5,3,7,7,6,7,12,6,7
4160,W,5,9,7,7,7,10,11,2,2,6,8,7,9,13,2,14
4161,V,4,9,7,7,3,5,12,3,4,8,12,9,2,10,1,14
4162,F,4,7,6,5,6,7,8,5,4,8,6,9,4,11,9,4
4163,K,8,10,7,5,3,8,7,3,7,9,7,7,6,10,4,14
4164,E,3,7,4,5,3,7,7,6,8,7,6,9,3,8,6,14
4165,T,3,11,5,8,1,6,14,0,6,8,11,8,0,8,0,14
4166,O,5,9,5,6,4,7,7,8,5,10,6,8,3,8,3,14
4167,K,7,9,10,7,6,2,8,3,8,11,12,12,5,6,5,0
4168,R,5,8,7,6,6,8,8,5,5,9,5,8,3,8,5,4
4169,T,4,8,6,6,5,6,7,6,6,7,9,9,3,10,5,14
4170,I,2,8,2,6,2,7,7,0,8,7,6,8,0,8,3,14
4171,D,1,3,2,2,1,9,6,3,4,10,4,6,2,8,2,14
4172,K,4,4,5,6,2,3,7,8,2,7,6,11,3,8,2,4
4173,J,1,6,2,4,1,11,3,9,3,13,7,13,1,6,0,14
4174,U,4,4,5,2,2,4,8,5,7,10,9,9,3,9,2,3
4175,H,2,4,4,2,2,7,8,3,5,10,6,7,3,8,2,14
4176,P,7,11,9,8,6,8,9,2,6,14,6,5,3,10,4,7
4177,K,3,4,6,3,3,6,7,2,7,10,7,10,3,8,3,5
4178,F,3,7,3,5,2,1,12,4,4,11,10,8,0,8,2,3
4179,I,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,14
4180,K,4,8,5,6,2,4,8,9,1,7,6,11,3,8,3,4
4181,Q,1,0,1,1,0,8,6,7,5,6,6,9,2,7,3,7
4182,Q,3,4,4,5,3,8,8,6,2,8,7,9,2,9,3,7
4183,L,4,11,5,8,3,9,2,2,7,9,2,10,1,5,3,7
4184,I,0,3,0,4,0,7,7,4,4,7,6,8,0,8,0,14
4185,T,7,13,6,7,4,8,8,3,7,11,5,6,2,8,6,5
4186,A,4,8,6,6,3,13,3,4,3,11,1,8,2,6,2,7
4187,G,5,10,6,7,4,6,7,7,7,10,7,11,2,9,5,9
4188,O,6,9,8,7,5,7,6,8,4,7,5,8,3,8,3,14
4189,P,2,2,3,3,2,5,10,4,4,9,8,4,1,10,3,5
4190,N,4,10,6,8,4,8,8,6,5,6,6,6,6,9,2,1
4191,T,3,1,4,2,1,7,11,2,7,7,11,8,1,10,1,14
4192,V,5,9,6,7,4,8,11,3,2,5,10,9,5,11,5,14
4193,H,5,6,7,4,4,10,7,4,6,10,2,7,3,8,3,9
4194,G,1,0,1,0,0,7,6,6,5,6,5,9,1,7,4,11
4195,P,4,9,4,7,4,5,10,9,3,9,6,5,1,10,3,14
4196,D,3,6,5,4,3,9,7,5,7,10,5,4,3,8,3,14
4197,K,5,6,7,5,6,7,7,2,4,7,3,9,6,4,8,11
4198,Z,1,0,1,0,0,7,7,2,9,8,6,8,0,8,5,14
4199,X,4,6,5,4,3,7,8,1,8,10,7,8,3,8,3,5
4200,K,7,9,9,8,9,10,6,3,5,10,2,8,8,6,7,2
4201,G,4,7,5,5,5,8,7,6,2,7,6,11,4,8,7,9
4202,J,4,9,5,7,3,9,6,2,6,14,4,8,0,7,0,14
4203,Q,9,15,8,8,5,9,4,5,9,11,3,11,3,6,8,4
4204,M,5,5,8,4,4,10,5,3,5,9,3,7,10,7,3,9
4205,Q,1,2,2,3,2,8,7,6,2,5,6,10,2,9,4,9
4206,C,6,9,6,7,3,3,8,5,7,12,10,12,2,9,2,5
4207,Y,7,11,6,6,3,5,9,4,3,11,10,6,4,10,3,0
4208,F,3,10,4,7,2,0,13,4,4,12,11,7,0,8,2,3
4209,U,4,10,4,7,2,7,5,15,5,7,13,8,3,9,0,14
4210,T,6,9,5,4,2,5,11,3,6,13,7,5,2,8,3,10
4211,I,6,7,8,8,7,9,8,5,5,7,5,9,3,8,9,5
4212,F,4,8,4,6,3,2,12,5,6,11,10,8,0,8,2,5
4213,L,2,3,2,2,1,4,4,4,7,2,2,6,0,7,1,3
4214,L,3,7,5,6,4,8,5,5,4,6,7,8,3,8,8,4
4215,G,4,6,6,6,6,8,9,6,3,6,6,9,7,11,6,9
4216,H,2,4,3,3,3,7,7,5,5,7,6,8,3,8,2,14
4217,K,8,13,8,7,4,9,7,3,7,9,3,6,5,8,4,14
4218,C,2,5,3,3,2,6,8,7,8,8,7,13,1,9,4,11
4219,V,2,7,4,5,1,9,8,4,2,6,13,8,3,10,0,14
4220,Q,2,2,2,3,2,8,9,5,2,8,8,10,2,9,4,9
4221,Y,1,0,2,0,0,8,10,3,1,6,12,8,1,11,0,14
4222,O,2,1,3,2,2,7,8,7,5,7,7,8,2,8,3,14
4223,Y,8,14,6,8,4,7,8,4,4,9,8,5,4,10,4,10
4224,X,5,11,7,8,7,8,7,3,5,6,7,6,4,10,11,9
4225,A,1,0,2,0,0,8,4,2,0,7,2,8,1,6,1,14
4226,P,6,9,9,7,4,9,9,3,7,14,4,3,2,9,4,9
4227,L,2,2,3,4,1,3,4,3,8,2,1,7,0,7,1,3
4228,V,9,12,7,7,3,7,9,6,4,8,9,5,6,13,4,9
4229,F,2,5,3,4,2,5,11,3,5,11,9,5,1,10,3,3
4230,E,3,8,5,6,5,7,7,3,6,7,7,10,4,10,8,14
4231,Z,5,12,6,6,4,9,5,3,8,12,4,9,3,9,5,4
4232,U,3,3,4,1,1,4,9,5,6,11,10,9,3,10,2,5
4233,J,2,5,3,4,1,11,6,2,6,11,3,8,1,6,1,5
4234,F,2,4,4,3,2,6,10,2,6,13,7,5,1,10,1,5
4235,F,4,6,6,4,5,10,7,1,5,9,5,6,4,10,4,5
4236,Z,1,3,2,2,1,7,7,5,8,6,6,8,2,8,7,14
4237,W,3,4,4,3,3,6,10,4,2,8,7,7,6,11,1,3
4238,J,1,0,1,1,0,12,3,5,3,12,5,11,0,7,0,14
4239,P,4,9,5,6,3,5,10,10,5,9,6,5,2,10,4,14
4240,L,0,0,1,0,0,2,2,5,4,1,2,6,0,8,0,14
4241,C,5,11,6,8,2,5,7,7,10,7,6,14,1,8,4,7
4242,A,5,8,7,6,6,8,9,7,5,6,6,8,3,7,7,10
4243,X,6,9,8,8,8,8,7,2,5,7,6,7,4,9,8,14
4244,Q,6,9,7,11,8,9,10,6,4,3,9,12,4,9,9,6
4245,A,3,2,6,4,2,10,2,2,2,9,1,8,2,6,2,14
4246,W,4,4,5,2,3,7,11,3,2,6,9,8,7,11,0,14
4247,K,4,9,5,6,2,3,8,8,2,7,5,11,4,8,3,11
4248,F,5,9,7,7,8,10,6,2,4,9,5,6,6,9,5,5
4249,E,4,8,4,6,3,3,9,6,12,7,5,14,0,8,7,5
4250,H,7,10,10,8,9,7,8,3,6,10,6,7,3,8,3,14
4251,G,8,11,7,6,4,7,6,6,5,9,5,6,4,7,5,5
4252,Y,5,6,6,8,8,9,7,6,3,7,8,8,7,10,6,1
4253,T,2,3,3,4,1,7,14,0,6,7,11,8,0,8,0,14
4254,J,2,8,3,6,1,12,2,9,4,14,6,13,1,6,0,14
4255,T,8,11,8,8,4,4,12,2,8,13,10,5,0,10,2,10
4256,V,4,10,5,8,3,5,11,3,3,9,12,9,2,10,1,14
4257,A,5,6,7,5,6,6,6,3,5,7,8,10,8,11,3,14
4258,V,5,9,4,4,2,9,9,5,4,5,10,6,4,11,3,1
4259,M,3,7,5,5,5,9,6,6,4,6,7,6,7,5,2,3
4260,U,5,10,6,8,5,6,8,8,5,5,6,12,5,9,7,0
4261,D,5,10,7,8,6,6,7,8,7,7,7,5,4,7,4,7
4262,Q,6,9,6,10,6,8,6,7,4,9,6,10,4,10,7,3
4263,X,4,6,6,4,3,7,7,1,8,10,7,9,3,8,3,5
4264,H,3,9,4,7,4,8,9,13,2,7,4,8,3,8,0,14
4265,V,1,0,2,0,0,8,9,3,1,6,12,8,2,11,0,14
4266,G,4,6,4,4,3,6,7,5,6,9,8,10,2,9,4,7
4267,F,3,4,3,6,1,0,11,4,7,12,12,9,0,8,2,3
4268,H,6,7,9,10,8,7,11,5,1,8,7,5,4,12,10,10
4269,U,6,10,6,6,4,7,6,5,5,7,8,9,5,8,3,14
4270,W,4,4,5,2,3,4,11,3,2,10,9,8,6,11,1,3
4271,H,4,10,4,7,2,7,7,15,1,7,7,8,3,8,0,14
4272,M,6,10,8,8,7,6,7,3,5,9,9,9,8,6,2,5
4273,U,10,14,9,8,5,6,6,5,5,6,8,9,7,7,4,7
4274,E,3,3,3,5,2,3,9,6,11,7,5,14,0,8,7,14
4275,Z,6,6,5,9,4,7,8,5,3,11,7,7,2,9,9,5
4276,U,2,5,4,4,3,7,7,4,3,6,7,8,3,8,1,5
4277,U,3,6,4,4,1,7,5,13,5,7,14,8,3,9,0,14
4278,Y,3,6,5,4,2,10,11,2,7,3,11,8,1,11,1,7
4279,T,1,0,1,0,0,7,14,1,4,7,10,8,0,8,0,14
4280,D,6,11,6,8,4,6,7,11,11,6,5,6,3,8,4,14
4281,I,1,4,0,5,0,7,7,4,4,7,6,8,0,8,0,14
4282,M,2,0,3,1,1,7,6,10,0,7,9,8,7,6,0,14
4283,I,1,8,0,6,0,7,7,4,4,7,6,8,0,8,0,14
4284,I,3,10,4,8,2,7,7,0,8,13,6,8,0,8,1,5
4285,E,2,3,3,2,1,6,8,1,7,11,6,9,2,8,3,14
4286,Q,8,13,8,7,5,12,4,3,6,10,3,7,3,9,6,9
4287,W,2,0,2,0,1,7,8,4,0,7,8,8,6,9,0,14
4288,H,7,9,10,7,8,6,8,2,6,10,7,8,5,9,4,14
4289,I,2,5,3,3,1,7,8,1,8,14,6,7,0,8,1,5
4290,Q,4,6,5,9,6,8,13,4,3,4,8,12,4,14,7,9
4291,D,3,6,5,4,3,7,7,8,7,7,6,5,3,8,3,5
4292,Q,6,10,8,8,7,7,4,8,4,6,7,10,5,7,7,7
4293,C,3,8,4,6,2,6,8,8,7,10,8,13,2,10,4,11
4294,V,5,7,5,5,2,3,11,4,3,10,12,7,2,10,1,14
4295,D,3,6,4,4,3,5,8,8,7,8,7,6,2,8,3,14
4296,J,4,10,6,7,6,10,8,3,4,8,3,6,4,8,7,5
4297,N,3,6,4,4,3,7,7,12,1,7,6,8,5,9,0,14
4298,V,3,3,4,2,1,4,12,3,2,10,11,7,2,11,1,14
4299,U,5,7,5,5,3,3,9,5,6,11,11,9,3,9,1,3
4300,S,2,6,3,4,2,8,7,7,7,7,7,9,2,10,9,14
4301,A,3,7,5,5,3,11,2,3,2,10,2,9,3,7,3,7
4302,W,7,7,9,6,10,7,7,5,5,7,6,8,9,9,9,14
4303,F,4,11,6,8,4,5,11,4,6,11,10,5,2,10,3,1
4304,N,2,1,2,1,1,7,7,11,1,5,6,8,4,8,0,14
4305,N,2,4,3,3,2,7,8,5,4,7,6,6,4,8,1,3
4306,I,0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,14
4307,P,4,6,5,4,4,6,7,6,4,7,6,8,2,9,7,11
4308,T,2,7,3,4,1,7,14,0,6,7,11,8,0,8,0,14
4309,D,6,9,9,8,8,6,7,5,7,7,4,7,4,6,6,1
4310,R,5,8,7,6,7,8,6,7,3,8,6,8,6,6,6,4
4311,E,5,9,5,7,3,3,8,6,11,7,6,15,0,8,7,5
4312,Z,7,10,9,8,6,7,8,2,9,12,7,7,1,8,6,14
4313,F,1,0,1,0,0,3,11,4,3,11,9,7,0,8,2,14
4314,P,4,7,5,5,3,7,10,6,4,11,5,4,1,10,3,14
4315,T,7,15,6,8,3,6,9,3,8,13,6,6,2,8,5,10
4316,P,3,10,4,8,4,3,12,7,2,11,8,4,0,10,3,14
4317,K,3,7,4,5,1,3,7,7,2,7,7,11,3,8,3,11
4318,E,3,6,4,4,2,5,9,4,8,12,9,8,2,9,5,1
4319,W,10,11,10,8,8,2,11,2,3,10,11,9,7,10,2,3
4320,Z,4,9,4,7,2,7,7,4,14,9,6,8,0,8,8,14
4321,B,4,5,5,8,4,6,9,9,7,8,5,6,2,8,9,11
4322,R,3,7,4,5,4,7,9,6,5,8,5,9,3,6,5,11
4323,Y,9,8,7,12,5,8,5,5,5,5,12,6,5,10,4,5
4324,Z,5,10,6,8,5,7,8,3,12,9,6,8,0,8,8,5
4325,Z,2,5,4,4,2,7,8,2,10,11,6,7,1,8,6,5
4326,I,2,10,2,8,3,7,7,0,7,7,6,8,0,8,3,14
4327,Z,4,8,5,6,5,8,8,3,7,7,6,7,1,9,10,14
4328,L,2,3,3,2,1,5,4,5,8,3,2,6,1,7,1,3
4329,E,3,5,3,4,3,7,8,5,8,7,5,9,2,8,6,7
4330,K,3,9,4,7,2,3,7,7,3,7,7,11,3,8,3,11
4331,G,3,7,4,5,3,6,6,5,4,6,6,9,2,9,4,14
4332,P,4,9,6,6,3,9,9,2,6,14,5,4,1,10,3,11
4333,I,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,14
4334,P,7,10,7,5,4,8,9,4,3,12,5,4,4,11,5,3
4335,K,6,11,8,8,5,6,7,2,7,10,7,10,3,8,3,14
4336,V,4,8,6,6,1,6,8,5,3,8,14,8,3,9,0,14
4337,T,3,4,3,3,1,5,13,3,5,11,9,3,1,11,1,1
4338,Q,2,2,3,4,3,8,8,6,2,5,7,9,3,9,5,7
4339,R,5,8,7,6,5,10,6,3,5,10,3,7,3,7,4,11
4340,P,6,7,8,10,9,7,9,4,2,7,8,7,6,11,6,1
4341,N,7,12,7,6,3,8,10,5,4,4,6,9,6,10,3,3
4342,B,4,9,5,6,5,7,8,7,4,7,5,6,4,7,6,3
4343,N,3,5,5,4,2,7,8,3,5,10,6,7,5,8,1,5
4344,R,5,11,6,8,7,6,8,9,5,6,5,8,2,8,8,7
4345,C,5,5,6,8,2,6,7,7,10,7,6,15,1,8,4,7
4346,M,4,7,4,5,3,7,7,12,1,7,9,8,8,6,0,14
4347,H,5,8,8,6,5,6,8,4,7,10,9,9,4,9,4,3
4348,Q,4,8,5,8,3,8,7,8,6,6,7,8,3,8,5,7
4349,Q,3,5,5,8,3,7,5,9,6,6,4,8,3,8,4,14
4350,S,4,7,5,5,4,7,7,5,8,5,6,9,0,9,9,14
4351,J,4,9,5,7,2,10,6,2,8,14,3,8,0,7,0,14
4352,R,5,10,5,8,6,6,9,9,4,6,5,7,3,8,5,4
4353,F,5,8,6,10,8,7,9,5,5,7,6,7,4,9,9,5
4354,P,1,0,1,0,0,5,11,6,1,9,6,5,0,9,3,14
4355,I,1,11,0,8,1,7,7,5,3,7,6,8,0,8,0,14
4356,I,3,11,6,8,7,11,6,1,6,8,4,5,3,8,5,7
4357,S,2,7,3,5,3,8,8,8,6,8,4,6,2,6,8,14
4358,Q,5,6,6,8,5,8,6,8,4,5,6,9,3,8,6,11
4359,V,7,11,6,6,3,9,8,6,4,7,10,7,7,12,3,14
4360,A,3,8,6,6,3,11,2,2,2,9,2,9,3,7,3,7
4361,Q,4,5,5,8,3,8,7,8,6,5,6,8,3,8,5,7
4362,J,0,0,1,1,0,12,4,5,3,12,4,11,0,7,0,14
4363,U,2,0,2,1,0,8,5,11,4,7,13,8,3,10,0,14
4364,G,4,7,6,5,5,7,8,5,3,6,6,11,4,8,7,14
4365,H,4,2,5,4,4,8,7,6,6,7,6,8,3,8,3,7
4366,K,5,11,7,8,8,5,7,5,4,7,5,8,4,6,10,14
4367,B,3,4,5,3,3,8,7,2,6,11,5,7,2,8,4,7
4368,O,6,10,9,8,10,8,7,5,1,7,6,8,9,9,7,4
4369,B,3,5,5,3,3,8,7,2,6,10,5,7,2,8,4,11
4370,H,3,6,4,4,3,7,6,12,1,7,7,8,3,8,0,14
4371,H,5,11,8,8,9,8,8,6,7,7,5,8,3,8,4,5
4372,J,0,0,1,1,0,12,4,5,3,12,4,11,0,7,0,14
4373,K,3,6,4,4,3,5,7,4,8,6,6,11,3,8,6,7
4374,E,3,8,5,6,6,5,7,3,7,8,7,12,4,9,8,14
4375,R,10,11,8,6,4,10,5,5,5,10,3,8,6,6,6,4
4376,F,4,9,5,7,4,4,11,4,6,11,10,6,2,10,3,1
