,letter,x-box,y-box,width,height,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
5213,G,2,9,3,12,1,0,12,0,7,5,1,13,12,15,1,15
5214,S,11,4,0,15,14,1,13,10,15,0,10,5,0,0,2,12
5215,J,1,11,2,13,0,14,5,9,15,6,15,10,0,5,0,15
5216,R,8,13,6,0,3,0,5,2,0,13,15,9,12,4,0,15
5217,N,8,8,8,12,3,0,6,2,8,11,6,9,12,0,12,15
5218,B,11,13,6,0,15,5,2,12,6,13,14,5,2,0,10,15
5219,W,1,1,8,15,3,5,3,3,4,2,8,10,8,14,12,13
5220,A,2,5,0,13,14,5,11,2,2,5,15,13,12,10,0,12
5221,S,10,3,14,8,13,7,13,10,15,6,12,14,12,14,2,3
5222,Z,2,9,8,13,3,5,2,12,15,13,6,1,6,14,12,15
5223,B,10,12,14,8,13,5,3,9,10,1,6,1,0,0,9,13
5224,B,8,13,0,0,3,1,6,2,7,5,6,1,12,0,9,10
5225,K,1,12,8,9,11,0,4,3,0,0,6,11,2,15,8,15
5226,Z,2,5,3,13,1,0,6,0,13,9,6,13,0,0,9,15
5227,B,2,9,2,2,1,5,6,9,4,5,6,5,12,0,9,15
5228,V,8,11,6,13,14,9,2,12,1,5,12,13,8,9,0,15
5229,Z,10,8,8,8,3,0,6,12,15,9,6,13,0,0,9,15
5230,A,11,12,8,8,11,0,5,1,2,1,15,5,8,10,12,13
5231,M,1,9,10,8,8,5,2,12,15,13,8,5,8,10,7,12
5232,H,8,8,0,15,14,5,4,13,4,11,4,13,2,9,0,15
5233,T,10,9,8,14,3,5,2,6,8,11,12,9,2,0,12,15
5234,I,10,3,8,8,13,1,2,0,0,6,7,13,0,0,1,13
5235,Z,8,8,6,14,13,9,0,0,4,5,10,1,2,0,7,12
5236,Q,2,12,6,15,3,9,10,10,15,5,10,8,8,15,0,12
5237,M,2,3,8,8,15,5,2,10,0,13,10,9,8,4,8,1
5238,O,1,9,9,8,9,5,6,10,15,5,14,5,7,9,4,3
5239,C,11,13,6,0,14,1,2,9,10,11,7,11,10,5,12,15
5240,S,8,8,8,15,15,11,4,1,4,9,14,1,8,14,12,13
5241,A,8,8,8,15,13,10,8,1,15,13,15,1,12,5,12,15
5242,X,8,5,0,13,1,0,6,12,15,5,6,13,2,0,12,15
5243,A,8,8,6,0,13,9,2,2,15,5,7,5,8,0,12,3
5244,W,8,4,0,0,14,4,13,2,2,11,6,14,10,14,12,15
5245,V,2,9,8,15,15,3,11,2,6,10,10,13,6,15,2,13
5246,Q,11,3,8,8,13,1,11,2,6,5,1,9,12,14,1,9
5247,F,8,8,3,15,13,5,3,10,1,11,7,6,12,9,8,9
5248,B,10,3,6,8,13,1,2,6,0,5,6,5,12,0,9,10
5249,C,10,3,8,8,14,1,6,3,11,5,6,9,10,0,12,9
5250,R,11,8,0,15,14,0,1,10,4,0,1,1,0,0,0,15
5251,B,10,3,8,14,3,0,6,9,9,1,6,13,0,0,9,13
5252,Q,2,14,0,12,1,0,12,2,6,5,1,9,12,14,1,15
5253,S,2,4,0,2,1,1,10,2,4,6,7,8,10,9,1,13
5254,N,11,9,0,15,14,3,2,9,10,5,6,9,0,0,7,13
5255,G,2,13,8,0,3,0,10,2,10,11,9,10,10,15,12,3
5256,F,2,13,8,15,7,5,0,10,4,5,8,10,8,4,7,13
5257,Z,1,11,3,2,1,0,2,2,9,11,6,13,10,0,8,13
5258,Y,1,0,1,0,0,7,6,3,1,5,6,6,12,0,2,2
5259,L,8,4,8,12,3,0,4,0,15,9,7,13,7,4,1,15
5260,N,1,11,2,2,14,0,6,10,7,5,6,13,12,0,8,10
5261,H,2,9,8,8,7,0,4,10,15,11,7,13,7,0,2,13
5262,A,8,8,3,15,14,7,6,10,8,11,6,8,2,0,12,15
5263,N,11,5,0,8,3,3,6,9,11,5,6,7,0,0,7,13
5264,V,9,12,9,9,7,0,11,12,6,13,6,1,4,11,12,5
5265,V,10,12,14,8,9,5,6,9,2,5,12,13,6,0,12,15
5266,Z,11,4,6,12,13,1,6,9,7,5,6,10,2,0,0,9
5267,F,8,4,0,0,13,5,6,3,6,11,6,9,12,0,8,9
5268,B,2,3,8,8,13,5,6,12,8,11,14,5,12,0,8,15
5269,K,8,14,6,13,3,1,4,9,7,11,6,9,12,9,12,9
5270,Z,11,3,6,14,13,1,2,9,10,5,7,10,10,9,9,15
5271,A,8,1,8,15,3,10,1,2,2,10,8,11,2,4,12,15
5272,M,11,9,6,15,3,7,12,2,15,5,10,9,2,5,4,2
5273,S,2,12,8,8,8,0,4,10,4,5,6,13,6,14,9,1
5274,Y,0,0,1,0,0,0,10,1,6,5,1,13,10,15,0,15
5275,R,11,3,8,14,7,1,6,0,7,5,7,11,1,15,4,3
5276,Z,10,8,8,15,11,9,11,9,7,11,14,9,2,0,9,3
5277,B,8,13,6,0,11,5,6,10,7,11,6,1,12,0,8,9
5278,Q,8,11,0,2,1,3,12,12,6,11,1,5,12,15,1,15
5279,N,2,4,0,12,14,0,6,2,0,11,6,13,12,0,8,9
5280,N,1,7,6,14,13,9,8,12,4,11,8,9,2,9,7,2
5281,Y,8,4,0,12,1,4,11,2,0,11,10,8,10,15,2,3
5282,M,8,3,8,0,3,10,8,10,4,10,10,9,6,10,4,10
5283,W,1,9,2,1,1,7,11,3,1,9,6,10,10,9,0,15
5284,T,10,8,8,15,8,5,4,10,2,5,6,13,8,9,12,10
5285,Y,11,8,6,13,14,3,11,0,7,0,1,1,10,15,2,3
5286,Z,2,3,8,8,13,1,3,0,10,11,9,8,12,0,7,3
5287,Z,8,8,6,15,15,5,6,12,2,11,6,5,6,0,9,13
5288,Y,1,3,14,8,13,4,10,2,8,10,1,1,12,14,12,14
5289,G,2,9,8,15,3,0,10,2,9,11,9,10,2,9,12,5
5290,W,2,4,3,2,14,7,10,12,15,9,12,8,2,14,0,13
5291,K,2,14,0,12,14,1,4,9,7,5,6,11,12,9,12,9
5292,V,1,8,14,15,15,4,12,0,2,9,12,5,6,9,2,12
5293,X,8,14,6,13,3,5,6,0,9,11,6,13,2,0,4,15
5294,A,10,9,8,15,11,10,4,10,8,10,10,8,2,0,12,9
5295,Y,11,8,6,14,14,4,2,2,2,5,8,11,2,0,2,2
5296,J,8,9,6,15,3,0,6,0,7,10,14,9,10,5,1,13
5297,Z,10,8,8,14,3,0,4,15,0,5,7,13,2,0,0,15
5298,G,2,8,0,14,1,7,14,1,7,9,1,5,0,0,0,15
5299,Y,1,9,14,0,13,1,2,2,7,10,8,9,1,10,0,15
5300,X,11,8,8,15,3,7,2,2,8,10,10,9,2,0,0,12
5301,W,2,9,2,1,1,7,10,12,15,10,12,10,0,9,0,13
5302,B,8,5,0,13,3,5,6,3,4,5,6,13,12,0,9,15
5303,H,2,3,14,8,13,4,2,9,8,10,9,9,2,9,2,3
5304,B,8,8,0,15,14,5,6,10,9,1,6,5,0,0,9,15
5305,L,1,8,10,15,7,11,4,2,4,9,10,1,9,0,2,9
5306,F,11,13,0,8,11,5,6,9,15,13,7,9,2,0,4,15
5307,A,2,15,8,8,11,5,4,12,7,9,14,5,1,9,7,12
5308,C,1,11,2,2,1,7,2,12,4,0,12,10,10,14,2,15
5309,O,11,14,6,13,3,0,2,10,4,5,7,5,1,9,2,12
5310,X,10,9,14,14,13,1,2,1,8,10,12,9,2,0,0,12
5311,W,1,3,9,8,11,9,2,0,0,6,10,14,12,14,12,9
5312,Y,2,11,0,1,14,1,2,1,7,10,6,9,2,0,2,15
5313,G,8,5,0,13,14,9,11,2,9,1,1,13,10,10,1,15
5314,A,2,13,8,15,15,7,6,9,8,5,6,5,8,5,8,3
5315,H,8,3,8,8,11,3,2,10,0,10,10,9,2,9,2,12
5316,G,8,8,6,12,14,5,12,0,0,11,1,5,12,15,1,13
5317,I,1,3,2,8,3,0,6,0,0,5,6,13,0,0,0,15
5318,A,8,9,6,15,11,0,2,3,4,13,7,8,2,0,0,13
5319,G,2,4,3,0,1,0,14,0,7,5,1,13,0,0,0,15
5320,L,8,4,6,12,3,9,4,0,15,9,14,5,6,4,1,15
5321,Z,8,8,0,0,14,0,2,15,1,5,14,13,2,0,0,15
5322,Z,10,12,14,8,11,5,6,2,9,0,6,5,10,5,4,13
5323,Z,8,3,11,8,7,9,6,0,7,10,8,5,2,0,12,15
5324,I,1,8,3,13,1,0,6,0,8,6,6,13,0,0,1,13
5325,A,11,3,6,14,13,9,0,0,1,13,15,13,12,5,2,15
5326,K,8,4,0,12,14,1,6,10,4,9,7,10,12,9,12,9
5327,R,8,13,0,0,14,7,0,1,9,5,15,10,0,5,2,13
5328,T,8,8,0,12,14,5,6,2,4,5,7,13,12,0,0,15
5329,K,2,3,8,8,9,0,6,9,2,5,6,11,7,9,10,13
5330,V,8,5,0,13,3,9,10,2,2,11,9,13,6,15,1,15
5331,J,2,9,3,14,14,10,6,0,0,10,8,1,0,5,1,13
5332,O,10,1,8,15,13,4,2,12,7,3,15,11,6,15,2,13
5333,S,8,13,3,0,14,1,11,0,15,11,1,13,0,0,1,13
5334,B,8,14,3,12,14,5,2,9,4,5,6,5,12,0,9,15
5335,K,11,3,8,14,3,0,8,3,10,1,8,10,10,9,4,2
5336,Z,10,9,14,14,11,9,6,0,7,10,14,5,2,0,0,9
5337,B,10,9,14,15,7,5,6,12,15,5,6,5,8,0,4,15
5338,V,10,13,14,0,13,7,2,10,1,13,10,9,8,15,0,15
5339,H,11,8,6,13,14,4,2,10,0,10,9,9,2,9,2,3
5340,B,8,0,8,9,3,5,0,12,4,13,15,13,8,10,4,9
5341,R,10,9,6,0,3,10,0,0,6,0,7,11,2,10,12,10
5342,V,11,9,8,15,3,1,2,12,2,5,12,13,8,10,0,15
5343,O,1,9,8,13,3,4,9,12,0,3,10,11,1,9,2,15
5344,T,2,9,2,2,1,0,6,3,15,5,6,13,12,0,2,13
5345,T,1,12,9,8,8,0,10,10,6,13,7,5,4,15,7,10
5346,R,1,15,14,8,13,1,8,12,4,0,9,11,2,9,7,15
5347,B,8,13,0,0,11,5,2,10,6,13,14,13,8,9,10,12
5348,B,2,9,9,14,15,10,4,0,0,11,10,5,6,0,7,2
5349,Z,2,5,2,13,1,0,2,14,1,5,14,13,2,0,0,15
5350,K,8,9,0,2,14,0,6,9,7,11,6,9,12,9,12,9
5351,R,2,9,3,2,1,4,5,10,7,12,10,10,10,5,0,12
5352,F,1,14,2,12,1,5,4,9,6,13,6,9,12,9,0,15
5353,L,11,8,6,14,13,5,6,12,2,11,9,13,8,10,0,15
5354,Z,2,4,3,12,1,5,4,2,9,11,14,13,10,0,8,15
5355,H,10,12,8,8,11,1,9,10,7,11,9,9,2,0,1,15
5356,Q,8,8,0,13,11,5,2,10,15,5,6,13,6,0,7,5
5357,G,1,0,1,1,0,5,13,1,4,11,10,13,0,0,0,15
5358,G,11,3,8,14,7,0,2,10,4,11,7,9,6,0,9,12
5359,Y,1,9,2,1,1,1,6,12,0,11,6,10,2,0,12,9
5360,T,2,4,3,12,14,0,6,3,15,9,6,13,12,0,0,15
5361,Y,2,12,9,8,15,0,4,2,0,10,14,9,8,5,8,9
5362,H,8,5,6,13,3,1,9,10,0,5,9,9,2,9,1,15
5363,R,8,13,6,0,14,7,0,2,10,11,1,9,0,5,0,12
5364,M,10,0,8,8,11,9,6,3,4,10,15,9,7,4,4,10
5365,L,2,13,9,0,15,9,4,2,4,9,14,5,8,2,2,15
5366,A,2,14,0,12,14,1,11,2,2,1,15,13,12,10,2,12
5367,Z,12,0,11,8,15,5,6,12,4,9,7,5,7,10,8,9
5368,J,10,9,8,14,3,10,4,1,0,2,10,5,0,5,0,15
5369,Z,8,7,8,8,11,1,9,12,4,9,8,9,6,0,4,15
5370,L,1,12,11,8,8,0,4,0,4,9,12,9,8,10,2,15
5371,S,11,3,0,14,14,1,12,10,4,0,1,13,0,0,2,12
5372,B,11,8,6,15,13,0,9,3,0,13,8,1,12,5,9,9
5373,Y,8,13,8,10,13,9,6,9,7,7,10,5,1,10,0,13
5374,L,10,5,8,13,11,5,4,2,4,9,6,13,7,4,2,15
5375,T,2,8,3,13,14,5,6,3,15,9,8,13,12,0,2,15
5376,K,2,9,2,2,1,0,6,9,4,11,6,9,12,9,12,9
5377,R,1,4,3,12,1,1,8,1,7,13,10,10,10,5,2,9
5378,K,11,8,6,13,3,1,4,9,7,11,6,9,12,9,12,15
5379,X,2,11,3,13,1,0,6,12,15,5,6,13,2,0,12,15
5380,A,2,13,3,0,14,0,0,2,0,5,15,13,10,10,1,15
5381,B,11,5,6,8,14,5,6,9,9,7,6,5,0,0,9,15
5382,G,11,8,6,15,13,1,11,0,7,13,1,13,12,9,1,13
5383,G,9,7,8,14,13,5,4,12,10,6,14,5,12,9,4,12
5384,X,1,12,10,8,11,10,6,2,9,11,1,1,8,9,12,10
5385,C,2,4,3,12,1,4,9,12,0,11,9,11,10,9,2,13
5386,Z,11,5,6,13,3,0,2,2,9,11,12,1,10,0,4,12
5387,Z,11,12,6,9,15,0,6,10,10,5,14,9,2,10,9,15
5388,G,2,13,0,13,1,9,14,1,7,1,1,9,0,0,0,15
5389,Q,8,14,6,13,14,1,12,0,15,13,2,13,2,10,1,15
5390,X,8,4,8,12,14,9,4,2,8,10,10,5,12,5,0,9
5391,R,8,11,3,0,1,0,1,9,7,0,1,8,0,0,0,15
5392,M,11,9,0,15,3,1,11,6,6,5,15,9,2,5,8,10
5393,Z,1,12,10,8,8,9,6,0,7,10,8,5,6,0,8,15
5394,F,10,8,14,9,7,9,6,3,2,1,12,9,1,9,7,2
5395,W,8,1,14,15,3,0,9,9,15,6,8,8,8,10,12,15
5396,J,2,13,0,0,14,0,6,0,4,10,6,9,10,10,1,13
5397,Q,2,12,6,15,3,5,10,10,4,5,10,8,1,9,0,13
5398,F,8,11,0,0,13,5,6,9,2,1,7,9,2,9,8,10
5399,B,11,8,8,13,11,10,2,10,4,11,12,9,8,15,4,10
5400,Y,8,8,6,14,1,9,10,0,2,11,4,13,12,15,0,15
5401,R,8,3,0,14,13,3,0,12,0,12,0,13,0,10,1,12
5402,R,10,12,8,8,13,3,0,12,9,12,0,5,0,5,1,3
5403,A,10,8,14,14,15,9,6,0,15,5,7,1,1,10,12,12
5404,X,8,7,8,14,11,0,4,2,8,11,8,13,8,4,12,13
5405,S,11,12,0,8,14,0,13,10,15,0,1,1,0,0,2,3
5406,L,11,3,6,8,15,0,8,11,1,5,9,13,8,10,1,9
5407,I,2,9,3,14,3,5,6,0,0,5,6,13,0,0,0,13
5408,Z,8,4,8,12,3,5,2,0,7,10,6,5,2,0,0,15
5409,R,2,9,8,8,7,0,6,12,7,5,7,13,2,0,9,10
5410,N,2,9,3,12,14,0,6,10,0,5,6,9,12,0,8,10
5411,Q,11,3,8,14,14,9,2,12,6,11,9,13,2,10,0,15
5412,K,11,9,6,15,14,0,4,2,8,11,14,10,12,0,8,2
5413,W,11,13,8,9,7,1,2,10,2,13,7,1,9,9,7,15
5414,K,10,9,14,8,8,0,9,10,2,5,7,13,6,15,7,9
5415,A,8,8,6,15,3,7,0,0,0,1,15,5,12,5,2,13
5416,B,10,3,8,8,3,5,2,9,10,1,6,1,0,0,9,13
5417,X,11,0,10,8,11,11,4,0,9,10,8,5,8,15,12,2
5418,I,2,9,3,15,14,1,2,0,0,2,7,13,0,0,13,13
5419,A,8,5,6,13,3,0,6,3,8,11,14,10,2,0,0,13
5420,R,2,14,3,13,14,4,0,12,0,12,1,1,0,5,13,12
5421,V,11,11,0,2,14,4,11,0,2,9,9,5,6,15,13,12
5422,A,8,14,8,13,3,5,1,2,2,5,15,13,12,5,0,13
5423,W,10,9,8,14,11,0,9,10,7,9,12,10,1,10,8,13
5424,A,11,5,8,15,11,0,2,2,15,5,7,9,1,5,0,13
5425,Y,9,7,9,14,11,10,4,2,7,11,8,5,6,15,0,9
5426,O,8,13,6,0,3,7,10,9,15,5,7,9,1,9,13,15
5427,X,11,4,6,15,1,0,6,12,15,5,6,13,2,0,12,15
5428,G,10,3,14,8,15,0,6,3,7,1,10,10,1,10,9,13
5429,M,10,3,8,8,13,7,11,2,6,5,8,13,2,0,4,2
5430,W,2,3,9,8,11,0,12,3,6,11,8,15,12,15,12,15
5431,R,2,8,0,13,14,0,5,1,8,9,15,10,0,5,2,15
5432,X,10,9,8,14,11,4,2,1,8,10,1,10,2,9,0,3
5433,V,1,12,9,8,8,5,6,9,6,11,8,13,6,0,8,13
5434,W,10,12,8,7,15,5,9,0,4,6,14,10,8,10,12,15
5435,B,8,13,0,0,3,1,6,2,7,5,6,5,12,0,9,10
5436,C,2,9,3,1,1,1,6,9,0,13,7,3,10,9,12,10
5437,L,10,8,8,15,7,0,4,10,4,5,7,11,11,10,2,10
5438,B,8,7,8,14,3,9,1,2,4,13,15,13,2,5,8,2
5439,L,1,3,9,7,9,9,6,9,4,11,7,1,4,0,12,3
5440,Z,8,13,6,0,15,5,6,12,6,11,6,5,7,0,9,15
5441,W,11,3,0,14,13,4,11,2,2,9,6,10,10,10,0,15
5442,V,2,5,8,13,13,7,11,0,2,9,7,5,7,9,2,12
5443,Z,8,8,0,14,14,0,6,12,13,10,6,13,0,0,9,15
5444,Z,10,3,14,7,8,9,4,12,15,11,6,5,8,5,7,12
5445,H,11,9,8,14,13,0,9,10,0,1,9,9,2,9,13,15
5446,N,10,3,6,14,3,3,2,9,11,5,6,7,0,0,7,13
5447,F,2,11,3,13,14,5,6,10,6,13,7,9,12,9,0,15
5448,T,8,8,0,13,3,5,6,3,15,9,14,13,12,0,2,15
5449,B,8,13,0,0,3,0,2,0,0,10,14,5,12,5,8,15
5450,L,11,8,8,13,15,1,2,10,6,11,14,13,9,5,12,15
5451,O,8,13,0,0,14,0,6,14,2,1,6,13,1,0,0,15
5452,N,2,11,3,1,14,5,6,1,0,11,14,13,12,0,12,10
5453,W,1,9,2,1,1,7,9,12,6,9,7,10,10,10,2,13
5454,Z,2,9,9,14,8,1,2,0,7,10,7,13,2,0,0,13
5455,B,2,11,3,2,14,0,6,10,4,11,14,1,12,0,8,9
5456,V,2,12,10,7,15,7,10,2,6,13,9,9,8,15,13,15
5457,I,1,11,2,1,0,0,6,1,7,6,6,13,0,0,0,15
5458,M,10,12,8,7,13,1,9,10,4,5,14,13,2,0,4,10
5459,Z,2,3,8,7,11,0,4,14,2,5,8,13,2,0,0,15
5460,V,2,8,8,14,13,4,2,10,2,5,9,13,9,9,0,15
5461,L,10,12,8,7,13,0,6,12,2,5,9,13,9,10,0,15
5462,X,1,0,1,0,0,5,6,0,4,5,6,13,12,0,0,13
5463,Z,2,8,0,12,3,0,6,2,4,10,6,13,2,0,2,15
5464,K,10,8,14,7,3,0,8,3,10,1,14,9,10,9,7,2
5465,Q,8,13,6,0,14,0,12,0,15,11,2,13,12,10,13,15
5466,Q,2,12,8,7,3,2,12,10,15,11,2,13,2,9,13,15
5467,B,8,8,0,13,13,0,6,10,4,11,6,1,12,0,4,9
5468,N,8,13,6,0,3,10,4,2,0,11,8,9,12,0,8,1
5469,V,2,13,8,0,13,1,11,12,2,13,7,1,6,9,2,3
5470,V,1,13,10,15,8,5,2,10,4,5,14,13,9,0,9,12
5471,T,10,9,8,15,13,5,4,2,15,5,8,13,2,0,0,15
5472,Z,8,9,0,15,3,0,6,0,12,9,6,13,0,0,8,15
5473,Y,2,5,6,9,13,0,6,12,6,11,1,1,8,15,4,12
5474,Z,1,0,2,1,0,0,6,2,10,13,6,13,0,0,4,15
5475,V,10,12,8,8,13,4,2,10,2,5,9,13,8,10,0,15
5476,G,2,5,0,13,1,9,1,1,4,1,1,9,0,0,0,15
5477,Z,8,8,0,13,3,0,6,9,7,5,6,13,2,0,0,15
5478,A,10,3,14,8,15,0,6,2,4,5,6,8,8,0,0,13
5479,Z,8,13,6,0,3,5,6,2,9,11,14,10,10,9,4,10
5480,X,2,12,9,8,15,7,2,1,8,10,10,10,2,0,12,12
5481,J,1,11,2,2,1,10,4,0,7,0,8,10,0,5,13,15
5482,Q,1,0,2,0,0,5,9,0,2,5,2,13,12,10,0,15
5483,Z,8,13,6,0,15,0,4,10,15,11,6,13,6,0,8,10
5484,Z,2,12,8,8,15,0,2,14,1,5,14,13,2,0,0,15
5485,M,1,12,9,8,9,5,4,3,4,13,6,13,7,5,4,1
5486,B,10,9,14,14,11,9,6,12,7,10,14,1,12,0,4,10
5487,X,10,9,8,8,7,9,2,2,4,13,14,1,8,5,9,15
5488,J,11,12,8,8,14,9,4,2,0,10,8,9,0,10,13,13
5489,F,10,9,8,10,15,5,11,9,2,1,12,11,2,15,7,12
5490,N,11,8,0,8,3,3,6,9,10,5,6,9,0,0,7,13
5491,G,8,11,0,2,1,1,11,0,7,11,9,10,12,15,2,3
5492,H,8,11,0,2,1,1,2,9,0,5,10,9,2,10,13,15
5493,F,10,13,14,10,9,9,9,10,0,11,7,10,8,8,8,2
5494,F,11,8,0,15,13,5,9,10,1,5,8,11,12,9,8,15
5495,N,10,1,0,15,3,5,6,12,15,10,6,13,2,9,8,10
5496,X,10,9,8,14,13,0,2,1,8,10,7,13,2,0,12,13
5497,W,11,3,8,8,11,4,10,0,7,11,10,1,2,10,0,13
5498,C,10,3,8,14,13,7,6,9,9,5,6,3,10,0,12,9
5499,B,1,0,1,0,0,5,6,0,4,1,6,5,0,0,4,15
5500,Y,11,4,6,15,15,9,2,10,6,5,12,5,6,10,4,5
5501,T,10,3,14,14,11,0,2,2,4,5,7,9,2,5,12,13
5502,H,11,15,9,8,13,4,5,10,4,7,7,5,6,10,2,12
5503,N,10,12,0,15,3,1,9,12,4,10,6,13,2,0,7,9
5504,A,11,3,8,8,8,9,2,10,4,5,6,1,1,10,7,12
5505,W,8,4,6,12,14,0,10,0,15,0,8,15,10,10,2,15
5506,A,10,4,6,15,3,7,2,10,9,5,7,8,2,0,12,15
5507,X,2,8,3,12,14,0,6,0,9,11,6,13,12,0,4,15
5508,S,2,12,8,15,13,1,10,0,15,11,6,10,8,10,9,12
5509,Y,1,0,2,1,0,0,10,0,1,5,4,13,10,15,0,15
5510,W,9,7,9,14,15,11,4,0,15,0,8,1,1,9,4,9
5511,J,2,12,8,8,3,5,4,12,7,10,6,11,10,10,13,12
5512,A,2,11,3,2,14,10,4,0,7,10,10,1,12,0,0,9
5513,F,1,14,2,2,1,5,2,10,2,13,7,10,12,9,0,9
5514,B,1,3,6,0,14,9,5,12,15,9,15,9,2,10,8,10
5515,G,2,8,8,15,13,0,11,0,8,0,9,10,12,9,0,5
5516,A,2,9,9,8,8,1,4,10,0,5,6,13,1,10,4,5
5517,H,2,9,3,2,1,1,2,9,7,11,9,9,2,9,13,13
5518,O,8,4,6,2,14,9,6,0,15,10,10,8,1,9,13,13
5519,Z,1,0,2,0,0,0,2,11,1,5,6,13,12,0,0,15
5520,H,8,11,0,2,1,0,9,9,0,5,10,9,2,10,13,15
5521,V,2,9,2,2,1,0,2,12,0,5,12,13,6,10,0,15
5522,S,2,11,2,2,1,7,10,0,4,10,9,8,10,10,0,12
5523,Z,10,9,8,14,11,0,2,13,1,5,6,13,2,0,0,15
5524,M,10,12,14,8,15,5,2,10,7,9,8,13,2,5,8,2
5525,T,10,9,6,14,11,0,6,3,15,9,7,13,2,0,0,15
5526,B,1,3,8,8,13,9,6,12,9,11,6,5,12,10,8,15
5527,Y,10,9,8,13,11,0,9,2,2,5,10,10,8,10,7,13
5528,V,2,9,8,14,7,10,6,10,2,5,7,13,4,10,0,3
5529,T,2,4,2,12,1,0,6,9,15,9,6,13,12,0,2,15
5530,K,8,4,0,15,14,0,2,2,0,1,7,13,12,5,4,2
5531,G,10,3,6,14,13,4,12,0,4,11,10,8,12,11,2,5
5532,K,1,0,2,1,0,5,4,9,15,11,14,9,10,0,8,10
5533,B,8,4,3,12,14,5,4,9,4,5,6,9,12,10,9,15
5534,N,2,0,2,1,1,7,6,10,8,5,6,11,0,0,7,9
5535,A,11,3,8,8,3,10,5,2,6,9,1,13,12,5,12,9
5536,J,1,11,2,2,1,10,4,2,4,0,8,9,0,5,0,13
5537,O,10,13,14,0,13,0,3,2,4,10,14,1,1,9,13,13
5538,B,8,14,3,12,3,0,6,10,4,11,6,1,12,0,4,9
5539,M,11,9,8,15,15,1,6,0,4,11,14,9,6,10,7,3
5540,K,11,5,6,13,15,5,8,12,6,5,6,10,6,0,12,10
5541,G,2,8,3,12,1,5,12,2,0,11,1,5,10,15,13,13
5542,C,10,3,8,8,14,1,4,3,11,9,14,9,10,9,12,15
5543,N,11,8,8,15,15,0,6,10,8,5,7,9,2,0,4,9
5544,H,11,8,8,15,11,0,6,2,4,11,6,10,8,0,8,12
5545,I,11,3,14,8,8,10,4,2,15,13,8,10,2,0,8,13
5546,W,8,14,0,12,14,7,10,12,15,10,8,10,10,10,0,12
5547,C,1,3,14,14,11,4,2,10,0,0,9,11,12,10,12,12
5548,C,1,3,14,8,13,3,2,9,0,0,1,11,12,9,2,13
5549,W,8,5,6,13,3,1,11,0,4,6,6,10,0,10,2,15
5550,A,1,9,2,1,1,0,5,2,1,11,15,13,10,10,1,13
5551,K,8,8,0,14,14,0,4,2,9,13,8,3,10,9,8,10
5552,Z,11,13,6,0,13,5,6,9,7,5,6,9,6,0,0,15
5553,O,11,8,6,13,3,0,2,10,4,13,7,5,7,9,0,3
5554,V,2,5,8,13,13,3,11,2,6,10,10,13,7,15,13,13
5555,V,10,9,14,14,8,5,2,9,6,11,8,13,6,5,12,13
5556,O,8,14,0,12,3,0,2,10,15,5,6,1,1,9,2,12
5557,B,10,8,8,15,3,9,6,12,8,11,8,13,12,0,8,9
5558,S,1,0,1,0,0,4,12,12,2,11,8,1,0,0,2,15
5559,Y,2,11,3,2,1,1,6,2,7,10,7,10,2,0,2,15
5560,B,11,8,8,15,13,5,2,12,0,10,14,1,12,0,4,10
5561,Y,2,14,0,12,14,1,10,1,0,13,2,13,12,15,2,13
5562,N,1,9,9,8,9,0,2,10,4,5,7,10,8,9,10,9
5563,Z,2,12,8,8,8,10,9,10,15,5,14,5,2,0,9,3
5564,X,11,8,8,15,13,5,6,0,8,1,6,1,2,0,4,13
5565,T,10,12,6,9,15,5,6,2,6,9,6,5,2,0,0,15
5566,Q,11,12,6,8,3,7,11,0,15,9,2,9,12,10,13,15
5567,M,8,5,0,13,3,10,6,0,4,10,10,5,2,5,0,2
5568,R,8,13,0,0,3,0,0,1,0,13,15,10,0,5,2,15
5569,Q,2,8,8,15,3,3,12,12,15,10,2,5,12,10,13,15
5570,Z,10,8,14,15,8,0,4,10,4,11,6,5,8,5,9,9
5571,W,2,4,3,12,14,9,2,0,15,0,8,14,10,10,0,9
5572,R,1,11,2,1,1,1,0,1,0,13,10,10,0,5,2,15
5573,F,8,8,3,15,3,5,2,10,2,13,12,6,12,9,8,15
5574,A,8,14,0,12,3,0,6,3,0,5,6,8,12,0,0,13
5575,Q,8,5,0,13,14,5,9,12,2,5,2,13,12,10,0,15
5576,Z,10,9,8,14,15,0,8,13,2,5,9,13,2,9,0,15
5577,K,1,7,8,8,11,0,4,12,6,13,6,13,8,9,9,13
5578,Q,2,11,3,1,1,1,12,0,2,13,1,13,12,15,13,15
5579,W,11,5,8,13,3,0,10,12,15,0,14,14,10,10,2,15
5580,Y,11,8,6,8,14,4,2,2,2,5,8,6,8,0,2,2
5581,H,2,9,8,14,13,3,2,10,0,10,9,9,2,9,2,12
5582,H,11,13,8,0,11,9,4,3,4,5,7,13,1,0,12,12
5583,Y,10,3,8,14,15,9,8,3,4,11,9,5,2,9,9,5
5584,A,10,12,8,8,15,1,6,6,0,11,14,8,12,0,0,13
5585,S,10,12,14,8,13,1,11,2,7,6,7,10,10,10,2,13
5586,I,1,8,2,13,1,0,6,0,0,6,6,13,0,0,13,15
