,white_piece0_strength,white_piece0_file,white_piece0_rank,black_piece0_strength,black_piece0_file,black_piece0_rank,class
496,0.0,4.0,6.0,0.0,2.0,7.0,w
497,0.0,5.0,6.0,0.0,2.0,7.0,b
498,0.0,6.0,6.0,0.0,2.0,7.0,w
499,0.0,0.0,5.0,0.0,2.0,7.0,b
500,0.0,1.0,5.0,0.0,2.0,7.0,w
501,0.0,2.0,5.0,0.0,2.0,7.0,b
502,0.0,3.0,5.0,0.0,2.0,7.0,w
503,0.0,4.0,5.0,0.0,2.0,7.0,b
504,0.0,5.0,5.0,0.0,2.0,7.0,w
505,0.0,6.0,5.0,0.0,2.0,7.0,b
506,0.0,0.0,4.0,0.0,2.0,7.0,w
507,0.0,1.0,4.0,0.0,2.0,7.0,b
508,0.0,2.0,4.0,0.0,2.0,7.0,w
509,0.0,3.0,4.0,0.0,2.0,7.0,b
510,0.0,4.0,4.0,0.0,2.0,7.0,w
511,0.0,5.0,4.0,0.0,2.0,7.0,b
512,0.0,6.0,4.0,0.0,2.0,7.0,w
513,0.0,0.0,3.0,0.0,2.0,7.0,b
514,0.0,1.0,3.0,0.0,2.0,7.0,w
515,0.0,2.0,3.0,0.0,2.0,7.0,b
516,0.0,3.0,3.0,0.0,2.0,7.0,w
517,0.0,4.0,3.0,0.0,2.0,7.0,b
518,0.0,5.0,3.0,0.0,2.0,7.0,w
519,0.0,6.0,3.0,0.0,2.0,7.0,b
520,0.0,0.0,2.0,0.0,2.0,7.0,w
521,0.0,1.0,2.0,0.0,2.0,7.0,b
522,0.0,2.0,2.0,0.0,2.0,7.0,w
523,0.0,3.0,2.0,0.0,2.0,7.0,b
524,0.0,4.0,2.0,0.0,2.0,7.0,w
525,0.0,5.0,2.0,0.0,2.0,7.0,b
526,0.0,6.0,2.0,0.0,2.0,7.0,w
527,0.0,0.0,1.0,0.0,2.0,7.0,b
528,0.0,1.0,1.0,0.0,2.0,7.0,w
529,0.0,2.0,1.0,0.0,2.0,7.0,b
530,0.0,3.0,1.0,0.0,2.0,7.0,w
531,0.0,4.0,1.0,0.0,2.0,7.0,b
532,0.0,5.0,1.0,0.0,2.0,7.0,w
533,0.0,6.0,1.0,0.0,2.0,7.0,b
534,0.0,0.0,0.0,0.0,2.0,7.0,w
535,0.0,1.0,0.0,0.0,2.0,7.0,b
536,0.0,2.0,0.0,0.0,2.0,7.0,w
537,0.0,4.0,0.0,0.0,2.0,7.0,w
538,0.0,5.0,0.0,0.0,2.0,7.0,b
539,0.0,6.0,0.0,0.0,2.0,7.0,w
540,0.0,0.0,8.0,0.0,3.0,7.0,b
541,0.0,1.0,8.0,0.0,3.0,7.0,w
542,0.0,2.0,8.0,0.0,3.0,7.0,w
543,0.0,4.0,8.0,0.0,3.0,7.0,w
544,0.0,5.0,8.0,0.0,3.0,7.0,w
545,0.0,6.0,8.0,0.0,3.0,7.0,b
546,0.0,0.0,7.0,0.0,3.0,7.0,w
547,0.0,1.0,7.0,0.0,3.0,7.0,b
548,0.0,2.0,7.0,0.0,3.0,7.0,w
549,0.0,4.0,7.0,0.0,3.0,7.0,w
550,0.0,5.0,7.0,0.0,3.0,7.0,b
551,0.0,6.0,7.0,0.0,3.0,7.0,w
552,0.0,0.0,6.0,0.0,3.0,7.0,b
553,0.0,1.0,6.0,0.0,3.0,7.0,w
554,0.0,2.0,6.0,0.0,3.0,7.0,b
555,0.0,3.0,6.0,0.0,3.0,7.0,w
556,0.0,4.0,6.0,0.0,3.0,7.0,b
557,0.0,5.0,6.0,0.0,3.0,7.0,w
558,0.0,6.0,6.0,0.0,3.0,7.0,b
559,0.0,0.0,5.0,0.0,3.0,7.0,w
560,0.0,1.0,5.0,0.0,3.0,7.0,b
561,0.0,2.0,5.0,0.0,3.0,7.0,w
562,0.0,3.0,5.0,0.0,3.0,7.0,b
563,0.0,4.0,5.0,0.0,3.0,7.0,w
564,0.0,5.0,5.0,0.0,3.0,7.0,b
565,0.0,6.0,5.0,0.0,3.0,7.0,w
566,0.0,0.0,4.0,0.0,3.0,7.0,b
567,0.0,1.0,4.0,0.0,3.0,7.0,w
568,0.0,2.0,4.0,0.0,3.0,7.0,b
569,0.0,3.0,4.0,0.0,3.0,7.0,w
570,0.0,4.0,4.0,0.0,3.0,7.0,b
571,0.0,5.0,4.0,0.0,3.0,7.0,w
572,0.0,6.0,4.0,0.0,3.0,7.0,b
573,0.0,0.0,3.0,0.0,3.0,7.0,w
574,0.0,1.0,3.0,0.0,3.0,7.0,b
575,0.0,2.0,3.0,0.0,3.0,7.0,w
576,0.0,3.0,3.0,0.0,3.0,7.0,b
577,0.0,4.0,3.0,0.0,3.0,7.0,w
578,0.0,5.0,3.0,0.0,3.0,7.0,b
579,0.0,6.0,3.0,0.0,3.0,7.0,w
580,0.0,0.0,2.0,0.0,3.0,7.0,b
581,0.0,1.0,2.0,0.0,3.0,7.0,w
582,0.0,2.0,2.0,0.0,3.0,7.0,b
583,0.0,3.0,2.0,0.0,3.0,7.0,w
584,0.0,4.0,2.0,0.0,3.0,7.0,b
585,0.0,5.0,2.0,0.0,3.0,7.0,w
586,0.0,6.0,2.0,0.0,3.0,7.0,b
587,0.0,0.0,1.0,0.0,3.0,7.0,w
588,0.0,1.0,1.0,0.0,3.0,7.0,b
589,0.0,2.0,1.0,0.0,3.0,7.0,w
590,0.0,3.0,1.0,0.0,3.0,7.0,b
591,0.0,4.0,1.0,0.0,3.0,7.0,w
592,0.0,5.0,1.0,0.0,3.0,7.0,b
593,0.0,6.0,1.0,0.0,3.0,7.0,w
594,0.0,0.0,0.0,0.0,3.0,7.0,b
595,0.0,1.0,0.0,0.0,3.0,7.0,w
596,0.0,2.0,0.0,0.0,3.0,7.0,b
597,0.0,4.0,0.0,0.0,3.0,7.0,b
598,0.0,5.0,0.0,0.0,3.0,7.0,w
599,0.0,6.0,0.0,0.0,3.0,7.0,b
600,0.0,0.0,8.0,0.0,4.0,7.0,w
601,0.0,1.0,8.0,0.0,4.0,7.0,w
602,0.0,2.0,8.0,0.0,4.0,7.0,w
603,0.0,4.0,8.0,0.0,4.0,7.0,w
604,0.0,5.0,8.0,0.0,4.0,7.0,b
605,0.0,6.0,8.0,0.0,4.0,7.0,w
606,0.0,0.0,7.0,0.0,4.0,7.0,b
607,0.0,1.0,7.0,0.0,4.0,7.0,w
608,0.0,2.0,7.0,0.0,4.0,7.0,w
609,0.0,3.0,7.0,0.0,4.0,7.0,w
610,0.0,5.0,7.0,0.0,4.0,7.0,w
611,0.0,6.0,7.0,0.0,4.0,7.0,b
612,0.0,0.0,6.0,0.0,4.0,7.0,w
613,0.0,1.0,6.0,0.0,4.0,7.0,b
614,0.0,2.0,6.0,0.0,4.0,7.0,w
615,0.0,3.0,6.0,0.0,4.0,7.0,b
616,0.0,4.0,6.0,0.0,4.0,7.0,w
617,0.0,5.0,6.0,0.0,4.0,7.0,b
618,0.0,6.0,6.0,0.0,4.0,7.0,w
619,0.0,0.0,5.0,0.0,4.0,7.0,b
620,0.0,1.0,5.0,0.0,4.0,7.0,w
621,0.0,2.0,5.0,0.0,4.0,7.0,b
622,0.0,3.0,5.0,0.0,4.0,7.0,w
623,0.0,4.0,5.0,0.0,4.0,7.0,b
624,0.0,5.0,5.0,0.0,4.0,7.0,w
625,0.0,6.0,5.0,0.0,4.0,7.0,b
626,0.0,0.0,4.0,0.0,4.0,7.0,w
627,0.0,1.0,4.0,0.0,4.0,7.0,b
628,0.0,2.0,4.0,0.0,4.0,7.0,w
629,0.0,3.0,4.0,0.0,4.0,7.0,b
630,0.0,4.0,4.0,0.0,4.0,7.0,w
631,0.0,5.0,4.0,0.0,4.0,7.0,b
632,0.0,6.0,4.0,0.0,4.0,7.0,w
633,0.0,0.0,3.0,0.0,4.0,7.0,b
634,0.0,1.0,3.0,0.0,4.0,7.0,w
635,0.0,2.0,3.0,0.0,4.0,7.0,b
636,0.0,3.0,3.0,0.0,4.0,7.0,w
637,0.0,4.0,3.0,0.0,4.0,7.0,b
638,0.0,5.0,3.0,0.0,4.0,7.0,w
639,0.0,6.0,3.0,0.0,4.0,7.0,b
640,0.0,0.0,2.0,0.0,4.0,7.0,w
641,0.0,1.0,2.0,0.0,4.0,7.0,b
642,0.0,2.0,2.0,0.0,4.0,7.0,w
643,0.0,3.0,2.0,0.0,4.0,7.0,b
644,0.0,4.0,2.0,0.0,4.0,7.0,w
645,0.0,5.0,2.0,0.0,4.0,7.0,b
646,0.0,6.0,2.0,0.0,4.0,7.0,w
647,0.0,0.0,1.0,0.0,4.0,7.0,b
648,0.0,1.0,1.0,0.0,4.0,7.0,w
649,0.0,2.0,1.0,0.0,4.0,7.0,b
650,0.0,3.0,1.0,0.0,4.0,7.0,w
651,0.0,4.0,1.0,0.0,4.0,7.0,b
652,0.0,5.0,1.0,0.0,4.0,7.0,w
653,0.0,6.0,1.0,0.0,4.0,7.0,b
654,0.0,0.0,0.0,0.0,4.0,7.0,w
655,0.0,1.0,0.0,0.0,4.0,7.0,b
656,0.0,2.0,0.0,0.0,4.0,7.0,w
657,0.0,4.0,0.0,0.0,4.0,7.0,w
658,0.0,5.0,0.0,0.0,4.0,7.0,b
659,0.0,6.0,0.0,0.0,4.0,7.0,w
660,0.0,0.0,8.0,0.0,5.0,7.0,w
661,0.0,1.0,8.0,0.0,5.0,7.0,w
662,0.0,2.0,8.0,0.0,5.0,7.0,w
663,0.0,4.0,8.0,0.0,5.0,7.0,w
664,0.0,5.0,8.0,0.0,5.0,7.0,w
665,0.0,6.0,8.0,0.0,5.0,7.0,b
666,0.0,0.0,7.0,0.0,5.0,7.0,w
667,0.0,1.0,7.0,0.0,5.0,7.0,w
668,0.0,2.0,7.0,0.0,5.0,7.0,w
669,0.0,3.0,7.0,0.0,5.0,7.0,w
670,0.0,4.0,7.0,0.0,5.0,7.0,w
671,0.0,6.0,7.0,0.0,5.0,7.0,w
672,0.0,0.0,6.0,0.0,5.0,7.0,b
673,0.0,1.0,6.0,0.0,5.0,7.0,w
674,0.0,2.0,6.0,0.0,5.0,7.0,w
675,0.0,3.0,6.0,0.0,5.0,7.0,w
676,0.0,4.0,6.0,0.0,5.0,7.0,b
677,0.0,5.0,6.0,0.0,5.0,7.0,w
678,0.0,6.0,6.0,0.0,5.0,7.0,b
679,0.0,0.0,5.0,0.0,5.0,7.0,w
680,0.0,1.0,5.0,0.0,5.0,7.0,b
681,0.0,2.0,5.0,0.0,5.0,7.0,w
682,0.0,3.0,5.0,0.0,5.0,7.0,b
683,0.0,4.0,5.0,0.0,5.0,7.0,w
684,0.0,5.0,5.0,0.0,5.0,7.0,b
685,0.0,6.0,5.0,0.0,5.0,7.0,w
686,0.0,0.0,4.0,0.0,5.0,7.0,b
687,0.0,1.0,4.0,0.0,5.0,7.0,w
688,0.0,2.0,4.0,0.0,5.0,7.0,b
689,0.0,3.0,4.0,0.0,5.0,7.0,w
690,0.0,4.0,4.0,0.0,5.0,7.0,b
691,0.0,5.0,4.0,0.0,5.0,7.0,w
692,0.0,6.0,4.0,0.0,5.0,7.0,b
693,0.0,0.0,3.0,0.0,5.0,7.0,w
694,0.0,1.0,3.0,0.0,5.0,7.0,b
695,0.0,2.0,3.0,0.0,5.0,7.0,w
696,0.0,3.0,3.0,0.0,5.0,7.0,b
697,0.0,4.0,3.0,0.0,5.0,7.0,w
698,0.0,5.0,3.0,0.0,5.0,7.0,b
699,0.0,6.0,3.0,0.0,5.0,7.0,w
700,0.0,0.0,2.0,0.0,5.0,7.0,b
701,0.0,1.0,2.0,0.0,5.0,7.0,w
702,0.0,2.0,2.0,0.0,5.0,7.0,b
703,0.0,3.0,2.0,0.0,5.0,7.0,w
704,0.0,4.0,2.0,0.0,5.0,7.0,b
705,0.0,5.0,2.0,0.0,5.0,7.0,w
706,0.0,6.0,2.0,0.0,5.0,7.0,b
707,0.0,0.0,1.0,0.0,5.0,7.0,w
708,0.0,1.0,1.0,0.0,5.0,7.0,b
709,0.0,2.0,1.0,0.0,5.0,7.0,w
710,0.0,3.0,1.0,0.0,5.0,7.0,b
711,0.0,4.0,1.0,0.0,5.0,7.0,w
712,0.0,5.0,1.0,0.0,5.0,7.0,b
713,0.0,6.0,1.0,0.0,5.0,7.0,w
714,0.0,0.0,0.0,0.0,5.0,7.0,b
715,0.0,1.0,0.0,0.0,5.0,7.0,w
716,0.0,2.0,0.0,0.0,5.0,7.0,b
717,0.0,4.0,0.0,0.0,5.0,7.0,b
718,0.0,5.0,0.0,0.0,5.0,7.0,w
719,0.0,6.0,0.0,0.0,5.0,7.0,b
720,0.0,0.0,8.0,0.0,6.0,7.0,w
721,0.0,1.0,8.0,0.0,6.0,7.0,w
722,0.0,2.0,8.0,0.0,6.0,7.0,w
723,0.0,4.0,8.0,0.0,6.0,7.0,w
724,0.0,5.0,8.0,0.0,6.0,7.0,w
725,0.0,6.0,8.0,0.0,6.0,7.0,w
726,0.0,0.0,7.0,0.0,6.0,7.0,w
727,0.0,1.0,7.0,0.0,6.0,7.0,w
728,0.0,2.0,7.0,0.0,6.0,7.0,w
729,0.0,3.0,7.0,0.0,6.0,7.0,w
730,0.0,4.0,7.0,0.0,6.0,7.0,w
731,0.0,5.0,7.0,0.0,6.0,7.0,w
732,0.0,0.0,6.0,0.0,6.0,7.0,w
733,0.0,1.0,6.0,0.0,6.0,7.0,w
734,0.0,2.0,6.0,0.0,6.0,7.0,w
735,0.0,3.0,6.0,0.0,6.0,7.0,w
736,0.0,4.0,6.0,0.0,6.0,7.0,w
737,0.0,5.0,6.0,0.0,6.0,7.0,b
738,0.0,6.0,6.0,0.0,6.0,7.0,w
739,0.0,0.0,5.0,0.0,6.0,7.0,b
740,0.0,1.0,5.0,0.0,6.0,7.0,w
741,0.0,2.0,5.0,0.0,6.0,7.0,w
742,0.0,3.0,5.0,0.0,6.0,7.0,w
743,0.0,4.0,5.0,0.0,6.0,7.0,b
744,0.0,5.0,5.0,0.0,6.0,7.0,w
745,0.0,6.0,5.0,0.0,6.0,7.0,b
746,0.0,0.0,4.0,0.0,6.0,7.0,w
747,0.0,1.0,4.0,0.0,6.0,7.0,b
748,0.0,2.0,4.0,0.0,6.0,7.0,w
749,0.0,3.0,4.0,0.0,6.0,7.0,b
750,0.0,4.0,4.0,0.0,6.0,7.0,w
751,0.0,5.0,4.0,0.0,6.0,7.0,b
752,0.0,6.0,4.0,0.0,6.0,7.0,w
753,0.0,0.0,3.0,0.0,6.0,7.0,b
754,0.0,1.0,3.0,0.0,6.0,7.0,w
755,0.0,2.0,3.0,0.0,6.0,7.0,b
756,0.0,3.0,3.0,0.0,6.0,7.0,w
757,0.0,4.0,3.0,0.0,6.0,7.0,b
758,0.0,5.0,3.0,0.0,6.0,7.0,w
759,0.0,6.0,3.0,0.0,6.0,7.0,b
760,0.0,0.0,2.0,0.0,6.0,7.0,w
761,0.0,1.0,2.0,0.0,6.0,7.0,b
762,0.0,2.0,2.0,0.0,6.0,7.0,w
763,0.0,3.0,2.0,0.0,6.0,7.0,b
764,0.0,4.0,2.0,0.0,6.0,7.0,w
765,0.0,5.0,2.0,0.0,6.0,7.0,b
766,0.0,6.0,2.0,0.0,6.0,7.0,w
767,0.0,0.0,1.0,0.0,6.0,7.0,b
768,0.0,1.0,1.0,0.0,6.0,7.0,w
769,0.0,2.0,1.0,0.0,6.0,7.0,b
770,0.0,3.0,1.0,0.0,6.0,7.0,w
771,0.0,4.0,1.0,0.0,6.0,7.0,b
772,0.0,5.0,1.0,0.0,6.0,7.0,w
773,0.0,6.0,1.0,0.0,6.0,7.0,b
774,0.0,0.0,0.0,0.0,6.0,7.0,w
775,0.0,1.0,0.0,0.0,6.0,7.0,b
776,0.0,2.0,0.0,0.0,6.0,7.0,w
777,0.0,4.0,0.0,0.0,6.0,7.0,w
778,0.0,5.0,0.0,0.0,6.0,7.0,b
779,0.0,6.0,0.0,0.0,6.0,7.0,w
780,0.0,0.0,8.0,0.0,0.0,6.0,w
781,0.0,1.0,8.0,0.0,0.0,6.0,w
782,0.0,2.0,8.0,0.0,0.0,6.0,w
783,0.0,4.0,8.0,0.0,0.0,6.0,w
784,0.0,5.0,8.0,0.0,0.0,6.0,w
785,0.0,6.0,8.0,0.0,0.0,6.0,w
786,0.0,0.0,7.0,0.0,0.0,6.0,w
787,0.0,1.0,7.0,0.0,0.0,6.0,w
788,0.0,2.0,7.0,0.0,0.0,6.0,w
789,0.0,3.0,7.0,0.0,0.0,6.0,w
790,0.0,4.0,7.0,0.0,0.0,6.0,w
791,0.0,5.0,7.0,0.0,0.0,6.0,w
792,0.0,6.0,7.0,0.0,0.0,6.0,w
793,0.0,1.0,6.0,0.0,0.0,6.0,w
794,0.0,2.0,6.0,0.0,0.0,6.0,w
795,0.0,3.0,6.0,0.0,0.0,6.0,w
796,0.0,4.0,6.0,0.0,0.0,6.0,w
797,0.0,5.0,6.0,0.0,0.0,6.0,w
798,0.0,6.0,6.0,0.0,0.0,6.0,w
799,0.0,0.0,5.0,0.0,0.0,6.0,w
800,0.0,1.0,5.0,0.0,0.0,6.0,b
801,0.0,2.0,5.0,0.0,0.0,6.0,w
802,0.0,3.0,5.0,0.0,0.0,6.0,w
803,0.0,4.0,5.0,0.0,0.0,6.0,w
804,0.0,5.0,5.0,0.0,0.0,6.0,w
805,0.0,6.0,5.0,0.0,0.0,6.0,w
806,0.0,0.0,4.0,0.0,0.0,6.0,b
807,0.0,1.0,4.0,0.0,0.0,6.0,w
808,0.0,2.0,4.0,0.0,0.0,6.0,b
809,0.0,3.0,4.0,0.0,0.0,6.0,w
810,0.0,4.0,4.0,0.0,0.0,6.0,w
811,0.0,5.0,4.0,0.0,0.0,6.0,w
812,0.0,6.0,4.0,0.0,0.0,6.0,b
813,0.0,0.0,3.0,0.0,0.0,6.0,w
814,0.0,1.0,3.0,0.0,0.0,6.0,b
815,0.0,2.0,3.0,0.0,0.0,6.0,w
816,0.0,3.0,3.0,0.0,0.0,6.0,b
817,0.0,4.0,3.0,0.0,0.0,6.0,w
818,0.0,5.0,3.0,0.0,0.0,6.0,b
819,0.0,6.0,3.0,0.0,0.0,6.0,w
820,0.0,0.0,2.0,0.0,0.0,6.0,b
821,0.0,1.0,2.0,0.0,0.0,6.0,w
822,0.0,2.0,2.0,0.0,0.0,6.0,b
823,0.0,3.0,2.0,0.0,0.0,6.0,w
824,0.0,4.0,2.0,0.0,0.0,6.0,b
825,0.0,5.0,2.0,0.0,0.0,6.0,w
826,0.0,6.0,2.0,0.0,0.0,6.0,b
827,0.0,0.0,1.0,0.0,0.0,6.0,w
828,0.0,1.0,1.0,0.0,0.0,6.0,b
829,0.0,2.0,1.0,0.0,0.0,6.0,w
830,0.0,3.0,1.0,0.0,0.0,6.0,b
831,0.0,4.0,1.0,0.0,0.0,6.0,w
832,0.0,5.0,1.0,0.0,0.0,6.0,b
833,0.0,6.0,1.0,0.0,0.0,6.0,w
834,0.0,0.0,0.0,0.0,0.0,6.0,b
835,0.0,1.0,0.0,0.0,0.0,6.0,w
836,0.0,2.0,0.0,0.0,0.0,6.0,b
837,0.0,4.0,0.0,0.0,0.0,6.0,b
838,0.0,5.0,0.0,0.0,0.0,6.0,w
839,0.0,6.0,0.0,0.0,0.0,6.0,b
840,0.0,0.0,8.0,0.0,1.0,6.0,w
841,0.0,1.0,8.0,0.0,1.0,6.0,w
842,0.0,2.0,8.0,0.0,1.0,6.0,w
843,0.0,4.0,8.0,0.0,1.0,6.0,w
844,0.0,5.0,8.0,0.0,1.0,6.0,w
845,0.0,6.0,8.0,0.0,1.0,6.0,w
846,0.0,0.0,7.0,0.0,1.0,6.0,b
847,0.0,1.0,7.0,0.0,1.0,6.0,w
848,0.0,2.0,7.0,0.0,1.0,6.0,w
849,0.0,3.0,7.0,0.0,1.0,6.0,w
850,0.0,4.0,7.0,0.0,1.0,6.0,w
851,0.0,5.0,7.0,0.0,1.0,6.0,w
852,0.0,6.0,7.0,0.0,1.0,6.0,w
853,0.0,0.0,6.0,0.0,1.0,6.0,w
854,0.0,2.0,6.0,0.0,1.0,6.0,w
855,0.0,3.0,6.0,0.0,1.0,6.0,w
856,0.0,4.0,6.0,0.0,1.0,6.0,w
857,0.0,5.0,6.0,0.0,1.0,6.0,w
858,0.0,6.0,6.0,0.0,1.0,6.0,w
859,0.0,0.0,5.0,0.0,1.0,6.0,b
860,0.0,1.0,5.0,0.0,1.0,6.0,w
861,0.0,2.0,5.0,0.0,1.0,6.0,b
862,0.0,3.0,5.0,0.0,1.0,6.0,w
863,0.0,4.0,5.0,0.0,1.0,6.0,w
864,0.0,5.0,5.0,0.0,1.0,6.0,w
865,0.0,6.0,5.0,0.0,1.0,6.0,b
866,0.0,0.0,4.0,0.0,1.0,6.0,w
867,0.0,1.0,4.0,0.0,1.0,6.0,b
868,0.0,2.0,4.0,0.0,1.0,6.0,w
869,0.0,3.0,4.0,0.0,1.0,6.0,b
870,0.0,4.0,4.0,0.0,1.0,6.0,w
871,0.0,5.0,4.0,0.0,1.0,6.0,b
872,0.0,6.0,4.0,0.0,1.0,6.0,w
873,0.0,0.0,3.0,0.0,1.0,6.0,b
874,0.0,1.0,3.0,0.0,1.0,6.0,w
875,0.0,2.0,3.0,0.0,1.0,6.0,b
876,0.0,3.0,3.0,0.0,1.0,6.0,w
877,0.0,4.0,3.0,0.0,1.0,6.0,b
878,0.0,5.0,3.0,0.0,1.0,6.0,w
879,0.0,6.0,3.0,0.0,1.0,6.0,b
880,0.0,0.0,2.0,0.0,1.0,6.0,w
881,0.0,1.0,2.0,0.0,1.0,6.0,b
882,0.0,2.0,2.0,0.0,1.0,6.0,w
883,0.0,3.0,2.0,0.0,1.0,6.0,b
884,0.0,4.0,2.0,0.0,1.0,6.0,w
885,0.0,5.0,2.0,0.0,1.0,6.0,b
886,0.0,6.0,2.0,0.0,1.0,6.0,w
887,0.0,0.0,1.0,0.0,1.0,6.0,b
888,0.0,1.0,1.0,0.0,1.0,6.0,w
889,0.0,2.0,1.0,0.0,1.0,6.0,b
890,0.0,3.0,1.0,0.0,1.0,6.0,w
891,0.0,4.0,1.0,0.0,1.0,6.0,b
892,0.0,5.0,1.0,0.0,1.0,6.0,w
893,0.0,6.0,1.0,0.0,1.0,6.0,b
894,0.0,0.0,0.0,0.0,1.0,6.0,w
895,0.0,1.0,0.0,0.0,1.0,6.0,b
896,0.0,2.0,0.0,0.0,1.0,6.0,w
897,0.0,4.0,0.0,0.0,1.0,6.0,w
898,0.0,5.0,0.0,0.0,1.0,6.0,b
899,0.0,6.0,0.0,0.0,1.0,6.0,w
900,0.0,0.0,8.0,0.0,2.0,6.0,b
901,0.0,1.0,8.0,0.0,2.0,6.0,w
902,0.0,2.0,8.0,0.0,2.0,6.0,w
903,0.0,4.0,8.0,0.0,2.0,6.0,w
904,0.0,5.0,8.0,0.0,2.0,6.0,w
905,0.0,6.0,8.0,0.0,2.0,6.0,w
906,0.0,0.0,7.0,0.0,2.0,6.0,w
907,0.0,1.0,7.0,0.0,2.0,6.0,b
908,0.0,2.0,7.0,0.0,2.0,6.0,w
909,0.0,3.0,7.0,0.0,2.0,6.0,w
910,0.0,4.0,7.0,0.0,2.0,6.0,w
911,0.0,5.0,7.0,0.0,2.0,6.0,w
912,0.0,6.0,7.0,0.0,2.0,6.0,w
913,0.0,0.0,6.0,0.0,2.0,6.0,b
914,0.0,1.0,6.0,0.0,2.0,6.0,w
915,0.0,3.0,6.0,0.0,2.0,6.0,w
916,0.0,4.0,6.0,0.0,2.0,6.0,w
917,0.0,5.0,6.0,0.0,2.0,6.0,w
918,0.0,6.0,6.0,0.0,2.0,6.0,b
919,0.0,0.0,5.0,0.0,2.0,6.0,w
920,0.0,1.0,5.0,0.0,2.0,6.0,b
921,0.0,2.0,5.0,0.0,2.0,6.0,w
922,0.0,3.0,5.0,0.0,2.0,6.0,b
923,0.0,4.0,5.0,0.0,2.0,6.0,w
924,0.0,5.0,5.0,0.0,2.0,6.0,b
925,0.0,6.0,5.0,0.0,2.0,6.0,w
926,0.0,0.0,4.0,0.0,2.0,6.0,b
927,0.0,1.0,4.0,0.0,2.0,6.0,w
928,0.0,2.0,4.0,0.0,2.0,6.0,b
929,0.0,3.0,4.0,0.0,2.0,6.0,w
930,0.0,4.0,4.0,0.0,2.0,6.0,b
931,0.0,5.0,4.0,0.0,2.0,6.0,w
932,0.0,6.0,4.0,0.0,2.0,6.0,b
933,0.0,0.0,3.0,0.0,2.0,6.0,w
934,0.0,1.0,3.0,0.0,2.0,6.0,b
935,0.0,2.0,3.0,0.0,2.0,6.0,w
936,0.0,3.0,3.0,0.0,2.0,6.0,b
937,0.0,4.0,3.0,0.0,2.0,6.0,w
938,0.0,5.0,3.0,0.0,2.0,6.0,b
939,0.0,6.0,3.0,0.0,2.0,6.0,w
940,0.0,0.0,2.0,0.0,2.0,6.0,b
941,0.0,1.0,2.0,0.0,2.0,6.0,w
942,0.0,2.0,2.0,0.0,2.0,6.0,b
943,0.0,3.0,2.0,0.0,2.0,6.0,w
944,0.0,4.0,2.0,0.0,2.0,6.0,b
945,0.0,5.0,2.0,0.0,2.0,6.0,w
946,0.0,6.0,2.0,0.0,2.0,6.0,b
947,0.0,0.0,1.0,0.0,2.0,6.0,w
948,0.0,1.0,1.0,0.0,2.0,6.0,b
949,0.0,2.0,1.0,0.0,2.0,6.0,w
950,0.0,3.0,1.0,0.0,2.0,6.0,b
951,0.0,4.0,1.0,0.0,2.0,6.0,w
952,0.0,5.0,1.0,0.0,2.0,6.0,b
953,0.0,6.0,1.0,0.0,2.0,6.0,w
954,0.0,0.0,0.0,0.0,2.0,6.0,b
955,0.0,1.0,0.0,0.0,2.0,6.0,w
956,0.0,2.0,0.0,0.0,2.0,6.0,b
957,0.0,4.0,0.0,0.0,2.0,6.0,b
958,0.0,5.0,0.0,0.0,2.0,6.0,w
959,0.0,6.0,0.0,0.0,2.0,6.0,b
960,0.0,0.0,8.0,0.0,3.0,6.0,w
961,0.0,1.0,8.0,0.0,3.0,6.0,w
962,0.0,2.0,8.0,0.0,3.0,6.0,w
963,0.0,4.0,8.0,0.0,3.0,6.0,w
964,0.0,5.0,8.0,0.0,3.0,6.0,w
965,0.0,6.0,8.0,0.0,3.0,6.0,w
966,0.0,0.0,7.0,0.0,3.0,6.0,b
967,0.0,1.0,7.0,0.0,3.0,6.0,w
968,0.0,2.0,7.0,0.0,3.0,6.0,w
969,0.0,3.0,7.0,0.0,3.0,6.0,w
970,0.0,4.0,7.0,0.0,3.0,6.0,w
971,0.0,5.0,7.0,0.0,3.0,6.0,w
972,0.0,6.0,7.0,0.0,3.0,6.0,b
973,0.0,0.0,6.0,0.0,3.0,6.0,w
974,0.0,1.0,6.0,0.0,3.0,6.0,b
975,0.0,2.0,6.0,0.0,3.0,6.0,w
976,0.0,4.0,6.0,0.0,3.0,6.0,w
977,0.0,5.0,6.0,0.0,3.0,6.0,b
978,0.0,6.0,6.0,0.0,3.0,6.0,w
979,0.0,0.0,5.0,0.0,3.0,6.0,b
980,0.0,1.0,5.0,0.0,3.0,6.0,w
981,0.0,2.0,5.0,0.0,3.0,6.0,b
982,0.0,3.0,5.0,0.0,3.0,6.0,w
983,0.0,4.0,5.0,0.0,3.0,6.0,b
984,0.0,5.0,5.0,0.0,3.0,6.0,w
985,0.0,6.0,5.0,0.0,3.0,6.0,b
986,0.0,0.0,4.0,0.0,3.0,6.0,w
987,0.0,1.0,4.0,0.0,3.0,6.0,b
988,0.0,2.0,4.0,0.0,3.0,6.0,w
989,0.0,3.0,4.0,0.0,3.0,6.0,b
990,0.0,4.0,4.0,0.0,3.0,6.0,w
991,0.0,5.0,4.0,0.0,3.0,6.0,b
992,0.0,6.0,4.0,0.0,3.0,6.0,w
993,0.0,0.0,3.0,0.0,3.0,6.0,b
