,letter,x-box,y-box,width,height,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
2589,F,14,9,4,6,5,11,0,10,11,15,1,6,12,6,3,2
2590,F,3,7,1,3,3,15,6,6,9,4,1,10,7,4,7,15
2591,N,5,11,13,10,3,3,15,8,12,2,0,0,1,8,15,2
2592,I,11,4,13,0,10,6,4,15,15,1,1,5,12,6,0,8
2593,A,6,2,14,10,3,6,14,5,9,2,8,0,7,6,11,3
2594,A,10,2,1,0,3,15,4,10,11,7,15,0,5,8,12,4
2595,E,1,8,7,11,5,3,15,5,9,2,1,0,15,6,15,2
2596,L,6,9,2,10,6,3,15,15,0,12,11,0,2,11,8,5
2597,R,5,13,14,3,10,3,15,5,7,2,4,6,7,6,0,2
2598,O,10,7,2,3,6,3,0,6,11,8,1,6,1,12,9,8
2599,Q,12,15,13,13,10,0,11,2,9,0,13,5,10,6,1,8
2600,P,11,14,14,3,10,5,10,1,15,6,1,6,0,11,1,8
2601,B,12,11,14,3,8,3,6,2,9,2,9,0,7,8,7,8
2602,W,12,10,3,1,8,6,11,6,11,0,6,11,0,15,0,8
2603,H,14,9,4,8,7,3,11,1,12,2,12,0,0,14,15,2
2604,H,5,13,1,10,15,11,0,7,9,2,11,0,5,15,11,11
2605,Q,6,15,2,13,3,4,15,2,11,0,15,1,10,4,1,8
2606,E,1,14,7,0,7,3,15,4,0,2,1,0,15,6,15,2
2607,X,5,11,13,0,8,5,11,2,11,4,1,1,12,6,12,5
2608,O,11,8,1,0,9,3,11,10,15,15,11,0,10,4,13,15
2609,M,6,2,2,10,6,15,15,2,15,0,14,6,5,6,12,15
2610,K,5,14,13,11,10,13,6,2,0,0,14,0,7,4,12,9
2611,S,11,11,14,10,10,10,2,2,8,10,5,6,15,11,1,7
2612,V,11,4,13,0,4,3,15,15,7,2,11,5,7,6,6,15
2613,Q,11,2,3,10,4,11,15,8,13,1,1,6,10,6,15,15
2614,A,4,15,14,13,3,4,15,6,15,8,8,6,7,11,12,3
2615,I,11,14,13,3,3,6,15,6,11,8,6,4,12,6,0,15
2616,S,5,7,13,3,10,15,5,2,0,14,8,14,12,6,0,4
2617,F,13,2,8,15,9,6,0,2,15,0,6,0,7,6,12,7
2618,H,3,14,14,13,10,0,15,15,9,8,3,12,8,15,7,11
2619,V,14,3,4,8,5,6,15,15,8,2,1,8,15,6,7,15
2620,U,5,15,14,5,4,5,15,7,15,2,1,0,7,4,11,4
2621,P,14,13,13,11,8,15,13,6,11,6,4,14,0,8,1,8
2622,X,12,4,15,0,5,1,7,15,9,14,13,1,15,6,8,5
2623,Y,11,4,13,6,8,3,15,6,6,8,1,0,15,6,3,2
2624,G,6,14,14,11,8,6,1,15,12,7,11,9,7,14,8,8
2625,B,14,5,15,8,5,11,5,1,13,2,15,0,12,8,8,8
2626,E,14,10,9,11,5,3,15,3,7,2,1,0,15,6,7,2
2627,G,14,7,3,13,8,6,14,2,9,8,3,5,12,14,1,2
2628,G,14,15,3,13,8,11,14,1,9,12,13,0,12,14,1,2
2629,O,14,12,15,1,3,3,0,15,11,2,1,12,12,6,11,15
2630,D,3,14,1,3,3,0,15,15,3,7,0,15,7,15,0,8
2631,L,3,1,1,10,4,11,13,15,11,1,1,6,10,11,7,6
2632,Y,14,15,15,13,8,3,15,2,12,15,1,0,15,6,13,2
2633,A,4,0,2,3,4,3,15,15,11,8,8,5,2,8,13,3
2634,M,13,2,0,15,6,8,4,2,15,0,4,0,7,6,7,2
2635,K,11,13,3,0,3,11,13,10,9,8,1,5,7,6,0,2
2636,K,12,13,3,0,10,11,11,15,12,1,0,8,12,15,11,2
2637,H,5,4,13,0,10,6,0,11,7,8,0,12,0,15,7,11
2638,B,5,11,1,10,3,4,5,2,9,15,9,0,12,11,0,2
2639,O,11,8,13,11,10,11,0,6,15,8,1,1,12,6,13,8
2640,P,14,12,3,1,5,4,13,2,3,3,1,8,15,11,15,2
2641,V,14,5,3,8,8,3,15,1,3,7,11,5,0,4,0,2
2642,J,11,13,13,11,10,0,15,15,7,2,1,10,3,6,12,9
2643,K,12,15,3,15,4,11,15,9,9,12,1,5,7,6,11,4
2644,A,3,4,3,0,3,6,8,7,11,1,8,5,7,8,12,2
2645,W,13,6,2,10,9,0,0,3,9,15,0,0,13,14,8,5
2646,I,5,4,1,0,3,5,15,10,15,1,1,5,8,11,0,2
2647,U,12,13,3,1,8,6,1,2,3,7,0,1,0,14,8,7
2648,S,14,13,4,1,5,0,6,2,3,2,15,12,15,11,15,5
2649,I,12,12,3,0,8,3,13,7,3,12,4,4,0,6,11,3
2650,J,12,8,3,11,5,0,0,9,13,2,1,14,7,6,7,3
2651,Y,11,14,14,3,9,3,10,2,7,2,1,0,12,15,2,5
2652,V,11,14,14,3,9,11,10,7,12,1,1,14,8,11,3,15
2653,F,11,11,14,3,3,4,4,2,3,0,1,0,12,4,0,15
2654,Z,12,14,3,0,5,3,15,6,0,2,1,0,7,6,0,2
2655,N,6,2,8,10,11,3,11,10,0,2,11,0,5,6,11,2
2656,Z,12,12,3,1,8,3,15,2,10,1,1,4,12,6,11,8
2657,D,12,9,3,0,10,6,0,9,3,0,6,8,12,14,0,4
2658,U,11,11,14,10,15,3,15,6,15,2,11,5,10,4,12,8
2659,B,14,8,3,11,5,3,13,2,13,1,5,0,2,11,1,8
2660,O,5,14,1,0,13,11,4,15,0,2,11,0,2,4,13,15
2661,J,11,15,14,13,3,10,0,1,15,0,0,14,7,6,8,5
2662,J,12,12,14,6,10,3,15,1,3,0,1,5,8,6,0,8
2663,U,3,7,14,3,3,4,0,2,3,7,4,12,12,6,11,8
2664,T,0,6,12,10,6,11,10,2,0,1,0,12,14,6,8,5
2665,A,12,15,13,13,10,4,0,10,15,15,4,0,7,11,11,4
2666,N,6,4,8,0,11,5,0,6,9,2,8,0,6,3,0,8
2667,L,11,14,13,3,3,11,4,12,0,2,3,0,7,4,15,2
2668,N,1,3,4,4,7,3,4,5,5,2,6,0,10,8,15,2
2669,X,5,2,13,10,3,1,8,15,0,14,13,12,15,6,8,5
2670,S,12,15,13,13,10,3,2,3,3,15,15,5,0,8,8,2
2671,E,1,8,9,11,5,3,15,3,15,2,1,0,15,6,8,2
2672,C,3,2,8,10,15,5,15,7,11,2,11,12,8,11,0,2
2673,H,6,4,14,0,8,8,1,6,15,4,12,12,0,14,1,5
2674,L,12,12,3,0,8,11,13,13,11,1,7,0,7,4,15,2
2675,Y,6,11,8,10,6,15,10,10,11,2,1,0,8,4,5,8
2676,L,3,2,2,10,3,0,0,7,7,0,0,5,7,4,7,7
2677,C,12,15,3,13,10,15,4,2,3,7,14,12,7,6,7,9
2678,S,10,6,8,10,4,3,2,6,11,14,6,8,8,4,11,4
2679,E,1,2,7,10,5,3,15,15,9,2,1,0,15,6,15,2
2680,R,11,14,13,3,3,3,4,9,0,2,4,5,7,6,7,2
2681,C,5,2,1,10,6,4,15,6,11,0,8,1,7,6,7,2
2682,C,14,9,15,1,8,3,15,10,15,2,1,1,12,6,8,8
2683,Q,4,7,2,0,3,4,14,10,11,11,4,4,5,4,8,8
2684,O,6,14,8,10,14,3,15,15,0,15,1,0,2,4,3,8
2685,Z,1,3,9,4,7,3,15,2,0,2,1,0,12,6,7,2
2686,K,14,10,15,6,8,3,10,6,12,2,6,4,12,4,0,15
2687,W,5,11,14,10,9,6,11,2,3,0,0,12,8,15,0,7
2688,V,6,11,2,10,6,6,10,6,7,14,13,0,7,6,12,11
2689,H,11,15,6,14,13,4,15,10,9,2,11,0,2,15,11,11
2690,N,11,14,14,3,9,11,4,10,0,2,11,0,1,12,8,8
2691,N,11,11,13,10,3,3,15,8,12,2,0,0,1,8,15,2
2692,B,1,3,9,4,7,3,15,10,0,2,1,6,0,6,12,15
2693,S,11,8,13,0,3,3,15,6,11,2,1,0,12,4,13,4
2694,Q,6,4,2,0,3,15,0,2,15,0,15,9,10,4,1,8
2695,T,14,9,15,6,8,6,11,2,12,15,0,5,10,14,15,2
2696,S,12,14,3,0,8,3,2,11,10,8,15,14,15,11,8,2
2697,G,10,2,1,0,3,4,10,10,11,1,13,1,5,7,7,8
2698,N,5,11,14,13,10,15,5,3,9,8,14,5,10,0,1,15
2699,K,3,7,14,0,3,15,13,6,3,7,8,0,7,6,3,3
2700,G,11,8,14,0,9,3,4,15,0,1,4,0,2,4,13,15
2701,D,7,11,1,10,4,5,15,15,3,14,6,10,8,4,12,5
2702,Z,6,0,1,3,3,4,15,1,3,7,8,12,8,15,0,2
2703,C,14,9,15,6,8,3,15,10,15,2,1,1,12,6,7,8
2704,W,10,0,2,3,3,8,15,15,11,7,14,12,10,4,0,2
2705,V,14,13,3,1,8,3,15,1,7,7,11,5,12,4,0,2
2706,B,3,14,8,10,15,6,0,2,11,2,6,4,1,6,0,2
2707,S,12,15,13,13,8,5,6,1,7,2,15,4,15,11,2,2
2708,W,14,13,3,11,8,3,14,6,9,14,8,13,0,15,7,2
2709,F,12,4,3,0,10,11,15,9,15,15,1,6,12,6,9,2
2710,E,1,12,9,1,7,11,15,11,3,4,1,0,15,6,15,2
2711,L,5,14,14,10,6,3,4,6,0,1,11,0,2,6,8,8
2712,U,3,11,8,3,6,5,15,7,3,15,13,0,7,4,11,2
2713,F,11,15,3,13,8,3,4,10,10,1,11,14,15,4,9,2
2714,O,12,15,13,13,9,11,6,15,9,2,1,0,5,15,3,8
2715,N,6,13,14,10,3,3,15,12,12,2,0,0,9,8,15,2
2716,X,6,14,8,3,9,3,10,2,15,14,11,12,7,4,7,8
2717,D,11,4,13,0,10,6,0,10,15,15,6,7,7,15,0,4
2718,C,14,12,3,1,8,4,6,6,15,0,8,12,12,6,7,2
2719,Z,12,14,13,0,3,3,15,2,7,12,1,0,12,6,11,2
2720,P,12,4,3,0,10,11,15,3,3,7,4,0,15,8,1,5
2721,A,14,5,3,6,8,11,15,6,11,8,8,6,12,11,0,4
2722,V,1,5,4,8,8,3,15,15,15,2,1,0,12,6,12,4
2723,K,11,4,13,14,4,15,14,10,12,11,6,12,7,15,11,4
2724,S,14,13,15,1,5,0,2,6,3,10,15,12,0,11,1,5
2725,V,11,13,3,11,3,3,15,15,7,2,11,5,12,6,11,15
2726,H,3,8,13,15,3,3,14,1,9,15,13,1,7,4,12,7
2727,S,14,5,4,13,5,9,12,15,15,9,5,6,15,6,15,2
2728,X,14,12,4,6,5,5,11,6,11,0,0,9,0,15,7,5
2729,Z,11,4,13,0,10,11,15,6,0,2,1,0,7,6,0,2
2730,U,11,8,3,11,8,6,1,6,11,7,0,9,12,14,1,7
2731,J,11,11,3,3,8,0,0,5,12,1,14,14,8,6,8,3
2732,O,5,11,13,10,6,3,0,8,15,15,1,6,12,6,3,15
2733,V,11,15,14,13,3,4,4,1,7,7,4,5,7,6,12,4
2734,A,12,13,14,11,3,4,15,2,11,8,8,12,7,11,0,4
2735,W,12,8,3,15,15,11,10,15,5,15,11,12,10,15,7,8
2736,Z,6,2,1,0,3,3,0,1,3,7,11,6,8,15,0,5
2737,J,6,11,8,10,9,6,0,1,3,0,6,4,7,6,7,2
2738,V,11,14,14,0,9,3,15,10,9,2,1,14,8,6,3,15
2739,H,12,14,13,0,5,5,1,1,9,8,12,0,0,15,15,2
2740,V,11,13,3,10,10,10,0,10,1,2,4,15,15,6,13,8
2741,B,14,12,3,13,8,3,2,2,13,2,9,0,12,11,8,2
2742,Z,11,15,1,13,10,15,4,3,7,0,14,6,12,6,7,15
2743,B,11,15,13,13,10,11,5,1,12,1,15,0,12,8,7,5
2744,Y,6,7,14,0,3,5,15,1,10,7,11,0,7,11,11,5
2745,M,11,5,3,11,8,3,15,13,5,2,1,0,7,6,15,2
2746,B,11,8,14,13,4,11,0,1,0,2,6,0,10,6,0,5
2747,K,6,11,14,13,3,4,6,6,15,0,4,0,7,6,9,15
2748,R,11,8,3,11,10,4,4,7,11,0,8,4,7,6,0,8
2749,N,14,9,15,6,8,3,4,10,0,1,11,0,5,12,1,2
2750,X,11,13,3,10,8,1,1,15,0,7,13,6,15,6,7,5
2751,B,11,8,13,0,4,7,10,1,0,2,11,5,2,11,7,2
2752,D,5,2,13,0,3,5,0,15,15,8,1,6,10,15,11,7
2753,M,5,2,14,10,10,3,10,14,13,2,14,0,7,6,15,2
2754,R,14,13,15,11,8,3,15,9,11,2,1,0,12,6,7,2
2755,B,5,15,14,13,9,11,15,7,0,2,1,0,12,6,3,6
2756,U,3,1,14,10,3,4,15,2,3,14,4,6,7,4,12,5
2757,S,14,15,3,13,4,3,0,1,0,1,11,4,10,11,11,7
2758,X,12,4,3,0,8,1,7,15,9,14,13,1,15,6,8,5
2759,G,11,12,14,0,5,15,0,15,9,12,2,0,7,4,15,2
2760,W,14,5,3,6,8,3,10,2,0,14,4,9,0,15,8,2
2761,U,11,15,13,13,8,5,14,1,7,7,0,1,0,14,7,11
2762,A,5,11,13,13,3,3,15,2,0,2,4,5,10,6,11,8
2763,P,1,15,4,13,5,14,6,9,0,4,8,8,0,8,15,2
2764,S,14,5,4,13,5,9,12,15,15,9,5,6,15,6,15,2
2765,V,5,11,1,10,9,0,10,6,3,14,13,0,7,4,0,7
2766,Y,11,11,13,3,3,3,15,2,4,8,1,0,15,6,3,2
2767,G,12,13,14,3,8,5,0,6,9,7,2,0,7,4,15,2
2768,E,1,11,4,10,8,3,15,11,7,2,1,0,15,6,7,2
2769,V,12,11,3,3,8,10,15,10,1,2,1,7,15,6,13,8
2770,J,11,14,13,0,4,5,15,2,15,1,1,5,7,6,12,4
2771,R,11,14,13,3,3,3,15,9,15,2,1,12,12,6,7,2
2772,W,14,5,15,6,5,3,11,2,0,14,4,11,15,4,8,2
2773,Q,12,13,15,1,8,3,0,15,11,2,1,12,10,15,2,7
2774,X,11,15,14,13,3,4,0,1,11,4,4,12,12,4,8,15
2775,Z,11,13,13,3,8,3,15,15,0,2,1,0,7,6,0,2
2776,V,11,14,3,0,8,10,15,10,1,2,1,7,15,6,13,8
2777,C,14,13,3,11,10,4,4,6,15,0,8,12,12,6,7,2
2778,Y,14,4,15,0,10,3,0,3,1,15,1,0,15,6,13,2
2779,F,11,8,13,11,8,11,0,6,7,7,6,6,12,15,12,5
2780,G,14,12,3,1,5,3,1,1,12,2,3,5,12,15,1,2
2781,I,12,13,3,11,8,5,4,15,11,8,11,14,12,4,0,4
2782,R,12,13,3,1,8,3,15,7,0,8,1,6,12,6,7,8
2783,W,1,9,4,8,5,6,14,7,12,0,1,9,0,4,7,2
2784,I,11,8,13,11,10,3,4,15,15,7,1,8,12,15,7,4
2785,G,6,4,14,0,10,10,1,2,9,8,3,0,7,14,1,8
2786,V,14,13,3,1,8,3,0,1,7,7,11,5,12,4,0,2
2787,D,14,9,15,6,5,5,0,7,3,15,11,10,0,4,0,4
2788,R,14,12,15,1,8,3,15,9,11,2,1,0,12,6,7,2
2789,I,11,4,13,0,10,5,4,7,15,0,11,8,12,4,0,15
2790,L,14,3,4,8,7,3,13,4,0,2,12,0,7,15,15,2
2791,P,11,4,14,0,8,3,4,6,15,3,11,14,0,8,1,8
2792,D,12,8,13,13,3,6,4,2,0,2,1,14,8,15,13,2
2793,V,12,13,13,11,10,6,0,2,7,7,0,4,12,6,0,5
2794,K,12,8,3,13,10,11,0,10,0,1,0,0,7,6,12,15
2795,F,11,4,13,0,10,4,15,6,7,7,11,6,12,15,12,2
2796,E,1,12,4,1,5,3,0,11,3,4,1,0,15,6,1,8
2797,U,12,11,13,3,5,6,9,3,15,8,3,6,15,6,15,2
2798,D,5,11,14,10,8,5,15,7,1,1,1,10,0,6,0,2
2799,Z,5,2,2,10,6,3,15,2,7,12,11,4,7,6,11,8
2800,B,12,14,3,0,10,4,13,1,5,15,9,0,12,8,1,2
2801,B,11,15,13,13,4,3,15,6,9,2,1,8,12,11,3,6
2802,T,12,10,13,11,10,3,14,1,12,2,0,0,2,14,15,2
2803,I,12,5,13,13,8,11,4,7,7,1,4,4,0,6,11,3
2804,H,6,2,8,10,4,5,10,3,3,1,12,5,12,14,8,2
2805,W,12,15,3,13,10,0,1,7,13,0,1,9,0,10,7,2
2806,I,14,12,15,1,8,5,15,15,11,0,11,4,12,4,0,15
2807,I,12,10,3,11,8,5,4,15,15,1,1,5,12,4,7,2
2808,M,11,15,3,13,10,3,15,8,5,2,11,6,7,6,15,2
2809,R,1,3,9,8,7,3,4,10,9,2,1,0,12,6,7,2
2810,T,14,13,15,1,8,11,1,2,15,1,3,6,12,14,1,8
2811,S,14,8,3,11,8,5,2,2,7,1,15,6,0,8,8,8
2812,X,5,4,2,0,3,5,0,3,7,0,0,5,12,4,7,8
2813,R,14,5,15,8,5,11,15,7,11,2,1,0,12,6,7,2
2814,B,11,14,3,11,10,15,6,6,12,0,4,14,10,0,0,4
2815,I,11,15,3,13,10,5,15,15,11,8,11,8,12,4,0,4
2816,P,12,14,13,3,4,4,10,2,9,15,8,12,8,6,12,7
2817,P,12,2,3,10,4,3,15,1,11,7,4,5,8,11,8,5
2818,U,12,5,3,6,5,6,14,2,3,7,0,1,0,14,8,7
2819,P,11,4,13,0,10,3,13,15,0,6,6,15,0,8,1,8
2820,N,6,2,8,10,13,4,15,15,11,1,11,1,14,6,0,5
2821,N,11,10,13,1,3,4,4,10,0,1,11,12,9,8,7,5
2822,M,12,8,3,11,8,3,4,13,13,2,11,0,7,6,15,2
2823,Q,14,9,4,8,5,3,15,8,13,12,1,0,10,6,15,2
2824,C,1,3,9,8,7,6,15,7,11,1,1,12,12,6,7,2
2825,Z,3,0,14,3,10,11,15,1,7,8,1,0,8,6,0,2
2826,Y,1,3,4,8,7,3,15,1,8,15,1,0,15,6,11,2
2827,U,12,13,3,3,5,4,7,11,15,12,3,0,15,6,15,2
2828,O,5,4,2,3,13,11,4,15,11,2,1,6,1,14,9,5
2829,W,13,1,2,10,4,4,0,6,0,7,8,1,10,14,11,8
2830,E,1,4,7,0,5,3,15,15,9,2,1,0,15,6,15,2
2831,Y,12,13,3,11,10,3,15,15,8,1,1,0,12,6,13,2
2832,I,14,3,4,8,5,11,4,10,11,1,4,5,0,6,12,4
2833,Q,5,2,14,10,9,11,0,12,13,1,1,0,5,6,1,4
2834,A,12,8,3,11,3,5,11,7,9,2,8,0,12,8,12,3
2835,Y,12,8,14,11,10,3,15,1,8,14,1,0,0,6,11,2
2836,P,12,4,13,0,4,4,15,2,9,15,8,1,8,6,11,7
2837,F,14,12,3,1,8,3,15,1,3,0,4,6,0,6,12,2
2838,O,14,15,15,13,8,5,4,5,3,1,11,6,12,6,3,4
2839,Y,5,4,1,0,4,11,15,1,10,14,1,6,0,11,11,8
2840,E,7,3,7,4,7,3,15,6,0,2,1,0,15,6,15,2
2841,G,5,13,14,11,8,0,1,2,9,0,3,6,12,15,1,2
2842,E,7,9,9,6,7,3,15,1,15,2,1,0,15,6,8,2
2843,R,11,4,14,0,3,11,4,9,7,2,4,0,3,6,0,2
2844,K,14,13,15,0,3,11,15,9,9,1,1,4,12,4,0,15
2845,W,3,2,6,15,15,3,14,10,0,7,4,11,12,14,0,2
2846,E,1,14,7,0,7,3,15,6,0,2,1,0,15,6,15,2
2847,Q,11,11,13,10,10,3,15,14,12,13,1,0,5,6,15,2
2848,X,14,15,15,13,8,1,14,2,11,7,3,5,15,6,8,8
2849,Y,13,11,14,5,4,5,14,2,9,14,11,12,7,4,2,7
2850,T,11,15,14,13,3,5,14,1,9,2,0,5,1,14,1,2
2851,E,1,2,7,10,7,3,15,6,0,2,1,0,15,6,15,2
2852,D,13,1,13,10,10,3,15,9,7,14,11,4,12,4,12,15
2853,D,12,5,3,11,5,5,15,7,10,2,1,10,0,4,0,15
2854,V,5,14,1,3,15,11,15,2,11,1,11,5,10,15,3,2
2855,R,11,13,14,11,3,5,4,15,11,15,8,6,7,11,0,8
2856,C,5,15,14,0,9,5,15,15,15,1,8,6,8,11,11,7
2857,G,6,4,14,0,10,10,1,2,9,0,3,0,12,15,1,2
2858,V,14,9,15,6,8,3,15,15,3,2,1,0,12,6,12,10
2859,A,12,14,3,3,3,5,10,8,9,2,4,0,12,11,12,3
2860,Y,14,5,15,6,8,3,15,15,10,1,1,5,0,6,13,2
2861,P,11,13,14,0,4,11,10,6,11,2,1,0,7,6,3,8
2862,Z,11,14,14,3,9,4,15,1,15,2,4,12,7,6,11,2
2863,V,12,14,13,3,3,3,15,10,10,1,8,5,12,6,11,15
2864,V,11,15,13,13,10,3,15,10,8,2,11,5,7,6,11,2
2865,X,10,6,2,10,9,4,0,2,11,14,8,1,10,11,3,15
2866,B,1,9,4,8,5,3,6,1,13,1,15,0,0,8,1,8
2867,U,4,6,2,10,3,3,0,2,8,4,1,12,12,4,12,7
2868,G,14,5,15,6,5,0,1,2,9,0,3,6,12,14,15,2
2869,M,11,15,14,13,4,3,15,1,15,0,1,0,7,6,7,2
2870,K,6,11,14,13,10,13,6,2,3,7,15,0,12,4,12,13
2871,H,6,14,13,11,2,6,10,6,0,7,0,12,8,15,0,11
2872,X,12,13,13,1,8,5,11,1,15,4,11,1,0,4,8,8
2873,E,1,5,7,6,7,3,15,3,3,2,1,0,15,6,8,2
2874,Q,14,3,4,8,7,3,15,0,5,12,1,0,8,6,15,2
2875,L,11,14,3,11,10,5,4,15,0,2,6,0,8,11,7,2
2876,G,11,8,3,11,8,8,1,2,9,7,3,0,12,14,1,2
2877,Q,6,15,2,13,3,3,10,1,11,0,4,12,10,4,1,8
2878,M,12,15,3,13,3,11,15,7,15,2,1,6,7,6,0,8
2879,D,6,7,13,0,3,11,4,6,9,8,6,14,8,4,13,3
2880,N,6,4,6,0,6,0,15,2,11,7,13,14,9,6,0,8
2881,A,1,3,9,8,5,5,10,7,9,2,4,0,12,11,0,4
2882,F,12,5,13,6,8,5,14,1,11,4,11,9,0,4,1,8
2883,J,13,2,0,10,6,4,15,1,3,0,14,0,7,6,7,9
2884,Y,5,11,14,10,10,3,15,6,2,8,1,0,15,6,9,2
2885,H,1,9,4,6,5,3,14,3,15,2,3,0,0,14,1,2
2886,H,5,15,14,15,13,11,0,7,9,2,11,0,9,14,11,11
2887,T,3,15,13,13,10,5,0,6,13,2,6,0,1,4,15,2
2888,K,14,3,4,8,5,11,15,7,11,1,1,5,12,6,7,2
2889,A,11,8,14,0,9,5,0,6,9,1,4,5,2,8,13,2
2890,W,6,2,8,10,9,5,1,6,0,4,1,11,0,15,7,2
2891,F,3,2,2,10,9,6,10,2,3,0,1,12,7,11,12,7
2892,J,11,4,14,0,3,5,0,6,3,1,4,4,7,6,0,15
2893,U,4,6,2,10,10,0,1,2,7,14,6,9,12,4,7,6
2894,C,6,2,14,10,9,6,15,4,3,12,8,12,8,15,12,15
2895,R,5,11,13,10,3,11,15,9,11,10,1,0,7,6,7,2
2896,Y,1,3,4,8,7,3,15,2,1,15,1,0,15,6,11,2
2897,A,6,14,8,10,13,3,15,6,0,2,4,0,1,11,13,15
2898,B,6,2,2,10,15,11,10,9,11,1,1,0,7,11,3,11
2899,R,6,15,2,0,9,3,13,6,11,15,4,14,10,8,13,5
2900,Q,12,15,3,13,8,3,15,13,12,12,1,0,5,6,15,2
2901,F,14,9,15,6,8,11,0,10,11,2,1,6,12,6,9,2
2902,Y,10,11,14,5,9,5,11,6,12,14,11,12,7,4,14,5
2903,Y,14,15,15,13,8,3,0,2,1,15,1,0,15,6,13,8
2904,Z,12,4,13,0,3,3,15,2,7,1,1,0,7,6,11,8
2905,M,5,13,13,3,10,3,0,14,13,2,8,0,7,6,15,2
2906,I,11,14,14,3,6,3,10,10,9,1,1,4,8,6,13,8
2907,H,12,13,3,3,9,3,10,2,12,2,11,0,7,14,13,5
2908,E,1,12,15,6,5,3,15,3,7,6,1,0,15,6,1,2
2909,Q,13,11,1,0,10,3,11,15,11,13,4,4,5,14,7,8
2910,W,11,14,3,0,3,6,11,9,12,8,1,1,0,15,7,2
2911,W,11,15,13,13,4,6,10,10,0,15,11,5,12,4,13,4
2912,H,6,14,13,11,10,5,0,2,0,0,6,1,7,15,0,11
2913,Q,12,15,3,13,10,6,10,10,0,15,11,5,10,6,1,8
2914,S,5,2,14,10,3,15,6,1,3,8,15,5,8,12,12,15
2915,V,6,4,2,3,15,6,11,6,11,15,11,5,8,15,9,8
2916,F,5,14,14,3,4,11,0,7,11,2,4,6,12,11,9,2
2917,O,12,13,3,11,10,11,15,10,15,1,4,12,12,6,11,4
2918,C,14,5,3,8,8,4,4,6,15,0,8,12,12,6,7,2
2919,G,11,12,13,1,5,0,1,6,0,7,3,12,12,15,1,2
2920,B,11,13,1,3,8,3,4,2,5,2,5,0,7,11,1,2
2921,E,12,14,3,0,8,6,0,11,7,6,11,0,15,6,1,8
2922,K,5,8,13,10,4,11,0,15,12,15,6,4,7,4,11,2
2923,D,14,9,4,8,7,5,15,10,10,2,1,15,15,6,0,4
2924,A,12,13,13,11,10,11,15,2,11,0,8,12,7,11,7,15
2925,J,10,7,8,0,4,11,15,2,15,0,11,5,5,2,0,15
2926,I,12,12,3,1,8,5,4,15,11,2,1,5,7,11,0,2
2927,M,13,7,1,0,3,4,10,6,3,15,15,1,5,8,0,2
2928,H,11,13,13,10,6,15,0,15,9,2,11,6,5,15,3,11
2929,S,11,14,13,3,10,5,2,6,7,12,15,12,0,8,8,5
2930,G,12,8,13,11,10,11,14,2,12,12,13,5,7,15,7,4
2931,P,7,3,9,8,7,13,2,15,9,14,8,14,15,11,15,2
2932,S,14,13,3,1,8,3,2,3,7,15,15,4,15,11,7,2
2933,S,12,4,3,0,8,0,6,10,3,5,9,1,0,8,1,5
2934,V,6,2,8,10,9,0,10,1,7,0,6,5,7,6,12,7
2935,H,5,8,14,15,9,15,1,15,0,1,11,6,5,14,3,5
2936,P,1,10,4,1,5,15,4,2,11,14,8,5,0,8,1,8
2937,B,14,4,3,13,8,5,13,2,13,1,9,0,12,11,8,8
2938,J,14,9,4,8,7,6,15,9,13,2,1,14,7,6,8,3
2939,A,11,15,1,0,6,3,15,2,9,2,4,0,5,6,12,8
2940,H,3,14,1,3,10,0,14,1,7,14,3,1,0,15,8,11
2941,L,11,12,13,1,8,6,0,15,7,0,6,0,7,4,8,7
2942,D,5,12,14,3,8,6,15,7,1,2,4,8,0,4,0,2
2943,R,5,4,13,0,3,3,15,9,11,0,11,0,7,6,0,2
2944,X,5,15,1,10,6,3,11,15,11,15,11,9,10,4,13,7
2945,W,14,9,15,6,8,6,10,15,0,8,11,9,0,15,7,8
2946,C,12,8,3,11,10,3,0,9,3,15,11,11,7,6,7,8
2947,O,14,10,4,1,8,3,15,10,11,2,1,12,12,6,12,4
2948,Z,5,14,2,0,3,5,0,3,7,0,0,5,12,4,7,8
2949,M,12,13,13,1,10,5,15,10,15,2,1,5,7,6,7,8
2950,E,14,13,3,11,8,3,15,11,7,4,1,0,15,6,1,2
2951,L,12,8,15,11,5,3,13,12,11,2,7,0,7,4,15,2
2952,L,5,13,14,10,8,11,13,13,11,1,10,0,7,4,15,2
2953,N,11,5,13,11,3,11,4,10,0,1,11,0,9,12,7,5
2954,A,11,10,3,1,10,3,0,15,11,1,4,12,7,11,0,2
2955,D,1,5,4,8,5,6,10,6,15,7,0,14,0,4,8,2
2956,D,11,14,13,0,3,6,0,7,15,8,6,15,12,15,0,4
2957,O,12,15,13,13,3,3,0,7,15,2,4,12,12,6,13,4
2958,R,3,9,8,10,9,6,15,10,7,8,11,0,8,12,11,7
2959,S,14,12,15,1,5,6,2,6,3,10,15,1,0,11,1,5
2960,I,14,9,3,6,8,3,15,15,11,2,1,5,7,11,0,15
2961,O,12,13,13,11,4,3,15,6,0,2,1,0,5,4,3,5
2962,W,6,15,2,9,15,3,10,1,9,2,0,12,5,15,11,11
2963,X,14,12,15,6,8,6,11,6,11,0,0,1,0,15,7,5
