,letter,x-box,y-box,width,height,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
1768,M,10,15,12,5,6,10,2,14,2,1,3,9,7,1,8,8
1769,F,3,3,14,7,4,7,11,14,6,15,2,7,13,10,8,0
1770,U,5,6,6,8,2,3,7,8,7,13,2,9,9,5,4,8
1771,F,3,2,0,8,1,1,13,5,4,12,10,6,0,8,2,6
1772,X,0,1,6,0,2,6,7,2,10,1,14,8,2,9,3,0
1773,T,7,11,6,10,3,10,12,3,5,12,5,13,2,7,5,3
1774,X,4,6,5,5,5,15,10,2,5,15,14,8,3,9,7,7
1775,I,7,12,6,10,2,15,10,14,12,12,4,5,2,8,7,7
1776,J,7,15,4,12,4,6,7,14,5,13,4,2,3,8,6,10
1777,T,4,3,5,10,3,5,1,14,10,8,1,10,1,11,4,9
1778,A,3,3,5,6,6,14,11,2,3,5,2,8,1,15,0,8
1779,R,3,8,15,14,6,7,13,14,1,4,4,8,2,7,2,7
1780,I,2,2,2,14,2,5,2,14,5,13,8,2,1,15,4,7
1781,I,15,3,10,6,3,6,7,4,12,15,14,8,15,9,3,8
1782,U,0,5,14,4,2,11,8,6,7,6,9,7,3,9,1,12
1783,P,0,14,0,4,8,6,9,4,4,15,6,8,15,9,0,0
1784,E,2,5,6,4,5,6,10,4,5,9,0,9,5,0,8,4
1785,Q,3,9,11,12,3,7,10,3,12,1,12,8,6,9,2,12
1786,M,4,5,2,0,12,15,6,6,0,6,0,8,8,7,3,8
1787,K,3,6,4,8,6,6,9,15,15,7,14,8,6,9,0,0
1788,S,0,15,14,6,6,6,6,6,8,7,7,10,15,5,14,0
1789,L,8,15,8,12,12,14,12,4,0,12,4,13,2,7,7,0
1790,F,3,1,5,10,12,11,9,3,4,9,7,7,4,15,11,3
1791,Q,4,3,8,6,7,8,8,8,12,15,6,6,6,8,15,12
1792,L,5,14,13,5,8,11,7,12,5,4,11,8,8,10,11,4
1793,N,4,2,6,5,3,11,15,3,0,1,4,5,4,9,8,12
1794,H,7,9,10,7,3,12,10,3,12,10,9,10,9,9,3,8
1795,P,15,8,14,10,4,0,6,2,5,9,5,2,3,8,5,12
1796,D,3,1,15,4,2,14,15,4,12,10,4,12,2,8,3,9
1797,D,4,11,5,12,4,5,9,10,12,4,5,12,3,9,3,0
1798,Q,2,2,15,6,12,15,7,7,0,4,8,9,13,8,3,0
1799,J,1,7,8,9,7,8,10,3,2,15,6,6,4,9,8,8
1800,E,0,15,15,10,3,11,11,6,4,7,2,7,2,10,8,8
1801,J,2,7,0,14,1,9,6,3,12,8,8,7,15,7,4,8
1802,N,2,0,0,0,2,11,8,7,12,8,0,5,1,9,15,10
1803,O,7,11,7,8,4,8,7,8,0,10,6,8,9,9,3,8
1804,J,7,9,5,12,4,15,11,3,4,13,4,5,13,5,6,9
1805,F,5,6,2,7,6,6,9,12,2,15,6,9,4,8,11,8
1806,F,6,10,6,6,4,5,2,14,7,11,10,2,13,12,2,9
1807,X,3,14,4,4,3,8,7,14,10,4,6,8,2,8,7,0
1808,B,1,10,7,8,12,11,7,9,8,10,7,3,13,10,2,3
1809,V,3,9,14,10,2,15,9,7,7,15,0,7,2,10,14,0
1810,C,2,4,10,0,6,15,9,6,3,0,14,8,2,8,2,0
1811,U,5,8,7,10,12,7,7,14,10,8,0,7,3,8,2,0
1812,R,4,4,14,14,2,12,10,7,4,7,8,8,9,7,7,2
1813,A,2,2,6,5,3,14,11,2,7,3,11,8,11,0,2,3
1814,B,0,6,5,4,12,6,8,5,0,9,14,6,9,9,6,0
1815,F,0,11,14,8,1,5,0,2,6,0,2,6,15,8,0,0
1816,F,2,8,15,10,4,4,11,6,5,13,3,2,2,9,2,7
1817,Q,1,3,7,13,0,6,9,8,4,9,3,10,4,8,8,4
1818,H,4,2,8,10,0,14,7,4,4,9,5,6,7,15,6,7
1819,E,0,9,14,10,6,3,9,12,1,15,6,15,15,9,7,12
1820,E,0,5,5,4,6,10,12,14,3,9,11,8,13,11,0,8
1821,C,4,15,5,6,6,15,15,8,12,15,11,8,9,9,4,0
1822,L,9,12,12,8,5,5,7,14,15,10,15,8,9,15,1,8
1823,O,2,2,5,3,3,11,7,4,10,7,14,3,6,8,2,3
1824,A,0,3,2,6,2,4,3,2,15,9,13,9,3,11,3,0
1825,G,4,2,2,14,3,10,10,6,10,10,3,7,3,5,2,7
1826,X,2,9,6,6,6,6,9,6,6,15,6,6,5,7,6,7
1827,W,1,3,5,7,7,4,10,6,3,9,9,7,10,5,1,0
1828,Y,7,9,10,12,11,11,15,2,0,0,8,12,10,7,4,0
1829,T,0,15,14,10,1,0,5,6,6,0,4,5,15,8,0,8
1830,Q,2,9,6,12,2,14,10,7,6,5,8,7,9,9,5,3
1831,H,6,3,6,8,3,14,15,4,5,0,7,8,6,12,4,9
1832,K,12,4,12,7,0,6,9,10,0,4,6,8,9,9,0,0
1833,N,4,8,6,10,3,5,9,14,4,10,9,7,5,8,8,12
1834,S,15,2,0,3,2,15,10,12,13,7,14,7,2,5,15,4
1835,U,5,15,13,10,6,6,8,14,12,11,9,7,9,8,5,8
1836,K,2,6,0,4,2,3,7,12,2,7,6,3,9,8,4,2
1837,B,0,6,4,8,12,7,8,8,3,4,14,3,3,8,6,0
1838,P,2,15,0,10,1,7,7,0,10,6,6,9,15,9,8,0
1839,N,2,9,2,6,4,12,8,12,2,9,12,15,9,10,15,9
1840,U,15,4,2,0,6,7,7,5,6,15,6,8,13,8,5,2
1841,G,15,8,3,3,1,6,7,5,0,4,6,7,13,9,4,0
1842,B,0,5,5,8,12,14,15,3,6,1,5,6,2,8,5,4
1843,T,2,9,6,8,12,6,1,3,12,15,15,8,2,12,8,7
1844,X,2,13,14,2,2,8,10,3,4,12,4,5,1,9,2,0
1845,J,2,3,2,7,3,11,7,14,0,2,6,10,11,1,8,12
1846,M,15,3,0,1,6,6,6,6,4,15,0,3,6,11,1,9
1847,G,2,3,14,3,6,12,8,8,7,1,9,9,3,5,4,8
1848,L,7,10,5,12,7,6,7,7,12,6,6,8,6,9,5,4
1849,K,4,2,13,5,3,12,7,14,0,10,1,7,6,7,1,7
1850,L,4,10,8,8,5,14,7,5,2,15,0,8,10,15,3,7
1851,I,7,7,15,6,2,10,13,6,5,12,3,9,9,8,15,3
1852,V,8,15,10,12,5,11,8,3,4,8,8,5,6,10,15,8
1853,Z,1,9,8,7,12,9,6,14,10,13,4,7,11,7,6,0
1854,M,5,5,6,12,12,8,9,12,15,6,1,8,9,1,0,0
1855,U,5,1,5,6,3,3,10,12,6,15,5,9,0,9,7,12
1856,R,15,5,14,0,2,8,12,2,15,9,2,8,2,6,3,12
1857,M,4,2,8,5,0,10,15,14,3,0,8,6,10,11,3,8
1858,Z,12,0,10,0,8,6,7,9,6,7,14,12,2,8,3,8
1859,W,5,1,6,8,3,6,9,4,15,0,6,8,15,8,11,0
1860,N,3,11,11,12,6,12,9,3,6,10,6,15,0,0,2,8
1861,M,15,5,5,0,1,15,6,14,7,2,6,3,11,6,8,12
1862,A,1,11,9,8,0,8,4,12,5,9,0,8,6,9,8,3
1863,X,4,9,2,7,4,15,7,3,9,4,6,12,3,9,7,12
1864,D,15,13,4,2,2,15,7,3,0,1,11,6,2,8,15,3
1865,A,3,11,5,8,4,8,3,14,3,10,4,7,2,1,3,0
1866,T,4,2,6,14,3,6,8,4,2,7,6,10,4,9,5,7
1867,Q,0,5,14,4,3,6,9,5,2,15,14,8,6,9,15,0
1868,H,4,9,15,6,6,6,15,15,1,7,12,8,9,9,0,8
1869,H,3,7,0,8,6,7,6,15,13,7,7,8,3,9,0,0
1870,A,2,5,5,6,4,10,2,8,4,7,12,8,4,10,14,5
1871,V,4,14,14,4,6,1,11,4,4,1,15,6,2,10,1,8
1872,O,4,11,6,8,2,4,15,9,2,7,0,12,4,9,3,11
1873,X,3,2,5,5,6,14,7,2,8,1,8,7,3,8,3,8
1874,S,4,15,2,6,2,14,8,8,6,5,8,7,9,7,2,9
1875,S,5,15,2,6,4,8,8,4,8,1,8,12,13,7,5,0
1876,C,4,9,5,6,2,10,8,8,2,12,10,4,13,9,2,12
1877,B,12,0,10,9,1,7,7,7,0,4,6,7,11,8,7,3
1878,B,4,11,13,8,7,8,7,9,7,6,6,2,13,9,11,10
1879,H,5,9,13,6,12,7,15,3,7,10,8,7,3,9,3,7
1880,X,0,5,15,4,2,7,7,3,9,4,14,8,3,9,6,8
1881,H,3,2,4,8,2,7,7,14,1,7,6,8,9,9,0,0
1882,Z,3,8,15,10,3,8,9,2,11,13,11,9,1,8,6,8
1883,V,7,11,13,6,2,7,15,14,4,13,12,8,9,8,15,7
1884,Y,5,5,2,8,12,9,15,7,4,6,0,5,10,5,3,5
1885,E,1,4,12,0,8,8,10,3,1,7,12,8,2,11,0,8
1886,L,4,2,2,14,3,14,8,5,1,15,12,8,7,9,0,0
1887,I,4,15,6,10,12,6,7,2,2,12,14,5,2,10,4,0
1888,O,5,3,5,6,4,6,7,7,5,0,0,10,3,8,4,6
1889,T,2,3,15,7,3,6,2,2,8,9,12,8,11,0,1,7
1890,C,4,10,5,8,2,14,9,9,12,15,6,3,9,9,15,0
1891,D,5,7,13,5,5,15,6,6,7,9,0,12,9,9,8,7
1892,F,4,15,15,6,12,6,7,7,2,9,10,8,3,5,2,9
1893,X,0,7,14,5,2,7,9,3,5,15,14,7,2,9,15,8
1894,C,9,12,7,6,4,7,7,4,0,9,12,9,5,9,8,11
1895,K,1,1,6,12,3,6,9,0,15,4,6,8,6,8,0,8
1896,J,6,9,5,12,5,7,10,1,10,1,6,8,3,9,15,8
1897,S,5,7,6,14,5,8,6,7,5,4,8,3,6,1,6,10
1898,V,2,8,4,9,1,7,1,3,15,6,11,9,2,11,0,12
1899,D,15,3,4,2,2,9,6,4,2,1,4,12,13,8,3,0
1900,O,4,3,8,6,12,10,7,2,12,10,10,11,3,8,3,6
1901,R,0,11,6,12,6,8,6,14,13,15,0,8,9,7,2,8
1902,V,0,14,14,4,6,5,11,4,3,11,15,8,13,15,1,0
1903,H,2,8,15,6,4,8,9,5,6,15,14,8,6,9,3,12
1904,Z,12,4,12,0,0,11,9,9,0,15,14,6,13,9,2,8
1905,G,0,8,4,6,6,7,15,7,7,6,5,11,11,9,2,11
1906,J,2,1,0,8,1,8,3,10,5,12,11,13,1,1,0,8
1907,N,15,1,3,4,6,11,10,7,7,9,8,5,1,9,15,10
1908,G,4,9,6,8,2,7,6,7,10,6,6,8,13,8,6,11
1909,K,5,5,5,8,6,1,6,8,4,15,7,11,4,9,3,11
1910,V,0,3,15,10,1,7,10,4,2,7,14,8,3,9,0,0
1911,C,0,0,14,0,2,4,8,4,2,11,3,12,11,9,4,12
1912,M,5,10,6,8,12,8,7,13,15,6,1,8,8,1,0,8
1913,I,5,15,13,6,7,6,10,1,4,1,14,12,4,15,3,5
1914,Y,15,3,0,4,0,15,11,1,3,7,2,8,15,10,0,8
1915,N,3,5,4,0,2,10,8,5,10,13,1,13,11,9,3,12
1916,Q,1,8,5,1,14,8,13,12,13,6,14,9,10,10,8,11
1917,Q,9,6,8,8,5,6,9,5,5,8,3,9,7,0,2,3
1918,U,11,11,8,10,12,14,6,6,12,3,9,6,4,9,3,5
1919,Z,5,9,2,8,3,7,7,9,7,15,6,2,3,9,3,7
1920,Q,5,9,13,12,10,15,9,5,4,4,0,7,7,9,14,0
1921,O,6,10,8,12,13,8,7,6,1,7,0,8,9,9,5,3
1922,W,3,7,15,14,15,14,13,5,2,7,14,8,4,10,2,7
1923,V,2,7,2,5,6,15,9,3,5,9,11,6,4,9,10,3
1924,U,2,3,0,2,1,5,8,3,7,1,8,8,3,5,2,8
1925,Y,1,11,2,8,3,4,10,2,12,1,2,6,1,11,3,9
1926,K,3,8,14,10,6,6,7,14,2,7,14,8,6,9,0,0
1927,N,7,12,6,6,3,12,9,4,0,5,8,11,5,5,4,7
1928,Y,4,2,5,4,12,8,6,12,4,7,7,8,0,11,4,12
1929,U,15,2,4,5,4,7,8,14,5,5,7,10,3,0,7,0
1930,I,12,3,2,3,1,7,10,1,12,12,6,8,15,8,8,7
1931,Z,2,13,10,3,2,7,7,5,11,6,6,8,1,9,6,0
1932,D,2,0,2,0,2,7,9,8,0,6,6,12,13,8,2,9
1933,D,7,11,9,8,7,9,6,3,12,10,11,12,3,9,6,4
1934,G,1,10,8,8,0,6,6,12,4,4,14,3,5,8,8,7
1935,P,2,3,5,6,6,1,0,7,1,11,6,15,0,10,15,8
1936,X,0,4,5,6,15,8,13,8,2,15,6,6,6,9,6,3
1937,U,0,5,15,3,6,6,7,12,7,15,3,9,9,9,8,0
1938,O,8,9,11,12,4,4,8,4,9,12,12,11,9,9,4,5
1939,V,1,9,5,14,6,15,11,12,4,15,1,2,6,13,3,12
1940,N,9,14,7,12,4,7,15,4,5,9,12,11,4,9,14,11
1941,L,3,15,5,10,5,6,2,2,2,15,8,8,6,0,1,0
1942,E,4,7,6,14,12,8,2,2,2,4,10,8,5,10,15,9
1943,N,4,1,2,12,6,11,9,7,8,9,6,9,1,9,15,9
1944,E,2,13,3,3,1,6,9,6,12,13,7,7,11,9,3,0
1945,O,4,9,5,6,2,7,7,10,10,7,5,8,3,8,4,8
1946,O,1,8,10,1,1,7,9,6,4,7,6,8,2,9,4,0
1947,U,2,2,6,14,4,11,8,3,7,13,12,8,3,9,15,6
1948,N,15,1,2,9,1,11,9,12,11,15,14,13,15,9,4,3
1949,O,3,5,14,8,6,8,6,7,5,0,5,8,13,8,3,0
1950,A,0,15,2,6,4,8,13,2,5,6,2,12,13,1,4,8
1951,K,2,9,14,6,3,7,9,14,2,5,14,8,6,9,0,8
1952,W,3,9,4,7,3,6,8,3,11,8,14,8,0,9,6,12
1953,A,6,9,6,5,3,13,5,5,1,12,3,11,13,8,2,4
1954,V,4,1,5,14,6,6,9,8,4,7,0,6,4,9,10,10
1955,P,0,10,2,12,15,10,6,2,5,8,8,5,3,9,2,7
1956,F,6,10,8,6,3,6,11,6,2,13,0,12,2,10,2,7
1957,T,3,7,14,5,6,10,13,2,9,15,13,11,0,9,4,7
1958,V,7,15,5,6,13,15,9,3,0,15,6,8,8,15,14,4
1959,B,5,11,2,12,0,8,3,3,3,7,5,11,6,9,6,13
1960,B,4,9,14,14,2,6,3,3,15,15,4,2,5,7,5,0
1961,L,4,9,7,8,12,6,3,2,9,7,4,7,1,1,3,12
1962,X,0,6,14,4,6,12,1,9,4,8,6,3,11,10,4,12
1963,A,0,8,15,10,3,11,12,3,4,1,2,7,2,1,3,0
1964,P,0,2,5,10,0,6,12,4,1,0,12,5,4,0,4,8
1965,N,4,15,6,10,2,6,7,9,10,6,14,15,1,8,4,9
1966,M,2,5,15,4,12,15,15,12,5,15,0,8,0,11,4,8
1967,U,2,8,2,2,1,7,9,5,0,6,9,7,9,9,1,8
1968,Y,4,14,15,4,3,5,9,1,7,9,3,12,11,0,3,7
1969,D,7,10,5,8,7,6,9,5,2,7,14,6,0,8,3,8
1970,Y,9,3,7,2,4,7,10,3,3,6,2,2,4,10,6,6
1971,Y,2,1,5,4,6,10,2,6,7,13,10,12,11,11,2,7
1972,F,2,3,4,4,6,5,11,6,2,11,8,12,2,9,15,3
1973,L,2,3,5,10,6,6,6,12,2,15,0,8,6,8,4,8
1974,D,5,11,8,8,11,9,7,4,5,4,0,6,7,8,8,12
1975,U,3,5,6,8,3,6,10,6,11,11,12,8,2,8,15,8
1976,X,0,3,5,7,12,8,7,3,8,5,6,8,9,8,6,8
1977,V,2,7,3,14,2,15,9,9,0,15,7,8,2,5,11,0
1978,G,5,5,2,8,3,10,10,8,10,10,8,7,9,5,4,6
1979,T,2,6,15,4,4,7,7,9,7,7,14,8,9,15,6,0
1980,U,3,0,14,0,6,5,10,5,7,9,8,8,3,5,2,7
1981,V,0,8,15,6,6,12,11,14,5,9,15,9,9,10,8,3
1982,J,2,6,5,4,2,14,9,4,12,12,11,6,0,9,0,0
1983,D,5,9,15,5,4,6,8,14,0,9,14,7,6,5,7,0
1984,Q,1,4,1,0,8,7,8,10,13,7,14,8,2,9,0,8
1985,D,6,11,8,8,7,6,9,6,6,15,0,6,7,7,3,12
1986,S,0,13,4,4,6,7,9,8,8,5,6,8,15,9,8,0
1987,T,1,4,2,0,1,7,3,1,12,7,2,10,0,7,4,8
1988,S,6,8,13,10,6,8,15,7,5,9,0,11,5,9,7,12
1989,Q,0,3,15,2,6,9,15,3,2,1,8,8,9,9,3,3
1990,M,2,13,15,14,3,7,7,12,13,15,1,8,7,6,0,8
1991,N,1,0,1,9,0,7,9,8,7,7,6,14,15,9,15,4
1992,H,3,5,14,8,2,7,10,8,0,4,5,12,9,7,4,8
1993,B,1,4,10,1,8,8,15,12,5,6,11,7,1,9,5,10
1994,A,2,14,15,4,2,6,5,2,4,7,2,6,2,6,3,9
1995,O,2,2,4,5,3,9,6,7,0,1,8,3,3,9,3,8
1996,I,12,6,3,8,2,9,6,3,4,7,14,5,3,8,5,7
1997,E,2,8,4,6,2,1,2,4,4,11,12,8,13,15,1,8
1998,V,12,0,2,9,0,6,9,3,15,7,12,8,13,15,0,8
1999,A,4,7,15,10,2,3,0,3,2,8,3,11,13,4,4,4
2000,K,0,5,4,4,2,12,9,14,12,6,14,3,6,8,4,3
2001,V,0,5,4,3,1,10,1,4,5,13,2,7,2,0,1,0
2002,C,7,9,7,6,4,10,10,9,10,8,3,9,2,10,3,6
2003,L,2,6,15,8,3,6,15,7,6,4,14,8,2,8,15,10
2004,H,15,1,10,1,6,15,8,6,2,7,14,8,3,9,3,8
2005,G,5,6,6,4,2,4,9,8,7,11,11,7,9,5,4,7
2006,K,0,1,4,0,3,6,9,8,0,7,14,6,5,9,2,8
2007,Z,2,9,6,12,4,15,9,7,7,10,11,4,3,7,5,9
2008,S,0,3,14,8,2,8,9,12,15,9,0,9,13,5,15,8
2009,X,0,5,15,0,2,8,9,3,9,4,6,7,9,7,6,3
2010,K,4,11,15,8,4,6,7,1,1,6,6,8,6,5,8,8
2011,N,12,0,12,0,8,6,7,10,9,7,14,8,4,8,0,0
2012,T,0,3,15,6,15,7,10,3,5,4,14,10,6,11,6,5
2013,I,2,11,5,12,12,4,2,3,2,11,3,12,2,10,3,5
2014,N,5,9,15,5,2,5,8,3,2,4,4,9,5,7,2,8
2015,P,1,11,6,12,8,6,7,4,4,15,6,8,0,9,0,8
2016,Y,5,15,5,10,3,5,7,1,8,0,1,5,1,11,3,9
2017,W,2,0,14,3,6,7,10,2,11,8,7,6,1,9,5,6
2018,K,5,11,13,8,3,6,9,8,5,15,5,12,9,7,3,8
2019,N,4,7,5,14,12,6,7,8,5,7,11,7,3,7,3,0
2020,X,4,9,14,7,6,10,10,11,4,0,14,10,13,10,4,0
2021,K,12,15,11,5,4,6,10,3,7,9,1,10,6,15,15,6
2022,A,12,0,2,9,8,7,3,6,9,7,2,8,2,7,8,8
2023,K,5,9,2,6,6,10,7,10,15,15,6,12,9,9,3,11
2024,G,7,11,8,8,5,11,6,7,10,10,7,11,13,10,2,3
2025,O,2,1,7,4,12,11,7,2,7,10,7,3,3,9,3,0
2026,A,3,9,6,6,4,11,3,2,15,0,13,9,9,7,3,9
2027,F,15,1,0,2,1,6,12,2,12,8,2,8,1,15,1,7
2028,S,4,3,15,8,2,8,15,9,7,4,11,9,3,8,15,8
2029,A,3,4,15,10,1,6,12,2,3,8,15,8,11,10,0,8
2030,N,3,7,15,5,3,6,7,6,5,15,6,7,5,9,4,6
2031,T,15,14,10,8,1,0,14,8,2,0,0,6,15,9,0,0
2032,U,7,10,5,6,3,11,10,12,8,10,6,3,1,8,11,0
2033,M,12,13,2,5,1,12,3,10,4,13,5,13,11,1,0,8
2034,Z,15,8,10,2,1,7,9,14,1,9,14,8,0,8,6,0
2035,G,12,0,12,0,8,8,7,8,4,4,5,7,11,9,15,10
2036,U,4,9,6,7,3,8,8,8,5,5,0,7,3,9,15,8
2037,N,3,5,14,8,6,6,8,9,10,0,12,13,11,9,4,10
2038,G,8,12,6,6,5,15,10,4,3,9,11,6,5,9,14,8
2039,W,1,10,2,8,6,2,11,2,15,10,1,6,6,0,2,6
2040,J,4,3,6,10,4,6,6,3,5,9,14,7,5,6,4,6
2041,T,4,11,2,12,0,7,10,14,0,6,6,10,6,0,6,7
2042,H,4,9,13,8,3,6,10,8,2,6,11,8,3,1,7,9
2043,I,15,4,14,0,2,7,9,2,7,12,11,5,11,9,2,0
2044,A,6,7,5,10,3,10,7,3,15,10,1,6,9,5,3,4
2045,Y,3,5,15,8,2,7,11,2,12,15,11,8,1,11,2,0
2046,Q,2,8,3,0,6,11,9,5,6,15,6,8,9,9,3,0
2047,J,0,14,4,4,2,7,8,3,10,4,14,8,13,9,7,8
2048,R,4,11,7,12,13,6,9,14,5,4,14,7,7,10,11,6
2049,X,0,14,15,8,3,5,1,12,4,10,7,2,1,10,3,6
2050,G,0,13,3,5,1,7,13,13,0,7,10,8,3,9,0,0
2051,N,2,0,10,1,1,11,9,12,10,15,6,14,0,8,15,3
2052,R,1,4,10,1,1,11,7,9,4,15,5,8,2,7,4,2
2053,T,3,15,13,5,2,11,11,14,10,13,6,12,13,9,5,4
2054,Y,6,8,8,13,7,8,8,3,2,7,8,7,5,10,14,0
2055,O,4,7,4,14,2,6,7,8,2,9,0,10,9,8,3,12
2056,J,6,4,12,7,8,12,4,12,4,8,4,11,15,7,0,0
2057,R,3,4,5,3,3,14,7,14,5,11,3,6,2,7,3,9
2058,W,12,3,0,2,1,15,9,6,11,11,14,8,1,9,2,12
2059,X,3,11,14,12,4,7,7,4,5,7,14,8,9,9,4,0
2060,U,15,13,3,2,1,12,10,5,6,10,9,9,9,5,4,8
2061,N,4,11,2,8,4,12,8,7,12,10,8,13,2,11,4,4
2062,V,5,11,7,12,8,15,5,5,3,9,7,9,9,9,7,2
2063,N,4,7,15,14,6,11,7,12,8,4,14,12,1,7,4,8
2064,M,3,10,11,6,15,5,6,4,5,11,3,11,2,11,4,12
2065,P,12,8,1,9,1,6,9,2,12,7,14,8,0,8,2,8
2066,G,1,4,10,9,8,8,6,11,4,15,15,8,3,10,0,8
2067,L,4,11,7,12,11,8,7,14,0,4,7,9,7,10,7,8
2068,M,1,13,1,3,8,0,6,2,5,11,8,9,0,7,1,12
2069,I,4,8,7,6,2,4,1,3,6,14,8,4,11,10,8,7
2070,G,15,0,0,3,2,11,7,8,0,9,7,3,2,9,15,3
2071,G,2,9,2,12,7,15,15,8,2,4,14,10,0,8,5,10
2072,R,2,8,0,1,1,7,3,2,0,15,13,8,2,6,2,8
2073,S,2,0,10,9,1,8,9,6,4,6,6,7,2,9,3,0
2074,B,2,15,2,10,6,15,9,12,0,0,7,12,3,8,6,8
2075,X,1,0,12,0,0,12,10,9,1,0,6,2,11,5,4,0
2076,C,3,15,14,10,2,12,8,6,6,9,12,13,1,9,3,10
2077,E,15,0,4,0,6,11,10,6,8,11,0,9,2,8,4,0
2078,M,10,13,9,7,3,10,12,3,15,10,2,7,7,3,2,8
2079,T,2,14,2,8,1,13,12,8,6,0,6,6,15,8,0,8
2080,Z,2,11,2,12,7,8,7,8,12,7,6,6,6,9,3,12
2081,B,15,14,0,4,3,6,9,7,5,15,14,7,2,8,6,9
2082,U,2,3,2,6,4,5,7,14,12,13,9,9,3,9,15,6
2083,Q,6,15,2,12,12,6,5,8,8,9,11,8,9,7,9,9
2084,M,7,14,5,5,11,7,8,5,4,6,5,8,13,7,2,0
2085,G,4,6,6,6,3,7,9,5,4,7,7,8,7,15,7,0
2086,G,3,14,5,8,4,15,10,7,5,6,0,9,9,9,15,8
2087,J,0,2,4,4,1,6,9,3,5,7,14,8,3,8,4,0
2088,K,8,10,4,5,14,7,7,8,4,15,14,7,7,5,7,7
2089,L,5,6,15,4,4,3,10,2,3,1,1,8,6,0,4,8
2090,P,6,8,12,3,1,7,9,1,2,15,6,8,15,9,4,0
2091,F,5,1,5,7,2,7,8,8,3,8,1,4,0,8,3,6
2092,U,4,9,15,8,5,5,9,5,9,7,6,13,15,8,7,0
2093,A,4,10,2,7,1,15,10,2,2,4,13,8,1,0,0,8
2094,B,4,15,2,6,4,10,15,3,6,1,8,7,9,9,2,11
2095,Z,4,8,15,6,12,11,9,7,12,4,5,10,3,9,4,0
2096,O,15,8,10,2,1,15,7,9,5,7,6,8,2,9,3,8
2097,H,0,3,15,2,6,6,10,14,0,1,7,8,9,9,3,12
2098,Q,2,5,5,14,2,15,5,7,8,4,4,8,3,9,4,0
2099,Y,2,15,4,10,6,3,1,4,0,8,15,6,1,11,2,8
2100,B,3,15,14,6,4,8,7,7,0,7,6,6,3,8,7,4
2101,O,2,3,5,7,3,6,9,9,5,1,8,6,9,8,3,8
2102,X,0,0,15,3,3,6,11,6,3,11,8,3,11,15,3,8
2103,E,1,4,1,0,0,5,10,5,7,15,14,12,0,9,7,10
2104,O,0,7,14,5,6,8,10,7,2,6,0,7,3,8,4,8
2105,V,3,8,15,6,1,14,10,4,4,4,14,8,3,5,0,8
2106,Q,1,9,6,11,8,8,13,9,4,0,11,8,5,8,2,12
2107,O,4,8,5,10,7,8,9,14,4,6,6,8,6,9,6,7
2108,T,1,10,6,7,12,6,1,4,7,11,1,4,2,13,15,9
2109,C,5,3,6,7,3,4,8,12,11,12,1,4,11,9,3,12
2110,U,2,5,15,3,6,11,10,12,12,15,10,10,3,5,1,0
2111,K,12,4,10,9,8,7,7,11,9,7,14,8,5,8,0,0
2112,C,3,2,4,3,2,6,10,7,12,9,12,4,2,15,3,9
2113,O,7,10,5,8,4,10,10,14,10,11,2,11,5,6,2,5
2114,H,6,11,8,8,0,6,15,7,4,4,4,8,5,6,8,11
2115,X,1,9,5,5,2,10,12,6,1,12,14,10,9,15,4,0
2116,X,12,4,2,0,8,12,11,12,13,9,14,2,1,9,3,0
2117,G,0,13,14,3,1,5,8,8,7,11,3,8,9,9,2,6
2118,C,4,3,15,7,4,4,8,5,6,11,9,13,2,5,3,12
2119,U,5,0,6,0,2,10,8,5,10,1,1,7,9,9,2,8
2120,E,2,13,2,9,1,7,7,8,7,7,14,8,2,8,5,4
2121,E,8,15,9,12,4,6,7,4,4,9,12,5,4,10,3,0
2122,M,15,6,4,4,2,0,13,6,4,7,5,5,9,9,15,8
2123,Y,5,3,5,6,3,3,11,2,7,13,11,12,11,0,2,7
2124,B,4,6,5,4,12,15,9,14,5,10,11,2,3,8,2,8
2125,F,2,3,15,6,6,7,1,8,5,12,10,8,0,8,4,8
2126,T,8,12,8,6,12,15,3,4,0,8,12,11,9,9,6,9
2127,S,2,3,2,6,2,9,9,3,10,8,4,6,13,9,5,3
2128,C,2,6,0,4,3,7,8,7,5,7,1,8,13,9,3,12
2129,U,6,7,13,5,2,4,11,12,12,12,11,8,3,9,2,7
2130,H,3,7,14,5,6,5,10,8,4,15,5,8,13,9,7,11
2131,F,3,6,14,8,2,7,8,9,2,7,7,8,9,10,2,9
2132,W,12,3,10,1,1,7,9,5,8,6,14,8,11,8,6,0
2133,O,5,14,2,9,3,15,9,10,8,7,14,9,9,8,4,0
2134,G,7,11,9,9,7,15,7,4,3,4,11,7,8,7,14,14
2135,O,1,3,9,12,11,11,7,2,5,15,8,9,0,11,5,4
2136,Y,8,10,6,15,5,4,9,3,13,0,3,5,5,15,7,5
2137,G,1,3,5,4,3,8,3,3,3,7,3,5,5,7,15,3
2138,H,4,1,7,8,12,6,8,3,6,1,6,8,9,8,3,0
2139,J,0,9,14,7,1,8,2,10,4,14,5,5,11,6,0,8
2140,F,0,1,4,4,6,11,11,2,10,13,1,5,1,5,3,9
2141,L,4,3,13,6,3,8,10,3,2,15,8,8,7,9,0,8
2142,B,2,4,14,3,2,8,9,2,0,1,11,6,2,9,15,9
