,letter,x-box,y-box,width,height,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
2190,T,2,10,4,7,1,7,14,0,6,7,11,8,0,8,0,6
2191,S,3,7,4,5,3,8,8,7,6,7,6,8,2,8,9,6
2192,G,3,6,4,4,2,8,6,7,7,6,6,9,1,7,6,0
2193,O,4,11,5,8,3,7,7,9,7,7,6,8,3,8,4,6
2194,X,5,9,8,6,4,10,6,2,8,10,2,7,3,8,3,9
2195,G,5,9,7,7,7,7,9,6,3,5,5,10,4,8,7,6
2196,U,6,9,6,7,4,5,7,7,8,8,6,9,3,9,3,14
2197,F,4,9,5,6,2,1,11,5,7,12,11,9,0,8,2,11
2198,Q,5,8,6,10,6,9,5,7,4,9,5,11,4,8,6,10
2199,M,1,0,2,0,1,7,6,9,0,7,8,8,6,6,0,6
2200,B,7,13,7,7,6,10,6,4,5,9,5,8,6,8,8,12
2201,C,5,8,6,6,2,3,10,5,8,12,11,10,1,8,2,6
2202,K,7,9,10,8,10,9,7,3,4,9,2,8,8,4,8,12
2203,R,1,1,2,1,1,6,9,8,4,7,5,8,2,7,4,0
2204,A,6,11,8,9,8,7,7,8,4,8,5,8,4,8,10,1
2205,Q,6,7,6,9,7,8,5,7,4,8,6,7,6,8,6,12
2206,K,4,10,5,7,2,3,8,8,2,7,5,11,3,8,3,15
2207,I,1,6,1,4,1,7,7,0,7,7,6,9,0,8,3,6
2208,V,5,6,5,4,3,4,12,1,2,8,10,7,3,11,1,7
2209,F,2,1,3,2,1,5,11,3,5,11,9,5,1,10,3,11
2210,O,4,8,5,6,4,7,8,8,5,10,7,8,3,8,3,8
2211,A,2,7,4,5,3,12,3,2,2,9,2,9,3,7,3,9
2212,N,6,10,6,8,3,7,7,15,2,4,6,8,6,8,0,6
2213,C,2,1,2,2,1,6,8,7,7,9,7,12,1,10,4,15
2214,W,1,0,1,0,0,7,8,3,0,7,8,8,3,9,0,8
2215,M,5,7,6,5,7,8,8,6,5,7,6,8,7,9,7,11
2216,Q,5,9,6,11,7,7,9,4,3,8,10,10,4,10,8,6
2217,C,3,8,4,6,3,5,7,6,7,7,5,11,1,8,4,15
2218,A,7,9,10,8,8,6,8,2,4,7,7,9,8,6,4,6
2219,Y,3,5,5,8,1,6,10,2,2,7,13,8,2,11,0,8
2220,I,1,11,0,8,1,7,7,5,3,7,6,8,0,8,0,6
2221,B,5,9,7,8,9,7,7,5,4,7,6,8,6,9,8,10
2222,G,4,7,4,5,2,6,7,6,6,10,8,9,2,9,4,12
2223,L,4,9,4,5,2,9,3,4,5,12,4,13,2,6,5,12
2224,I,2,8,3,6,2,8,7,0,7,13,6,8,0,8,1,6
2225,Y,8,10,7,5,4,8,6,4,6,9,6,5,4,10,4,11
2226,K,3,6,5,4,5,8,6,4,4,7,6,8,6,7,6,6
2227,X,5,11,9,9,7,6,8,2,6,7,6,9,6,5,8,7
2228,V,8,10,7,8,5,3,12,2,3,9,11,8,7,11,2,11
2229,S,8,11,9,8,6,7,8,3,6,10,5,7,4,6,6,6
2230,K,3,7,5,5,5,5,6,3,4,6,5,9,5,7,8,10
2231,A,3,8,5,5,2,7,5,3,1,7,1,8,2,7,2,10
2232,S,9,13,8,7,4,9,4,4,3,13,8,10,4,9,3,9
2233,D,2,4,4,3,2,8,7,5,6,9,5,5,2,8,3,7
2234,Q,6,9,8,7,6,8,4,9,5,7,4,8,3,8,4,6
2235,N,10,13,9,7,4,4,9,4,7,3,3,11,5,8,2,10
2236,Z,5,7,7,9,6,10,5,4,4,8,2,6,2,7,7,8
2237,A,4,9,7,7,4,8,2,2,3,6,1,7,2,7,3,7
2238,B,4,6,5,4,4,8,7,5,6,9,6,6,2,8,6,12
2239,U,5,8,5,6,2,7,4,14,5,7,14,8,3,9,0,6
2240,S,3,5,6,3,2,6,8,2,7,10,7,8,1,9,5,11
2241,P,3,1,4,2,2,5,10,4,4,10,8,4,1,9,4,7
2242,C,3,2,4,4,2,6,8,7,7,8,7,13,1,9,4,15
2243,Q,1,0,2,1,1,8,7,6,4,6,6,9,2,8,3,6
2244,Q,5,6,7,9,8,8,11,4,3,5,8,11,5,13,7,0
2245,E,3,8,5,6,4,4,8,5,8,11,10,9,2,9,4,5
2246,D,2,4,4,3,2,9,6,4,6,10,4,5,2,8,3,6
2247,G,4,2,5,4,3,7,6,6,6,6,6,9,2,8,4,6
2248,V,2,1,4,2,1,6,13,3,2,8,11,8,2,10,1,6
2249,A,4,10,7,7,2,7,5,3,1,7,1,8,3,7,2,8
2250,A,2,8,4,6,2,12,3,3,2,10,1,9,2,6,2,6
2251,R,3,2,4,4,3,7,7,5,5,6,5,7,3,6,6,12
2252,S,3,5,4,4,2,8,7,3,7,10,6,8,1,9,5,6
2253,Q,5,9,5,4,3,8,5,4,8,10,4,9,3,7,8,15
2254,Z,6,9,9,7,6,8,6,2,9,11,5,9,3,5,7,6
2255,C,7,10,8,8,5,3,7,5,7,11,10,14,2,9,3,10
2256,F,6,12,5,6,3,4,12,3,5,12,7,4,2,7,5,8
2257,B,4,10,5,8,7,7,8,9,6,7,6,7,2,7,8,10
2258,R,3,7,3,5,3,5,9,7,3,7,5,8,2,7,4,0
2259,W,8,10,9,8,6,1,10,3,3,11,11,9,7,10,1,10
2260,K,6,10,8,7,6,6,6,1,7,10,6,10,4,8,4,6
2261,P,2,4,4,3,2,8,8,3,5,12,4,4,1,10,2,6
2262,O,3,6,4,4,3,7,8,7,4,9,7,8,3,8,2,8
2263,J,5,8,4,6,3,8,7,2,4,11,6,8,2,10,6,0
2264,A,6,9,5,4,2,11,3,3,1,9,4,11,4,5,4,12
2265,P,3,7,5,5,3,9,8,2,5,12,4,5,1,10,2,12
2266,N,10,13,12,8,5,4,9,3,4,13,10,9,6,8,0,10
2267,M,3,2,5,3,3,9,6,6,4,6,7,6,7,5,2,11
2268,P,3,7,5,11,8,8,9,5,0,8,6,6,5,11,6,9
2269,Z,3,7,5,5,3,6,8,2,9,11,7,7,1,9,6,10
2270,S,4,6,5,4,3,9,8,3,7,10,4,7,2,7,4,12
2271,X,1,0,1,0,0,8,7,3,4,7,6,8,2,8,4,8
2272,P,4,8,4,5,2,5,10,9,5,9,6,5,2,10,4,6
2273,C,6,11,6,8,4,5,8,7,8,12,9,12,2,10,4,11
2274,P,5,8,7,6,5,9,8,2,6,13,5,5,2,9,3,12
2275,D,3,7,3,5,2,5,6,10,7,5,4,5,3,8,3,6
2276,Z,2,4,5,3,2,7,8,2,9,12,7,7,1,8,5,11
2277,Y,7,6,6,9,4,6,8,4,2,7,10,5,4,10,5,11
2278,L,1,3,3,1,1,6,4,1,7,7,2,9,0,7,2,6
2279,K,4,5,5,4,3,5,7,4,8,7,6,10,6,8,5,12
2280,T,6,9,6,6,4,7,11,3,9,12,9,4,2,12,3,14
2281,R,2,1,2,1,1,6,10,7,2,7,5,8,2,7,4,15
2282,T,4,11,5,8,2,5,15,1,6,9,11,7,0,8,0,8
2283,A,8,14,8,8,6,9,4,5,4,10,6,12,9,2,7,11
2284,H,5,10,5,7,3,7,5,15,1,7,8,8,3,8,0,6
2285,Z,5,7,6,5,4,8,5,2,9,11,4,10,2,8,6,10
2286,G,4,4,6,6,2,8,5,8,9,6,5,10,2,8,5,10
2287,U,3,1,4,1,1,7,9,5,6,7,10,9,3,10,1,6
2288,B,4,8,6,6,4,11,6,3,7,11,3,7,2,8,5,0
2289,L,7,13,6,7,3,7,4,3,6,11,4,13,2,7,6,8
2290,V,7,9,9,8,10,7,6,5,4,7,6,7,7,10,8,0
2291,B,2,5,4,3,3,8,7,3,6,9,5,7,2,8,5,15
2292,Q,1,1,2,2,2,8,7,5,2,5,6,9,2,9,4,15
2293,G,6,11,7,8,5,6,7,7,7,10,8,10,2,8,5,12
2294,D,4,8,6,6,5,7,8,8,6,9,7,4,4,9,3,10
2295,K,7,10,7,5,3,7,6,3,6,9,8,9,6,11,3,10
2296,Y,4,5,5,7,7,9,6,6,3,7,7,8,7,8,6,14
2297,W,4,8,6,6,3,6,8,4,1,7,8,8,8,9,0,6
2298,Y,4,4,5,6,5,9,9,5,3,7,7,7,5,10,6,14
2299,H,4,4,4,5,2,7,6,15,1,7,8,8,3,8,0,6
2300,S,7,10,5,5,2,9,2,3,4,9,2,9,3,6,5,10
2301,Q,8,15,8,8,5,11,4,5,7,12,3,10,3,7,8,9
2302,D,6,5,6,8,3,5,7,10,10,7,6,5,3,8,4,6
2303,G,3,8,5,6,4,6,6,6,6,7,5,11,2,10,4,12
2304,F,4,11,4,8,3,1,11,4,5,11,11,9,0,8,2,11
2305,U,2,3,3,2,1,5,8,5,6,10,9,8,3,9,2,11
2306,S,2,5,2,4,2,8,8,7,5,8,5,7,2,8,8,6
2307,A,3,9,5,7,3,11,3,2,2,9,2,9,3,5,3,6
2308,C,2,2,3,3,2,6,8,7,8,8,7,13,1,9,4,15
2309,I,3,9,5,7,3,7,7,0,7,13,6,8,0,8,1,6
2310,I,1,1,1,2,1,7,7,1,6,7,6,8,0,8,2,6
2311,H,3,3,5,2,2,7,8,3,6,10,7,7,3,8,3,6
2312,Y,3,5,5,8,6,7,10,3,3,7,8,9,4,10,9,8
2313,W,4,8,7,6,9,9,8,5,2,7,7,7,12,10,4,11
2314,P,3,7,5,11,9,9,8,4,1,8,6,7,7,9,5,6
2315,F,6,11,6,8,2,1,12,5,6,12,11,8,0,8,2,8
2316,J,0,0,1,1,0,12,4,6,3,12,5,11,0,7,0,8
2317,U,2,4,3,3,2,5,8,5,6,10,9,9,3,9,2,11
2318,H,8,11,12,9,10,6,7,3,7,10,8,9,5,8,5,10
2319,R,3,5,4,4,3,7,7,4,5,6,5,6,3,7,4,6
2320,C,3,8,4,6,3,5,7,6,8,5,6,12,1,7,4,15
2321,R,4,9,6,7,6,6,7,5,6,7,6,6,3,7,5,12
2322,B,4,8,6,6,8,8,8,4,3,6,7,7,6,11,8,12
2323,M,6,9,10,7,11,10,5,3,2,9,4,8,11,6,4,10
2324,O,4,8,5,6,4,7,7,7,6,7,5,8,2,8,3,8
2325,C,6,11,7,8,5,5,8,7,6,8,8,15,4,9,6,11
2326,E,3,4,5,3,2,6,8,2,8,11,8,9,2,8,4,10
2327,Z,1,4,2,3,1,8,7,5,8,6,6,8,1,8,7,10
2328,M,6,11,8,8,8,8,6,5,5,6,7,8,8,6,2,10
2329,E,3,7,3,5,2,3,7,6,11,7,7,15,0,8,7,10
2330,U,4,10,5,8,4,8,6,12,4,7,13,7,3,8,0,12
2331,R,3,8,3,6,4,5,9,7,3,7,5,8,2,7,5,0
2332,D,4,11,4,8,3,5,7,11,8,7,6,5,3,8,4,6
2333,F,5,7,6,5,6,7,8,6,4,8,6,8,3,10,8,11
2334,C,7,11,8,8,5,5,7,5,7,12,9,13,4,11,5,8
2335,L,5,10,6,8,4,7,4,2,8,7,1,8,1,6,3,10
2336,F,5,11,6,8,7,6,9,6,4,8,6,8,3,10,8,0
2337,S,2,4,4,3,2,9,6,3,7,10,4,8,1,9,5,12
2338,C,6,9,8,8,8,5,7,3,5,7,6,11,4,11,8,6
2339,U,4,6,4,4,3,7,5,12,4,7,12,8,3,9,0,6
2340,P,6,13,6,7,4,8,9,4,3,12,4,4,4,11,5,6
2341,H,3,6,4,4,2,7,7,14,0,7,6,8,3,8,0,6
2342,H,3,5,6,3,3,7,7,3,6,10,6,8,3,8,3,10
2343,H,4,5,5,4,4,8,7,6,6,7,6,8,3,8,3,7
2344,V,4,7,4,5,2,2,11,3,3,11,11,8,2,11,0,6
2345,J,4,11,5,8,4,8,5,3,7,12,4,10,1,6,2,11
2346,Z,2,1,3,3,2,7,7,5,9,6,6,8,1,8,7,6
2347,M,4,3,5,5,3,7,7,12,1,7,9,8,8,6,0,6
2348,I,1,1,1,2,1,7,7,1,7,7,6,8,0,8,2,6
2349,S,7,11,7,6,3,9,5,4,4,13,6,8,2,9,3,6
2350,J,1,4,2,3,1,10,7,1,7,11,4,7,0,7,1,10
2351,W,10,15,10,8,5,4,9,2,2,8,10,8,9,12,1,11
2352,N,6,9,9,7,5,9,8,2,5,10,2,4,7,10,2,10
2353,I,1,1,1,3,1,7,7,1,6,7,6,8,0,8,2,6
2354,M,5,6,7,4,6,7,6,5,5,8,6,11,10,5,2,12
2355,E,3,8,4,6,3,7,8,6,10,6,4,9,3,8,6,6
2356,G,4,7,5,5,3,7,7,6,7,10,7,11,2,9,4,12
2357,P,2,3,3,1,1,5,9,4,4,9,8,5,1,9,3,7
2358,R,5,11,7,8,6,10,7,3,5,10,3,7,3,7,4,15
2359,Z,2,3,3,2,2,7,7,5,9,6,6,8,1,8,7,6
2360,O,2,4,3,3,2,7,7,6,4,9,6,8,2,8,2,6
2361,W,4,8,6,6,6,5,11,2,2,7,8,8,7,11,1,8
2362,A,2,4,3,3,1,11,3,3,2,11,2,9,2,6,2,12
2363,J,0,0,1,0,0,12,4,5,3,12,5,11,0,7,0,6
2364,T,3,5,4,4,3,9,12,4,5,5,11,9,2,12,1,6
2365,X,2,1,3,3,2,7,7,3,8,6,6,8,2,8,6,6
2366,J,2,7,3,5,1,14,2,6,5,14,2,11,0,7,0,6
2367,D,2,2,3,3,2,7,7,6,6,7,6,5,2,8,3,10
2368,J,2,9,3,6,2,10,6,1,7,11,3,6,0,7,1,10
2369,X,3,8,5,6,3,8,7,4,8,6,6,8,3,8,6,6
2370,J,1,7,2,5,2,10,6,1,5,11,4,8,0,6,1,10
2371,W,4,4,6,3,3,8,11,3,2,6,9,8,8,12,1,10
2372,A,3,9,5,7,3,11,4,2,2,8,2,9,3,5,3,6
2373,R,3,5,5,4,3,9,7,3,5,10,4,6,3,7,4,15
2374,V,6,11,6,8,4,3,11,1,2,9,10,8,4,11,1,10
2375,T,8,11,7,6,3,7,9,4,8,13,6,8,2,7,4,11
2376,V,5,8,5,6,2,3,11,3,4,10,11,7,2,10,1,8
2377,B,1,0,1,0,1,7,7,6,4,6,6,7,1,8,5,12
2378,G,2,1,3,2,2,7,7,5,5,7,6,10,3,7,4,12
2379,B,4,9,6,6,5,9,6,4,6,10,5,7,3,7,6,12
2380,N,5,9,5,7,3,7,7,15,2,4,6,8,6,8,0,6
2381,K,2,3,3,2,2,6,7,4,7,6,6,10,3,8,4,12
2382,U,3,6,4,4,1,7,4,13,5,7,13,8,3,9,0,6
2383,L,3,7,4,5,3,5,4,5,7,2,2,5,1,6,1,8
2384,O,2,4,3,3,2,8,7,6,3,9,6,8,2,8,2,6
2385,W,5,5,7,8,4,9,8,4,2,7,8,8,9,9,0,6
2386,H,4,11,6,8,7,7,7,5,6,7,6,9,6,8,3,6
2387,B,8,12,6,6,4,9,5,4,5,10,5,9,5,7,7,10
2388,V,5,8,5,6,3,3,12,3,3,10,11,8,2,10,1,6
2389,D,4,6,6,4,5,9,6,4,5,10,3,6,3,7,3,6
2390,Q,3,5,4,8,7,8,7,5,0,6,6,9,7,10,6,9
2391,G,7,12,6,7,3,10,4,4,4,10,3,6,4,7,5,12
2392,D,4,7,5,5,3,6,7,10,10,6,5,6,3,8,4,8
2393,G,6,10,8,8,6,6,6,6,6,5,6,11,2,9,4,8
2394,L,1,4,2,3,1,6,4,2,7,7,2,9,0,7,2,6
2395,D,6,9,6,5,3,8,6,5,5,10,4,6,4,7,6,15
2396,H,1,0,2,0,0,7,7,11,1,7,6,8,3,8,0,6
2397,V,3,3,5,4,1,8,8,4,2,6,14,8,3,10,0,6
2398,T,3,9,5,7,3,7,12,3,7,7,12,8,1,12,1,6
2399,W,4,8,7,6,4,7,10,2,3,7,9,8,8,11,1,6
2400,I,1,5,3,4,1,7,7,0,7,13,6,8,0,8,1,6
2401,M,3,6,4,4,4,9,6,6,4,6,7,5,7,5,2,11
2402,E,3,8,4,6,5,6,7,3,4,6,7,10,4,11,8,7
2403,U,5,5,6,7,2,7,4,14,6,7,15,8,3,9,0,6
2404,A,3,5,5,3,2,10,2,2,2,10,2,9,2,6,2,7
2405,M,11,15,11,8,6,9,11,6,4,4,6,9,10,12,2,10
2406,M,3,4,5,3,3,8,6,6,4,7,7,8,7,5,2,10
2407,A,3,9,5,7,3,10,2,2,2,8,1,8,2,7,3,8
2408,L,4,8,6,7,6,7,6,5,5,7,7,7,3,9,8,0
2409,R,4,8,5,6,4,7,9,6,5,7,6,8,3,7,6,12
2410,U,6,11,7,8,6,8,5,13,5,6,12,8,3,9,0,6
2411,E,0,0,1,0,0,5,7,5,6,7,6,12,0,8,5,0
2412,E,4,7,6,6,5,5,9,3,5,8,7,9,4,10,7,10
2413,P,7,15,7,8,5,8,9,4,4,12,5,4,4,11,6,6
2414,U,3,7,4,5,3,8,5,12,4,7,11,8,3,9,0,6
2415,N,5,10,7,8,4,3,9,4,4,10,11,10,5,7,1,6
2416,K,3,7,5,5,5,8,7,4,4,7,6,7,4,6,8,7
2417,X,5,5,6,8,2,7,7,5,4,7,6,8,3,8,4,8
2418,O,1,0,1,0,0,7,7,6,3,7,6,8,2,8,3,6
2419,D,6,5,6,8,3,5,7,10,9,7,6,5,3,8,4,6
2420,J,3,7,4,5,1,8,6,3,7,15,5,10,0,7,1,10
2421,E,5,10,7,8,4,5,9,3,9,11,9,9,2,9,5,8
2422,D,3,6,3,4,2,6,8,10,8,7,7,6,3,8,4,6
2423,Q,3,3,4,5,3,8,8,7,2,5,7,9,2,9,5,9
2424,D,9,15,8,8,6,8,6,3,7,10,5,6,6,7,9,11
2425,O,3,4,4,3,2,7,7,7,4,9,7,9,2,8,3,8
2426,Z,8,8,6,11,5,7,7,4,3,11,6,8,3,9,11,11
2427,R,5,6,6,8,4,5,12,8,3,7,3,9,3,7,7,0
2428,R,4,7,5,5,4,11,7,2,5,11,3,7,3,7,3,0
2429,E,5,10,5,8,3,3,8,6,12,7,5,15,0,8,7,10
2430,Y,7,10,7,7,3,2,11,5,6,13,13,7,2,11,2,11
2431,I,0,7,0,4,0,7,7,4,4,7,6,8,0,8,0,6
2432,W,4,7,6,5,3,4,8,5,1,7,9,8,8,10,0,6
2433,K,4,10,6,7,6,6,7,3,7,6,5,8,3,8,5,12
2434,F,2,6,3,4,3,6,10,3,5,10,9,5,2,10,3,11
2435,B,5,5,5,7,4,6,7,9,6,7,6,6,2,8,9,10
2436,D,3,7,4,5,3,6,7,8,6,7,6,4,3,8,3,10
2437,Q,5,8,6,9,6,8,7,7,4,9,8,9,4,9,7,12
2438,U,8,10,9,8,4,3,8,6,8,10,10,9,3,9,2,5
2439,N,7,10,10,7,4,6,8,3,5,10,8,8,6,7,1,10
2440,C,2,3,2,2,1,4,9,5,6,12,9,10,1,9,2,10
2441,A,5,9,9,7,6,5,5,2,4,3,2,7,6,7,7,1
2442,B,2,2,3,3,2,8,7,5,5,6,5,5,2,8,6,12
2443,C,9,14,6,8,3,7,8,7,7,11,6,7,2,9,6,6
2444,T,3,5,5,6,1,8,15,1,5,7,11,8,0,8,0,6
2445,Y,2,4,4,5,1,8,10,2,2,6,12,8,1,11,0,6
2446,Q,4,6,6,5,6,8,4,4,4,7,4,10,5,6,7,10
2447,G,6,11,5,6,3,11,4,3,4,10,2,7,4,7,4,12
2448,G,5,11,7,8,5,6,6,7,7,6,5,10,2,9,4,6
2449,A,3,8,6,5,2,6,5,3,0,6,1,8,2,7,2,10
2450,L,4,10,6,8,3,7,4,0,9,9,2,10,0,7,3,6
2451,L,3,6,4,5,4,8,6,5,5,7,7,9,3,8,7,15
2452,Y,9,12,8,7,5,6,6,5,4,9,9,6,5,11,4,11
2453,D,1,1,2,1,1,6,7,8,6,6,6,6,2,8,3,8
2454,D,5,10,8,8,5,9,8,5,8,10,5,4,4,7,5,12
2455,A,3,9,5,7,4,9,3,2,2,7,2,8,2,6,3,11
2456,P,7,15,7,8,5,6,11,3,5,13,6,3,3,9,5,8
2457,D,4,10,5,7,3,5,7,10,9,6,6,5,3,8,4,8
2458,O,4,8,5,6,4,8,6,8,4,7,4,8,3,8,3,6
2459,U,5,6,5,4,4,5,8,5,6,9,7,10,3,9,3,11
2460,S,4,7,5,5,3,5,9,3,6,10,7,6,3,7,4,8
2461,E,7,10,9,7,7,5,9,2,8,11,8,9,3,8,5,11
2462,U,5,8,6,6,5,8,6,8,5,7,6,9,3,8,4,11
2463,C,5,9,6,7,4,4,8,7,8,7,8,14,2,8,4,10
2464,P,5,11,6,8,3,5,9,11,6,8,6,5,2,10,4,8
2465,U,2,0,2,1,0,7,5,11,4,7,13,8,3,10,0,8
2466,B,3,6,4,4,4,9,6,3,5,10,4,7,2,8,4,15
2467,D,6,9,8,6,5,10,6,4,7,10,4,6,5,9,5,6
2468,Y,4,6,6,8,1,7,11,2,3,7,12,8,1,11,0,6
2469,A,3,7,5,5,3,8,2,2,2,7,1,8,2,7,3,7
2470,G,7,12,6,6,4,7,6,4,3,9,6,8,4,9,9,8
2471,O,6,11,7,8,6,7,8,8,7,7,6,6,4,7,5,15
2472,H,4,3,5,4,4,6,7,6,6,7,6,10,3,8,3,6
2473,Y,3,6,5,8,1,10,11,2,4,4,12,8,0,10,0,8
2474,K,3,2,4,4,3,5,7,4,7,7,6,11,3,8,5,12
2475,B,5,10,5,7,7,6,7,8,5,7,6,7,2,8,7,15
2476,M,2,3,4,1,2,5,7,4,3,10,10,10,4,7,1,11
2477,C,3,7,5,6,5,5,8,3,5,7,7,11,3,9,6,15
2478,Q,4,7,6,6,5,6,4,4,5,6,4,7,3,5,6,11
2479,S,6,9,8,8,9,8,8,4,5,7,7,7,5,10,10,15
2480,I,4,10,6,8,4,5,6,2,6,7,7,12,0,9,4,12
2481,R,7,11,9,8,6,9,8,4,7,9,3,7,3,6,5,0
2482,D,8,11,8,6,4,9,6,5,6,12,4,8,6,6,6,15
2483,X,5,9,8,6,4,5,8,2,8,11,11,9,3,9,4,11
2484,Q,3,5,4,5,3,8,7,7,4,6,6,9,2,8,4,9
2485,L,3,5,4,4,2,4,4,4,8,2,1,6,0,7,1,11
2486,R,3,7,5,5,5,8,7,7,5,8,6,7,3,8,5,9
2487,H,9,13,9,7,5,10,6,4,5,9,5,5,7,10,5,12
2488,K,4,5,5,7,2,4,7,9,2,7,5,11,4,8,2,11
2489,I,1,9,2,6,2,7,7,0,6,7,6,8,0,8,2,6
2490,A,2,6,5,4,3,5,5,2,2,4,2,7,2,6,3,4
2491,D,4,6,6,4,4,7,7,4,6,7,6,8,6,8,3,10
2492,G,3,7,4,5,2,8,7,8,7,6,6,9,2,7,5,0
2493,Y,3,9,5,6,1,8,10,3,2,6,13,8,2,11,0,8
2494,A,3,9,6,7,4,13,3,3,3,11,1,9,2,6,2,12
2495,U,7,10,6,5,3,6,6,4,5,4,8,7,5,8,2,11
2496,I,1,1,1,2,1,7,7,1,7,7,6,8,0,8,2,8
2497,Q,2,1,2,1,1,8,7,6,4,6,6,8,2,8,3,6
2498,J,1,3,2,2,0,9,6,3,6,14,6,10,0,7,0,6
2499,N,6,9,9,8,8,7,9,4,4,7,4,7,9,7,6,11
2500,A,2,3,3,2,1,10,2,2,1,8,2,9,1,6,1,6
2501,O,4,5,5,8,2,8,7,9,7,7,5,8,3,8,4,6
2502,K,4,7,6,5,3,6,6,2,7,10,7,10,3,8,4,6
2503,M,4,8,5,6,5,7,5,10,0,7,8,8,8,5,2,15
2504,L,5,11,5,8,3,0,1,5,6,0,0,7,0,8,0,6
2505,E,5,7,6,6,6,5,7,4,3,7,6,8,5,11,9,6
2506,G,4,7,5,5,5,9,5,5,2,7,6,10,5,10,3,12
2507,H,3,5,5,4,3,9,6,3,6,10,4,8,3,8,3,9
2508,S,4,9,5,6,6,9,7,5,3,8,6,8,4,8,10,12
2509,T,6,7,6,5,3,7,11,3,7,11,8,4,4,10,4,14
2510,B,3,6,4,4,3,6,6,8,6,6,6,7,2,8,9,15
2511,A,2,7,4,5,3,11,3,2,2,9,2,9,2,6,3,6
2512,W,5,8,7,6,3,5,8,5,1,7,8,8,8,9,0,8
2513,M,6,9,9,6,10,10,3,3,2,9,4,8,11,5,3,10
2514,T,5,10,6,7,5,8,11,3,7,6,11,8,2,12,1,6
2515,O,4,8,6,6,2,6,7,8,8,7,6,7,3,8,4,8
2516,N,6,9,5,4,2,9,11,5,4,4,6,10,5,11,3,10
2517,M,4,5,7,3,4,7,6,3,4,9,7,8,7,5,2,6
2518,U,7,9,7,7,5,3,8,5,7,10,9,9,3,9,2,11
2519,H,3,5,4,3,3,8,7,6,6,7,6,6,3,8,3,11
2520,N,6,10,9,7,5,6,10,5,4,8,7,9,7,7,2,6
2521,J,7,12,5,9,5,8,9,2,4,11,6,7,2,9,8,12
2522,I,1,4,2,3,1,7,7,0,7,13,6,8,0,8,1,6
2523,O,3,8,4,6,2,7,8,9,7,7,7,8,3,8,4,6
2524,B,3,8,5,6,5,9,7,4,5,10,5,7,2,8,5,12
2525,Q,4,6,6,9,9,9,7,6,1,7,6,9,10,9,5,10
2526,K,5,11,6,8,2,3,7,8,2,7,6,11,4,8,2,11
2527,Z,7,9,7,5,4,7,7,2,9,12,6,8,3,7,6,11
2528,R,2,3,3,2,2,8,8,3,4,9,5,7,2,7,3,12
2529,B,3,4,5,3,3,7,8,3,5,10,6,6,2,8,5,12
2530,V,7,9,7,7,4,3,12,2,3,9,11,8,4,12,1,10
2531,R,6,12,6,7,5,10,6,3,5,10,4,8,6,8,6,15
2532,Z,2,1,2,2,1,7,7,3,11,9,6,8,0,8,6,8
2533,F,4,9,6,6,3,6,11,3,6,13,7,4,1,10,2,10
2534,S,4,8,5,6,2,7,7,6,9,5,6,8,0,8,9,10
2535,T,2,7,3,4,1,10,14,1,6,4,11,9,0,8,0,8
2536,B,3,6,5,4,6,8,6,5,4,7,7,8,7,9,7,6
2537,P,5,6,7,4,3,9,8,4,6,12,4,5,2,9,4,9
2538,Y,7,10,7,7,3,4,10,2,8,11,11,6,1,10,3,4
2539,A,5,6,7,5,5,8,8,3,4,7,8,8,5,9,3,11
2540,V,5,6,5,4,2,3,12,5,4,11,11,7,3,10,1,8
2541,P,3,9,5,7,5,6,9,4,5,9,8,4,1,10,4,7
2542,C,7,11,5,6,2,7,7,7,7,12,6,9,2,9,5,12
2543,H,4,8,6,6,7,8,7,4,3,6,6,7,7,8,7,11
2544,A,3,4,5,3,2,10,2,2,2,8,2,9,4,5,2,12
2545,A,3,6,6,4,4,8,5,2,4,7,2,6,2,6,4,11
2546,L,5,10,5,5,3,8,5,3,5,12,7,11,2,9,6,9
2547,J,3,8,4,6,2,8,7,1,8,12,5,8,0,6,2,11
2548,R,8,12,6,6,4,11,5,5,5,11,2,8,6,6,6,15
2549,T,2,6,3,4,1,7,13,0,5,7,10,8,0,8,0,8
2550,M,5,10,6,8,4,7,7,12,2,8,9,8,8,6,0,6
2551,W,7,7,7,5,6,4,11,2,2,10,9,7,7,11,2,11
2552,Y,5,7,7,10,10,8,8,4,2,7,8,9,4,11,9,6
2553,O,3,10,5,8,4,8,8,8,6,6,6,11,3,8,4,10
2554,H,8,10,12,8,7,7,8,3,7,10,5,7,3,8,3,6
2555,R,4,9,5,7,5,7,7,5,6,6,5,7,3,7,5,8
2556,B,6,11,7,8,8,8,7,5,5,7,5,7,4,8,6,8
2557,N,6,8,9,6,5,4,10,3,4,10,10,8,5,8,1,6
2558,S,2,4,2,2,1,8,8,6,5,7,5,7,2,8,8,6
2559,J,3,10,5,8,5,8,7,2,5,11,5,9,5,6,3,14
2560,L,2,7,3,5,1,0,2,3,5,1,0,8,0,8,0,6
2561,B,9,14,7,8,5,6,8,5,7,10,6,8,6,6,7,12
2562,A,3,9,5,7,3,11,3,3,4,11,2,9,2,6,3,6
2563,D,3,7,5,5,4,7,7,7,4,6,5,6,3,8,3,10
2564,J,7,10,5,8,4,7,10,3,2,12,5,5,2,9,8,12
