,letter,x-box,y-box,width,height,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
3827,B,14,5,14,4,4,6,11,5,6,7,6,6,12,8,6,10
3828,L,3,10,3,8,1,0,14,5,6,0,0,7,0,8,8,8
3829,R,4,6,5,8,3,7,14,0,5,2,10,8,0,8,0,8
3830,S,10,12,5,6,2,10,2,1,5,9,7,8,2,8,4,11
3831,I,1,3,1,2,1,8,7,5,7,2,6,7,0,0,2,7
3832,R,4,6,6,4,3,10,8,3,7,11,1,6,3,7,11,10
3833,E,3,11,4,7,4,7,7,7,9,8,15,10,3,0,6,7
3834,O,7,13,5,7,4,6,6,6,3,10,12,9,5,9,5,8
3835,Y,7,11,7,8,5,4,9,1,8,9,10,6,2,12,4,3
3836,X,4,4,6,13,3,5,8,2,5,11,10,9,3,7,3,6
3837,O,9,8,6,0,0,7,11,8,4,7,5,8,3,8,3,8
3838,X,3,7,5,5,5,8,5,4,0,7,7,8,5,9,11,2
3839,H,3,15,4,5,9,7,8,14,0,7,6,8,3,8,8,8
3840,C,5,12,5,6,2,7,3,7,8,11,7,9,2,9,5,9
3841,P,7,10,6,5,12,5,11,5,2,12,5,4,4,9,4,8
3842,R,7,11,10,8,7,11,6,3,6,5,2,6,6,7,5,10
3843,A,2,1,3,1,0,7,4,2,0,2,9,8,2,7,1,8
3844,P,2,6,15,12,2,3,13,5,1,11,7,4,0,9,2,7
3845,R,3,3,3,6,2,6,10,9,4,7,4,8,3,7,5,10
3846,Y,3,1,4,2,1,4,10,2,7,10,3,5,2,12,3,7
3847,T,3,8,4,0,1,8,15,1,6,6,11,12,0,0,0,8
3848,Q,5,10,7,9,3,8,7,8,7,3,12,9,3,8,5,12
3849,V,14,2,5,3,2,7,12,2,14,7,13,12,12,10,1,8
3850,J,6,4,9,4,6,9,5,6,5,8,6,7,4,7,4,6
3851,N,5,9,7,7,4,8,7,0,5,10,5,6,6,8,1,7
3852,T,4,5,6,4,4,8,6,2,4,9,6,8,7,5,2,10
3853,V,7,9,7,7,3,3,15,5,5,12,12,7,3,15,1,8
3854,W,9,4,6,6,3,4,8,5,1,7,8,8,8,9,8,10
3855,E,1,0,1,1,0,11,7,5,7,7,6,12,0,8,6,10
3856,M,4,2,5,3,4,8,4,9,4,7,7,9,9,5,2,8
3857,S,14,12,7,4,9,8,7,7,5,8,5,7,2,0,6,8
3858,H,5,8,4,6,0,5,9,4,6,10,3,12,4,8,4,6
3859,J,4,9,6,7,3,7,7,0,13,15,6,11,1,6,7,7
3860,R,6,11,6,2,2,5,13,3,9,12,9,3,0,10,2,4
3861,J,3,6,4,4,2,9,4,5,4,14,7,13,11,6,0,7
3862,E,6,9,4,7,6,9,7,3,7,11,4,6,12,0,6,10
3863,J,2,8,3,6,1,11,10,2,9,12,2,8,0,7,1,8
3864,S,2,4,4,3,2,9,6,2,7,5,5,8,11,9,4,12
3865,K,3,11,4,0,3,4,7,12,3,7,6,12,3,8,11,11
3866,L,9,9,6,6,3,7,3,2,8,7,2,8,1,6,14,7
3867,N,9,4,4,6,2,7,7,14,15,4,6,8,3,0,8,8
3868,C,5,15,1,8,7,6,8,4,6,7,6,6,4,9,9,12
3869,N,6,10,4,8,6,7,12,5,5,7,6,6,7,7,3,7
3870,V,1,0,2,1,0,8,9,3,2,7,12,7,2,10,0,8
3871,U,14,2,4,4,2,8,8,6,7,5,9,7,4,8,1,8
3872,P,5,7,6,10,11,8,6,6,1,7,6,2,9,8,15,10
3873,H,14,7,4,5,3,6,8,7,5,10,15,8,3,8,3,8
3874,I,4,10,5,7,3,6,7,0,7,13,6,8,0,8,7,8
3875,J,3,7,5,5,2,9,5,5,5,15,6,11,0,6,1,7
3876,M,3,7,4,3,3,7,11,11,1,2,9,8,8,5,0,10
3877,P,8,11,7,4,3,14,11,6,2,10,4,5,4,9,4,8
3878,Q,0,10,6,9,6,8,8,7,4,4,10,9,3,8,5,12
3879,X,6,9,9,7,0,4,8,2,8,10,12,11,3,0,3,5
3880,Z,14,8,4,6,3,9,6,5,10,7,5,6,1,1,1,8
3881,M,1,0,2,0,1,7,6,9,0,7,8,8,6,6,0,8
3882,G,0,11,6,8,7,6,8,6,2,6,6,10,4,8,7,7
3883,T,4,12,5,7,2,5,15,1,6,10,11,7,0,0,0,10
3884,I,6,12,14,7,3,11,3,4,5,12,2,7,3,8,4,10
3885,I,4,10,5,4,4,6,8,0,7,13,7,8,0,8,1,7
3886,L,5,10,5,5,3,11,7,3,8,12,8,11,2,0,15,7
3887,J,2,6,14,4,3,9,7,0,3,14,5,0,4,0,6,5
3888,J,4,11,6,7,6,9,9,4,3,8,4,6,2,8,5,4
3889,P,14,1,14,5,2,4,11,9,2,10,6,4,1,15,4,8
3890,M,5,12,7,12,4,7,6,6,13,6,12,2,9,7,3,6
3891,I,3,11,4,4,3,9,7,0,8,13,5,8,0,8,7,8
3892,U,3,1,4,13,2,6,12,5,7,7,10,9,3,9,1,8
3893,B,2,3,4,2,2,8,3,3,5,10,5,0,4,1,5,8
3894,U,5,10,6,4,6,9,6,6,6,7,6,8,7,8,4,7
3895,F,3,8,3,5,1,3,13,4,4,6,11,6,0,8,2,6
3896,F,5,9,5,5,4,5,12,3,3,11,7,4,2,10,0,11
3897,U,0,10,7,4,4,7,3,1,5,10,9,11,0,7,3,9
3898,G,6,10,4,9,4,8,6,8,8,6,5,7,3,8,5,8
3899,X,2,9,2,1,0,7,11,6,2,7,6,7,3,8,3,8
3900,P,2,3,3,2,2,5,9,4,4,9,7,4,1,10,3,7
3901,Z,2,14,2,9,1,7,7,5,9,6,6,8,1,8,6,8
3902,B,7,10,9,8,6,11,5,3,7,11,3,7,5,7,7,12
3903,E,6,9,4,4,8,6,9,4,4,8,7,13,5,11,1,10
3904,E,3,2,3,3,3,7,7,1,7,7,5,9,2,8,5,15
3905,C,6,9,8,6,5,14,11,3,5,13,7,4,12,10,2,2
3906,V,3,6,5,4,1,7,8,4,2,7,13,7,4,10,0,8
3907,M,9,6,5,8,4,7,7,12,15,7,9,8,8,6,0,8
3908,C,4,4,7,8,8,9,6,1,5,9,6,6,6,5,5,6
3909,L,4,10,6,4,6,7,6,5,4,6,6,7,4,6,12,11
3910,X,1,1,2,1,1,7,7,3,8,6,6,8,2,8,5,8
3911,Y,0,3,5,6,2,0,9,1,7,10,10,6,1,11,11,3
3912,L,4,8,5,6,2,5,3,1,9,6,1,10,0,7,14,7
3913,R,5,3,5,6,3,5,15,2,8,6,10,5,11,10,2,4
3914,Y,9,13,4,7,4,6,7,5,4,12,9,5,4,10,4,5
3915,W,8,15,6,7,3,11,2,4,12,11,2,9,4,6,5,11
3916,G,3,3,4,6,2,8,5,8,9,8,4,12,1,9,5,15
3917,B,10,10,8,7,6,10,7,3,7,5,10,6,2,8,5,11
3918,I,4,5,5,4,4,8,7,6,6,7,6,8,4,8,4,7
3919,J,3,6,5,4,2,7,4,3,13,15,6,11,1,6,0,8
3920,V,4,5,1,8,2,7,3,4,14,7,14,8,3,8,0,10
3921,V,14,6,5,4,1,8,3,4,2,6,14,8,3,9,0,8
3922,Y,4,7,6,3,12,11,12,1,7,8,12,12,1,11,14,7
3923,Y,3,11,5,7,5,8,6,2,7,8,6,8,1,1,13,10
3924,Q,1,4,7,5,3,8,11,9,2,8,7,9,2,8,4,9
3925,F,7,11,6,0,3,7,8,0,6,6,5,6,12,8,6,6
3926,Y,14,7,5,4,7,7,10,3,2,7,13,8,2,5,0,8
3927,R,5,0,7,6,6,7,9,5,8,7,7,7,4,11,0,7
3928,E,4,9,5,7,14,14,7,5,8,2,6,10,3,8,6,9
3929,Q,3,5,4,0,4,8,7,12,3,8,6,9,2,9,3,8
3930,Z,3,5,6,12,3,8,11,2,10,12,6,9,1,8,6,8
3931,U,12,2,10,8,4,6,5,4,7,11,9,6,6,7,2,2
3932,X,2,3,4,1,2,7,7,4,9,7,6,7,2,8,6,7
3933,D,8,14,7,4,5,6,7,5,6,9,6,6,5,8,7,4
3934,I,0,10,4,6,9,9,7,3,6,13,4,5,2,9,4,10
3935,C,4,9,5,6,3,0,3,6,6,11,10,12,2,10,11,7
3936,N,6,9,5,3,2,0,8,4,13,4,4,11,5,9,2,7
3937,O,5,11,8,6,9,8,7,4,4,6,12,8,7,9,8,6
3938,D,4,12,5,12,9,0,8,1,8,12,9,12,3,8,2,4
3939,X,3,6,5,4,4,8,4,2,5,6,6,7,2,9,8,9
3940,U,7,11,2,7,7,10,7,8,6,6,6,2,6,1,9,15
3941,B,13,11,9,8,9,8,3,4,6,7,6,7,7,7,0,12
3942,F,3,10,4,8,3,1,12,0,4,6,11,8,0,0,14,6
3943,J,5,11,6,8,4,6,7,7,7,12,12,11,2,9,4,9
3944,L,4,5,6,5,0,9,5,2,4,14,4,8,4,6,6,11
3945,Z,3,9,5,7,3,5,7,3,5,15,8,11,1,11,1,2
3946,X,3,8,5,6,4,8,7,3,8,4,6,8,2,8,6,8
3947,R,6,0,1,0,0,14,8,12,3,7,5,7,2,7,4,11
3948,R,2,3,7,2,2,6,8,4,12,7,5,7,2,7,2,9
3949,O,14,3,5,0,5,8,8,7,4,14,5,7,4,7,15,5
3950,R,5,9,1,6,6,6,8,5,6,7,5,8,3,7,5,12
3951,J,6,3,15,2,7,8,6,3,4,14,6,10,1,1,0,7
3952,Z,4,7,4,5,3,7,7,9,11,3,6,8,1,8,1,8
3953,V,4,9,1,6,4,8,3,1,15,4,2,7,3,5,3,7
3954,V,1,14,3,2,7,10,13,2,2,5,10,9,2,11,8,8
3955,G,6,9,6,7,0,5,6,6,12,9,8,11,2,9,4,10
3956,K,7,12,7,7,4,11,6,4,6,11,2,0,5,0,4,10
3957,I,3,0,4,4,2,7,7,3,8,13,6,8,0,8,1,8
3958,N,6,9,8,2,9,7,7,3,5,8,6,2,6,9,7,5
3959,X,5,8,7,6,3,8,7,2,8,10,4,7,3,0,2,10
3960,N,4,4,14,6,2,6,7,2,2,7,6,8,6,8,0,8
3961,E,0,4,7,8,6,7,7,9,9,7,6,9,6,8,15,9
3962,J,3,7,5,5,2,8,5,5,5,8,7,12,1,6,1,6
3963,W,5,11,7,8,4,6,7,5,2,7,8,8,7,9,0,8
3964,Z,4,8,6,6,3,7,7,2,10,6,6,2,1,7,15,7
3965,D,7,12,7,6,4,1,2,4,5,12,7,9,2,7,2,11
3966,J,9,5,6,5,5,8,3,4,6,7,6,7,4,9,1,8
3967,D,5,3,7,6,0,10,5,2,7,11,3,2,4,7,3,12
3968,J,4,11,6,9,5,7,7,1,6,11,5,9,1,6,2,11
3969,Z,1,0,1,1,0,7,7,2,10,9,6,7,0,8,6,10
3970,W,6,10,8,4,4,4,8,1,2,7,9,8,9,9,0,8
3971,B,0,11,5,8,7,6,11,8,5,6,6,7,2,0,8,9
3972,S,9,12,4,4,12,8,8,7,5,7,6,7,12,9,9,8
3973,U,4,9,4,7,7,13,0,9,6,0,1,4,0,8,0,8
3974,C,0,11,6,8,3,4,7,12,11,7,7,12,1,7,4,8
3975,K,4,6,5,5,0,6,8,4,3,8,7,9,4,15,1,11
3976,J,5,8,3,11,12,10,4,2,4,9,5,6,4,9,5,10
3977,K,0,11,8,7,0,10,4,2,8,11,4,12,3,8,5,5
3978,M,7,11,9,8,11,7,3,6,4,7,6,8,8,10,9,11
3979,W,7,10,7,8,7,4,11,2,15,10,8,7,7,12,2,4
3980,W,6,8,8,7,10,7,11,1,5,3,5,8,10,8,1,15
3981,X,5,10,7,8,0,8,7,3,9,4,6,9,13,7,9,8
3982,W,4,4,5,3,3,4,11,3,15,9,9,7,6,12,1,6
3983,Z,2,7,15,5,1,15,3,0,5,12,1,7,0,0,8,8
3984,D,2,1,4,2,2,9,6,4,13,10,4,0,2,8,11,8
3985,R,3,7,4,5,4,8,8,7,15,7,4,6,4,6,8,8
3986,I,4,7,6,5,5,6,9,7,5,14,5,7,3,7,5,10
3987,K,2,1,3,3,2,7,11,5,7,7,6,9,2,8,5,10
3988,M,4,7,5,5,2,4,12,6,8,12,10,11,1,9,3,7
3989,T,2,1,3,1,1,7,15,2,13,7,11,8,11,10,1,7
3990,O,4,7,5,5,3,7,4,14,5,7,8,8,3,8,3,8
3991,M,2,1,7,2,7,7,4,10,1,7,9,8,6,6,0,8
3992,F,3,11,4,8,2,1,13,5,4,6,3,7,0,8,3,6
3993,L,3,9,5,7,3,5,5,2,3,6,1,10,0,11,3,7
3994,W,4,6,5,4,5,8,12,4,4,8,5,6,3,8,9,2
3995,Q,6,0,2,0,0,8,9,3,1,6,12,7,1,11,0,8
3996,R,4,5,5,7,3,5,9,9,4,7,4,8,4,7,6,5
3997,F,2,4,3,2,7,4,15,4,4,13,15,5,1,9,1,7
3998,Y,5,6,6,8,5,6,3,6,11,7,12,10,1,9,8,8
3999,Y,3,2,5,4,2,6,10,5,8,14,5,8,11,11,11,2
4000,J,5,11,7,7,4,6,7,3,6,8,7,11,11,11,14,6
4001,P,6,11,9,8,8,8,8,5,13,12,6,5,4,8,4,9
4002,T,2,1,7,2,1,8,12,3,13,7,13,8,2,11,7,8
4003,M,3,5,4,4,4,8,6,6,4,2,7,8,7,4,2,7
4004,Q,3,5,14,8,2,8,7,9,5,6,7,9,3,8,5,9
4005,H,1,0,15,8,0,7,7,6,4,7,6,8,12,8,3,10
4006,B,4,11,5,4,4,6,8,10,7,7,5,7,2,8,9,9
4007,D,2,4,4,3,2,9,4,4,13,10,4,0,2,8,3,8
4008,U,9,9,5,6,4,6,6,12,4,3,12,8,3,9,8,10
4009,Z,3,9,14,7,5,9,9,3,8,2,7,4,0,9,12,9
4010,C,4,15,4,5,3,5,8,5,6,11,9,13,2,9,11,7
4011,N,1,9,2,1,13,7,7,11,0,5,6,7,4,0,0,8
4012,F,6,6,8,8,8,6,10,6,5,9,6,9,4,10,8,10
4013,Z,0,10,6,8,3,14,9,3,6,8,7,8,2,8,2,8
4014,C,5,11,6,8,3,5,8,14,8,14,8,14,12,8,4,9
4015,A,2,3,2,2,1,5,9,0,4,10,15,5,1,9,2,2
4016,U,7,10,9,7,7,6,4,9,5,6,6,9,3,7,15,1
4017,I,4,5,6,3,4,8,9,4,6,7,7,8,3,8,8,8
4018,M,2,0,2,1,1,6,6,10,0,7,8,8,3,6,0,8
4019,S,9,6,5,4,3,7,8,3,7,12,4,2,2,6,2,8
4020,W,6,7,6,3,6,7,9,4,2,8,6,6,8,12,4,5
4021,Y,5,6,14,8,3,8,4,5,5,10,6,7,3,9,9,9
4022,C,1,3,2,2,7,6,8,9,7,7,8,12,1,9,4,10
4023,Z,0,7,7,8,6,8,9,4,5,2,6,7,3,8,9,10
4024,F,2,4,7,3,9,7,9,15,12,15,6,6,2,11,14,2
4025,W,4,15,6,5,3,10,11,4,8,11,3,8,2,8,5,11
4026,Y,3,5,4,7,6,8,8,3,1,2,7,9,2,5,6,7
4027,T,3,4,4,2,1,11,13,3,6,12,9,3,1,10,1,5
4028,T,4,9,4,4,7,6,10,2,7,12,7,5,1,15,3,5
4029,B,4,2,5,4,3,6,9,5,12,7,6,6,7,8,3,2
4030,Y,5,6,6,8,9,9,8,6,3,7,7,8,3,10,7,7
4031,C,3,3,4,2,7,4,8,4,7,10,9,12,1,9,2,7
4032,G,6,9,5,3,4,8,4,5,2,10,6,9,4,8,7,8
4033,F,8,13,7,8,5,8,10,0,5,12,5,4,2,9,7,7
4034,A,3,7,4,5,3,10,4,0,1,8,1,8,2,6,7,8
4035,Q,3,4,4,5,3,8,7,1,3,8,8,9,3,8,2,12
4036,U,9,7,6,5,7,6,7,4,4,6,7,8,10,9,5,8
4037,G,3,4,4,3,2,6,7,1,12,9,7,9,2,9,4,9
4038,G,3,4,4,6,9,8,11,8,13,6,7,8,3,8,5,9
4039,K,0,11,6,3,12,7,9,3,6,10,15,11,4,7,3,4
4040,C,1,3,2,2,7,6,7,7,6,8,12,13,1,9,11,10
4041,H,4,5,5,8,3,8,8,9,7,6,7,9,4,8,4,8
4042,C,5,11,6,9,4,14,8,9,7,12,7,11,2,11,4,9
4043,W,4,6,6,4,3,10,3,4,1,7,8,8,8,9,0,8
4044,Z,4,10,5,7,5,6,8,5,9,7,6,9,1,8,7,7
4045,U,14,1,4,3,2,6,8,6,8,7,9,9,4,8,1,8
4046,R,3,15,4,5,4,6,9,8,14,7,8,8,12,7,5,5
4047,C,3,2,4,4,2,6,3,8,8,10,8,12,12,10,4,10
4048,C,2,14,7,2,1,14,8,7,8,8,8,13,1,9,4,10
4049,P,6,11,6,8,12,4,13,9,2,10,6,5,1,10,2,8
4050,N,4,6,7,4,6,6,8,3,4,8,7,7,6,9,5,7
4051,W,3,1,14,2,2,4,15,3,2,9,9,7,3,11,1,7
4052,U,6,8,7,6,5,0,8,5,8,9,8,10,5,8,11,4
4053,L,10,9,9,7,10,7,7,4,4,6,6,9,1,0,1,8
4054,D,4,8,5,6,4,7,7,5,5,7,6,7,4,8,3,7
4055,L,1,0,1,0,13,4,6,9,1,7,6,10,3,7,1,10
4056,M,5,6,8,12,0,7,6,2,12,9,7,8,8,6,2,8
4057,I,3,11,4,9,2,6,3,0,7,13,7,8,0,8,7,7
4058,W,9,8,6,6,5,8,8,4,1,3,9,8,7,11,0,8
4059,Z,14,5,3,13,9,8,7,5,9,6,6,7,2,0,7,8
4060,B,3,7,3,5,4,6,7,14,5,2,6,7,12,8,7,10
4061,J,9,14,7,8,0,8,7,5,4,10,8,6,2,8,8,8
4062,Z,5,5,7,8,3,7,7,4,15,9,6,8,0,8,9,8
4063,F,9,6,5,8,2,3,11,5,7,12,12,10,0,8,2,4
4064,R,2,5,3,4,2,7,12,3,6,7,11,8,2,11,1,8
4065,G,4,3,5,4,3,14,6,5,13,6,6,8,2,8,4,10
4066,J,3,7,4,5,9,9,6,1,6,15,4,8,0,7,0,8
4067,A,8,7,8,6,4,9,0,4,3,12,6,9,4,5,5,11
4068,W,3,10,4,4,5,8,8,8,5,2,5,8,2,8,8,8
4069,N,5,6,7,12,3,7,8,3,5,10,6,7,5,8,1,7
4070,J,2,11,3,6,3,11,5,2,6,11,2,2,0,1,7,7
4071,K,6,11,2,8,8,3,3,1,6,10,9,1,3,8,11,6
4072,U,9,0,6,6,5,7,6,5,4,6,6,8,4,8,7,7
4073,S,4,7,6,5,7,6,6,0,2,14,6,7,3,7,11,2
4074,Q,4,7,6,10,10,7,5,4,3,8,8,9,7,10,1,8
4075,E,1,14,2,1,2,7,7,5,13,7,6,8,2,8,5,10
4076,O,5,11,5,8,5,8,7,8,4,9,6,6,4,9,4,8
4077,V,3,9,5,7,3,7,15,15,3,6,11,9,2,15,1,8
4078,W,7,4,9,2,6,4,8,5,1,7,14,8,8,10,0,8
4079,A,14,15,5,5,3,10,2,15,2,9,9,8,2,6,2,8
4080,I,2,6,4,4,2,7,7,3,8,13,6,7,0,8,1,2
4081,Z,1,5,2,3,2,7,8,5,9,6,6,9,1,8,7,8
4082,O,9,7,4,5,12,8,6,6,3,10,5,13,3,8,2,8
4083,P,9,9,6,7,4,6,10,5,6,10,8,3,11,15,2,7
4084,F,2,1,4,2,2,7,7,3,9,3,6,8,2,8,5,8
4085,M,5,10,4,2,10,12,4,3,1,9,4,9,10,6,11,8
4086,R,1,1,15,1,1,6,9,7,14,7,5,8,2,7,4,11
4087,M,4,7,1,5,9,8,7,3,3,8,4,2,10,5,2,6
4088,Z,2,5,3,3,3,8,7,5,9,6,6,7,2,0,7,10
4089,B,5,5,5,7,3,7,7,15,2,4,6,8,6,8,8,8
4090,M,5,10,6,8,4,8,11,13,2,6,14,8,1,6,0,8
4091,L,3,6,4,12,2,5,2,5,8,2,2,4,1,6,7,5
4092,M,6,0,15,0,7,7,6,9,0,7,8,7,5,6,8,8
4093,N,4,8,6,6,4,8,6,9,5,4,4,5,4,6,3,8
4094,W,11,4,8,7,6,5,10,3,3,9,8,2,10,11,4,5
4095,Y,4,9,5,6,1,7,10,0,2,7,13,8,1,5,0,8
4096,N,14,6,5,4,3,4,9,0,3,10,10,9,5,8,0,8
4097,J,3,8,4,6,2,9,10,4,5,15,6,12,1,6,7,7
4098,L,4,11,6,8,3,0,4,1,10,6,1,11,0,7,11,6
4099,C,7,6,8,8,4,2,10,5,8,11,11,11,1,8,2,4
4100,A,4,9,6,7,4,7,5,3,0,6,1,8,2,7,1,7
4101,F,2,1,2,1,1,5,11,0,5,5,14,5,1,9,3,6
4102,T,2,7,4,5,1,7,1,0,5,2,10,7,0,8,8,8
4103,N,2,3,4,2,2,8,12,3,4,10,4,4,5,9,1,7
4104,I,1,7,0,4,13,7,7,4,4,2,6,8,0,0,0,8
4105,H,3,2,4,4,3,8,8,9,6,7,6,8,3,0,3,9
4106,A,3,7,5,0,4,6,3,2,4,7,12,9,5,9,3,7
4107,O,2,3,3,5,2,6,12,9,4,7,5,7,2,8,5,10
4108,H,5,8,1,6,7,6,7,6,6,7,6,10,3,8,3,12
4109,E,4,8,6,6,4,6,8,4,9,11,9,9,2,8,5,5
4110,Y,14,5,4,3,2,0,10,1,7,10,10,5,2,11,3,7
4111,L,2,0,3,12,1,0,1,5,13,13,0,0,0,8,0,10
4112,J,4,7,5,3,9,9,5,3,7,15,4,9,0,1,0,8
4113,A,1,1,15,1,0,7,4,15,0,7,2,8,2,6,1,8
4114,U,4,5,5,4,12,4,8,5,7,10,14,9,3,8,2,4
4115,Y,2,7,14,12,1,9,9,2,3,6,12,8,1,11,0,10
4116,I,7,12,5,6,2,9,4,5,5,13,3,8,3,7,5,10
4117,H,6,9,8,8,7,7,5,4,5,9,10,7,4,8,6,9
4118,T,4,5,5,13,2,6,15,2,3,11,9,4,1,11,3,4
4119,K,4,8,6,6,4,4,7,6,7,6,6,13,4,7,15,10
4120,Q,3,6,5,5,3,8,7,7,12,3,6,8,2,8,4,9
4121,A,2,1,2,1,1,11,15,7,1,9,6,5,1,9,3,10
4122,P,5,8,8,6,4,6,12,7,15,11,5,2,1,10,4,9
4123,U,4,4,4,6,2,8,5,14,5,6,1,8,3,9,0,8
4124,X,5,11,5,6,3,5,11,2,3,10,11,8,2,11,7,8
4125,O,1,3,15,1,1,8,7,9,4,9,6,8,2,8,11,8
4126,L,3,2,4,3,2,4,4,5,7,2,9,5,1,6,1,6
4127,W,10,6,6,12,4,7,11,1,2,8,6,6,7,12,2,6
4128,I,6,15,4,8,3,11,10,1,4,13,10,8,3,8,5,9
4129,N,4,4,5,6,2,7,7,7,15,4,6,8,6,8,8,8
4130,V,6,9,5,4,2,6,11,9,3,5,14,5,4,12,11,9
4131,K,4,8,6,6,4,5,7,4,8,7,6,10,2,8,5,12
4132,I,1,10,0,2,0,7,7,4,4,7,6,8,0,8,0,8
4133,I,0,9,0,6,0,7,7,4,4,7,6,8,0,8,0,10
4134,H,2,6,3,4,1,7,8,14,1,7,5,8,3,8,0,8
4135,E,7,9,6,4,5,9,11,3,5,9,4,7,6,5,7,8
4136,D,8,7,1,6,0,8,6,3,7,12,5,7,6,7,8,6
4137,A,10,2,6,8,5,11,3,4,2,11,3,11,5,3,4,11
4138,R,7,10,9,8,3,7,7,3,5,6,6,9,7,9,7,6
4139,P,3,2,7,3,2,5,11,5,4,10,7,2,1,10,4,6
4140,L,0,11,1,4,5,9,3,1,8,9,2,10,3,6,5,10
4141,L,1,0,11,1,0,2,2,5,5,1,7,0,0,0,0,8
4142,K,2,4,4,3,2,6,7,2,7,5,7,9,2,8,4,8
4143,T,14,10,4,3,3,8,6,6,4,6,12,8,7,5,2,2
4144,J,2,0,4,4,1,10,6,2,7,15,4,7,0,7,8,8
4145,I,4,9,5,7,3,9,6,0,7,13,8,12,0,8,1,8
4146,I,7,9,10,6,6,6,7,3,7,10,8,12,4,8,11,7
4147,X,3,8,5,6,7,8,8,4,3,6,14,7,3,10,0,8
4148,D,3,12,14,3,2,8,11,7,8,6,6,3,2,0,3,7
4149,D,10,15,9,8,5,7,6,1,6,9,4,5,5,0,15,9
4150,K,5,0,7,4,5,6,11,1,13,12,6,10,4,0,4,8
4151,P,5,8,8,0,0,8,8,7,3,10,5,4,4,8,5,8
4152,U,4,10,5,8,7,8,3,0,5,5,7,9,5,11,9,10
4153,Y,9,15,8,8,4,7,3,4,4,10,7,5,4,8,5,8
4154,D,2,1,15,2,1,6,7,11,6,3,6,6,2,8,3,8
4155,V,6,6,9,8,10,7,10,5,3,8,15,9,9,9,6,8
4156,X,14,4,6,3,12,14,9,1,8,12,9,8,12,8,11,6
4157,N,1,3,4,2,1,5,9,3,3,10,8,8,5,8,0,7
4158,J,1,5,3,4,1,10,4,0,6,14,5,13,0,7,0,2
4159,P,4,5,6,7,7,6,8,5,14,2,7,0,7,12,6,9
4160,W,5,9,7,7,7,10,11,2,2,6,8,7,9,13,2,10
4161,V,4,11,7,7,3,11,12,0,4,8,12,12,2,10,1,10
4162,C,9,7,6,5,6,6,8,5,4,14,6,9,4,11,9,11
4163,K,8,10,7,5,3,8,7,3,7,9,7,2,6,10,4,8
4164,E,3,7,4,5,3,7,11,6,8,7,6,9,3,8,15,8
4165,T,3,11,5,8,1,14,14,0,6,8,13,7,0,8,8,8
4166,O,0,9,5,6,4,7,7,8,5,10,6,8,3,8,3,8
4167,K,13,9,13,7,6,2,8,3,8,11,5,12,13,6,5,3
4168,O,5,8,7,6,14,8,8,5,5,10,5,8,4,8,5,11
4169,T,4,3,6,6,0,6,7,9,6,7,9,12,4,10,5,8
4170,I,1,3,2,6,2,7,11,0,8,7,6,8,0,8,3,8
4171,D,1,3,2,9,1,9,4,3,4,10,4,6,2,8,14,10
4172,L,4,4,5,6,2,3,7,8,15,7,6,1,3,0,2,11
4173,J,1,6,15,12,7,11,3,9,3,13,12,13,11,6,0,8
4174,U,9,10,5,2,2,4,8,5,7,12,9,9,3,9,2,6
4175,H,2,4,4,9,2,7,8,3,5,10,6,7,4,0,14,8
4176,P,7,11,2,8,6,8,9,2,13,14,6,4,3,10,4,9
4177,K,3,4,6,3,3,6,7,2,7,12,7,10,3,8,11,7
4178,F,3,7,3,3,2,1,12,4,4,11,10,8,0,8,2,6
4179,I,0,0,0,0,13,7,7,4,4,7,6,8,0,8,0,8
4180,K,4,8,5,0,2,0,8,9,1,7,6,11,3,0,3,5
4181,Q,1,0,11,1,0,8,6,12,5,6,6,9,2,7,3,9
4182,Q,3,4,4,5,3,8,8,9,15,8,7,9,2,8,3,9
4183,L,9,6,5,8,3,9,2,2,7,9,2,10,1,4,3,9
4184,I,0,3,0,4,0,7,11,4,4,7,6,7,0,8,0,8
4185,T,13,13,6,7,4,8,8,0,7,11,5,6,2,0,6,2
4186,A,4,8,6,6,3,13,3,4,14,11,1,8,2,11,2,9
4187,G,5,10,6,7,4,6,11,7,7,10,7,11,2,9,5,9
4188,O,10,9,8,7,5,7,6,8,4,7,5,8,4,0,3,8
4189,P,2,2,3,3,2,5,10,4,4,9,8,5,1,15,3,7
4190,N,4,4,6,8,4,8,8,6,5,6,6,6,6,9,14,5
4191,R,3,14,4,9,1,6,11,2,7,2,11,8,1,10,1,8
4192,X,5,9,6,7,4,8,15,3,2,5,10,9,13,11,5,8
4193,I,0,0,7,4,4,4,7,4,6,10,2,2,3,8,11,9
4194,J,1,0,11,8,0,7,6,6,12,6,8,9,1,7,4,10
4195,P,4,9,4,7,4,5,10,9,14,9,6,4,1,10,3,8
4196,D,3,6,5,4,3,10,7,1,7,10,5,4,3,8,3,8
4197,K,5,6,1,3,14,7,7,2,4,7,3,9,6,3,8,10
4198,Z,1,0,1,8,0,7,7,2,9,8,6,8,0,8,5,8
4199,X,4,6,5,4,12,7,8,1,8,10,7,7,3,0,3,7
4200,L,7,9,9,8,9,4,6,3,5,12,2,8,8,6,7,6
4201,G,9,7,5,5,5,8,7,6,15,2,6,11,2,8,7,12
