RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,target
13878,1930,121785,122974,122870,131849,136466,270488,119503,0
79935,101472,117961,117933,121589,118318,231633,118205,118319,1
42135,50751,119596,121013,119031,117885,117886,117887,119589,0
33054,16671,117961,118052,137996,132737,125779,118331,146952,1
35683,3221,119370,117960,118437,119962,255249,118474,117987,1
80616,1214,118006,118041,117941,117879,281790,6725,117880,0
73111,61026,119370,118343,118833,118777,279443,143398,147124,1
31013,7782,118573,118574,130192,127657,204746,149353,128095,1
75338,55827,118079,118237,117895,118054,183957,155173,120989,0
80484,4481,119691,119692,118635,159787,301719,125407,159789,0
35754,4413,117961,118343,120050,279482,290878,290919,118322,1
34748,4712,117961,118343,118395,123067,233714,130364,123068,0
13878,21658,118126,118237,117895,117879,136888,6725,117880,0
25811,5149,117932,120884,117878,117879,254718,6725,121145,0
78697,16584,117902,119715,120428,117905,117906,290919,124002,0
41580,51733,117961,117962,118518,117905,149571,19793,124002,0
42303,1448,118000,117903,120722,117905,117906,290919,117908,0
81524,2649,117961,117954,119954,119137,279443,308574,155111,0
110564,23340,119370,118718,120663,122030,134579,122032,132726,0
29095,154585,119370,118386,121883,259173,117906,19793,124002,0
111588,16922,117961,117962,117970,117905,117906,290919,117908,1
34808,17414,118752,117952,118042,118043,118043,118205,127783,1
94749,22431,117961,118413,118414,157799,119029,124136,120814,1
29050,50963,91261,118026,118821,119962,168365,118205,117987,1
26396,13838,91261,119921,123858,128230,153958,4673,144355,1
81450,4928,119370,117933,123055,119346,128578,118424,120008,0
43799,14348,119740,118220,118623,117946,144221,149353,117948,0
43022,110249,117975,117976,119031,120702,194103,6725,118570,0
78167,4482,119370,118052,125440,119778,159701,290919,118786,1
38376,49495,118290,118446,127849,118841,197687,118295,118296,1
38706,3074,117961,117962,120677,307024,134559,118372,149230,1
23194,60148,119370,117994,120671,259173,170431,19793,124002,1
1969,44917,119370,117962,118450,118054,118054,117887,239004,1
96500,4215,118212,119075,118597,118728,301534,121620,128765,1
44334,3281,117961,118225,120041,119093,118040,119095,122190,1
40531,53010,118138,117952,119824,123400,118563,270488,123047,1
43717,54290,119301,120343,118464,117905,117906,290919,117908,1
15679,46104,117961,121602,120559,126293,304465,119095,120989,0
29951,17147,119370,117962,120823,122022,255097,119221,184276,0
16033,17598,119370,118300,119703,307024,203706,118331,118332,0
74995,51781,119280,119281,118992,118995,161852,149353,123851,0
3853,18073,119370,117960,128823,124194,145500,121916,123657,1
78877,86171,117961,130685,118352,117905,240983,19793,117908,0
23965,16970,117961,117960,118301,118054,124301,117887,118055,1
79340,20543,118169,118170,118556,280788,230830,292795,128095,0
78178,83254,192441,118164,118458,180927,117899,19721,117900,1
45451,4278,119370,118300,118862,118274,119239,149353,118276,1
18394,25445,117961,118300,28618,117905,127922,290919,120692,1
77944,69502,118658,118659,123606,120812,120319,118643,126295,0
75477,60139,119370,117954,118896,119743,265577,118704,121416,0
112391,4068,117961,118327,126310,117905,240983,290919,124002,1
36050,50185,119370,118386,118179,117905,117906,19793,124002,0
87742,2631,119370,118327,120624,119778,123644,290919,119365,1
13878,12265,119920,117940,117945,135809,273803,19721,117880,1
39518,19857,119920,117940,117945,124775,183957,155173,119589,1
79092,2395,117961,118300,119488,118172,255097,249618,118175,1
34982,56161,117961,117960,118344,126746,311441,130364,118892,1
43425,4932,117961,118225,121694,123737,147851,254395,123738,1
25993,25194,117961,118052,120709,131849,174445,118205,119503,0
20294,19623,117916,118011,117912,135809,117897,19721,121145,1
74164,7806,117961,118343,118700,279482,149571,19793,118322,0
74995,57715,117961,118386,123631,118321,117906,19793,118322,1
83091,20949,119370,118386,123631,120990,152307,118453,132739,0
104273,56201,119370,130685,119223,122269,122270,119095,122271,0
75834,3077,117961,117933,118202,119778,117906,19793,119365,1
78103,44062,119370,130685,118910,119778,149571,290919,118786,1
80638,2343,117983,119692,118635,122967,151166,119695,122969,0
31999,51172,118000,117903,118042,118043,126426,118205,118046,1
42085,6997,118541,118888,118825,118728,130526,121620,128765,0
34735,5409,119370,118343,122722,117905,240983,19793,124002,1
94161,8342,119370,117944,123195,123067,300044,118398,123068,1
75834,16682,119596,119597,120026,118841,118294,121620,270691,1
34133,23185,119370,118327,149210,119137,135814,308574,155111,0
90523,75182,117961,117960,123472,122022,129305,119221,122024,1
77235,7807,117961,117960,118360,120575,153337,118363,124196,0
25272,14580,119370,118413,120526,118685,164752,308574,155111,1
42654,46288,117961,118080,19666,146951,136340,118398,169635,0
87742,56026,119370,118327,118320,279482,118448,290919,118982,1
41347,65788,119370,118327,148450,120903,150344,119095,120619,0
79276,27067,117961,118225,120663,153248,154005,119184,149918,1
38840,189,117961,118855,121639,279482,117906,290919,118982,0
38860,31093,118256,117981,118992,118958,286106,149353,118276,0
20364,16830,119370,118327,137107,120773,221103,254395,143185,0
28943,15575,118000,119063,118623,118958,118806,149353,118276,1
80101,71391,117961,118386,118522,120344,142048,118474,118803,0
13878,16850,117961,118718,119092,126538,166638,119095,120593,1
45100,13857,118212,117976,118360,120632,127865,118131,120634,1
39449,18211,117882,117923,119598,124775,122297,155173,119589,0
40867,51342,117961,117994,126137,126138,126139,121069,126140,1
14354,102646,117926,131854,117941,117879,117886,19721,121145,0
96500,50604,118290,118291,118292,158289,122050,123611,120346,0
23164,1568,119370,130685,120299,117905,120690,19793,120692,1
16191,25629,118192,127045,126955,120702,281735,19721,118570,1
15720,6879,117902,119063,118066,119093,119094,119095,119096,0
3853,70130,124034,118291,81476,118826,131337,118424,118828,1
45097,2296,119370,118413,123675,123737,129715,118960,118332,1
80218,70056,117961,118225,139759,118777,279443,143398,118779,0
42127,1895,119402,118220,120694,130479,215880,119095,124888,0
21382,25937,118887,118888,119703,118912,179291,118424,120992,0
38482,21261,119740,23779,126955,124775,117913,155173,117888,0
73493,55763,119370,117960,128516,279482,117906,290919,118322,1
4675,51318,119370,117954,118522,119778,307446,290919,118786,1
1020,112304,127044,125018,28618,118636,240982,118363,126112,1
15365,24267,117932,118026,118202,118760,255249,118205,119964,0
86296,70062,117961,118386,118746,118321,117906,19793,118322,0
78227,31002,117876,118753,118458,117879,150827,6725,117880,0
27341,51382,117961,118343,124725,119778,149571,19793,118786,0
73787,7935,119370,117994,120539,118321,117906,290919,118982,1
45185,46830,119920,118583,117941,118568,140630,19721,118570,0
34311,26401,119370,117933,119993,279482,149571,290919,118322,1
4675,8487,117961,121602,118320,279482,118448,19793,118982,1
25894,111936,119370,118300,123173,119778,117906,19793,119365,0
78925,56653,119370,118718,176153,118777,279443,143398,118779,0
34985,50015,118573,118574,119824,118043,233245,118205,127783,0
28294,5656,91261,118170,253965,117905,117906,290919,124002,0
75834,4589,119370,118386,120924,279482,117906,19793,118322,0
42770,4343,117961,117933,118514,307024,203706,118372,118332,0
74270,5113,119370,118300,119954,119351,190212,118424,119435,0
43769,50616,118023,117984,117878,118568,278115,6725,118570,0
45192,4496,119370,118718,120551,259173,117906,19793,117908,1
39393,7389,117961,117954,123631,120990,183899,118453,132739,0
45300,4031,117961,118300,120026,123191,237832,118612,118425,0
34632,3843,117961,118413,143531,118784,237727,290919,118786,0
43451,50640,117961,117962,119223,125793,311752,4673,126870,0
115352,17104,119370,118855,120370,279482,149571,19793,118322,1
23089,2349,119370,119715,117970,259173,290919,19793,117908,1
103928,51129,117890,117891,118458,120702,278115,6725,120529,0
41434,7370,117961,118413,118692,279482,149571,290919,118322,0
79092,4740,119370,117944,124170,123737,300044,130364,123068,0
79092,69115,119370,118300,118514,120516,132584,119184,132105,0
37639,28480,118079,118237,117895,135809,136888,19721,117880,1
22391,50425,117961,118225,123173,118054,118054,155173,118055,1
34628,69326,119370,118327,129120,118641,118842,118643,118644,1
16033,46511,117961,117960,119984,118054,178199,155173,118055,0
41475,4357,117961,117994,125004,118321,118537,19793,118982,0
4650,7553,117961,118225,139759,117905,240983,290919,117908,0
19775,4478,5110,118024,117895,120702,281735,19721,118570,0
39671,5524,117961,118343,118042,279482,138942,290919,118322,1
45300,5604,117961,118343,118535,120527,235245,118638,118639,1
80715,22873,117961,118718,176153,279482,117906,290919,118982,1
115013,16870,119062,117919,120663,120773,221103,254395,120774,0
16636,15894,117961,118052,120304,155110,135814,118372,118332,1
77999,5030,117961,117933,120620,120497,168284,118612,119007,0
79000,17199,119343,118102,118458,130633,278014,151277,120629,1
17849,13849,5110,118024,122672,119137,125511,143398,118687,0
19980,89939,91261,118170,253965,117905,149571,19793,124002,0
35000,28163,117961,118855,120526,120990,132777,118347,132739,1
70484,56058,117961,118052,118867,117905,149571,19793,124002,1
35267,16687,117961,118004,120054,118702,303995,118704,118319,0
79709,97000,117932,118026,118317,117905,149571,290919,117908,1
83238,195311,119301,119302,119303,119778,233216,290919,119365,0
80381,78094,119370,118413,277693,117879,279443,308574,147124,1
35499,3745,119370,118300,118360,122129,118362,118363,120634,1
23089,49574,117961,118300,81476,279482,149571,290919,118982,1
1020,6979,119370,118343,125872,179731,173333,155173,117973,0
17764,91213,117890,118977,121617,118396,269406,118398,169635,1
15064,34375,117961,117969,117970,179731,292871,155173,137970,0
43645,1812,117961,118855,120709,120690,153285,19793,118687,0
38968,119350,119370,118386,118522,129561,222296,3130,118232,0
18475,2071,119370,117962,117970,134655,139302,118762,122062,0
33261,54308,117961,118327,118933,125793,127596,4673,126870,0
43370,1986,119370,118300,119195,259173,117906,19793,117908,1
98021,7539,117961,118343,119987,117905,117906,19793,117908,1
74865,2460,117961,117944,119961,118259,137950,290919,118261,1
42986,7393,119370,118327,118910,117905,117906,19793,124002,0
78360,27886,118084,118085,118575,120702,281735,19721,118570,1
75338,50302,120883,119403,117895,117896,183957,155173,117898,1
73170,15555,118256,118257,130192,118958,118806,149353,136117,0
30628,7987,119370,121602,126310,117905,290919,290919,124002,0
80057,79986,120342,118359,119031,128903,124097,118736,117888,1
27124,52891,118084,118085,117884,117879,117886,6725,121145,1
104250,169,119370,118413,127849,259173,118477,19793,117908,0
42733,4576,117961,121602,118391,118321,117906,19793,118982,0
79363,4736,119370,117933,118514,118685,146694,308574,155111,1
74957,15384,118216,120846,117945,118958,181575,149353,136117,1
16264,88570,119370,118413,143531,279482,149571,290919,118322,1
44821,75182,119370,117960,120410,118321,149571,19793,118982,0
26808,1043,119370,121602,121589,130479,306399,118643,119978,0
39262,7971,117961,118386,140453,118259,287072,19793,118261,1
45974,74831,117961,118327,122224,279482,149571,290919,118982,1
26380,7389,119370,118386,118746,118451,152307,118347,132739,0
29708,4357,117961,118052,119742,118321,121926,19793,118982,0
36005,13201,118074,117952,117945,120702,124689,19721,120529,1
28837,87908,118887,118888,120211,157347,309291,118424,118914,0
77320,4642,119370,118225,120551,119137,279443,143398,155111,1
73110,1271,117961,121602,118507,127700,133128,118398,258436,0
79147,8091,119370,118855,119968,118784,117906,19793,119365,0
74883,1755,117961,130685,120383,150752,209876,119095,150754,1
79999,7002,117893,118091,117895,135809,136888,6725,117880,1
42031,19702,118315,118463,118522,123615,151811,118467,120315,1
16003,41775,117961,117962,118360,119976,165649,118453,121124,1
81297,49353,119370,117962,123719,279482,149571,19793,118982,1
80539,78268,119370,118413,120370,279482,150358,19793,118982,0
18278,15918,117961,117969,118970,146951,131844,118398,118399,1
41000,51491,117961,121602,123757,118321,149571,19793,118982,1
35343,50553,117961,117933,118535,279482,240983,290919,118982,0
43257,58719,119370,117954,119954,118318,255249,118205,159789,1
16071,249,119370,118343,120722,118784,117906,290919,118786,1
76446,7505,117961,118300,121216,259173,117906,19793,124002,0
16989,22948,119370,118225,118403,259173,117906,290919,124002,1
3853,4023,119370,117954,121668,119137,164752,143398,118687,1
34748,16098,117961,121602,123175,126746,124626,118398,120593,0
25277,86385,119370,118718,181065,120578,309858,119221,122647,1
18221,7284,117929,117940,119569,240103,132108,118453,124924,0
16145,79876,117961,118386,118328,120115,130884,125407,120117,0
40919,52807,117929,118463,120526,118563,245410,118467,123084,0
41228,46546,117978,117979,118810,118568,158055,6725,118570,1
31713,14810,119370,118413,120370,122551,129510,118762,122552,1
43646,15902,119370,118052,120398,118054,124301,117887,239004,0
34924,3371,119370,118327,119791,119778,121873,19793,118786,0
43638,13873,117961,118386,120312,307024,135814,118372,149230,0
40746,1728,119370,118327,277693,121527,133128,118398,121529,0
28561,53190,117961,118718,139759,117905,240983,290919,124002,0
73121,21869,117961,121602,118507,146951,287626,130364,169635,0
80101,49889,117961,118300,123472,119778,149571,290919,118786,1
33632,1541,119370,118225,123173,120348,178199,117887,118055,1
18072,53348,117922,117981,117945,127657,280788,149353,128095,0
28403,20900,117961,118386,118746,118747,123083,118347,118749,1
43022,63542,117961,118225,176153,279482,149571,19793,118982,1
25729,1350,119370,117933,118856,118321,149571,19793,118322,1
45784,1146,117961,118718,176153,259173,240983,290919,117908,0
3264,7880,118742,126919,119824,118043,118043,118205,118046,1
391,50641,119134,131854,117945,120702,119927,6725,120529,0
31925,16815,119134,119135,121787,120516,123331,120518,132105,0
80222,7675,117961,130685,123719,118777,164752,143398,118779,0
80153,3645,119370,118343,119945,259173,170431,290919,124002,1
80032,79603,117961,118052,169899,117905,117906,290919,124002,1
81418,7510,119370,118446,118800,118777,279443,143398,147124,1
27124,7133,119370,118327,118320,279482,170431,290919,118982,0
23964,13418,124034,118291,119993,259173,149571,290919,117908,0
27140,17058,117961,118300,119488,118728,255097,121620,128765,1
4675,49961,117961,118225,119824,123737,290132,118960,123738,0
74887,20169,117961,118343,118514,124886,168415,118643,119978,1
81042,15484,117922,117981,118992,133111,175082,292795,123851,1
18072,3281,117961,118718,118066,119093,120324,119095,122190,1
74508,205,119370,117954,118746,118784,147114,290919,119365,1
25958,70264,119301,120343,119303,118321,117906,19793,118982,0
76917,5313,119370,117933,119142,259173,117906,19793,117908,0
70453,2661,5110,120355,117945,117885,117913,155173,119589,1
76500,60789,117961,117962,122224,279482,240983,290919,118982,0
6977,2291,117961,118718,139876,259173,149571,19793,124002,1
32634,18040,119370,117960,123173,118321,117906,19793,118982,1
80696,16046,119370,117954,124816,117905,149571,290919,124002,1
15064,2225,119370,130685,117970,120702,147045,118131,126504,1
34575,46170,118290,141176,121883,128197,307233,130364,118865,0
80883,3437,119370,118300,118616,117905,117906,290919,117908,1
75624,5249,119370,118300,118360,259173,149571,290919,124002,1
44812,770,117961,118300,118437,118451,130134,118347,118454,0
44739,97016,118169,119091,118957,117905,117906,19793,117908,0
1020,31655,117961,118343,120171,117985,122359,19793,126266,0
32307,16970,117932,118170,124942,153893,179826,118347,120954,1
45990,70480,119280,131390,117945,118274,119235,292795,118276,0
80929,20972,117961,117969,121023,118747,121659,118398,120649,1
23835,108112,117961,117960,117970,179731,131373,155173,137970,1
74818,119350,117961,130685,118791,121469,310997,118612,149339,0
97027,87226,117961,118225,139759,118321,117906,290919,118982,0
33169,51746,118138,119070,117945,280788,204746,292795,128095,1
935,71899,119370,117962,119223,118685,175530,118643,125795,0
17308,45965,117961,118386,120677,155110,249904,118331,149230,0
75057,7447,119370,118343,118535,119433,127160,118612,119435,0
74102,51058,118000,119715,125139,118043,168365,118474,118319,1
15007,5559,117902,117903,118910,153893,130134,118347,118196,0
42313,18097,119370,118343,118816,118784,149571,19793,118786,0
30566,71171,119370,118855,143531,259173,149571,290919,117908,1
77178,25254,117961,118327,20807,134095,263637,161100,163313,1
112126,18133,119370,117960,118783,118054,123174,155173,239004,1
17292,8592,119370,118718,119092,119093,132519,120518,119096,0
33193,4308,117961,118300,123173,259173,117906,290919,117908,1
16988,13857,117902,119715,120171,128197,154602,118398,118175,1
4675,1146,117961,118225,176153,279482,149571,290919,118982,0
38968,3212,117961,117954,128801,119351,301534,118667,119353,1
44812,743,119370,117933,118437,118321,149571,19793,118322,0
36602,3116,119370,117960,147589,131252,121204,118424,120519,1
113700,4736,119370,117933,118514,279482,117906,290919,118982,0
667,4357,117961,117994,125004,279482,117906,19793,118322,0
36002,4551,119370,117933,120050,123082,303717,118424,131338,1
27416,71391,119370,118343,118816,118321,149571,290919,118322,0
73170,18096,117922,117981,118992,127657,147502,292795,128095,1
43250,3295,119370,117969,121023,118747,157256,118398,118763,0
3853,17261,119370,118343,118833,120348,120514,117887,118055,1
1020,8068,119370,118386,120722,118321,117906,290919,118982,0
31020,17991,117961,130685,124130,120348,128604,117887,239004,1
45593,46299,119370,117960,121216,279482,118448,19793,118322,1
917,6736,119370,118300,120026,120527,123460,118363,126112,0
41758,28217,118315,118107,118437,118784,149571,19793,119365,1
14831,17244,119370,118413,118414,132671,283557,290919,118997,0
79121,29583,117975,118726,119076,118422,293424,118424,118461,0
38708,49473,192441,118164,118458,124775,117879,155173,119589,1
42127,59785,117932,118026,126574,121143,143905,249618,123686,0
28934,241746,117961,118327,123901,117905,287626,290919,124002,1
38470,46546,118670,118753,118458,117879,150827,6725,121145,0
27719,6083,117961,130685,122224,117879,279443,143398,147124,0
1281,15438,117961,130685,118910,117905,117906,19793,124002,0
18418,5244,117961,117933,119598,119351,190212,118612,119067,0
80221,13031,5110,118024,126955,118568,159678,19721,120529,0
79121,824,119370,117933,119076,118293,118302,121620,270691,0
39397,40509,117961,118386,123631,118321,117906,19793,118322,1
94720,1117,119370,117962,118352,117905,240983,290919,117908,0
99461,6216,119370,118327,118450,259173,119078,290919,124002,0
75078,58719,119370,118386,140453,119962,255249,118474,119964,1
25744,3745,117961,117960,118360,124435,120119,121916,120634,1
34095,7370,119370,118413,118692,127782,142545,290919,127783,0
34982,4192,118595,118291,81476,118422,170384,118612,118425,0
4670,8272,117961,117933,122722,122060,125794,119095,125795,1
80616,60825,118006,118041,117945,180927,117897,6725,123612,1
34483,5636,119370,118413,120709,119778,124402,19793,118786,0
33326,15619,119370,117994,118754,117905,117906,19793,124002,0
20273,3236,119920,119256,119031,118568,281735,6725,118570,1
18257,12221,117961,118855,120584,121372,153958,118704,144355,1
39671,4193,117961,117933,118042,155110,271023,118372,118332,1
13878,22853,119370,117954,120924,119849,219247,118363,119851,1
33642,5041,126974,117883,117920,135809,212678,19721,121145,1
30630,1614,119370,118327,277693,118047,169944,118453,118749,1
107503,2296,117961,118413,123675,123737,127475,118960,123738,0
35376,15746,119370,118052,120297,279482,118537,290919,118982,1
35683,189,119370,118052,120428,118321,117906,290919,118982,1
73228,46637,119370,117962,122215,118321,117906,19793,118322,0
29100,23614,117961,118225,118027,119093,128757,120518,119096,1
17764,158757,127044,119741,118395,146951,266864,118398,118399,0
80841,858,119370,118327,118529,150074,303111,119006,122131,1
14354,73001,118441,119428,117884,117879,117886,19721,121145,0
37446,60790,117961,130685,120383,150752,209876,119095,132000,1
25993,58954,120864,130600,117878,135809,152777,19721,117880,1
73133,2305,119370,117962,120383,128230,153958,118704,144355,0
28934,2062,119370,121602,119830,120773,221103,254395,143185,1
41642,4636,117902,117903,121216,120952,298733,118453,118196,0
40114,17592,117961,118718,119924,119778,149571,19793,119365,0
27840,273476,119062,119091,123125,118784,159701,290919,119365,1
38589,15435,119370,117933,129578,125798,158670,19793,118030,0
80468,17451,119370,117994,126137,235351,148208,118667,118926,1
35540,11529,119920,118583,117878,118568,281735,19721,120529,0
87742,794,118138,117952,120995,118958,128711,149353,136117,1
34642,50425,119370,118718,118053,120348,121311,117887,239004,0
33324,3270,117961,118225,118660,120097,275015,270488,120099,0
28943,4951,119370,117933,120620,120497,310984,118612,119007,1
42339,3471,119740,118220,119824,118563,311839,270488,118565,0
25546,7346,119370,118343,118202,117879,279443,143398,118779,1
38604,51382,117961,118343,124725,279482,149571,19793,118322,0
80101,2210,118169,119091,120943,259173,149571,19793,117908,1
16008,1043,119370,121602,129120,124886,126684,119095,124888,0
40438,1550,119370,117994,118754,117905,117906,19793,124002,0
110564,6200,117961,118225,120663,118321,149571,290919,118322,1
16923,7553,117961,118718,118403,119778,118785,19793,119365,0
73130,20447,117961,121602,124449,146951,299403,130364,169635,0
39216,7553,119370,118052,121220,122067,300136,118612,122069,0
103120,5496,91261,118170,253965,259173,149571,290919,117908,1
75078,12761,118315,119921,122636,118451,242608,118453,118454,1
917,770,117961,118300,120722,120990,169944,118347,118454,1
73485,249,117961,118225,139759,117905,149571,290919,117908,1
20897,5490,117961,117969,118800,118801,160694,19793,138021,0
935,110900,118990,118991,118992,118321,149571,19793,118982,0
42986,4068,117961,118327,126310,118784,123046,290919,119365,1
23096,127738,119370,118718,139759,153893,169944,118453,118196,0
3853,4953,119370,118343,142493,123082,234773,118424,120346,0
22598,22599,119370,118343,119142,118685,123388,308574,155111,1
1020,16850,119370,118718,120663,120632,118707,120518,119096,0
42899,16527,117961,118225,6104,118321,118448,290919,118982,0
116988,51761,117961,118855,120370,118321,149571,290919,118322,0
6977,994,117961,117960,119734,119849,124690,118638,128905,1
16923,46503,119370,118446,120317,279482,240983,19793,118982,1
81524,169112,117902,119063,118660,118563,135233,270488,123047,0
39602,4765,117961,117962,119386,259173,240983,19793,117908,0
16826,5620,119280,119091,117878,118054,118321,117887,239004,0
25862,49574,117961,121602,122224,120773,118959,254395,143185,0
34005,53130,119370,118225,118066,118674,118040,120518,127725,0
103910,50089,119370,117933,118514,118321,149571,19793,118322,1
33032,15542,119370,118300,118395,123067,269406,130364,123068,1
80185,20219,117961,117960,128830,131252,150790,118424,118828,1
74190,743,119370,117960,119181,119778,149571,290919,118786,0
75453,7807,119370,121602,118518,118422,190710,118205,118364,1
34924,7629,117961,118300,119181,118747,130134,118453,118749,1
30326,79603,117961,118052,169899,259173,149571,290919,124002,0
17249,20219,119370,117960,128830,118826,127602,118424,120519,0
32642,15557,120810,119281,117945,118129,124862,118131,118914,1
25210,51345,117961,118052,120417,118702,149254,120302,118705,0
74909,1852,119370,121602,118378,120990,123137,118347,132739,0
4675,22826,117961,117933,123201,118321,149571,19793,118322,1
75216,27511,119280,119281,118623,122645,161852,118474,118807,0
31020,5535,117961,118080,120823,118368,159732,155173,122969,1
3853,46568,117961,117954,121220,307024,249904,118372,149230,1
74212,8068,117961,118386,121668,118321,149571,19793,118322,1
25993,21019,119370,117954,128516,126820,118177,118363,126822,0
77293,48935,118169,119063,119945,235351,125441,118667,121366,0
27800,17640,119370,118052,137996,120097,118707,19793,118279,1
28943,3558,124034,118596,81476,120348,120238,155173,118055,1
22643,7030,119370,130685,123003,125798,124718,19793,118030,0
39264,14348,118169,118170,118623,117946,144221,149353,117948,1
23089,3875,119370,118327,120318,259173,117906,290919,117908,1
311951,3526,117961,118225,137996,119093,128757,119095,122190,0
29947,2129,119134,119135,120283,119004,150595,122032,119194,1
114099,19894,117929,118316,120671,188046,304736,151277,120499,1
79923,59505,117961,117994,123144,146951,247760,130364,118399,0
80666,19051,119920,119256,117912,117879,117886,19721,117880,0
115352,6285,119370,118300,132427,279482,149571,19793,118982,1
37622,7001,119370,118327,119969,121594,302830,4673,126870,1
26360,28163,117961,118413,120551,120990,132777,118347,118454,1
81320,5030,119370,121602,118492,118451,125738,118453,132739,1
36002,5240,118541,118574,127284,118912,309291,118424,120992,1
81342,537,117926,131854,118575,117885,117913,155173,117888,1
34223,5423,117961,118327,118450,118685,175530,119095,118644,1
41570,20394,119370,117994,137996,123045,201292,119184,123047,0
75078,38787,119370,118386,120361,279482,153262,290919,118982,1
28943,3000,117961,118718,120551,259173,240983,19793,124002,0
18058,15395,118256,117981,119195,123670,293631,121916,123672,1
25231,52423,117961,118300,121108,120765,122064,151277,118914,0
81044,2148,119370,118343,118816,118361,120119,121916,122131,0
15356,18450,117961,117994,28618,121594,124964,118704,126870,0
38482,77051,117922,121786,117884,124775,117913,155173,119589,1
80791,6191,119370,117960,120297,119778,123670,290919,119365,0
102652,128564,119370,121602,120318,132737,125779,118331,118525,0
80756,7445,117961,117933,129578,118054,305057,117887,118055,0
20082,3106,117961,118300,119734,124419,137017,118612,124421,0
18373,1325,119370,117962,123719,259173,149571,19793,124002,0
27831,70646,117961,117944,119945,155110,125779,118331,149230,0
108208,131441,119370,117933,119598,119351,133686,118424,119067,1
45044,59386,117961,118225,179069,122297,194065,118372,118899,1
98934,17261,119370,117960,118833,118054,124301,155173,118055,0
78698,52140,118887,118574,120211,159116,236007,121620,118982,1
18524,5103,117961,118080,118791,311867,190710,19793,129231,1
74818,22307,118290,118291,118292,152308,162453,123611,120058,0
75047,8168,117961,117954,119954,118043,168365,118205,118319,1
109365,49823,117961,117960,127168,117905,149571,19793,124002,0
90501,1986,117961,117960,118616,117905,149571,19793,117908,0
42891,17389,117961,117960,121216,143183,159686,118295,118468,1
34861,8168,119370,117954,119954,118760,168365,118205,119964,0
23964,52902,124034,118596,81476,126078,216197,118424,118486,1
43760,133801,118169,121006,120943,118321,117906,290919,118322,0
41806,16599,119370,118300,121216,118685,153273,119095,118644,0
38124,121004,117929,118583,117945,124775,183957,117887,119589,0
83181,1895,118000,117903,123173,120990,298733,118347,132739,1
78532,32795,117961,118413,120551,117905,149571,19793,124002,1
16161,1443,119370,117933,118816,117905,117906,19793,124002,1
31925,50003,118084,118085,117920,120702,157794,19721,118570,0
20735,22354,117975,138799,119031,120069,127390,19721,124812,0
34800,1391,117943,117944,118575,126138,206237,292795,118943,1
35190,26291,119370,118446,125144,259173,117906,19793,124002,1
32270,4887,117961,117933,118535,123191,300136,118612,118425,0
38721,41786,120864,140550,118437,118636,164752,118638,126112,0
75078,70142,117902,119715,118635,127589,221103,125407,159789,1
6977,6861,117961,118855,120551,279482,240983,290919,118982,1
80189,16973,117961,118300,124942,259173,149571,290919,124002,0
3853,55643,119370,118225,139876,118777,279443,143398,147124,1
56659,7424,118185,117954,117878,133111,306530,292795,118525,0
80830,111936,117961,118225,119279,118321,149571,19793,118982,0
20897,29575,117961,118080,124170,123850,177707,118453,118676,1
45233,5432,117961,118327,118391,118321,117906,19793,118322,1
34950,8433,119370,118327,5488,118321,149571,290919,118982,1
25993,15378,117961,117933,119598,136701,152816,121620,120350,0
35175,85627,118953,119344,274241,117879,279443,308574,147124,1
37611,7807,117961,121602,118518,118422,169279,270488,118364,0
75659,21881,117961,118225,120551,118321,140159,290919,118322,1
39353,54435,119134,118266,117920,124775,183957,117887,117888,0
41594,117445,119062,121006,118535,117905,117906,19793,117908,1
14939,17713,117961,118718,119279,279482,240983,19793,118322,0
108208,5528,119370,117960,120312,127108,205466,118363,119851,0
23921,3270,117961,117933,118535,121469,190212,118424,119007,1
34817,7133,119370,121602,118320,118321,118448,290919,118982,0
42339,7445,118169,118220,119824,118811,120576,270488,118046,0
76551,114489,118670,117877,118458,135809,117879,6725,121145,1
74757,46617,117961,118413,127849,120990,130134,118453,118454,1
75327,274483,118752,117952,118042,118811,151099,270488,127783,0
22682,17759,117961,118413,122007,119137,146694,308574,118687,1
31299,4287,117961,118343,120050,118912,278748,118612,120992,1
39371,7660,118541,118888,121014,118980,202550,121620,117973,1
104252,4068,119370,121602,120383,119778,302623,19793,118786,1
75078,41760,117929,118107,123656,117905,149571,19793,117908,0
78327,53239,117983,117984,118458,180927,133112,6725,117900,1
772,82465,117961,118413,127522,118784,310608,19793,119365,1
39957,7370,119370,117962,118692,279482,149571,19793,118982,1
81510,22871,119740,118170,118575,120527,215667,118363,118639,1
33229,33266,117961,117960,119987,118784,118785,290919,118786,1
80101,8715,117961,117994,125440,117905,149571,290919,124002,1
40184,4743,118169,121006,176153,117905,117906,290919,117908,0
1024,89275,117932,118026,118317,118278,118260,290919,118279,0
109753,71203,122532,117933,118458,118568,120877,6725,120529,1
41569,71401,91261,118026,118063,117885,128423,118453,119817,1
38479,3802,133430,118574,118623,133111,286106,149353,123851,1
30574,1895,119402,118220,121716,124886,215880,118643,119978,0
59725,54308,126974,118052,118518,118811,118756,118205,127783,0
32568,16823,119370,117954,123631,117905,240983,290919,124002,0
