RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,target
94184,44053,117890,119762,119986,127782,123170,118363,127783,1
25788,54303,117961,118327,118492,118747,125738,118453,118479,1
45207,20648,117961,119762,19666,120516,129597,117887,118486,1
15723,234670,118990,118041,119238,119093,119094,119095,119096,1
76553,14731,117961,118446,118447,118784,213944,290919,118786,1
38205,29335,118185,31010,117912,119529,117886,118960,117880,0
42093,6732,117890,117969,6725,120527,135298,6725,120529,1
772,782,117961,118413,120096,117905,309694,290919,117908,1
106541,8094,117961,118343,119142,118321,309694,290919,119007,1
73747,23804,117961,118413,120291,117905,117906,290919,131851,1
34182,12543,117961,118300,119019,119778,235741,118870,125753,1
31614,88570,117961,118413,120370,118321,117906,290919,118322,1
73194,48492,117961,118225,139677,118321,240983,290919,119007,1
38468,14609,117980,117981,118246,179731,125290,117887,117973,1
73144,4838,117961,117981,123901,119433,133686,118424,119435,1
15064,26615,117961,117969,215920,179731,118394,117887,117973,1
6977,1325,117890,117962,118910,126110,133686,118363,117908,1
41431,121925,117961,118327,118706,118784,118785,118363,118786,1
35643,5211,118290,125715,118471,118980,261436,118295,118982,1
77258,8147,117961,118225,120323,119093,152422,119095,119096,1
3826,3656,117961,118164,121639,126110,117906,290919,117908,1
20271,55845,117932,117917,122587,117879,118157,19721,132000,1
41418,6859,119596,119597,119703,118890,174408,118424,118961,1
80246,51086,117961,118343,121747,239003,130735,290919,118676,1
20743,56723,118084,119883,117920,118293,181653,118960,118570,1
45380,13828,117961,120865,121977,120647,311441,118398,122062,1
32270,4219,117890,118300,120312,120632,157234,118424,120315,1
80775,55207,117961,117981,122636,122274,158101,118424,118828,1
32270,57212,117961,118225,122273,118321,117906,290919,118322,1
75834,87879,118990,117903,118783,117905,118036,118363,117908,1
42085,51124,117961,118300,118631,118422,161852,123611,118425,1
80985,55269,117961,119597,118404,118321,117906,290919,119007,0
5893,8126,117887,124157,118378,187168,141469,119184,119194,1
18418,4993,117961,118343,118292,120497,133686,118424,120704,1
20296,3734,117961,118413,122007,118321,256070,290919,119007,1
70453,13201,117951,117952,117941,117885,117886,117887,117888,1
78167,11523,117961,118052,118341,118321,240983,118363,119007,1
43452,6736,117890,117969,6725,122290,268766,124136,122292,1
43257,13166,117961,118386,125316,120773,119248,119184,120774,1
39396,1350,117961,118052,120096,118321,117906,290919,118322,1
4675,4004,117961,118343,118856,117905,117906,290919,117908,1
79888,1215,117961,119597,118733,169634,235935,118736,169635,1
35971,1334,117961,119762,118910,120591,159053,19793,118454,1
6496,7679,117959,118574,120694,259173,126238,292795,118943,1
28478,14952,118315,118463,119214,118784,152777,290919,118786,0
27348,3116,117890,118300,120317,118826,236735,118424,118828,1
26360,5652,117890,120865,225010,123073,117906,290919,118322,1
25328,115255,120864,120865,124449,118912,284982,308574,120315,1
15716,59230,119280,119281,120201,131252,131253,292795,119082,1
25627,21288,119740,118954,122587,118568,281735,19721,118570,0
20351,6216,117890,118052,118328,124886,306399,118643,124888,1
30926,49440,120342,118726,118733,187168,123191,119772,119194,1
45055,97000,117961,118327,118862,127850,311441,118398,120649,1
15716,2440,118752,119171,119121,280788,280788,118478,119082,1
27179,3236,117961,118327,119791,117905,240983,118363,117908,1
20364,13851,117961,118386,119954,307024,161852,4673,118332,0
75218,18018,117890,118386,121961,118368,254718,117887,135742,1
15699,123605,118658,118659,123055,118784,123607,290919,118786,1
6682,5506,117961,117981,118514,123073,117906,118363,118322,1
27876,27611,117916,117917,117920,118293,122142,118960,209875,1
80644,80413,117961,118386,119954,125793,310608,118331,119887,1
15938,4023,117961,118446,123144,117905,309694,290919,117908,1
16271,5730,117890,118446,118833,120578,137493,121620,120580,1
107222,3120,117961,120865,118433,118792,255249,123611,118454,1
91089,13278,118219,118220,118221,117899,117899,118960,128095,1
3719,4004,117916,117917,117941,119529,118157,19721,132000,1
6094,6751,117961,118413,122007,117905,118260,290919,117908,1
25993,19839,117961,118300,189629,118321,118448,118363,118322,1
20364,82800,117961,118343,118979,120344,303717,118424,120346,1
31441,2296,117890,118413,126352,123737,127475,118960,123738,1
86248,55896,118219,23779,131868,119192,119192,119184,119194,1
43630,15387,91261,118178,118575,119849,147738,118638,119851,1
17292,3116,117890,118300,147589,118826,236735,118424,126933,1
80445,16972,117961,117981,119987,118523,310608,118331,118525,1
73171,46476,117902,122974,120171,120172,230830,290919,120173,1
80221,20708,117893,117894,117895,117899,139296,19721,117900,1
20293,51095,117926,119715,118344,126293,128796,117887,124315,1
75078,3032,118106,138799,120539,120952,130134,118453,120954,1
74227,858,117890,118327,118529,122129,305057,121916,122131,1
23960,57212,117961,118225,146387,118321,117906,290919,119007,1
45610,46734,118006,118007,118008,118568,267952,19721,209875,1
77426,4909,117961,120865,118458,120006,143820,118424,120008,1
34950,5423,117961,118327,118458,123648,189423,254395,123650,1
25565,111670,117961,119762,118352,118912,120316,308574,120315,1
4675,18686,117890,118386,128823,117905,117906,290919,131851,1
43425,1810,117961,118327,120666,118641,150275,121069,118644,1
23096,53261,117890,118225,119824,118054,119601,117887,124315,1
15714,7782,118573,117969,120201,131252,131253,292795,119082,1
117278,51165,117902,117903,118507,179731,118368,117887,117973,0
34061,3889,117890,119597,121668,122551,140840,121620,118813,1
44194,19829,117890,118386,118896,121527,310589,119184,118794,1
21377,4072,117951,118888,124051,118834,252363,123611,118836,1
32270,84780,120864,121013,120171,127589,120325,4673,118525,1
16235,4931,125714,118291,124051,126085,243787,123611,134657,1
40630,52105,118595,118596,81476,121469,130834,123611,121471,1
81482,6454,117961,117981,118684,120773,126546,118960,118794,1
32174,16024,117887,119179,117895,120618,117913,119784,126087,1
40997,6199,117961,118463,120663,118321,117906,290919,118322,1
74610,18310,118216,118217,118846,179731,156794,117887,117973,1
36966,51740,118752,119070,119121,280788,130913,292795,119082,1
111141,22518,117961,125018,118529,118912,132642,308574,118687,1
16145,12767,119301,118085,126785,117885,117913,119784,117888,1
28149,50321,117961,118052,120096,239003,121873,290919,118676,1
1020,17261,117961,118343,118833,118054,128361,119784,118055,1
45143,33,117961,118413,119968,126110,309694,118363,117908,1
42968,14798,117961,118386,274241,121594,126485,4673,121596,1
16191,2061,117961,118327,120383,119137,165015,118643,118644,1
78023,59000,147236,141176,117941,133718,181575,117887,126822,1
3853,4193,117961,118327,118933,128230,302830,118205,127783,1
74490,141,117961,118225,122273,120773,118959,118960,120774,1
77213,58707,117961,118327,118733,118792,238714,118453,120954,1
37139,17640,117890,118052,121668,145648,138020,118363,118261,1
33125,259734,117961,118343,119598,119433,133686,118424,119435,1
19998,13199,117961,118225,122007,117905,240983,290919,117908,1
20733,11987,118717,118007,118008,118568,127856,19721,118570,1
25570,69089,117961,120865,117970,140847,131312,117887,120634,1
42977,30519,117890,118225,120551,128197,130526,308574,118539,1
77975,3811,120864,121013,118395,120628,269406,118398,118399,1
45183,17549,117961,118446,123144,120690,136365,118363,131797,1
20897,7579,117961,118300,147019,118530,157234,118131,124801,0
16443,6736,117961,117969,6725,128351,311778,6725,120419,1
22271,7519,91261,118026,127168,118784,124402,290919,118786,1
6977,5730,117961,118446,118833,120578,120579,121620,119194,1
76823,3949,117961,117962,118352,118912,237731,308574,118687,1
74697,98939,118658,118115,117941,118568,122535,19721,118570,1
17308,7539,117961,118343,119987,126110,117906,290919,131851,1
16145,122254,118212,118580,117895,120618,117897,117887,117898,1
16443,58497,117961,118225,119107,122030,120324,130364,118279,1
4605,771,117961,118300,118437,126110,117906,290919,131851,1
18418,8047,117961,118343,118437,125405,118362,118363,120008,1
29082,1550,117961,118225,123173,118054,119601,119784,124315,1
732,770,117961,118300,119181,118451,159053,118453,122069,1
15915,32457,117961,118327,120666,117905,309694,118363,117908,1
80348,4936,117961,118343,118292,120497,133686,118424,120499,1
25885,2229,117890,118164,118754,119192,119193,119772,119194,1
81267,50997,117961,118052,120539,118321,117906,290919,118322,1
80872,6843,117961,117969,118214,125687,259130,6725,124488,1
18404,52108,117961,118343,119993,117905,309694,290919,117908,1
92936,16225,117890,117962,122059,118502,120690,290919,120692,0
44827,6649,117961,118343,118514,118685,120316,118331,118687,1
79886,5405,117961,118343,119598,117905,117906,290919,117908,1
28419,4511,117890,120865,119181,126110,240983,290919,117908,1
17811,3688,120883,120884,118378,128093,123191,119184,128095,1
75443,4375,117961,118343,120347,127589,178688,118331,118332,1
34950,25254,117961,118327,120299,120006,127593,117887,132673,1
33111,1553,117961,118225,123173,119093,310608,119095,119096,1
87090,7388,117961,118225,121639,118728,168365,118205,118319,1
28362,16244,117961,118327,120318,120690,127922,290919,120692,1
41582,2765,119691,119692,118635,118747,311441,119695,118261,1
77446,76302,117961,117981,124725,123073,133686,118363,119007,1
75834,59748,117961,118386,120361,117905,309694,290919,131851,1
16235,7578,117961,118343,120142,126110,117906,290919,117908,1
86160,3526,117961,118225,137996,119093,121698,119095,119096,1
75218,671,117961,117962,118352,118321,240983,290919,119007,1
76424,4219,117890,118300,120312,120313,157234,118424,122143,0
36735,50396,117975,118257,117884,118568,130202,19721,118570,1
23875,34370,118219,23779,119922,179731,125334,117887,117973,1
25993,52916,117890,118102,119424,127700,137612,19721,127702,0
79121,4582,118095,118596,81476,118422,144793,118424,118425,1
77425,32074,5110,117954,117895,117885,117955,117887,117888,1
98976,17002,117890,117962,119223,125793,146749,118643,125795,1
26948,19286,117890,118413,122007,239003,117906,290919,118786,1
95388,56744,117961,118386,118635,118685,145206,118331,118687,1
73933,4589,117961,118327,120383,118784,200462,118363,118786,1
982,4413,117961,117981,121883,118321,122492,290919,118322,1
79299,23111,121411,120018,118575,122129,164523,121916,130285,1
4675,32242,117961,118327,118929,118321,118584,290919,118322,1
76882,59288,117890,125018,120347,118321,117906,290919,118322,0
32580,101792,118887,118888,118631,118912,309291,123611,118914,1
58905,4837,117961,118300,120026,118054,119601,117887,118055,1
6449,144199,118169,120862,118856,239003,239344,290919,118786,1
41325,45963,117890,119597,118896,122645,259817,119221,122647,0
81257,44024,117890,117962,122215,119849,128470,118638,121621,1
73067,7519,91261,118026,118202,239003,139118,290919,118786,1
707,2705,117961,118225,118403,117905,309694,118363,117908,1
20364,4909,117961,118300,126137,120497,223125,118424,120499,1
34130,50460,118290,118291,118631,118826,120246,118424,118828,1
28294,1350,117890,118052,120096,117905,117906,290919,117908,1
78150,3868,117890,118052,119569,117905,117906,290919,117908,1
20273,27430,117980,117981,122587,117885,117913,119784,117888,1
79698,53226,117961,118300,119362,123073,309694,290919,118322,1
42085,6216,117961,118343,119987,117905,117906,290919,117908,1
106554,1447,117961,117981,128801,120690,120690,290919,131797,1
15797,126191,126918,119302,151108,123073,117906,290919,118322,1
6104,6116,117890,118343,125016,120006,168570,123611,118175,1
75179,20421,117961,118052,126137,126138,148208,124136,126140,1
27179,25262,117890,118327,118320,122297,301475,118331,118899,1
35528,4903,125714,125715,118825,123615,196697,118704,120359,0
23961,125466,117902,122974,120171,118028,160460,159679,118399,1
4675,1483,117961,117962,118840,119093,118842,121069,118843,1
21750,7651,117961,118386,118692,117905,117906,290919,117908,1
76860,12199,118990,118991,118992,123073,125047,290919,119007,1
34780,2594,117961,118300,123472,118784,117906,290919,118676,1
75514,2260,117961,118343,119598,120497,133686,118424,120499,1
15705,6699,117890,118343,119968,118321,240983,290919,118322,1
25993,4965,119370,121013,120283,124134,225335,124136,124137,1
84809,2991,117890,118386,121678,122551,180449,118762,122552,1
20279,13201,117951,117952,117941,117885,117886,117887,117888,1
42347,2649,117890,118413,120526,118784,260699,290919,118786,1
32542,4554,117961,118300,118514,125798,168365,132725,119964,1
114217,16642,118953,118954,117884,118568,281735,118960,118570,1
42977,3237,117961,118300,118631,119587,176829,118704,119589,1
22947,14638,117890,118052,118992,239003,309694,118363,118676,0
42977,15050,117961,118446,119961,118259,230751,290919,126540,1
28566,8272,119740,119741,125857,117885,117913,117887,117888,1
43680,67267,118095,118096,118008,117879,117897,19721,117880,1
16174,19623,117890,118463,139677,118784,117906,118363,118786,1
79092,1942,119178,119179,117878,119192,135350,119184,118055,1
17308,4953,117961,118343,118911,120344,310997,118424,130858,1
111647,1313,117961,117962,117904,120516,118368,117887,118486,1
61234,17561,91261,118026,127168,118259,118260,290919,118261,1
29918,7424,118269,117954,117878,133111,283197,118870,133113,1
20351,2229,117961,118225,118450,119192,135136,119772,118055,1
20897,4549,117961,118225,120050,145648,118260,290919,118261,1
20897,17856,117961,117962,118673,123400,143238,19793,123402,0
73194,3800,117961,118225,118403,126110,240983,290919,117908,1
78178,56784,117961,120865,119223,118321,128788,118424,130858,1
38957,58526,117890,117940,117878,117899,241251,19721,117900,1
4675,17790,117890,118225,121639,118321,117906,290919,118322,1
20319,7014,117961,131390,124130,118259,118260,290919,118261,1
40848,7067,117890,118463,118403,117905,117906,290919,117908,1
78004,8203,117890,117969,19666,311867,118477,118478,118479,1
78925,3944,117961,118343,118514,118321,117906,290919,118322,1
110101,124899,117961,118327,118535,127850,249497,118398,120649,1
6977,3800,117961,118463,118403,126110,309694,290919,131851,1
33233,7389,117961,118386,274241,118451,162667,118453,118454,1
26826,80413,117961,118386,118317,307024,311622,118331,118332,0
21760,6035,118742,117940,119424,117879,119877,19721,117880,1
861,888,117902,117903,7646,118451,302623,118453,118454,1
78157,58527,117961,118327,119830,118321,117906,290919,119007,1
35990,5739,117890,131390,118684,127108,132156,19721,124002,1
78157,8461,117890,125018,119796,118459,288581,249618,118899,1
74412,16756,119062,130600,139677,117905,290919,290919,117908,1
72024,880,117961,118052,120304,126293,120716,117887,118055,1
105365,1437,117961,118300,122358,123073,117906,290919,118322,1
35788,1728,117961,125018,118450,132103,138290,118398,118475,1
32541,17514,117961,117981,121747,117905,240983,290919,117908,1
6725,6846,117961,117969,6725,140847,259239,117887,117973,1
45300,4012,117890,118343,119598,118422,300136,118424,134657,1
36961,2931,118573,117969,117945,259173,125889,292795,126504,1
36957,724,117961,118343,119142,118321,117906,118363,118322,1
36507,866,117961,118413,120526,118259,132668,290919,126540,1
39472,7320,5110,117954,123719,128197,273102,119772,128199,1
75631,2014,117961,117962,117904,120789,311441,290919,134069,1
15884,7913,117961,117962,118409,122067,297566,123611,122069,1
78700,2900,118887,118888,118458,134655,138565,118295,118730,1
20743,53319,118084,118085,131303,216825,146250,19793,212194,1
75447,59748,117890,118386,119954,117905,309694,118363,131851,1
70310,4151,118990,118991,122870,121364,302830,118205,127783,1
78398,71990,117961,118386,124948,126110,240983,290919,117908,1
27287,124899,117961,125018,118535,118890,264384,118398,118892,1
79092,17834,118990,117903,124725,117905,117906,290919,117908,1
37260,5506,118023,117877,117878,117879,117879,118960,117880,1
23921,27054,118887,118888,118631,118912,309291,123611,118961,1
25993,4950,117961,118343,119598,120344,303717,118424,130858,1
43108,4496,117961,118225,120551,126110,117906,290919,131851,1
4675,154585,117929,117923,120551,118321,133686,290919,119007,1
75876,18097,121005,118316,120201,117946,130662,118478,117948,0
25269,2680,119370,120865,127470,118636,310476,118638,118639,1
18072,46646,119280,118316,117945,131252,130913,292795,119411,1
114226,1030,117961,118343,120722,125405,118362,118363,124436,1
13878,71258,117932,117917,122587,117879,117886,19721,132000,1
42591,7445,117961,118052,120356,124810,310997,118424,120359,1
3853,11933,117961,117981,119142,307024,294485,118331,118332,1
75218,124925,117890,118463,146387,118784,147114,118363,118786,1
75270,70243,117961,125018,120297,129909,136187,118453,129911,1
23497,5278,118887,118888,125440,153248,124964,118424,120008,1
34817,8020,126974,126975,123631,123073,117906,290919,118322,1
20292,7807,117918,119135,117912,117885,117913,117887,117888,1
30361,671,117961,117962,118352,239003,309694,118363,118676,1
34562,5742,117890,125018,120559,118685,279443,308574,118687,1
25624,7338,117890,118225,120924,117905,133686,290919,117908,1
78696,48101,117890,117962,118910,117905,117906,290919,131851,1
73127,13838,117961,117969,130192,120621,151261,19793,120623,1
972,4551,117961,118343,118833,118422,300136,123611,118425,1
75078,50488,118315,118463,118522,119172,162182,118467,119174,1
27714,15918,117890,125018,118320,118685,120316,308574,118687,1
79030,28253,118315,118463,123089,118259,128796,290919,126540,1
75834,59748,117961,119597,120361,118321,240983,290919,119007,1
80729,3811,120864,286791,118395,120628,269406,151277,118399,0
32304,79835,117961,118225,123173,126293,121311,117887,124315,1
42127,28163,192441,176316,120361,118321,175154,118363,119007,1
36050,18049,117961,118052,118881,117905,117906,290919,131851,1
15703,2109,118006,119302,120694,118641,160694,118643,118644,1
38468,50323,117980,131854,117941,117885,181575,119784,117888,1
80177,2541,117961,118343,118856,126110,117906,290919,117908,1
15716,69370,122532,126095,120201,118924,280788,292795,126685,0
45258,17669,117961,120865,118128,117905,117906,290919,131851,1
34521,59765,117890,118386,118623,118523,294485,118331,118525,1
25877,1140,117961,117962,118352,123073,117906,290919,119007,1
38704,24708,117916,118011,118599,179731,164223,119784,117973,1
33980,53348,117961,117969,121574,120628,269406,118398,118399,1
27287,41595,117902,117911,131274,120300,124195,143398,120303,1
42849,4565,117961,119597,121961,239003,309694,290919,118786,1
41372,215806,192441,118316,123656,118321,211648,290919,118322,1
19666,22832,117961,117969,19666,118054,128999,117887,118055,1
75078,50208,117961,119597,123606,124305,168365,132725,133308,1
14662,13441,117890,118463,122870,118207,126932,270488,149354,1
43757,16566,117961,125018,120559,126293,123102,119784,124315,1
78157,4565,117961,118386,121961,126110,309694,290919,117908,1
28419,3104,117961,117981,123476,126293,120319,117887,124315,1
23875,3872,117890,118386,119954,118321,117906,290919,119007,0
6977,4620,117961,120865,122358,117905,125485,118363,131851,1
76551,5103,118023,118991,117878,117879,117879,19721,117880,1
25098,132887,143008,118442,118378,119192,300603,119772,118055,1
35716,46617,117951,118743,118008,119529,117897,118960,132000,1
42376,2290,117902,122974,118403,123648,142741,118453,128424,1
59725,1334,117890,119762,118910,120789,230830,290919,119951,1
2235,44917,117890,117962,118450,126293,120319,117887,124315,1
74016,6859,118774,119370,118597,119962,132799,123611,120791,1
79420,2892,117961,125018,148436,120097,302623,270488,120099,1
75029,5899,117961,118327,120318,118641,240982,121069,118644,1
34502,26320,117961,118327,118458,117905,240983,118363,117908,1
6725,54684,117961,117962,118910,118685,137802,308574,118687,1
15710,17128,117890,118300,120995,119949,230830,290919,119951,1
23194,5396,117961,117981,119993,117905,309694,290919,131851,1
97504,94495,5110,117954,125857,117885,117955,119784,117888,1
31020,6021,117961,118413,122007,123073,256070,290919,118322,1
81401,4097,117961,118413,120526,126110,117906,118363,117908,1
14939,3883,117961,118343,119987,239003,118785,290919,118676,1
27124,25254,117961,118327,120299,137370,126426,118612,121124,1
17308,4046,118752,119171,120539,118043,118043,270488,118046,1
15680,815,117890,118300,123719,126110,117906,290919,131851,1
6977,6046,117890,118446,118821,118321,240983,290919,118322,1
18255,1409,117961,120865,120722,118958,118959,119184,131338,1
110325,2062,117961,118327,119830,120773,125937,119184,118794,1
37630,14952,117890,117962,119257,119962,211151,118205,119951,1
41279,23989,117961,131390,118481,118702,135780,118704,118705,1
42085,85631,117961,118463,118616,119351,257510,270488,119353,1
41825,11148,118269,118270,119424,117885,117937,119784,126822,1
15714,2519,118169,118170,118623,280788,193644,292795,119082,1
23884,45965,117890,119597,120677,307024,294485,118331,118332,1
15716,55670,117902,118041,120201,122989,118806,292795,118276,1
19821,7389,117890,118386,118746,118451,152307,118453,118454,1
18072,4361,118573,118574,118623,119065,286106,292795,118997,1
27755,20508,117876,118220,117941,117879,117897,19721,117880,1
86310,131280,118256,118257,118623,118995,136748,292795,120767,1
39339,55805,117961,118343,118684,126516,132693,270488,121070,1
34528,7022,117890,118343,122012,118054,118054,117887,118055,1
969,7703,117943,117944,117945,122989,129282,292795,118276,1
79200,70056,117961,118463,118403,118777,279443,308574,118565,1
42479,28890,117961,120865,118810,299559,156948,118474,268610,1
25988,7547,117961,118327,118706,118784,171056,118363,118676,1
45325,8138,117961,118052,118378,118636,119771,119772,127391,1
43877,3558,118079,118080,117878,133718,118177,117887,126822,1
39879,8655,119280,119281,118623,126684,120411,292795,126685,1
27944,30433,118541,118542,186536,119899,310825,19793,120992,1
78559,4057,117961,118343,123901,119433,133686,123611,121416,1
16034,146286,117961,118300,118783,117905,117906,290919,117908,1
5676,15377,118003,118026,118450,118641,123881,118643,120117,1
43517,4584,117890,120865,120297,118321,117906,290919,119007,1
3853,89318,117961,118225,124380,118054,145191,117887,124315,1
53101,15050,117961,131390,124130,125798,180629,118205,119951,1
23921,3558,117902,118041,118042,118043,118044,270488,118046,1
16639,4993,117961,117981,118979,118912,147781,118424,118914,1
6698,6699,117961,117981,119993,118321,240983,290919,118322,1
45481,17214,117961,118343,123901,120497,133686,118424,120499,1
41123,221,117961,118413,120370,118321,117906,118363,118322,1
3003,15455,117961,118413,118481,118784,117906,118363,118676,1
52697,133801,119062,119091,119565,120591,130134,19793,118454,1
25993,18330,118349,119763,117878,117879,117879,118960,117880,1
20801,2014,117961,117962,119218,120516,129597,117887,135742,1
43427,15729,119370,120865,124449,127850,310327,118398,122062,1
19823,190,117961,118413,121639,118321,117906,118363,118322,1
42085,4375,117961,118343,118042,122274,257115,118424,118828,1
79092,51269,117961,118300,126137,120006,143820,123611,120008,1
36610,31061,118212,118580,117895,117896,117913,117887,117898,1
25751,15398,118169,118170,120694,119587,139169,119784,130481,1
6725,22518,117961,117969,118214,123408,311590,124136,123410,1
25098,16566,117961,118327,120559,124134,304465,121069,120619,1
32378,36051,117890,118164,6104,239003,117906,290919,118786,1
43006,50976,117961,118413,127284,118784,117906,118363,118676,1
77295,2062,117961,118327,118367,120773,125937,118960,120774,1
78847,2225,117961,119762,118501,120702,126111,118504,120704,1
80351,13800,117961,118225,125139,127589,294485,118331,118332,1
22954,110900,117961,118343,124725,118321,117906,290919,119007,1
78745,8234,117961,118300,120318,239003,117906,290919,118786,1
32401,1030,117890,118343,120722,159116,118362,118363,118364,1
29100,7076,117961,118463,120041,119093,139668,130364,119096,1
27299,15887,117961,118052,120677,120357,310997,118424,120359,1
933,7578,117961,118343,120722,123073,309694,290919,118322,1
35645,2908,117961,118343,118979,118980,118342,118704,163313,1
43370,22859,117961,118327,118378,118792,120953,19793,120954,1
80842,8030,117961,117981,120142,118361,127527,155173,150754,1
14950,4549,117890,118225,122392,118259,118260,118363,118261,1
74411,121925,117961,118327,118706,123073,133686,118363,118322,1
38113,7935,117961,118052,120539,118321,117906,118363,119007,1
79092,4909,117890,118300,126137,131336,223125,118424,118836,1
80694,310697,117890,118343,118856,118321,117906,290919,118322,1
7646,888,117902,122974,120016,120591,130134,118453,118454,1
20274,49425,117890,117981,119598,118422,300136,118424,134657,1
23884,2594,117961,118300,128823,118784,117906,290919,118786,1
44303,1600,117961,125018,118507,118863,122008,118398,149339,1
81280,994,117890,118300,118433,119849,124690,118638,119851,1
100929,1325,117961,119762,118910,117905,133686,118363,117908,1
39325,205,117961,118386,274241,118321,117906,290919,118322,1
29697,11305,118006,117930,126574,121067,240979,121069,121070,1
80780,26291,119062,119091,132647,120591,159053,118453,118454,1
36470,4121,117890,117962,81476,118641,306399,118643,118644,1
41435,23665,117961,118446,139876,118054,223110,119784,124315,1
16018,49147,117961,117981,119824,118826,119759,118424,126933,1
278393,14552,117890,119762,120677,307024,161852,118331,118332,1
42376,51398,117890,118300,120144,118054,120319,117887,118055,0
38083,46546,119343,118603,117912,117879,117886,19721,132000,0
79977,1816,117961,118413,5606,120690,136365,290919,120692,1
80550,41797,118315,118463,119954,146249,278014,118131,124801,1
37004,20169,117961,118343,164199,117905,117906,290919,117908,1
28896,7023,117961,119762,119223,123082,118260,290919,118279,1
34924,50997,117961,118052,120539,117905,117906,118363,117908,1
17278,124925,117961,118300,121176,123067,300044,151277,123068,1
6977,4642,117961,118463,120551,118321,133936,290919,118322,1
27230,49850,117961,118413,122007,118259,210052,118363,118261,1
75834,16698,117961,118300,120677,118636,311057,118638,118639,1
41470,25243,118269,118270,118810,134067,310825,118474,187169,1
78157,58511,117890,119597,118746,127031,152307,19793,118749,1
75834,141,117890,118225,122273,117905,240983,290919,117908,1
32114,17930,117890,131390,119969,118811,249967,19793,118813,1
6977,4135,117961,118300,120722,118321,133686,118363,119007,1
40862,59347,117961,118327,120666,118321,117906,290919,119007,1
38704,1891,118742,117940,117878,117879,119877,19721,117880,1
26821,3722,117890,118300,119076,120348,133779,118295,118276,1
20344,4511,117890,118300,119181,117905,132775,118363,117908,1
34689,3245,117961,118300,121216,268608,162825,3130,119353,0
4675,4718,117961,118413,121639,117905,117906,290919,117908,1
32642,15510,118169,118170,125857,247659,147206,19721,247660,1
45990,6730,118573,118574,117945,118995,169886,292795,118997,1
33150,6751,117961,117969,6725,125687,134656,6725,125689,1
75078,51748,192441,176316,225010,118912,279443,118331,120315,1
80788,4945,117961,118300,118360,119849,148972,118295,119851,1
26808,1080,117961,118327,118733,118451,123137,118453,118454,1
78079,46608,118315,118463,122636,123648,255008,120518,118914,1
33248,4936,117890,117981,120126,240103,124577,118424,124578,1
34558,4023,117961,118446,119064,118784,117906,290919,118786,1
75338,50121,117983,117984,117895,117896,117897,119784,117898,1
113325,50952,117961,118327,119796,118784,117906,118363,118786,1
26410,46459,119134,117944,117945,259173,126800,118478,126504,1
80550,50096,117961,120865,120383,118784,118785,290919,118786,0
80203,1334,117961,117962,118910,120591,130134,19793,122069,1
34431,13854,117961,118052,118171,126110,172635,290919,117908,1
34628,75345,117890,118327,118328,119172,121927,118424,119174,1
45497,55805,117961,118343,118684,118784,121926,290919,118786,1
6977,221,117961,118413,20807,118321,117906,118363,119007,1
18072,59230,119280,118316,117945,131252,280788,118478,119082,1
41758,56723,117961,118386,118317,126110,309694,118363,117908,1
20733,55636,117916,118491,118344,128093,139264,119184,128095,1
42678,51243,117961,118300,123055,118321,126089,118424,130858,1
36477,18046,117890,118300,118783,118321,117906,118363,118322,1
45258,90539,117961,118463,124380,135809,310608,118331,158291,1
25696,5396,117961,118343,119968,123073,240983,290919,118322,1
311938,4498,118742,118102,117878,119409,141487,119788,118943,1
34095,23305,117890,118327,118862,118890,125128,118398,118892,1
75834,3868,117961,118052,122938,117905,117906,118363,117908,1
80005,59312,118441,118442,118733,119192,123191,119184,118055,1
37651,30799,118219,118220,120270,117885,118157,117887,117888,1
6670,4468,117961,118413,119968,118321,309694,290919,118322,1
34817,19958,117961,118327,120666,118784,121873,118363,118786,1
23884,16098,117961,125018,120171,120647,123073,151277,120649,1
74099,1999,119301,118085,117920,118568,120997,19721,118570,1
42085,3332,117890,117981,121747,118912,141441,308574,120315,1
92278,25276,117890,118343,121747,118321,309694,290919,118322,1
27348,58466,117961,120865,124051,119433,120057,118424,119435,1
75626,44917,117961,117962,118450,119192,119193,119184,118055,1
20332,7011,117961,125018,120685,118784,117906,290919,118786,1
43302,311433,117961,118052,118706,118728,168365,118205,118319,1
80741,120822,119596,119597,119243,127850,311441,118398,120649,1
41451,200077,119920,151110,176153,118834,140820,123611,118836,1
80950,15504,118003,117891,118202,118321,117906,290919,118322,1
112627,4272,247952,130600,139677,118321,290919,290919,118322,0
39262,7639,118003,118026,118623,117905,309694,118363,131851,1
31989,95479,117961,125018,120297,132692,226262,270488,121070,0
20364,125466,117902,117903,120171,120990,262257,118398,120992,1
4673,770,117890,118300,120722,121594,126488,4673,119779,1
20289,51311,118541,118121,124051,140847,139615,119784,117973,1
78927,7554,117961,117930,119257,117946,118806,118478,120346,1
79121,281951,118290,118291,119837,126085,160318,118424,118425,1
34730,264766,117961,118386,118746,123073,117906,118363,118322,1
79121,4931,118290,118291,120026,126085,243787,123611,118425,1
20222,38902,118256,126095,117945,126184,120517,292795,117948,1
31369,15608,117961,120865,119984,127850,311441,118398,120649,1
41813,49961,117961,118463,118403,126110,117906,118363,117908,1
