RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,target
39518,19857,117929,117940,117941,117885,117913,117887,117888,1
79092,2395,117961,118300,119488,118172,301534,118295,128424,1
33249,82613,117961,118300,119984,118890,311441,118398,118892,1
972,5079,117961,120862,119824,157799,147851,290919,123738,1
25993,5701,117961,118052,120709,120097,174445,270488,266863,1
20294,71555,117893,118011,117912,117879,117897,19721,117880,1
74164,4533,117961,118343,118700,118321,117906,290919,118322,1
74995,34064,117961,118386,118746,118321,117906,290919,118322,1
39324,7411,117961,118386,118746,118451,152307,118453,118454,1
25565,19718,117961,117962,119223,122269,122270,118643,122271,1
81034,23200,117961,118343,123125,118784,117906,290919,118786,1
34026,44062,117961,117962,118910,118784,117906,290919,122069,1
80638,2343,119691,119692,118635,118792,311441,119695,122969,1
30356,3558,117902,117903,118042,118043,157256,270488,118046,1
42085,16052,118887,118888,134257,118728,306088,118295,118730,1
34735,5409,117961,118343,119993,119778,240983,290919,117908,1
90526,4740,117961,118446,124170,123067,300044,118398,123068,1
75834,16682,119596,119597,120026,118293,118294,118295,118296,1
34133,23185,117961,117883,4674,118685,311622,308574,118687,1
90523,85475,117961,118011,123472,122022,150273,119221,122024,1
16023,7339,117961,118300,130192,124194,253355,118363,118486,1
26918,873,117961,118413,120526,118685,279443,308574,118687,1
42654,22835,117961,118270,19666,118396,236551,118398,118399,1
87037,59347,117961,118327,118320,118321,118448,290919,118322,1
42362,46104,117961,118327,120559,120132,304465,118643,120071,1
15031,7344,117961,118225,126574,123648,147738,120518,180928,1
72444,189,117932,120216,121639,118321,117906,290919,118322,1
38860,16900,118256,118257,118623,118274,286106,292795,118276,0
15356,16830,117961,118327,119830,120773,118959,118960,120774,1
79092,15575,117902,118041,118623,118274,118806,292795,118276,1
4675,71391,117961,118753,118522,133306,136011,118205,133308,1
13878,16850,117961,118225,119092,120591,120592,119095,120593,1
45100,13857,118212,119883,130192,120632,120633,118131,120634,1
39449,49436,118717,118718,119703,117885,119704,117887,117888,1
40867,52194,117961,118052,126137,127657,126139,124136,126140,1
14354,102646,117926,118124,117941,117879,117886,19721,117880,1
18418,17188,118290,118291,119703,119137,122050,118474,119139,1
1281,16225,117961,117962,122059,120690,120690,290919,120692,1
102304,77495,118192,118193,117895,118568,225335,19721,118570,1
15720,6879,117902,118041,120323,119093,119094,119095,123084,1
3853,70130,118595,118596,81476,118826,158101,124487,118828,1
91176,2296,117961,118413,277693,123737,127475,118960,123738,1
80218,70056,117961,118225,118403,118777,279443,308574,118779,1
6977,2109,118219,118220,120694,124886,215880,118643,124888,1
21382,5022,118990,118888,118631,118912,309291,118424,118914,0
38482,8293,119740,119741,117895,117885,117913,125407,117888,1
5729,5657,117961,118300,121176,118321,117906,290919,118763,1
4675,71387,117961,118386,118522,118784,121873,290919,118786,1
1020,112304,127044,127045,118821,118636,293990,118638,118639,1
15365,50997,91261,118026,118202,119962,168365,118205,119964,1
86296,70062,117961,118386,118746,118321,117906,290919,118322,1
23181,81744,117876,117877,117878,117879,146694,19721,117880,1
80351,7520,117961,118343,124725,118784,181615,118205,118786,1
73787,7935,117961,118052,120539,118321,117906,118205,118322,0
45185,46830,117929,117940,124133,118568,140630,19721,118570,1
44722,5409,117961,118343,119993,118321,117906,290919,118322,1
78966,8487,117961,118327,118320,118321,118448,290919,118322,1
25857,111936,117961,118300,118783,118784,117906,290919,118786,1
6698,15791,117961,118225,120663,118777,279443,308574,118779,1
32642,3464,118573,118574,118042,152308,118043,119221,118046,1
28294,46704,91261,118350,118202,117905,117906,290919,117908,0
75834,7369,117961,118386,118896,118321,117906,290919,118322,1
99140,4343,117961,118343,118660,307024,132719,118331,118332,1
39419,5113,117961,118300,119890,120115,133686,118424,119435,1
37260,52525,117983,117984,117878,118568,292195,19721,123652,0
45192,4496,117961,118225,120551,117905,117906,290919,117908,1
39393,7389,117961,118386,118746,118451,152307,118453,118454,1
45300,4031,117932,118300,120026,118422,239205,118424,118425,0
23921,3843,117961,118413,120370,118784,237727,290919,118786,0
77988,2299,117961,117962,119223,121594,127596,4673,121596,1
3853,51761,117961,118413,120370,118321,117906,290919,118322,1
1020,2349,117932,119715,118501,117905,128696,290919,117908,1
80896,20440,119920,117891,117878,118568,292195,19721,118570,1
704,7370,117932,118413,120096,118321,117906,290919,118322,1
79092,4740,117961,118446,124170,123067,300044,118398,123068,0
79092,5089,117961,118300,118514,120516,123107,120518,120519,1
37639,56496,118126,118237,117895,117879,117897,19721,117880,0
22391,1550,117961,118225,123173,118054,118054,117887,118055,1
34628,1065,117932,118327,121589,118890,118842,118643,118644,1
42085,46511,117961,118300,118597,118054,120514,117887,118055,1
34432,6482,117961,118052,118992,118321,118448,290919,118322,1
4650,7553,117932,120862,118403,117905,240983,290919,117908,1
37942,17002,5110,117954,117895,118568,281735,19721,118570,1
25570,5524,117961,118343,118514,118321,290919,290919,118322,1
45300,2694,117961,118343,119598,192867,235245,118638,118639,1
80715,6199,117961,118225,120663,118321,117906,290919,118322,0
115013,4743,119062,130600,120663,120773,118959,118960,120774,1
80308,15894,117961,118052,119995,307024,311622,118331,123192,1
34982,5030,117961,118343,120126,120497,309858,118424,120499,1
79000,5665,117890,119762,117878,120628,278014,118131,120629,1
42769,7459,5110,117954,122672,118685,125511,308574,118687,1
15805,18680,91261,118026,118202,117905,181615,118205,117908,1
35000,866,117961,118413,120526,118451,132777,118453,118454,1
70484,18220,117961,118052,118867,117905,117906,290919,128353,1
35267,16687,119134,119135,120054,121915,303995,118704,118705,1
28149,64715,91261,118026,118317,117905,117906,290919,117908,1
31402,195311,119301,119302,119303,118784,233216,290919,118786,1
80698,2270,117961,118413,277693,184274,279443,308574,118779,1
35499,3745,117961,118300,118360,124435,244798,118363,124436,1
1020,16642,117961,118300,81476,118321,117906,290919,118322,1
1020,18029,117961,118343,125872,179731,173333,117887,117973,1
44655,6995,120864,121013,118395,118396,269406,118398,119365,1
15064,34375,117961,117969,117970,179731,119111,117887,117973,1
43645,1812,117961,118413,134848,120690,301430,290919,120692,1
42031,119350,117961,118386,118522,129561,134045,3130,129563,1
18475,2071,117961,117962,120361,122551,249620,118762,122552,1
33261,7001,117961,118327,118933,121594,202543,4673,121596,1
40855,7560,117932,118300,119195,117905,117906,290919,117908,1
98021,7539,117961,118343,119987,117905,117906,118205,117908,1
41279,7014,117961,118446,119961,118259,125889,290919,118261,1
34924,34608,117961,118327,118320,117905,181615,290919,117908,1
36551,53040,118084,118085,117884,118568,281735,19721,118570,0
75338,2518,119402,119403,117895,117896,117913,117887,117898,1
18072,50281,118256,118257,117945,118274,118806,292795,118276,1
30628,7987,117961,118327,120383,119778,290919,290919,117908,0
77098,79986,117989,117990,117920,121067,124097,121069,121070,1
14354,17152,118084,118085,117884,117879,117886,19721,117880,1
74888,169,117961,118413,123472,117905,287626,290919,117908,0
74555,4576,117961,117883,118391,118321,181615,290919,118322,1
79363,50550,117961,118343,118514,118685,120316,308574,118687,1
41312,15384,117943,117944,118414,118274,181575,292795,118276,1
16264,88570,117961,118413,120370,118321,117906,290919,118322,1
44821,85475,117961,118300,120410,118321,117906,118205,118322,1
26808,1043,117961,118327,121589,240103,306399,118643,124888,1
39262,7971,117961,118753,123494,118259,155654,290919,118261,1
58678,72580,117961,118327,118391,118321,117906,290919,118322,1
34099,7389,117961,118386,118746,118451,152307,118453,118454,1
29708,4357,117961,118052,119742,118321,303087,290919,118322,1
78183,13201,117951,117952,117941,118568,267952,19721,118570,1
31441,5186,118887,120018,124656,118912,309291,118424,118639,1
17308,57692,117961,118225,120551,118685,279443,308574,118687,1
73110,1271,117961,118327,118507,121527,216282,118398,121529,1
75040,50976,117961,118413,119968,118784,117906,290919,122069,0
74883,1755,117961,117962,119223,120033,137949,118643,150754,1
14570,31056,130684,117894,118910,117879,117897,19721,117880,1
42031,28232,118315,118463,118522,123651,151811,118467,123652,1
17849,17856,117961,117962,118673,119976,302418,19793,119978,1
81297,49353,117961,117962,118910,118321,117906,118205,118322,1
80539,221,117961,118413,120370,118321,149364,290919,118322,1
43646,40932,117961,117969,118970,118396,122194,118398,118399,1
25287,19832,117932,118327,123757,118321,117906,290919,118322,1
34207,7265,117961,118343,120144,118321,240983,290919,118763,1
30570,58719,117961,118386,119954,118318,168365,118205,118319,1
16071,7578,117961,119179,120722,118784,117906,290919,118786,1
76446,7505,117961,118300,119181,117905,117906,290919,117908,1
16989,22948,117961,120862,118403,117905,117906,290919,117908,1
3853,3889,117961,118386,121668,118685,279443,308574,118687,1
34748,16098,117961,118327,120171,118890,125128,118398,118892,1
75834,7426,117961,118225,121574,122645,309858,119221,122647,1
312036,16314,117929,117940,119569,119323,123932,19793,119325,1
79875,79876,117932,118753,118404,120115,130884,119695,120117,1
40919,59749,118315,118463,118464,119172,162182,136398,119174,1
42967,46546,117978,117979,117912,118568,146968,19721,118570,0
31713,14810,117961,118413,120370,122551,123475,118762,122552,1
43646,15902,117961,118052,120398,118054,118443,125407,118055,1
34924,3875,117961,118327,120318,118784,121873,290919,118786,1
43638,8283,117961,118386,118317,307024,311622,118331,118332,0
45444,1728,117961,118327,118929,121527,128634,118398,121529,1
43219,7067,117961,118225,118403,117905,240983,290919,117908,1
73121,21869,117961,117883,118507,118396,158043,118398,118399,1
4675,2594,117932,118300,272283,118784,117906,290919,118786,1
7678,1541,117961,118225,123173,118054,120514,117887,122850,1
18072,57680,118256,118257,118414,280788,280788,292795,119082,1
28403,7389,117961,118386,118746,118747,239652,118453,118749,1
25993,4659,117961,120862,120663,118321,181615,118205,118322,1
34333,6454,117961,118343,118856,119409,181615,118205,118322,1
45784,1146,117961,118225,120663,119778,240983,290919,117908,1
3264,55195,126918,126919,118042,118043,122853,119221,118046,1
391,50641,117926,118124,117941,118568,119927,19721,118570,1
1937,15432,119134,126095,146387,120516,123331,120518,120519,0
74995,59229,117961,118300,118910,118777,279443,308574,118779,1
21710,6997,117961,118343,119945,117905,240983,290919,117908,1
80032,7935,117961,118052,120539,117905,117906,290919,117908,1
81418,7510,117961,118446,120270,118777,279443,308574,118779,1
27124,7133,117961,118327,118320,118321,240983,290919,118322,1
23964,49566,119665,118596,119993,117905,117906,290919,117908,0
81450,17058,117961,118300,119488,118728,301534,118295,118730,0
4675,4932,117961,118225,119824,123737,147851,118960,126518,1
74887,20169,117961,118343,118660,124886,239604,118643,124888,1
19712,15484,118256,118257,118623,118995,286106,292795,118997,0
19708,3281,117961,118225,120323,119093,120324,119095,119096,1
74508,205,117961,118386,118746,118784,122240,118205,122069,1
79353,241781,119301,119302,119303,118321,117906,290919,118322,1
76917,30534,117961,118343,119142,119778,117906,290919,117908,1
70453,23390,118602,118603,117941,117885,117913,125407,117888,1
15740,25,117961,117962,122224,118321,240983,290919,118322,1
6977,3000,117961,118225,120551,117905,117906,290919,117908,1
32634,18040,117961,118300,118783,118321,117906,290919,118763,1
26391,8501,117961,118386,120361,117905,117906,290919,117908,1
15064,2225,117961,117962,118501,120702,136977,118504,120704,1
35792,46170,118573,118291,118889,118863,307233,118398,118865,1
79961,8074,117961,118300,119195,117905,117906,290919,117908,1
75624,7448,117961,118300,118360,117905,117906,290919,117908,1
44812,87239,117961,118011,118437,149228,130134,118453,118454,1
85557,97016,119062,119091,118957,117905,117906,290919,117908,1
1020,17913,117961,118343,122358,117985,122359,19793,117987,1
94184,16970,91261,118350,124942,120952,126309,118453,120954,1
103048,70480,119280,119281,118414,119743,119235,292795,118276,1
35451,22487,117961,117969,118970,120647,121659,118398,120593,1
31167,69089,117961,118300,117970,179731,131312,117887,117973,1
5173,5028,117961,117962,118791,121469,310997,118424,121471,1
75494,8430,117961,118225,118403,118321,117906,290919,118322,1
16038,51746,118752,119070,117945,280788,280788,292795,129911,0
7543,13838,117961,117962,119223,118641,118302,118643,118644,0
17308,45965,117961,118753,120677,120172,294485,118331,118332,1
17249,3113,117961,118343,119598,119433,127160,118424,119435,1
74102,51058,117902,117903,134257,118318,168365,118205,118319,1
80212,44038,117902,117903,118910,118728,130134,118453,120954,1
42313,3788,117932,118343,120722,118784,117906,290919,118786,0
115959,5507,117961,118413,120370,117905,117906,290919,117908,1
77178,25254,117961,118327,120299,121122,121788,118612,126140,1
80978,2781,117961,118300,118783,118054,131373,125407,118055,1
25638,14368,117961,118225,122215,119093,132519,119095,123084,1
111445,31433,117961,118300,118783,117905,117906,290919,117908,1
23990,125466,117902,117903,120171,118863,154602,118398,118865,1
4675,4352,117961,118225,120663,118321,117906,118205,118763,1
42031,3212,117932,118386,118522,119351,123417,3130,119353,1
44812,743,117961,118343,118437,118321,117906,290919,118322,1
36602,3116,117961,118300,147589,118826,236735,118424,118828,1
34576,50550,117961,118343,118514,118321,181615,290919,118322,1
667,6482,117961,118052,118992,118321,117906,290919,118322,0
32270,4551,117961,118343,118833,120344,303717,118424,120346,1
80190,6278,117961,118343,120722,118321,117906,290919,118322,0
18072,18096,118256,118257,118623,280788,193644,118960,119082,0
79309,13764,117961,117969,118970,120647,192307,118398,120649,1
3853,17261,117961,118343,118833,118203,120514,117887,118055,1
1020,8068,117961,118386,118635,119409,181615,290919,118322,1
15064,17920,117961,117962,118546,118054,128604,117887,118055,1
18243,71961,117961,118300,118492,118321,118448,290919,118322,1
917,1466,117961,118300,123749,118636,123751,118638,118639,1
41758,28217,118315,126919,123656,118784,181615,290919,118786,1
28850,22431,117961,118413,126229,127847,126363,290919,132673,1
79121,124625,118725,118726,119076,118422,146026,118424,118425,1
38708,80413,247952,118164,127522,117885,117879,117887,117888,1
6977,59785,91261,118026,120671,121143,139068,249618,126685,1
27124,2017,117961,118327,129972,117905,287626,290919,117908,1
38470,5674,117876,117877,117878,117879,117879,130364,118807,1
31183,6083,117961,117962,122224,118777,130360,308574,118779,1
1281,44062,117961,117962,118910,117905,117906,290919,117908,1
18418,5244,117961,118343,119598,119433,133686,118424,119435,1
37639,13031,5110,117954,117895,118568,157237,19721,118570,0
79121,3954,117961,118343,149210,118293,118302,118295,118296,1
39397,7651,117961,118386,118746,118321,117906,290919,118322,0
1141,1117,117961,117962,118352,117905,240983,290919,117908,1
99461,57538,117961,117883,118328,117905,290878,290919,117908,1
75078,58719,117961,118753,119954,119962,168365,118205,119964,0
25744,3745,117961,118300,118360,124435,118362,118363,124436,1
34095,7370,117961,118413,118481,127782,230830,290919,127783,1
33249,52105,118595,118596,81476,118422,170384,118424,118803,1
838,16971,117961,118343,119993,125793,125794,118347,125795,1
79130,27898,118006,118007,124133,117899,117897,130364,117900,1
19964,5636,117961,120216,134848,118784,124402,290919,118786,1
43663,56199,117932,118052,118881,117905,117906,290919,117908,1
87735,46805,120268,117930,117920,118568,281735,19721,118570,1
18257,783,117961,118413,120584,128230,302830,4673,128231,1
25570,5085,117961,118343,118514,307024,271023,118331,118332,1
13878,22853,117961,118386,118896,119849,215880,118638,119851,1
33642,78685,118216,118587,117920,117879,135898,19721,117880,1
27158,1614,117961,118327,118507,118747,130134,118453,118749,1
106203,2296,117961,118413,277693,123737,132017,118960,126518,1
35376,15746,117961,118052,119742,118321,118448,290919,118322,0
33151,1350,117961,118052,120096,118321,117906,290919,118322,1
73228,851,117961,117962,122215,118321,117906,290919,118322,0
29100,7076,117961,118225,119238,119093,121698,119095,119096,1
44655,31000,120342,120343,118395,118396,266864,118398,118399,1
74285,858,117961,118327,118529,122129,168451,121916,122131,1
14354,73001,117910,118855,117884,117879,117886,19721,117880,1
37446,1755,117932,118300,119223,150752,298733,118643,150754,1
74226,58954,118079,118080,117878,117879,117947,130364,117880,1
2298,2305,117961,117962,119223,128230,302830,121916,128231,1
27124,4097,117961,118327,119830,120773,118959,118960,120774,1
43265,4636,118358,117903,119181,120952,118678,118453,120954,1
40114,19271,117961,118225,119924,118784,117906,290919,118786,1
78925,19830,119062,119091,123125,118784,121556,290919,118786,1
79299,15435,117932,118343,122299,119949,131270,290919,119951,1
74754,17451,117961,118052,126137,118924,148208,118667,118926,1
37230,11529,117929,117940,117878,118980,281735,19721,118570,1
34950,794,118752,119070,120995,118274,190697,292795,118276,1
3264,1550,117961,118225,123173,118054,121311,117887,118055,1
33324,3270,117961,118225,119781,120097,124626,119221,120099,0
79092,4951,117932,119179,120126,120497,136888,118424,120499,1
76436,3471,118169,118170,118042,118563,311839,270488,118565,1
45904,7346,117961,118343,123125,118777,279443,308574,118779,1
40197,7520,117932,118343,124725,118321,117906,290919,118322,1
4675,7022,119062,119091,118535,117905,117906,118205,117908,1
16008,1043,117961,118327,121589,124886,123881,118643,139967,1
6705,4500,117961,118052,118881,117905,117906,290919,128353,1
74550,6200,117961,118225,120663,118321,117906,290919,118322,1
39600,7553,117961,118225,118403,118784,118785,290919,118786,0
73130,1584,117961,118327,128935,126931,299403,118398,118399,1
44944,15895,117932,118052,120677,122067,140976,118424,122069,1
33150,5496,118717,118026,118202,117905,117906,290919,117908,1
75078,88640,118315,130600,122636,118451,118756,118453,118454,1
917,87239,117961,118300,120722,149228,130134,118453,118454,1
39488,249,117961,118225,118403,119778,181615,290919,128353,1
20897,50625,117961,117969,118800,118801,160694,19793,118803,0
7543,49323,118990,118991,118992,119409,117906,290919,118322,0
34924,4589,117961,118327,120383,118784,213944,290919,122069,1
23096,127738,117961,118225,118403,120952,130134,118453,120954,1
3853,4953,117961,118343,118911,120344,310997,118424,120346,1
22598,22599,117961,118343,119142,118685,131861,308574,123686,1
1020,16850,117961,118225,122298,119093,128819,119095,119096,1
42899,3838,117961,118225,119924,119409,118448,290919,118322,1
80175,51761,117961,118413,120370,118321,117906,290919,118322,1
6977,994,117961,118300,120312,119849,124690,118638,119851,1
16923,7506,117961,118446,120317,118321,240983,290919,118322,1
36480,169112,118358,118041,119781,118563,275613,270488,118565,1
27728,44022,117961,117962,122215,117905,240983,290919,117908,1
16826,3667,117876,118001,117878,118054,311261,117887,118055,1
15818,49574,117961,118327,118391,120773,118959,118960,120774,1
16768,15824,117961,120862,120323,122849,120324,119095,118828,0
80551,50089,117932,118343,118514,118321,117906,290919,118322,1
917,15542,117961,118300,118395,123067,269406,118467,123068,1
33248,17270,117961,118011,128830,118826,150790,118424,118828,0
74190,56029,117932,118300,118492,118784,117906,290919,118786,1
40331,7807,117961,118327,118518,118207,190710,270488,118209,1
52688,770,117961,118011,119181,118747,130134,118453,118749,1
40867,7935,117961,118052,120539,117905,117906,290919,117908,1
17249,17270,117961,118300,128830,118826,150790,118424,118828,1
32642,15557,119280,119281,117945,118129,132803,118453,118132,0
25210,51345,117961,118052,120417,118702,125047,118424,118705,0
34562,1080,117932,118327,118378,118451,123137,118453,118454,1
4675,57757,117961,118343,142038,118321,117906,290919,118322,1
75216,3234,119280,119281,118623,118805,136748,118474,247660,1
15064,20104,117961,117969,120823,118368,159732,117887,118486,1
3853,45965,117961,118753,120677,307024,294485,118331,123192,1
74212,8068,117961,118386,121668,118321,117906,290919,118322,1
25993,21019,117961,118386,128516,126820,132015,118638,208567,1
45207,48935,119062,119063,119064,118924,254936,118667,118926,1
35185,17640,117932,118052,118706,118278,118707,290919,118279,1
79092,5223,118595,118596,81476,118054,120238,117887,118055,1
22643,2409,117961,117962,117904,119949,300603,290919,119951,0
39264,14348,118169,118170,118623,117946,144221,292795,126933,1
1020,3875,117932,118327,120318,117905,117906,290919,117908,1
25865,3526,117961,118225,137996,119093,124400,119095,119096,1
20349,2129,119134,126095,118450,119192,150595,119184,119194,1
75078,71386,118315,118316,122453,118530,278014,118131,118532,1
45337,49423,117961,118052,123144,118396,269406,118398,118399,1
18913,19051,117929,117930,117912,117879,117886,19721,117880,0
70496,6285,117961,118300,137996,118321,181615,290919,118322,1
74966,7001,117961,118327,118933,131252,302830,4673,121596,1
75685,866,117961,120216,120526,118451,132777,118453,118454,1
27122,58849,117932,118327,120620,118451,125738,118453,118454,1
32270,5240,118990,118888,127284,118912,309291,118424,118914,1
35540,537,117926,118124,117884,117885,117913,117887,117888,1
34223,6216,117961,118327,123089,118641,118302,118643,118644,1
41570,20394,117961,118052,118706,123045,123637,120518,125173,1
75078,59748,117961,118386,119064,119409,153262,118205,118322,1
79092,3000,117961,120862,120551,117905,132900,290919,117908,1
18058,15395,209434,118257,118179,123670,124530,121916,123672,1
25231,50321,117961,118011,118360,118129,122064,118131,118132,1
81044,4055,117961,118343,120722,118361,118362,118363,118364,1
25682,18450,117961,118052,118821,121594,142587,4673,121596,1
18473,77051,117922,117923,117884,117885,175082,117887,117888,1
80791,6191,117961,118300,120297,118784,147818,290919,118786,0
37439,70641,117961,118327,120318,118523,310608,118331,118525,1
80185,7445,117961,118343,122299,118054,305057,117887,118055,1
843,3106,117961,118300,120312,124419,137017,118424,124421,1
74968,1325,117932,117962,118910,117905,117906,290919,117908,0
80674,17549,117961,118446,119064,307024,310608,118331,118332,1
15369,131441,117961,118343,119598,119433,133686,118424,119435,1
78842,15768,117961,118225,124449,122297,143193,118331,118899,1
23465,17261,117961,118300,118833,118054,133680,117887,122850,0
78698,52140,118887,118888,124656,118980,236007,118295,118982,1
14955,94701,117961,117969,127812,118568,127813,19793,120623,1
5173,25724,118290,118291,119136,120056,162453,118474,121248,1
75047,9378,117961,118386,123494,118318,168365,118205,118319,1
19722,49823,117961,118300,127168,117905,117906,290919,117908,1
90501,7560,117961,118300,119195,117905,117906,290919,117908,1
42891,18449,117961,118011,119181,118465,159686,118467,118468,1
34861,8168,117932,118386,119954,119962,168365,118205,119964,1
25442,52902,118595,118596,81476,117946,216197,118424,157301,1
34105,133801,119062,119091,118535,118321,117906,290919,118322,1
41806,718,117961,118300,119181,118641,153273,118643,118644,1
38124,61026,120268,117940,117941,117885,175082,117887,117888,1
15672,1895,118358,117903,118783,118451,122352,118453,118454,1
112391,4097,117961,118413,120526,117905,117906,290919,117908,1
16161,1443,117961,118343,120722,117905,117906,290919,117908,1
1937,5656,118084,118085,117920,118980,123239,130364,118570,0
20735,22354,117975,117976,117920,127389,127390,19721,127391,1
34800,1391,117943,23779,118575,259173,244021,292795,118943,1
35190,5360,117932,118446,120317,117905,117906,290919,117908,1
32270,4887,117961,118343,119598,118422,300136,118424,118425,1
80748,72988,120864,120865,118437,118636,279443,118638,118639,1
75078,70142,117902,117903,118635,159787,118959,119695,159789,1
6977,2649,117961,118413,120526,118321,240983,118205,118322,1
21446,16973,117961,118300,124942,117905,117906,290919,117908,1
3853,16065,117961,118225,120551,118777,279443,308574,118779,1
42612,7424,5110,117954,117878,133111,306530,118870,133113,1
80830,16757,117961,118225,122273,118321,117906,290919,118322,1
20897,29575,117961,117969,120574,127389,177707,19793,118676,0
38751,5432,117961,118327,118391,118321,117906,290919,118322,1
34950,8433,117961,117883,118929,118321,117906,290919,118322,1
25993,4821,117961,118343,119598,120348,255097,118295,120350,1
79566,15993,120140,120141,274241,118777,279443,308574,118779,1
72201,7807,117961,118327,118518,118207,190710,270488,118209,1
35815,7525,117961,118225,120428,118321,265969,290919,118322,0
20293,54435,117926,118266,117920,117885,117913,125407,117888,0
83256,117445,119062,119091,118535,117905,117906,290919,117908,1
14939,17713,117961,118225,122273,118321,240983,290919,118322,1
15369,3119,117932,118300,120312,119849,310589,118638,119851,1
23921,4175,117961,118343,119598,120497,133686,118424,120499,1
34817,7133,117961,118327,118320,118321,118448,290919,118322,1
76436,48938,118169,118170,118042,152308,285669,119221,118046,1
76551,4118,118315,117877,117878,117879,117879,19721,117880,1
82641,17694,117961,118413,121639,118451,130134,118453,118454,1
75327,17414,118752,119070,118042,118043,151099,270488,118046,1
82249,17759,117961,118413,122007,118685,120316,308574,123686,1
31299,4287,117961,118343,118833,118912,278748,118424,118914,1
75959,2898,118887,118888,119031,118980,202550,118295,118982,1
104252,4589,117961,118327,120383,118784,200462,290919,118786,1
75078,41760,118315,118316,123656,117905,117906,290919,117908,1
78327,55982,117983,117984,117878,117899,119057,19721,117900,1
772,782,117961,118413,120539,118784,124402,118205,118786,1
39957,7370,117961,117962,118481,118321,181615,118205,118763,0
81510,4561,118169,118170,118575,118636,215667,118638,118639,0
33229,33266,117961,118300,123719,118784,118785,290919,118786,1
4675,8715,117961,118052,119954,117905,117906,290919,117908,0
40184,4743,119062,119091,120663,117905,117906,290919,117908,0
116762,83216,91261,118026,118317,118278,118260,290919,118279,1
34637,4715,117932,117933,117878,118568,120877,19721,118570,1
41569,71401,91261,118026,118063,128422,128423,118131,128424,1
39264,3802,118573,118574,118623,124419,286106,292795,118319,1
30574,2109,118219,118004,120694,124886,215880,118643,124888,1
78529,54308,126974,126975,118518,152308,153414,270488,118046,1
32568,70062,117961,118386,118746,117905,240983,290919,117908,0
58069,3023,117961,118343,122012,119409,240983,290919,118322,1
4675,25303,117961,118386,127491,117905,117906,290919,117908,1
36187,4576,117961,118327,120535,123045,123107,120518,123047,1
25705,22899,118290,118291,119136,119137,129238,118474,119139,1
17308,53546,117961,118225,123173,119093,120324,119095,119096,1
36222,54296,117961,118327,120318,119778,117906,290919,117908,1
16018,5001,117961,118011,123007,118826,257115,118424,118828,1
15022,70062,117961,118753,118746,117905,132900,118205,117908,1
17171,46254,117961,118327,126310,118641,123881,118643,118644,1
25279,17243,117961,118300,120026,120344,311360,118424,120346,1
45408,92887,118315,118316,140453,129229,182258,119788,129231,1
25993,5210,117961,118343,118979,120497,223125,118424,120499,1
18072,15460,118256,118257,117945,128230,280788,292795,119082,1
971,51243,117961,118300,123055,120344,134311,118424,120346,1
89856,7553,117961,118225,118403,118784,118785,290919,118786,1
75327,3399,118573,118574,119781,123067,235337,119784,130481,1
35708,7578,117961,118343,120722,118321,118448,290919,118322,1
40539,8008,118555,118178,118320,117905,117906,290919,117908,1
38392,11516,117929,117930,117884,117885,117913,117887,117888,1
278393,3113,117961,118343,119598,119433,127160,118424,119435,1
4675,4620,117961,118300,119195,117905,117906,290919,117908,1
73122,2409,117932,117962,121216,119949,230830,290919,124421,1
41825,10386,118269,118270,117878,117879,117913,19721,117880,1
33642,5235,118090,118091,117941,118568,239344,19721,123652,1
81350,3113,117932,118343,118911,118834,133686,118424,118836,1
80679,49384,117961,119179,118609,119346,301534,118295,118730,1
75232,28275,118315,118463,123089,118321,117906,290919,118322,1
79969,8195,117961,118343,120270,123648,123649,19793,123650,1
112080,23200,117961,119179,123125,118784,117906,290919,118786,1
80687,28254,118717,118026,118202,117905,117906,290919,117908,1
15064,4384,117961,118446,120368,118368,225085,117887,118486,1
38707,19051,117929,117930,117884,117885,117913,117887,117888,0
18290,17156,117961,118300,118810,123082,197687,19793,123084,1
80528,8399,117893,118150,118599,179731,131017,117887,117973,1
14354,5549,122880,122974,117945,280788,135815,292795,119082,1
22476,5409,117961,118343,119993,118321,117906,290919,118763,1
80170,4933,117961,118300,118458,120006,311622,118424,120008,1
38481,56591,118079,118080,117878,117879,117947,19721,117880,0
4696,7530,117961,118300,118514,118054,124424,117887,122850,1
278393,131441,117961,118343,118292,118422,300136,118424,118425,1
20271,71589,117916,118150,118599,179731,139859,117887,117973,1
19998,17414,118752,119070,118042,152308,151099,270488,118046,1
25749,60139,118555,118178,119262,117946,119263,292795,117948,0
34924,5595,131853,131854,120370,117905,117906,290919,117908,1
74601,7014,117961,118446,119961,118259,125206,290919,118261,1
33032,51138,117961,118413,119968,118321,117906,290919,118322,0
75717,2270,117961,120216,126137,118958,118959,118960,118961,1
24895,7344,117961,118225,120663,120516,172360,120518,120519,1
77993,94240,91261,118026,119507,118784,124402,290919,118786,0
75078,28275,118315,118463,123089,120789,117906,290919,118261,0
78712,2299,117961,117962,119223,123045,123107,120518,123047,1
79092,6982,117961,118300,118783,117905,117906,290919,128353,1
36152,11697,117951,117952,118810,134067,305581,254395,134069,1
41594,25262,117961,118327,118320,118685,311622,308574,118687,1
