RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,target
4650,,117961,118225,,118784,118785,290919,118786,1
4675,,117961,118300,119181,118777,,308574,118779,1
2235,44917,117961,,118450,119192,,119184,,1
3853,,117961,118343,118660,118826,,,118828,1
73536,17332,117961,118446,,118636,157709,118638,118639,1
17183,4341,117961,118300,118957,,240983,290919,118786,1
16232,5987,,141176,,118321,117906,290919,118322,1
6725,6771,117961,117969,6725,120527,275449,,120529,1
37793,,117890,117891,117878,118568,292195,19721,118570,1
35625,,117961,,118352,118321,117906,290919,,0
,49381,118573,118574,117945,259173,127423,292795,118943,
78919,83351,117961,118386,119954,118318,119955,118205,,
4650,3800,117961,118225,118403,117905,240983,290919,117908,1
74342,3648,,118300,,120344,162055,118424,120346,
278393,28152,,118316,,307024,,118331,118332,
39450,,117943,117944,,280788,,292795,119082,
14960,91334,118084,118085,117912,117885,117913,117887,117888,1
,21943,,,117941,118568,292195,19721,118570,1
18072,1385,,,117945,,,118453,128424,
82392,,119596,119597,119837,,118294,118295,118296,
,770,,118300,120722,118451,130134,,118454,1
6449,,117961,,118856,,240983,,117908,
99482,7278,91261,118026,,,117906,290919,,1
,5271,118290,118291,,122022,260970,119221,122024,1
,19679,117935,117936,117878,117899,,,117900,
16070,,117902,117903,120722,118451,,118453,118454,1
,30531,127044,127045,118821,,165715,,118786,1
40862,8243,117887,,,118451,130134,,118454,1
,3230,,118386,,,249620,,,1
15064,,,118446,,,,117887,118055,
44466,,117961,118300,,,,290919,118322,1
,,117918,117919,,145648,123191,,163313,1
39450,101834,119134,,,118207,200069,270488,118209,1
17249,17218,,,118395,,,118398,123068,1
,15389,,118225,,118636,310589,118638,,1
16034,3281,117961,118225,,122849,120324,119095,122850,1
15030,3281,,118225,120323,120591,,,120593,1
72179,,138798,138799,120539,118321,117906,290919,118322,1
7541,6216,117961,118327,118328,130857,161026,308574,,1
,,117961,,118344,118321,117906,290919,118322,1
84063,7314,117961,118300,,118321,,290919,,
972,5262,119596,119597,124133,120344,282594,118424,120346,1
79092,4972,117961,118052,118395,120647,311441,118398,120649,1
79092,,117961,118300,,118321,117906,,118322,1
,,117902,,118556,,,292795,119082,1
3130,3258,117961,118446,16232,119351,257510,,,1
,2354,117961,117962,118501,118502,118503,,118505,0
,7459,,117954,122672,118685,223708,308574,,
23465,4729,117961,,,118054,118443,,118055,
117188,,117961,117962,119223,,118260,290919,,1
41618,,,,120663,118685,120316,308574,,
81345,,,118026,,,128423,118453,,
36976,34608,117961,,,118784,118785,,118786,
103045,,119062,,124211,120516,123107,,120519,1
,8487,,118327,118320,118784,121873,,118786,1
95940,4362,117961,118343,,118777,,308574,,1
80498,,117961,118300,19772,118321,,,118322,0
78438,,117902,117903,118783,117905,117906,,117908,1
74142,19717,117961,117962,118352,,240983,,117908,
,1080,117961,118327,118378,,,118453,118454,1
,2395,,118300,123055,118728,301534,118295,118730,1
,70643,118595,,120299,,217580,118612,,
43870,28890,117961,118327,125144,124775,209906,122032,124777,1
80101,,,,,117905,,290919,117908,1
,6220,117961,118327,121645,,,290919,,1
81482,,,117903,120722,118958,118959,118960,118961,
,18450,117961,118052,118821,117905,117906,290919,117908,
37639,,118192,118193,,124313,,,124315,1
41264,7551,117961,,118867,118259,,290919,118261,1
,,118200,,,,122957,,,
32270,217,,118413,120370,,117906,290919,117908,1
741,,117961,118300,120722,118321,117906,290919,118322,1
,,,119091,118957,,118260,290919,118279,1
,,,118888,118631,118912,,118424,118914,1
75901,4953,117961,118343,119598,,310997,,120346,1
25993,51345,117961,118052,120417,118702,,,118705,0
,72287,,126919,118042,118043,118043,,118046,
,15683,,118300,,118777,279443,308574,,1
78422,,117961,,,307024,,118331,,1
23921,,117961,118300,,,301534,118295,118730,1
25416,5905,117929,117930,117920,,123932,19793,119325,
74950,13414,,,,118811,128802,19793,,
4675,3766,,118300,,,124424,117887,,1
,36144,,118300,124816,118685,126297,308574,118687,0
,,118752,119070,118754,118274,118806,292795,118276,
,,117961,,118746,,240983,290919,117908,1
79092,25293,117961,,123072,,,118331,118525,1
34714,25618,117961,,118320,,150275,118643,118644,1
74350,46104,117961,,120559,120988,304465,118643,,1
35540,19858,117929,117940,,,140630,19721,,1
17249,,117961,118300,118395,118890,,118398,118892,1
20292,,,,118344,179731,,117887,,0
25665,,,117962,,118054,118054,117887,118055,1
,,117961,118300,119195,117905,117906,290919,117908,
77949,66771,117916,118011,117920,117879,,,117880,0
33054,3118,,,118458,120789,,,120791,1
80239,7445,117961,,122299,118054,,117887,118055,1
,,91261,118026,118746,,117906,290919,,1
,55119,119062,119091,,134095,300136,118474,118475,1
35401,3917,117961,118300,,118321,118448,290919,118322,1
,80413,118163,,117878,,117879,19721,,
,25761,118006,,118008,,117886,117887,117888,1
,,117961,,118840,124886,124887,,124888,1
30999,852,117961,117962,122215,120773,118959,118960,120774,1
,3944,117961,118343,118514,118321,117906,290919,118322,
,7069,117961,118386,,118784,121926,290919,118786,1
80381,782,117961,118413,127522,,124402,290919,118786,
3853,,117961,,,119433,127160,118424,119435,
,,117961,118300,118360,118636,171056,118638,118639,
45652,1012,117961,118225,119924,118321,,,,1
,52105,118595,118596,81476,121469,130834,118424,121471,1
27292,7084,,118386,121961,118321,,290919,118322,1
,4571,117961,118225,119924,,279443,308574,118687,1
75214,70243,,118327,118492,118747,,,118749,0
,,118126,118237,117895,117896,,117887,117898,
79160,,117961,,118529,,118054,117887,118055,
,83567,,118350,117895,117896,,117887,117898,0
,10494,117961,,120535,118890,311441,,,1
102622,85343,117961,118327,118933,118784,117906,290919,118786,
45324,,,118052,118706,118321,,,118322,
,4036,117961,118413,,118321,240983,,118322,
18072,5569,,119281,,117946,118806,292795,117948,1
,7648,,118300,,,240983,290919,118322,1
25069,67326,,117911,117912,118568,,,118570,
35903,1913,117902,117903,118783,120952,122352,118453,,
,,117961,118300,,117905,117906,290919,,1
75045,6982,117961,,118783,,118054,,118055,1
82357,795,117961,118225,120551,,117906,290919,118786,
,50976,,118413,119968,117905,117906,290919,117908,
73144,,118290,118291,19772,126085,,119221,126087,0
278393,,117961,117962,118791,307024,306404,118331,118332,1
,,,118300,120312,,124690,118638,119851,1
,3966,,118343,,117905,,,117908,1
35133,,117961,,,118321,117906,290919,118322,1
43872,2014,117961,117962,117904,,162508,118960,120774,
36480,7683,117887,118178,117945,123670,305057,121916,,1
73580,4370,,118343,118514,,117906,290919,118322,
44665,1903,117961,118343,,118321,117906,290919,118322,1
29100,20361,117961,117962,,117905,,290919,117908,1
75324,3313,130570,119256,118042,,118043,,118046,0
33054,12394,119134,119135,,118422,,118424,118425,
6486,44038,,117903,118910,,302830,4673,128231,1
30867,,117961,118343,118514,,132672,,,1
,2014,117961,,117904,,,117887,118486,
278393,3116,117961,118300,147589,118826,236735,118424,118828,1
,111636,,118052,119972,,,123689,266863,1
33237,54618,117961,,118992,118784,118785,290919,118786,0
34346,820,117961,118300,,,240983,,,
31200,1447,117961,,120722,120690,,290919,120692,
391,,117926,118124,,,117913,,117888,1
16798,2270,,,277693,118958,118959,118960,,
,50570,118079,118080,117878,117885,118177,117887,117888,1
,,117961,119256,148450,119778,148997,19721,,1
45634,,117961,,123173,,121311,,118055,1
39932,2819,117961,118300,120410,118321,117906,290919,,1
45233,11523,118106,118107,117884,118568,141938,19721,118570,1
,17789,,118052,119986,,117906,290919,118322,0
,27552,117926,118266,117920,,148941,19721,118570,1
88942,16133,5110,117954,122672,127389,127390,19721,127391,1
17308,20543,118169,118170,118556,118047,121204,117887,,
13878,11556,118602,118603,117941,118568,,19721,,1
6042,6047,117961,118413,120370,,,290919,117908,1
,30531,127044,,118821,118784,165715,290919,,
,,117961,118343,,,,,118892,1
,4474,,118446,119064,118321,117906,290919,,1
,,117961,118446,118684,118321,117906,290919,118322,1
80060,4452,117961,118052,,,240983,290919,117908,1
89850,,117961,118327,120171,,126488,118398,118892,1
,1840,117961,118343,118514,118321,117906,290919,118322,1
23504,,117961,118300,,118784,240983,290919,,1
153,190,117961,,121639,117905,117906,,117908,
78945,,,118343,120722,118321,117906,290919,,1
38840,,,118300,118597,118422,150827,118424,118425,1
80202,,117961,,,,117906,290919,,1
23497,,118290,,,,311635,118424,,
,5115,,,118631,119587,176829,118704,,1
153,168,117961,118413,121639,,130134,118453,,1
,13781,,118386,121961,120516,123107,120518,,1
34832,5899,117961,118327,,118841,152788,118643,118843,1
107221,5504,117961,118300,118514,,132642,,,1
79316,,,118220,117884,117879,,19721,117880,0
72056,18449,,,119181,118465,159686,118467,118468,
,20380,117961,118225,124380,307024,310608,,,1
,6879,117902,118041,120323,119093,119094,119095,,
73543,,120864,121013,121961,,,118424,,
23921,4909,,118300,,,223125,118424,,1
684,46149,117961,,4674,118451,130134,118453,,
33248,,117961,118300,118631,118422,,118424,,1
,,,119302,119303,,,,,1
40848,7067,117961,,118403,,240983,,117908,1
3815,,117961,118413,120370,118321,240983,290919,118322,1
27416,,118006,118007,117884,117885,117886,117887,,1
,102594,,,117920,179731,259061,117887,117973,
89181,46526,117961,,119984,118396,269406,118398,,0
,51058,117902,,134257,118318,168365,118205,118319,1
38719,,118079,118080,,117885,117913,117887,,1
31825,,117961,,,,,118331,119929,
45243,,117961,,,118368,127865,117887,,1
38268,102646,117926,118124,,117879,117886,19721,117880,1
,,,118170,118450,,131394,118638,,1
79019,3843,,,120370,118784,237727,,,1
,70066,91261,118026,118202,117905,117906,290919,117908,
6960,,117961,118300,124816,118685,126297,308574,118687,
32270,4272,117961,,120666,123045,,120518,123047,
79092,2710,118290,,120823,118396,308262,,118399,
20351,,,118446,119986,,,118205,,0
15007,4641,117961,118343,121747,,117906,290919,117908,1
,70480,119280,119281,,118995,128130,292795,,
32270,4763,117961,118300,,118396,,118398,118399,
101857,4961,117961,,118833,,,118331,,1
20299,,117929,117930,119569,179731,290132,117887,117973,
3853,4218,117961,,118301,124152,,,124154,1
971,5657,,,120722,117905,117906,290919,117908,1
,1755,117961,117962,119223,,,118643,150754,1
6977,,117961,118386,,117905,117906,,,1
35955,26320,117961,118327,118391,,240983,290919,117908,
74754,16046,117961,,,126078,126079,,126080,1
79625,54642,,118327,,118054,,,,1
40281,,117961,117962,118352,118321,117906,290919,,0
,6358,,118115,118846,179731,118017,117887,,1
15030,3990,117961,,118409,120516,,120518,120519,1
93618,,117961,118343,119993,120773,,118960,,1
5173,8229,117961,,121305,119351,149246,3130,,1
,15383,117961,118343,127168,118396,300044,118398,,1
34808,3281,117961,118225,,,,,122850,1
971,,,,,,240983,290919,,1
5676,1475,,118026,,128093,150602,119184,128095,1
,56006,117890,117891,117878,118568,292195,,118570,1
74588,858,117961,,118529,122129,305057,121916,122131,1
74995,59229,117961,119256,,126684,126684,292795,,1
928,5115,,,,,,118704,119589,
20897,22503,117961,118225,124380,118530,278014,,,0
41671,80499,,,119734,,240337,118667,,1
,50005,,118004,117878,117879,131470,19721,117880,
33239,,117961,117962,,,123170,290919,,1
73756,16052,,,,118728,306088,118295,118730,1
52683,,,118076,,117885,117913,,117888,1
80464,51712,118658,119883,118635,122967,215229,,122969,1
81297,,117961,117962,118910,117905,240983,,117908,1
79092,7344,,118225,120663,123045,123046,120518,123047,1
44561,18449,,,119181,118465,159686,118467,,1
971,,,117903,118437,122129,305057,121916,122131,
,,,118343,,132692,132693,270488,132694,1
78563,5278,118887,,125440,120006,303717,,120008,1
,,117961,,119598,117905,117906,290919,,
75078,50997,117961,,,118321,118448,290919,,1
,58954,118079,118080,,,118177,,117880,1
20293,27897,118106,118107,117884,117885,117913,,,
14845,,117961,,,118784,117906,,118786,0
,7595,118990,118991,118992,123737,276340,118960,123738,1
80217,,117961,118446,118684,,117906,290919,117908,1
75078,,118315,,118522,122297,127621,,118899,1
,,117961,118300,123055,118054,,117887,118055,1
,7411,,118386,,,126089,118453,118454,1
,,122532,122533,117945,280788,280788,292795,,1
,6983,,,117920,118129,225734,118131,118132,
34924,32242,,118327,,117905,117906,290919,,
,100,120140,120141,142145,117905,,,,
27082,17713,,,122273,118321,,290919,,1
44118,6982,117961,,118783,118321,117906,290919,118322,1
,3116,,118300,147589,118054,118054,117887,118055,1
81319,1350,117961,118052,122938,117905,117906,,,1
20364,20126,117961,117962,,,120678,118424,120359,1
4675,,117961,118225,120551,118321,118448,290919,118322,1
,4743,,130600,120663,,117906,290919,117908,0
39393,,,118052,123144,118396,310598,118398,,1
676,53338,,117962,122215,127782,202424,290919,,1
80151,6235,117961,,118437,,127527,290919,119951,1
38124,46830,117929,117940,117941,118568,140630,19721,118570,
34396,34375,117961,117969,117970,179731,128711,117887,117973,1
40997,,117961,118225,,307024,,118331,118332,1
77048,6222,117961,,,,117906,,,1
,22800,117961,118343,,118636,185784,,118639,1
4675,6047,117961,118413,,,124400,290919,,
29621,13419,117961,118300,,,305057,118638,,1
15064,6833,119596,119597,6725,,199235,117887,,
20281,56653,117916,118011,,179731,199148,117887,117973,1
37557,50976,,118413,,118321,117906,290919,118322,
79933,86299,,118327,,118321,117906,290919,118322,1
34924,3838,117961,118225,119924,,117906,290919,118322,
,,118290,,,118293,119816,,118296,
27082,10494,117961,118225,120535,118890,,118398,,
43520,6890,117961,118446,120317,,117906,290919,,
27416,,,118124,,127389,127390,19721,127391,1
,4718,,118446,120317,118321,290919,290919,,
,26013,117961,,,117905,117906,290919,117908,1
75901,4110,119596,119597,118292,138137,,118424,138139,1
29100,2836,118169,,118556,,175307,,117948,
23497,,120342,,119076,,156133,118424,120791,1
,7069,,118386,123844,,,,117908,1
45300,1541,117961,,123173,119093,123174,119095,119096,1
75787,43398,118752,118753,119121,,281020,292795,,1
39324,205,117961,118386,118746,118321,117906,290919,118322,1
20284,,117980,117981,117884,,117913,117887,,1
33245,1398,,118300,118437,117905,117906,290919,,0
80782,4272,117961,118343,120666,120773,270820,118960,,1
,,117961,118052,118706,117905,117906,290919,117908,
75078,28275,118315,,123089,118321,128796,290919,118322,
39322,,117929,,,117879,117886,19721,117880,1
,,,118178,118320,117905,240983,290919,117908,1
42388,13799,117961,,120356,118530,278014,118131,,1
23194,15390,117961,118300,118301,,,,,0
27755,20596,118095,118096,117941,118568,118568,19721,,
78002,7411,117961,118386,,,130134,118453,,1
41314,51756,118256,118257,117945,280788,280788,292795,119082,1
,2641,,118327,,,117906,290919,,1
,101472,,,119142,118318,,118205,118319,
6977,,,,124725,118784,,290919,118786,0
39262,1539,,118225,,,150266,118638,119851,1
,,117961,118300,118458,307024,215389,118331,118332,0
33423,,119134,119135,,118702,,,118705,1
,,117961,118052,118933,118784,213944,290919,118786,
4675,85728,118212,118580,117895,117896,,117887,117898,1
74593,7370,117961,118413,118481,117905,,290919,117908,
18072,6926,119596,119597,124266,,310715,118424,120791,
92280,28890,117961,,118529,,229991,120518,138021,1
79092,2594,,118300,,,,,117908,1
,4341,,,,118784,213944,290919,118786,1
,,,118327,,,121927,118467,118468,
,,11146,,117920,118568,120877,,,1
,,117961,118327,118507,,,117887,118055,1
738,782,117961,118413,,118784,240983,290919,118786,1
,2452,118752,118753,119121,118274,128130,292795,,1
,118151,,118080,117878,118370,118371,,118373,
,29642,117975,117976,,117885,,,117888,1
5764,5767,,118343,118344,119849,161024,,119851,
81318,,122532,123330,120356,122967,189882,,122969,1
6104,,117961,,120666,,118959,118960,,
38710,,118084,,,,117913,117887,117888,1
27124,,117961,118327,121589,124886,,,124888,
,4308,,118343,118833,118834,309123,,118836,1
,,91261,118026,,,117906,290919,118322,1
25210,59765,117961,118386,,,,118424,118914,
,4564,118212,118213,121405,,117906,290919,117908,
27082,5108,117961,,118395,118396,233714,118398,118399,1
,,117961,118225,120551,118685,279443,308574,118687,1
43305,,,,81476,,120238,,118055,1
18473,,117961,118225,122273,,240983,290919,118322,1
3853,,,,119598,120006,,,,1
25287,2612,117961,,123901,118321,117906,,,1
6977,100,,120141,142145,117905,,,117908,1
,17561,91261,,118202,118278,,,118279,
,60121,121785,121786,119922,,203564,,118786,1
45444,,117961,,118507,,,118398,118865,1
29076,2590,118169,,118556,,125711,292795,117948,1
,17694,,118343,119598,117905,117906,,117908,1
1095,,,118413,122007,118321,117906,,118322,1
34861,14810,,118413,120370,117905,117906,,117908,
,1903,117961,118343,118514,,117906,290919,117908,1
,13873,117961,118300,118825,121469,,,121471,
25787,,,,118450,,153719,117887,118030,1
,7806,118573,,117945,280788,280788,,119082,1
,5717,117961,118300,124725,117905,117906,290919,117908,1
36429,8655,119280,119281,118623,117946,,,117948,1
79733,50716,117961,118052,118706,118259,118707,290919,,
44987,7069,117961,118386,123844,,117906,290919,117908,
80173,4642,117961,118225,120551,118321,117906,290919,,
36927,,117961,,,117905,,290919,117908,1
17249,4110,119596,119597,,118728,,118295,,1
278393,7554,117961,,121176,118685,,308574,,
1020,3756,117961,,118970,118890,125128,118398,118892,1
27124,70297,,118327,,118321,117906,290919,118322,1
112338,4713,117961,,,120344,311360,,120346,0
1151,311696,117902,117903,118507,120990,,118398,120992,1
15365,,117961,,120361,118321,,290919,118322,0
838,1350,117961,,,117905,117906,290919,117908,1
20268,93440,117910,117911,,117879,,,,0
80594,242142,125714,125715,118514,,117906,290919,117908,
78311,10704,117932,117933,117878,,288294,,117880,1
34817,26321,117961,118327,,118321,117906,290919,118322,
28517,25475,,118718,117895,,,,,1
37793,79402,117983,117984,,117879,117913,19721,117880,1
32270,39942,,118225,124380,,140976,118331,118332,
34924,,,118327,118933,118841,128747,118643,,1
40340,49850,,118413,122007,132671,118260,290919,132673,1
4675,87910,,,,118278,,290919,118279,1
35401,,117961,118300,121405,117905,117906,290919,,1
27785,1806,,,122007,,240983,290919,118322,
4675,34064,117961,118386,118746,118321,117906,,118322,1
,,,119091,118992,118028,130134,,,
78311,110921,117932,,,216825,,,216827,
75078,70322,,118463,118464,118465,127658,,118468,
39743,,,117891,117878,118568,292195,19721,118570,1
,,117961,118300,19772,,187788,120518,138021,
34529,6699,117961,,,,117906,290919,117908,1
39401,26321,,118327,118320,118784,240983,,,1
25696,19622,117961,,,117905,117906,,117908,1
,6235,117961,118343,118437,,,290919,119951,1
27831,13386,118219,118220,,117899,,19721,,0
14960,1999,118084,,117920,,123239,,118570,1
75834,,118290,,,,127442,118331,118332,1
14665,,117961,118052,,118321,,290919,118322,1
43808,70066,91261,118026,,118321,117906,290919,118322,1
32270,14862,,,124380,118523,,,,1
37464,,117961,,120318,,130360,290919,122062,1
928,17598,117961,118300,118631,307024,,,118332,1
45981,4199,117961,118225,118403,,117906,,118322,1
,,,,117878,117879,,,,0
38392,6649,118095,118096,117878,179731,119877,117887,117973,
41649,21023,117961,118052,,119351,,,,
42041,311433,117961,118327,118507,,128634,,,1
17308,20380,,118225,124380,307024,310608,118331,,1
3853,,,118300,127168,118321,,,118322,1
28111,,,118300,118825,121469,,,121471,
15064,5223,,118596,,118054,120238,117887,118055,1
,3883,117961,118343,119987,118784,118785,,118786,1
35376,5697,,,,118784,126514,290919,118786,1
7543,,117961,118413,277693,,,118960,118961,1
23090,,117961,118225,119136,120001,128585,,,
39262,,117961,118386,120361,117905,,290919,,1
,15504,,118386,123656,,117906,,118322,1
81524,24974,91261,118026,,118028,,117887,,1
27416,11525,117910,117911,117920,118568,,19721,118570,
33329,,118212,118213,123201,,,290919,117908,1
25103,7076,,118225,120041,119093,124352,119095,119096,1
,,117961,118052,,118321,118448,,,1
917,13820,117961,118343,119796,120516,,120518,120519,1
19713,,120883,120884,118378,119192,300603,,,1
20701,7014,117961,,,118259,,290919,,
,71387,117961,,,118784,118785,,,
,13135,117961,,120535,,,117887,118486,
,,117961,118225,118403,118054,158055,,118055,1
37103,18044,,118386,,,117906,290919,118322,0
16116,23225,117961,,119984,120647,311441,118398,,
,,,118300,119181,,302830,4673,128231,1
75078,5179,,118386,121961,118523,310608,118331,118525,1
74701,6299,117961,117962,,,,290919,118322,
,4636,,117903,119181,120952,,118453,120954,1
15714,78444,118555,118178,135245,259173,,292795,118943,1
1003,9237,117961,118225,120551,120690,120691,290919,,
75834,,,118170,125857,,125858,,,
,4698,117961,,118352,117905,117906,290919,,
15714,,117961,119256,120943,280788,280788,,119082,
45300,,,118300,,119928,,118331,119929,1
43087,5244,117961,,,,117906,290919,,1
,189,117961,118413,,,117906,290919,,
,,117961,118343,118395,,,118398,120649,1
29304,57164,117975,117976,117912,117885,117913,117887,,1
41334,28275,118315,118463,123089,118321,125206,290919,118322,1
79092,,117961,118300,,118890,305057,118398,,1
7543,6454,117961,118343,118856,118321,,,,1
35528,5253,118887,,,118980,,118295,118982,
,16850,117961,118225,119092,,132519,119095,119096,1
45904,14455,,118007,117941,118568,292195,19721,118570,
7543,46704,91261,,118202,117905,117906,,,0
,,,,,117905,290919,,,
74229,,117961,117962,,,,,117908,
39330,17290,117961,,,117905,117906,290919,117908,1
6676,,117961,118446,120317,118321,,290919,118322,1
2824,2837,,118888,118631,120344,303717,118424,120346,
37235,14603,118349,118350,117895,,143682,117887,,
,48801,117926,,117941,117885,117913,117887,,1
21915,53205,,,118008,117879,117897,19721,117880,1
25993,46288,119596,,118214,,195315,118704,118705,1
38725,,117989,117990,117884,,117913,,117888,1
33154,,117902,,,120990,157414,118398,120992,1
,4084,,,118992,,240983,290919,,
,1949,117918,,117920,118568,125937,,,
,,,118026,118202,,,290919,118322,1
79974,49961,,118225,118403,,,290919,118322,1
39394,2710,118290,118291,120823,118396,308262,118398,118399,
36480,,117961,118343,,,,290919,,
38710,58721,118084,,,117879,117886,,,1
42327,3838,117961,118225,,118321,117906,290919,118322,1
36480,,118573,118574,118623,118995,229793,,,1
31198,3526,117961,118225,120323,119093,,,,1
24902,16225,119062,119091,,,,,120692,1
34580,1398,117961,,120722,118321,118448,290919,118322,1
15716,7755,118573,118574,118556,280788,162667,,119082,1
3853,,117961,118300,118395,118396,233714,118398,118399,1
2375,46254,,118327,126310,118641,306399,118643,118644,1
74463,17652,,120865,171098,,194774,,118705,1
5502,,117961,,118514,117905,,,,
75338,,118212,118580,117895,,,117887,117898,1
34039,21303,,118300,119890,120348,249620,118295,,1
,16527,91261,,118202,,117906,290919,117908,1
79092,4715,117961,,125872,118422,249904,118424,,1
19945,7344,117961,118225,120663,123045,,120518,123047,1
110564,4036,117961,,120370,,117906,,,0
43963,4565,117961,118386,121961,,117906,290919,117908,
81350,4736,117961,118300,118301,307024,204593,118331,,
,61948,,,,,141802,19721,117880,1
36303,14815,,,118320,123045,123107,120518,123047,1
74411,,117961,118327,118933,118259,126363,290919,118261,1
38805,,117961,,118821,118321,240983,290919,118322,1
80766,7525,,118225,,118784,147114,,118786,1
77953,46832,117989,117990,118810,119323,128571,19793,,1
33642,50640,,,,118568,281735,19721,118570,1
37639,20480,118742,118743,,117885,117886,117887,,
40540,,118555,118178,118320,118321,,,118322,1
45856,54308,126974,126975,118518,,118756,,118046,1
38804,2163,117935,117936,,118636,130218,,118639,0
42441,18213,,118386,,118451,126309,118453,118454,
,14708,117993,117994,,117885,117913,117887,117888,1
26972,221,,,,118784,,,,
78311,56802,118003,118004,117878,117899,122240,,117900,1
,,117961,118300,118395,118890,311441,118398,,
,46459,,,117945,118274,180251,292795,118276,
,2199,4292,124335,118378,128093,300603,,128095,1
80485,20361,117961,117962,,,,290919,117908,1
42085,5022,118887,,118631,118912,309291,,118914,
34924,4945,117961,118300,118360,118636,310589,118638,118639,1
44269,7647,117961,118300,,,,290919,118322,1
40131,148913,118212,118213,118921,118890,305057,118398,118892,1
,,,,,117905,240983,,,
,7530,117961,118300,118514,,,117887,,0
40069,,117961,118343,118660,,309123,,120499,1
,7346,117961,118343,,,168365,118205,118319,1
33340,3917,,118300,121405,,117906,290919,,1
1003,53255,120864,120865,120551,,191629,308574,,
,770,117961,118300,,128230,302830,4673,128231,
80430,,,118343,120722,,240983,290919,,
77203,,117961,,120943,118995,118806,,,1
3130,119350,,,,119351,123417,3130,,
,,,,119238,122849,120324,,,
,,117961,118343,118660,,309291,118424,118914,1
,47,119062,119063,176153,118321,,290919,118322,1
,1840,117961,,,118321,117906,,118322,1
20897,,117961,118300,,120628,278014,118131,120629,1
33287,,117961,118386,118522,118784,,290919,,
5452,5456,117961,,,,118448,290919,118322,1
25993,3399,118752,,,130479,,,,1
31599,7408,,,118352,118321,240983,290919,,
42976,71897,118990,118991,118992,117905,117906,290919,117908,
,,117961,118300,,118321,118448,,,
27124,,,118327,129972,,117906,290919,118322,
,7320,5110,,,128197,273102,119772,128199,
79422,41794,118315,,,120765,140197,118467,,1
81350,3085,117961,118300,,119849,154949,,119851,1
6921,51235,120864,121013,124133,120344,,,,1
1020,22948,117961,118225,118403,,117906,290919,117908,
42480,7514,,118300,118783,120690,168373,290919,120692,1
114235,7455,,118343,118833,118784,290919,290919,118786,1
60039,7022,,,118535,118321,,290919,118322,1
35828,39942,117961,118225,,307024,140976,118331,,1
79092,4994,117961,118300,118514,118321,117906,290919,118322,1
,,117961,,,118422,,118424,,
,15779,117961,,,117905,,,117908,
,213600,118095,118096,118008,117885,,,117888,
,2594,117961,118300,120410,117905,117906,290919,,
45904,,,117891,117878,118568,292195,19721,,
27269,,91261,118026,118746,119962,,118205,119964,1
,,117961,118386,,118321,117906,290919,118322,1
73104,311696,,,118507,,,118398,120992,1
33340,15779,117961,118300,118535,,117906,,117908,1
20271,77372,117916,118150,,117885,,117887,117888,1
75272,17550,,,118684,,117906,290919,118322,1
80727,,,,,138019,187788,120518,138021,1
,,117961,118052,120398,,164160,118424,,
,3471,,118170,118042,118054,122277,,118055,1
4675,17713,117961,118225,,,117906,290919,118322,1
,,117961,,,117905,,290919,,1
,17227,117961,118343,118979,118826,158101,118424,118828,
80198,,117961,118225,120663,118321,117906,290919,118322,1
28864,5703,,,,,117906,290919,118786,1
73507,5320,,118291,119598,120344,260942,118424,,
14845,,117961,118225,118403,117905,117906,290919,,1
40630,,117961,117969,117970,179731,118040,117887,117973,1
19998,,,119070,119781,118563,171750,270488,118565,1
84625,,,117962,,117905,240983,,117908,
35499,3722,117961,,,121469,,118424,121471,
34498,,,,,120344,,118424,,
,4413,,,,,117906,290919,,1
79965,2594,117961,118300,123472,118321,117906,290919,118322,1
,18181,,,,118321,,290919,,1
31346,20104,117961,117969,120823,,128088,118960,120774,1
,1325,117961,117962,,117905,240983,,117908,1
42367,13037,118006,,118008,,,19721,118570,1
28149,3197,,118386,120361,,117906,290919,118322,1
27727,46407,,,,122849,139668,,122850,1
75834,4821,117961,,119598,,255097,118295,120350,1
,,117961,118327,,120560,304465,118643,,1
39264,74943,118256,,117945,280788,125666,,,1
,,,118300,119890,118054,,117887,118055,
84804,7530,117961,118343,118514,132671,132672,,,1
29003,15824,,118225,,,,119095,120593,
33233,33266,117961,,123719,118784,118785,290919,118786,1
,4413,117961,118343,118833,117905,117906,290919,117908,1
4675,5360,117961,,118684,118321,,290919,118322,1
,,117961,,,118747,130134,118453,,1
96408,,,118413,,,117906,,117908,1
,17841,,118587,117941,118568,135898,,118570,1
,8698,,,,117905,117906,290919,117908,0
43300,7339,,,118360,124194,,118363,124196,
,5570,117961,,119257,280788,280788,292795,119082,1
25993,93440,117910,,117941,117879,117886,19721,,1
,87908,117961,,120370,118321,,290919,118322,1
75078,,117961,118386,121961,118321,,290919,,1
79299,15440,118256,118257,,117946,128130,292795,117948,1
,,117961,118225,,,,290919,,1
,,,118225,124449,307024,311622,118331,118332,1
13878,13386,118219,118220,118221,118568,268194,19721,118570,
42031,41782,,118463,118522,,278014,118131,118532,
4675,,,118343,118437,117905,117906,290919,117908,1
20364,41786,,118386,,,126747,118638,118639,1
6977,1249,,117962,118910,118368,118368,,118486,
14570,18307,118106,118107,118810,119323,129197,19793,119325,1
