date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
0.027123,3,,,0.508777,,0.422915,0.414912,UP
0.027123,3,,0.07923,0.507289,,0.422915,0.414912,UP
0.027123,3,0.404255,0.07923,0.493306,0.003467,0.422915,0.414912,UP
0.027123,3,0.425532,0.07923,0.486909,0.003467,,0.414912,UP
,3,0.446809,0.07923,0.496281,,0.422915,0.414912,UP
,3,0.468085,0.07923,0.482297,0.003467,,0.414912,
0.027123,3,0.489362,0.07923,,0.003467,0.422915,,UP
0.027123,,0.510638,,0.48438,0.003467,0.422915,0.414912,
,3,,0.101597,,0.003467,0.422915,0.414912,UP
0.027123,,,,0.478429,0.003467,0.422915,0.414912,UP
0.027123,3,0.574468,0.109253,0.467569,,0.422915,0.414912,
0.027123,,0.595745,0.109253,0.456858,0.003467,0.422915,0.414912,UP
,,,,0.462362,0.003467,0.422915,,UP
0.027123,,,0.07923,0.467123,0.003467,0.422915,0.414912,
0.027123,3,0.659574,,0.469652,0.003467,,,UP
0.027123,3,0.680851,,0.458048,0.003467,,,UP
0.027123,3,0.702128,0.07923,,,0.422915,,UP
0.027123,3,0.723404,0.05215,,0.003467,0.422915,0.414912,
,3,0.744681,,0.408212,,0.422915,0.414912,
0.027123,3,0.765957,0.051219,0.388724,0.003467,0.422915,,DOWN
0.027123,3,0.787234,,0.392294,0.003467,,0.414912,DOWN
,3,0.808511,0.051489,0.408807,0.003467,0.422915,0.414912,
,3,0.829787,0.05215,0.403451,0.003467,,0.414912,DOWN
0.027123,3,0.851064,0.060376,0.374145,,0.422915,,DOWN
0.027123,,,,0.337102,0.003467,0.422915,0.414912,DOWN
0.027123,,,0.07923,0.365963,0.003467,0.422915,0.414912,
0.027123,,,0.073646,0.383666,,,0.414912,
0.027123,3,0.93617,0.07923,0.408956,0.003467,,0.414912,UP
0.027123,3,,0.07923,0.402261,0.003467,0.422915,0.414912,UP
,,,,0.394377,0.003467,0.422915,0.414912,UP
0.027123,3,1.0,0.073616,0.3795,0.003467,0.422915,0.414912,UP
0.027167,4,,0.05215,0.356888,0.003467,,0.414912,DOWN
,4,,0.051219,0.292324,,,0.414912,DOWN
0.027167,4,0.042553,0.051219,0.240107,,0.422915,,
0.027167,,0.06383,0.049688,,,0.422915,0.414912,DOWN
0.027167,4,0.085106,,0.159328,0.003467,0.422915,,
0.027167,4,0.106383,0.049688,0.133294,,0.422915,,
0.027167,4,0.12766,0.049688,,,0.422915,0.414912,DOWN
0.027167,4,0.148936,,,0.003467,0.422915,0.414912,DOWN
0.027167,4,0.170213,0.05215,0.149955,0.003467,0.422915,0.414912,DOWN
0.027167,4,0.191489,,0.187444,0.003467,,0.414912,DOWN
0.027167,4,0.212766,0.080161,0.26391,,,0.414912,UP
0.027167,4,0.234043,0.074817,0.353764,,,,UP
0.027167,4,,0.080161,,0.003467,0.422915,0.414912,
0.027167,4,,0.080161,0.426659,,,0.414912,UP
0.027167,4,,,,0.003467,,0.414912,DOWN
,4,0.319149,0.074817,0.440643,,,0.414912,
0.027167,4,0.340426,0.05215,,,0.422915,0.414912,DOWN
,4,0.361702,,,0.003467,,,UP
0.027167,4,0.382979,,,0.003467,0.422915,0.414912,
0.027167,4,0.404255,,0.490479,,0.422915,0.414912,UP
,4,0.425532,0.080161,0.483487,0.003467,0.422915,,UP
0.027167,,0.446809,0.080161,,0.003467,,,UP
0.027167,,,0.080161,,,0.422915,0.414912,
0.027167,4,,0.080161,0.463255,0.003467,0.422915,0.414912,
,4,0.510638,0.074817,,,,0.414912,
0.027167,4,0.531915,0.074817,,0.003467,,0.414912,UP
0.027167,4,,0.074817,0.449866,0.003467,0.422915,0.414912,UP
,,0.574468,0.074817,0.444511,0.003467,0.422915,0.414912,UP
0.027167,4,,0.074817,0.43856,0.003467,0.422915,0.414912,UP
0.027167,4,0.617021,,0.438114,,0.422915,,UP
,,0.638298,0.074817,0.427551,0.003467,,0.414912,UP
0.027167,,,0.074817,,0.003467,0.422915,0.414912,UP
,,0.680851,0.05215,,0.003467,,,
0.027167,4,0.702128,,,0.003467,0.422915,,
0.027167,4,,0.05215,0.447932,0.003467,0.422915,0.414912,
,4,0.744681,0.074817,,,0.422915,,UP
,4,0.765957,0.05215,0.426361,0.003467,0.422915,,
0.027167,4,0.787234,0.074817,0.429783,0.003467,0.422915,0.414912,
0.027167,,,,0.431568,0.003467,0.422915,0.414912,UP
,4,0.829787,0.05215,0.416245,0.003467,0.422915,0.414912,DOWN
0.027167,,0.851064,0.080161,,0.003467,0.422915,0.414912,UP
0.027167,,0.87234,0.05215,,0.003467,0.422915,,DOWN
0.027167,4,0.893617,0.080161,0.370128,0.003467,,0.414912,UP
0.027167,4,0.914894,,,0.003467,0.422915,0.414912,
,4,0.93617,,,0.003467,0.422915,0.414912,
,4,0.957447,0.080161,0.419667,0.003467,0.422915,0.414912,UP
0.027167,,,,0.413419,0.003467,,,UP
,4,1.0,0.080161,0.395269,0.003467,,0.414912,UP
,,0.0,0.074817,0.375483,0.003467,0.422915,0.414912,UP
,,0.021277,0.05215,0.312705,,0.422915,0.414912,
0.027211,,,0.051219,0.259,0.003467,0.422915,0.414912,DOWN
0.027211,,,0.051219,,,0.422915,0.414912,
0.027211,,0.085106,,0.17465,,0.422915,,DOWN
0.027211,5,0.106383,,0.152782,0.003467,0.422915,0.414912,DOWN
0.027211,5,,,,0.003467,,0.414912,DOWN
,5,0.148936,0.049688,0.140137,,0.422915,0.414912,DOWN
,,0.170213,,,0.003467,0.422915,0.414912,UP
,5,0.191489,,0.201577,0.003467,,,
0.027211,,,,0.283398,,,0.414912,
0.027211,,0.234043,0.093371,,0.003467,0.422915,0.414912,UP
,5,0.255319,0.106131,,0.003467,0.422915,0.414912,
,5,0.276596,0.106131,0.465933,0.003467,0.422915,0.414912,
0.027211,5,0.297872,0.080491,0.487057,0.003467,0.422915,0.414912,UP
0.027211,5,0.319149,0.080491,0.489586,0.003467,,0.414912,UP
0.027211,5,0.340426,0.080491,,0.003467,0.422915,0.414912,UP
,5,0.361702,0.093371,0.557423,0.003467,,0.414912,UP
0.027211,5,0.382979,,0.537191,0.003467,0.422915,0.414912,UP
0.027211,5,,0.093371,0.533323,0.003467,0.422915,0.414912,UP
0.027211,,0.425532,0.098445,,0.003467,0.422915,,
,5,0.446809,0.093371,0.527373,0.003467,0.422915,0.414912,UP
,,0.468085,0.093371,,,0.422915,,UP
,5,0.489362,0.098445,,0.003467,0.422915,0.414912,
,5,0.510638,0.098445,,,0.422915,0.414912,
0.027211,5,,0.098445,0.497769,0.003467,,0.414912,
0.027211,5,0.553191,0.080491,0.48557,0.003467,0.422915,0.414912,UP
0.027211,,0.574468,0.093371,0.477388,0.003467,,,UP
0.027211,5,,0.080491,0.464891,0.003467,0.422915,0.414912,UP
0.027211,5,0.617021,,0.477834,0.003467,0.422915,0.414912,UP
,5,,,0.486611,,0.422915,,
0.027211,5,,,0.501488,0.003467,,0.414912,
0.027211,5,0.680851,0.106131,0.508777,0.003467,0.422915,0.414912,UP
,5,,0.106131,,,0.422915,,UP
0.027211,5,,,0.506099,0.003467,0.422915,0.414912,
0.027211,5,,0.093371,0.502231,0.003467,0.422915,0.414912,UP
0.027211,,0.765957,,,,,0.414912,UP
,5,,0.106131,,,0.422915,0.414912,UP
0.027211,5,0.808511,0.098445,,0.003467,0.422915,,UP
0.027211,5,0.829787,,,0.003467,0.422915,0.414912,UP
0.027211,,0.851064,0.106131,0.435585,,0.422915,0.414912,UP
0.027211,5,0.87234,,,,0.422915,0.414912,UP
,5,0.893617,,0.419964,,0.422915,0.414912,UP
0.027211,5,0.914894,0.093371,0.424427,0.003467,,,UP
0.027211,5,0.93617,0.093371,0.445849,0.003467,0.422915,,
0.027211,,,0.080491,0.450164,,0.422915,,
0.027211,5,,0.080491,,,0.422915,,DOWN
0.027211,5,,0.098445,0.42889,0.003467,0.422915,,UP
0.027255,6,0.0,,0.396608,,,0.414912,
0.027255,6,,0.086796,0.334424,0.003467,0.422915,,
,6,0.042553,,,0.003467,,0.414912,DOWN
,6,0.06383,,0.225082,0.003467,0.422915,0.414912,DOWN
,,0.085106,0.074517,0.182386,0.003467,,0.414912,DOWN
0.027255,6,0.106383,,,0.003467,,,DOWN
,6,0.12766,,0.124665,0.003467,,0.414912,DOWN
,6,0.148936,0.074517,,0.003467,,0.414912,DOWN
0.027255,6,0.170213,,0.117376,,0.422915,0.414912,
0.027255,6,0.191489,,0.126004,0.003467,0.422915,,DOWN
0.027255,6,,,,0.003467,0.422915,0.414912,DOWN
0.027255,6,0.234043,0.077639,0.193395,0.003467,,,DOWN
0.027255,6,0.255319,0.077639,0.239066,,,0.414912,DOWN
,6,0.276596,0.101657,,0.003467,0.422915,0.414912,UP
0.027255,6,0.297872,0.109313,0.367153,0.003467,0.422915,0.414912,UP
0.027255,6,0.319149,,0.414162,0.003467,0.422915,0.414912,UP
0.027255,6,0.340426,0.11778,,,,0.414912,
,6,0.361702,,0.468908,0.003467,0.422915,0.414912,UP
0.027255,6,0.382979,0.109313,0.460726,0.003467,,0.414912,UP
0.027255,6,,,0.439155,,0.422915,0.414912,
0.027255,,0.425532,,0.420559,0.003467,0.422915,0.414912,UP
0.027255,6,0.446809,0.094872,,0.003467,0.422915,,
,6,,,,0.003467,0.422915,,DOWN
0.027255,6,0.489362,0.077639,0.377417,0.003467,0.422915,0.414912,
0.027255,6,,0.076288,0.35778,,0.422915,0.414912,DOWN
0.027255,6,0.531915,0.074817,0.334722,0.003467,,0.414912,
0.027255,6,0.553191,0.077639,0.319697,,,0.414912,DOWN
0.027255,6,,0.074817,0.312705,0.003467,0.422915,,
0.027255,6,0.595745,0.074817,0.299613,,,,DOWN
0.027255,,0.617021,,,0.003467,,0.414912,DOWN
0.027255,6,,0.074817,0.298721,0.003467,0.422915,0.414912,DOWN
,,0.659574,0.074817,0.309134,0.003467,,0.414912,DOWN
0.027255,,0.680851,0.074817,0.300655,,,0.414912,
0.027255,6,0.702128,0.074817,0.320292,0.003467,0.422915,,DOWN
0.027255,,,0.077639,0.335317,0.003467,0.422915,0.414912,
0.027255,,0.744681,,0.34335,0.003467,0.422915,0.414912,
0.027255,6,,0.077639,0.33368,,0.422915,0.414912,
0.027255,6,0.787234,0.077639,,0.003467,,,
0.027255,6,,0.083463,0.350342,0.003467,,,DOWN
,,0.829787,0.077639,0.361202,0.003467,0.422915,0.414912,DOWN
0.027255,,0.851064,0.077639,,0.003467,0.422915,0.414912,DOWN
0.027255,6,0.87234,,0.301101,,0.422915,0.414912,DOWN
0.027255,6,,0.083463,0.317316,,0.422915,0.414912,DOWN
0.027255,,0.914894,0.077639,0.315977,0.003467,,0.414912,DOWN
,6,,,0.326688,0.003467,0.422915,0.414912,
0.027255,6,0.957447,,,0.003467,0.422915,0.414912,DOWN
0.027255,6,0.978723,0.061096,,,0.422915,,DOWN
,6,,0.074817,,0.003467,0.422915,0.414912,DOWN
0.0273,,0.0,0.077639,0.242041,,0.422915,0.414912,DOWN
0.0273,7,,0.048487,0.192651,0.003467,,0.414912,
0.0273,7,0.042553,0.048487,0.153526,0.003467,0.422915,0.414912,DOWN
0.0273,7,0.06383,0.047526,0.121541,0.003467,0.422915,0.414912,
0.0273,7,0.085106,0.047526,0.099375,0.003467,0.422915,0.414912,DOWN
,7,0.106383,,,,0.422915,0.414912,
0.0273,7,0.12766,0.047526,,0.003467,,0.414912,DOWN
,7,0.148936,0.047526,0.054597,0.003467,0.422915,,
0.0273,7,0.170213,0.069443,,,,0.414912,DOWN
0.0273,,0.191489,0.069443,,0.003467,0.422915,0.414912,DOWN
,7,,0.069443,0.074978,0.003467,0.422915,,
0.0273,,0.234043,0.069443,,,0.422915,,DOWN
0.0273,7,0.255319,0.072745,0.12407,0.003467,0.422915,0.414912,DOWN
,,0.276596,,0.177477,0.003467,0.422915,0.414912,DOWN
,,,0.083554,,,0.422915,0.414912,
,,0.319149,0.093281,0.274472,,,0.414912,
0.0273,,0.340426,0.083554,,0.003467,,,UP
,7,0.361702,0.093671,,,0.422915,0.414912,UP
0.0273,7,,0.083554,,0.003467,0.422915,,UP
,7,0.404255,,0.334276,0.003467,0.422915,0.414912,UP
0.0273,7,,0.077639,0.329069,0.003467,0.422915,0.414912,UP
0.0273,7,0.446809,,0.318209,0.003467,,,UP
0.0273,,,0.077639,,0.003467,,,UP
0.0273,,,,,0.003467,0.422915,0.414912,UP
0.0273,7,,0.074817,,,0.422915,0.414912,UP
0.0273,7,0.531915,,,0.003467,0.422915,0.414912,DOWN
0.0273,,0.553191,0.059265,,0.003467,0.422915,0.414912,DOWN
,,0.574468,,,,,0.414912,DOWN
0.0273,7,,0.048487,,,0.422915,,
0.0273,7,0.617021,,0.220916,0.003467,0.422915,,DOWN
0.0273,7,,,0.223148,0.003467,0.422915,0.414912,UP
0.0273,,,0.074817,0.227016,,0.422915,0.414912,
0.0273,7,,,0.22166,,0.422915,,DOWN
0.0273,7,0.702128,0.059265,0.240107,0.003467,,,DOWN
,,0.723404,0.048487,,0.003467,,0.414912,
0.0273,7,,0.059265,0.266587,0.003467,0.422915,0.414912,
0.0273,7,,0.059265,0.267034,0.003467,0.422915,,DOWN
0.0273,7,,,0.290092,0.003467,,0.414912,DOWN
0.0273,7,0.808511,0.074817,0.327879,0.003467,0.422915,0.414912,UP
0.0273,7,0.829787,,0.336656,0.003467,0.422915,0.414912,UP
0.0273,7,,0.074817,0.309134,,0.422915,,
0.0273,7,0.87234,,,,0.422915,0.414912,UP
0.0273,7,0.893617,,0.291729,,,,
,7,0.914894,,0.291282,0.003467,0.422915,,UP
0.0273,7,0.93617,0.074817,,,0.422915,0.414912,
0.0273,7,0.957447,,0.283695,0.003467,,0.414912,
0.0273,7,,0.059265,0.297382,,0.422915,0.414912,
,7,1.0,0.074817,0.248884,0.003467,0.422915,0.414912,UP
0.027344,1,0.0,0.048487,0.231032,0.003467,0.422915,0.414912,DOWN
,1,,,0.184766,0.003467,,,DOWN
0.027344,,0.042553,0.047526,0.157394,0.003467,0.422915,0.414912,DOWN
0.027344,1,0.06383,,0.134633,,0.422915,0.414912,DOWN
,1,0.085106,0.048487,0.114252,0.003467,0.422915,,
0.027344,1,0.106383,0.047526,,0.003467,0.422915,,DOWN
0.027344,1,0.12766,,0.093276,0.003467,,0.414912,DOWN
,,0.148936,0.047526,0.09521,0.003467,,0.414912,DOWN
0.027344,1,0.170213,0.049688,0.122434,0.003467,0.422915,0.414912,DOWN
,,0.191489,0.051219,,,0.422915,0.414912,
,1,0.212766,0.074817,0.255579,0.003467,0.422915,0.414912,
,1,0.234043,,0.357185,0.003467,,0.414912,
0.027344,1,,0.095322,0.368789,0.003467,0.422915,,UP
0.027344,,0.276596,0.095322,0.421898,,0.422915,0.414912,UP
,1,0.297872,0.074817,0.44332,0.003467,0.422915,0.414912,
0.027344,1,0.319149,0.074817,0.449271,0.003467,,0.414912,
,1,,0.062447,0.493901,0.003467,0.422915,0.414912,DOWN
0.027344,1,,0.062447,,0.003467,0.422915,0.414912,DOWN
0.027344,1,0.382979,0.080491,0.517852,0.003467,0.422915,0.414912,
0.027344,1,0.404255,0.074817,0.505653,0.003467,0.422915,0.414912,UP
0.027344,,0.425532,0.080491,0.498364,0.003467,,0.414912,
,1,0.446809,0.074817,0.497471,0.003467,0.422915,0.414912,UP
0.027344,1,0.468085,,0.495537,,0.422915,,
0.027344,1,0.489362,,0.492264,,,,DOWN
0.027344,,0.510638,,0.501785,0.003467,0.422915,0.414912,
0.027344,1,,0.080491,,,0.422915,0.414912,UP
0.027344,1,0.553191,0.080491,,,0.422915,,UP
0.027344,1,0.574468,,0.497173,0.003467,,0.414912,UP
0.027344,1,0.595745,0.080491,0.493157,0.003467,0.422915,0.414912,UP
0.027344,,0.617021,,0.49643,0.003467,0.422915,,UP
0.027344,,0.638298,,0.509223,,,0.414912,UP
0.027344,1,,,0.50967,0.003467,0.422915,0.414912,UP
0.027344,1,0.680851,0.106341,,0.003467,,,UP
0.027344,,0.702128,0.095322,0.488991,0.003467,0.422915,0.414912,UP
0.027344,1,0.723404,0.095322,0.458792,0.003467,0.422915,0.414912,UP
,1,,,0.43618,0.003467,,,DOWN
0.027344,1,0.765957,0.062447,0.404046,,,0.414912,
0.027344,1,0.787234,0.062447,0.396013,,0.422915,0.414912,DOWN
0.027344,1,,,0.410295,0.003467,0.422915,0.414912,DOWN
0.027344,1,,0.05215,0.420262,0.003467,0.422915,,DOWN
,1,,0.074817,,0.003467,0.422915,,UP
0.027344,1,0.87234,,0.348706,0.003467,,,
0.027344,1,0.893617,,0.378012,,0.422915,0.414912,UP
0.027344,,0.914894,,0.391253,0.003467,0.422915,,UP
,,0.93617,0.080491,0.40598,,0.422915,0.414912,UP
0.027344,1,,0.062447,0.402261,0.003467,,0.414912,
0.027344,1,0.978723,0.080491,,,,,UP
0.027344,1,1.0,,,,,0.414912,DOWN
,2,,0.062447,0.35778,,,,DOWN
0.027388,2,,0.05215,0.287414,,0.422915,0.414912,DOWN
0.027388,,,,,,,0.414912,DOWN
0.027388,,0.06383,0.049688,0.196816,0.003467,0.422915,0.414912,DOWN
0.027388,2,,0.049688,0.158584,0.003467,,0.414912,DOWN
0.027388,2,0.106383,0.049688,0.133591,0.003467,0.422915,0.414912,
0.027388,2,,0.049688,0.116781,0.003467,0.422915,0.414912,DOWN
0.027388,2,0.148936,,0.123921,0.003467,0.422915,,
0.027388,,,0.051219,,0.003467,,,DOWN
0.027388,,0.191489,0.071394,0.179262,0.003467,0.422915,,UP
0.027388,2,,0.074757,0.263463,0.003467,0.422915,0.414912,
0.027388,2,,0.090759,0.365367,0.003467,0.422915,0.414912,
,2,0.255319,0.074817,0.376971,0.003467,0.422915,0.414912,UP
0.027388,,0.276596,0.086916,,0.003467,0.422915,0.414912,UP
,2,0.297872,0.051219,,,0.422915,0.414912,
,,0.319149,0.051219,0.481107,0.003467,0.422915,,DOWN
0.027388,,0.340426,0.074817,,0.003467,0.422915,0.414912,UP
,2,0.361702,0.074757,0.563076,0.003467,0.422915,0.414912,UP
,2,0.382979,0.095322,,0.003467,,0.414912,UP
0.027388,2,0.404255,,0.570812,0.003467,0.422915,,UP
0.027388,,,0.106341,0.58078,0.003467,0.422915,,UP
0.027388,,0.446809,0.106521,,0.003467,0.422915,,UP
0.027388,2,0.468085,,0.578697,0.003467,0.422915,0.414912,UP
0.027388,2,0.489362,0.106341,,0.003467,0.422915,0.414912,
0.027388,2,0.510638,0.1058,0.594615,,0.422915,0.414912,UP
0.027388,2,,0.117749,0.603689,0.003467,0.422915,0.414912,
0.027388,,,0.116969,,,0.422915,,UP
0.027388,2,0.574468,,0.603689,0.003467,0.422915,,UP
,2,0.595745,0.117749,0.603987,0.003467,0.422915,,UP
0.027388,,0.617021,,0.608152,0.003467,,0.414912,UP
0.027388,,0.638298,,,0.003467,0.422915,0.414912,
0.027388,,,,0.600863,0.003467,0.422915,0.414912,
0.027388,2,0.680851,0.106341,0.567391,,0.422915,0.414912,UP
,,,,,0.003467,0.422915,0.414912,
0.027388,2,0.723404,0.074817,,0.003467,0.422915,,DOWN
0.027388,2,0.744681,0.074817,0.474264,0.003467,0.422915,0.414912,DOWN
,2,0.765957,0.049688,,0.003467,0.422915,0.414912,
,2,0.787234,0.074757,,,0.422915,0.414912,DOWN
0.027388,2,0.808511,,,,0.422915,0.414912,
0.027388,,,,0.4277,,0.422915,,DOWN
,2,,0.051219,,0.003467,,0.414912,
0.027388,2,0.87234,0.051219,0.364921,0.003467,0.422915,,
0.027388,2,0.893617,0.1058,0.388575,0.003467,0.422915,0.414912,
,2,0.914894,0.086916,0.393335,0.003467,0.422915,0.414912,UP
0.027388,2,0.93617,0.074817,,0.003467,,,DOWN
0.027388,,0.957447,0.074817,0.412377,,0.422915,0.414912,DOWN
0.027388,2,0.978723,,,0.003467,0.422915,0.414912,DOWN
0.027388,2,1.0,,0.388129,0.003467,0.422915,,
0.027432,3,,,0.360756,,0.422915,0.414912,DOWN
0.027432,3,0.021277,0.049388,,0.003467,0.422915,0.414912,
,3,0.042553,,0.24457,0.003467,0.422915,,DOWN
,3,0.06383,0.049388,0.208123,0.003467,0.422915,0.414912,
0.027432,3,0.085106,0.049388,0.167807,,,,DOWN
,3,0.106383,0.047706,0.146534,0.003467,0.422915,0.414912,
0.027432,3,0.12766,,0.134335,,0.422915,,DOWN
,3,0.148936,0.051219,0.132252,,0.422915,0.414912,DOWN
0.027432,3,,0.051219,0.162005,0.003467,0.422915,0.414912,DOWN
0.027432,3,0.191489,,0.205296,0.003467,0.422915,0.414912,
0.027432,,0.212766,,,0.003467,0.422915,0.414912,DOWN
0.027432,3,,0.074517,,0.003467,0.422915,0.414912,DOWN
,,0.255319,0.074817,0.384112,0.003467,0.422915,0.414912,DOWN
0.027432,,0.276596,0.074817,,,0.422915,0.414912,DOWN
,3,,0.05215,,0.003467,,0.414912,DOWN
0.027432,3,0.319149,0.055933,0.47233,0.003467,0.422915,,DOWN
0.027432,,,0.061036,0.520827,0.003467,0.422915,0.414912,DOWN
0.027432,,,,,,0.422915,0.414912,
0.027432,,0.382979,0.080131,0.532282,0.003467,0.422915,0.414912,UP
0.027432,3,0.404255,0.061036,0.537935,0.003467,,,DOWN
,3,,0.080131,0.545373,0.003467,,0.414912,UP
0.027432,3,0.446809,0.093731,,0.003467,0.422915,0.414912,UP
0.027432,3,0.468085,0.080131,0.546117,,0.422915,0.414912,UP
0.027432,3,0.489362,0.080131,0.543737,0.003467,0.422915,0.414912,
0.027432,3,,,0.552365,0.003467,0.422915,0.414912,UP
0.027432,3,0.531915,,0.55296,0.003467,0.422915,0.414912,
,3,,0.080131,0.554448,0.003467,,0.414912,
0.027432,3,,0.080131,,0.003467,0.422915,0.414912,
0.027432,,0.595745,0.093731,0.554002,,0.422915,,UP
0.027432,3,0.617021,,0.563969,,0.422915,0.414912,UP
,,0.638298,0.099346,0.566498,0.003467,,,UP
,3,,0.099346,0.564713,0.003467,,0.414912,
,3,,0.10511,0.548944,,0.422915,0.414912,UP
0.027432,3,0.702128,0.099346,,,,0.414912,UP
0.027432,,0.723404,0.051609,0.498066,,,,
0.027432,3,,0.05215,0.476346,0.003467,0.422915,0.414912,DOWN
0.027432,,0.765957,0.051219,0.438114,0.003467,,0.414912,DOWN
0.027432,3,0.787234,0.051219,0.433204,0.003467,0.422915,0.414912,DOWN
0.027432,,0.808511,0.05215,0.457751,0.003467,0.422915,,
0.027432,3,,0.051219,0.451651,,,0.414912,
0.027432,,,0.061036,0.417733,0.003467,0.422915,0.414912,DOWN
,3,0.87234,0.05215,0.384261,0.003467,0.422915,0.414912,DOWN
0.027432,,0.893617,0.074517,0.412675,0.003467,,0.414912,UP
,,,,0.423832,0.003467,,,UP
0.027432,3,0.93617,,0.441386,,0.422915,,UP
0.027432,3,0.957447,0.074817,0.432014,0.003467,,0.414912,UP
,3,0.978723,,0.418477,0.003467,0.422915,,DOWN
0.027432,3,1.0,0.061036,0.400922,0.003467,0.422915,0.414912,DOWN
0.027477,4,0.0,0.061036,0.371616,0.003467,0.422915,0.414912,DOWN
0.027477,4,,0.05215,0.303332,0.003467,0.422915,0.414912,DOWN
0.027477,,,0.051219,0.245314,0.003467,0.422915,,DOWN
0.027477,,0.06383,0.051219,0.203362,,0.422915,,DOWN
0.027477,4,0.085106,0.051219,,0.003467,,0.414912,
,4,,,,0.003467,,0.414912,DOWN
0.027477,,0.12766,0.051219,,0.003467,0.422915,,DOWN
0.027477,4,0.148936,,,,0.422915,0.414912,
0.027477,4,0.170213,0.072625,0.165873,0.003467,0.422915,0.414912,UP
0.027477,,0.191489,,0.200982,0.003467,0.422915,,UP
0.027477,,0.212766,0.072625,0.285034,0.003467,0.422915,0.414912,UP
,4,0.234043,,0.375186,0.003467,0.422915,0.414912,
,4,,0.074817,0.387682,0.003467,0.422915,0.414912,UP
0.027477,4,0.276596,0.069713,0.455817,0.003467,0.422915,0.414912,
,,,,0.480065,0.003467,0.422915,,DOWN
0.027477,,0.319149,0.053861,0.49643,0.003467,0.422915,0.414912,DOWN
0.027477,4,,,0.546266,,0.422915,,
0.027477,,0.361702,0.069713,0.566944,0.003467,,0.414912,
,4,0.382979,0.076888,,,0.422915,0.414912,UP
,4,0.404255,0.076888,0.551026,0.003467,,,UP
,,,0.076888,0.550283,0.003467,0.422915,0.414912,UP
,4,0.446809,0.076888,0.551175,0.003467,0.422915,0.414912,UP
0.027477,4,0.468085,0.074817,0.544035,0.003467,0.422915,0.414912,UP
0.027477,4,0.489362,0.076888,0.540315,,0.422915,0.414912,UP
0.027477,4,,0.076888,,0.003467,0.422915,0.414912,
0.027477,4,,0.076318,0.540018,0.003467,0.422915,,UP
0.027477,,0.553191,0.074817,0.533175,0.003467,0.422915,0.414912,
0.027477,,0.574468,0.074817,0.512348,0.003467,,0.414912,UP
0.027477,4,0.595745,,0.506248,,0.422915,0.414912,DOWN
,4,0.617021,0.074817,0.508926,0.003467,,0.414912,UP
0.027477,,,0.062748,0.506992,0.003467,,0.414912,DOWN
,,0.659574,0.069713,0.505356,0.003467,0.422915,0.414912,UP
0.027477,,,0.062748,0.491074,0.003467,0.422915,0.414912,
0.027477,,,0.062748,0.48676,,0.422915,0.414912,DOWN
,4,0.723404,,0.45909,0.003467,0.422915,0.414912,DOWN
0.027477,4,,0.05215,0.439899,,,0.414912,
0.027477,,0.765957,,,0.003467,,0.414912,
0.027477,4,0.787234,0.05215,0.426361,0.003467,,0.414912,DOWN
,4,0.808511,,0.445254,0.003467,,0.414912,DOWN
0.027477,,0.829787,0.053861,0.433204,,0.422915,0.414912,DOWN
,4,0.851064,,0.39512,0.003467,0.422915,0.414912,DOWN
0.027477,,0.87234,0.053861,,0.003467,,0.414912,
0.027477,4,0.893617,0.062748,0.385302,0.003467,0.422915,0.414912,DOWN
,,,0.062748,0.397947,,,0.414912,DOWN
0.027477,4,0.93617,0.074817,0.420262,,0.422915,,UP
,4,0.957447,0.074817,0.414609,0.003467,,0.414912,UP
0.027477,,0.978723,0.069713,0.402856,0.003467,,0.414912,UP
0.027477,4,1.0,0.069713,,0.003467,0.422915,0.414912,
0.027521,5,0.0,0.062748,0.347516,,0.422915,0.414912,
0.027521,5,0.021277,0.053861,0.278191,,0.422915,,DOWN
0.027521,,0.042553,0.05215,0.222553,,,,DOWN
0.027521,,,0.05215,0.183428,0.003467,0.422915,0.414912,
0.027521,5,0.085106,,0.15427,,0.422915,,DOWN
0.027521,5,0.106383,,0.137162,0.003467,,,
0.027521,,0.12766,,0.125558,,0.422915,,DOWN
,,,,0.123921,0.003467,0.422915,,
,5,0.170213,,,,0.422915,,DOWN
,,0.191489,0.074517,0.181494,0.003467,0.422915,0.414912,UP
,5,0.212766,0.060976,0.231479,0.003467,0.422915,0.414912,DOWN
0.027521,5,0.234043,0.060976,,0.003467,0.422915,,DOWN
0.027521,5,0.255319,0.060976,0.364326,,0.422915,0.414912,
0.027521,,,0.076318,0.433799,,0.422915,0.414912,
0.027521,5,0.297872,0.053861,,,0.422915,0.414912,
0.027521,5,0.319149,0.053861,0.464148,0.003467,,,DOWN
0.027521,,0.340426,0.060976,0.502827,,,0.414912,
0.027521,5,,,0.520232,0.003467,0.422915,0.414912,DOWN
,5,0.382979,0.074817,0.520381,,0.422915,0.414912,UP
0.027521,5,0.404255,0.067221,,,0.422915,0.414912,
0.027521,,,,0.5241,,0.422915,0.414912,UP
0.027521,5,,,0.531241,,0.422915,0.414912,
0.027521,5,0.468085,0.076318,0.527522,0.003467,,0.414912,UP
0.027521,5,,0.076318,0.522315,0.003467,0.422915,0.414912,UP
0.027521,5,,0.076318,0.526183,0.003467,,,UP
0.027521,5,0.531915,0.076318,0.52291,0.003467,0.422915,0.414912,UP
