median_house_value,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,binaryClass
88800.0,3.5958,29.0,2806.0,552.0,1242.0,540.0,36.8,P
80800.0,3.125,16.0,6101.0,1200.0,3407.0,1134.0,36.8,P
72700.0,3.4074,16.0,2849.0,506.0,1508.0,478.0,36.8,P
66900.0,2.0469,19.0,3244.0,776.0,1463.0,710.0,36.8,P
65600.0,3.3272,35.0,1872.0,363.0,1054.0,369.0,36.79,P
66200.0,2.5223,35.0,1789.0,357.0,933.0,357.0,36.78,P
58800.0,1.3385,24.0,3242.0,795.0,2764.0,773.0,36.78,P
71400.0,3.3447,21.0,3235.0,648.0,1820.0,614.0,36.79,P
67000.0,1.9575,24.0,3505.0,819.0,2098.0,774.0,36.79,P
55500.0,2.0324,35.0,1012.0,245.0,633.0,240.0,36.78,P
79700.0,3.0,36.0,1650.0,313.0,660.0,298.0,36.78,P
69200.0,2.6055,36.0,1582.0,313.0,761.0,318.0,36.78,P
65900.0,2.6522,35.0,1474.0,291.0,709.0,294.0,36.79,P
64700.0,1.6854,18.0,5822.0,1439.0,3415.0,1224.0,36.79,P
73800.0,2.9506,35.0,2314.0,443.0,954.0,457.0,36.79,P
67500.0,1.9386,33.0,3433.0,785.0,1806.0,783.0,36.79,P
58800.0,2.03,38.0,1912.0,456.0,1131.0,408.0,36.78,P
96500.0,3.5542,43.0,2382.0,431.0,874.0,380.0,36.78,P
71900.0,2.4167,39.0,2471.0,460.0,1118.0,431.0,36.79,P
153800.0,5.187,45.0,1337.0,187.0,471.0,187.0,36.79,P
69600.0,3.069,35.0,1877.0,328.0,1155.0,353.0,36.81,P
66500.0,1.8514,34.0,2200.0,493.0,1243.0,431.0,36.8,P
124700.0,3.32,27.0,2462.0,484.0,852.0,449.0,36.8,P
132200.0,4.25,33.0,1461.0,261.0,494.0,254.0,36.81,P
89600.0,3.2642,34.0,2679.0,460.0,1141.0,470.0,36.79,P
73400.0,2.3293,31.0,2164.0,456.0,959.0,463.0,36.78,P
64500.0,2.256,26.0,1700.0,423.0,909.0,386.0,36.79,P
47500.0,1.5122,19.0,1524.0,448.0,960.0,386.0,36.79,P
68300.0,2.9301,33.0,2260.0,440.0,966.0,413.0,36.79,P
72800.0,2.1544,26.0,3654.0,837.0,1976.0,830.0,36.79,P
78800.0,2.1383,30.0,6117.0,1330.0,2768.0,1224.0,36.78,P
81100.0,2.9937,27.0,2258.0,427.0,1076.0,423.0,36.79,P
75100.0,3.3281,32.0,2463.0,468.0,1261.0,486.0,36.79,P
71400.0,2.1573,28.0,2857.0,619.0,1614.0,592.0,36.79,P
71700.0,2.293,28.0,3257.0,752.0,1981.0,712.0,36.78,P
70900.0,2.5893,29.0,3494.0,662.0,1781.0,616.0,36.8,P
84600.0,2.9244,32.0,3461.0,665.0,1507.0,649.0,36.8,P
66000.0,2.8994,34.0,3426.0,623.0,1938.0,647.0,36.8,P
83700.0,2.2094,20.0,6257.0,1346.0,2795.0,1267.0,36.8,P
83100.0,2.7222,24.0,3748.0,770.0,1827.0,719.0,36.8,P
74300.0,2.4678,18.0,10862.0,2401.0,5466.0,2209.0,36.8,P
90600.0,2.3333,25.0,2718.0,504.0,1257.0,465.0,36.8,P
74500.0,2.197,30.0,3308.0,662.0,1894.0,648.0,36.8,P
69400.0,1.2716,19.0,4643.0,1429.0,4638.0,1335.0,36.81,P
84700.0,3.4279,25.0,1565.0,271.0,661.0,275.0,36.81,P
99300.0,2.3375,17.0,6932.0,1486.0,3056.0,1453.0,36.82,P
85500.0,3.567,28.0,1713.0,302.0,663.0,282.0,36.81,P
89500.0,3.625,25.0,5016.0,963.0,2133.0,928.0,36.82,P
95200.0,4.2153,18.0,4164.0,741.0,1817.0,681.0,36.83,P
99600.0,4.5179,22.0,2803.0,438.0,1234.0,457.0,36.83,P
110900.0,5.2595,20.0,3214.0,446.0,1360.0,463.0,36.83,P
101100.0,4.7804,19.0,3237.0,507.0,1378.0,510.0,36.83,P
108500.0,5.0635,16.0,2360.0,355.0,1034.0,359.0,36.83,P
84200.0,4.0196,17.0,3690.0,628.0,1888.0,601.0,36.83,P
109400.0,4.9292,15.0,2793.0,436.0,1411.0,441.0,36.83,P
108200.0,4.1098,14.0,4675.0,829.0,2235.0,787.0,36.83,P
174200.0,5.3272,3.0,7520.0,1143.0,2878.0,1077.0,36.91,P
143700.0,5.0941,3.0,13802.0,2244.0,5226.0,1972.0,36.87,P
140800.0,3.9032,3.0,10425.0,2121.0,4432.0,1778.0,36.85,P
86300.0,2.4861,15.0,1449.0,277.0,649.0,265.0,36.94,P
165200.0,6.9405,17.0,2236.0,315.0,992.0,312.0,36.88,P
164600.0,4.0,20.0,1676.0,263.0,786.0,240.0,36.86,P
143100.0,4.5398,20.0,2655.0,432.0,1081.0,379.0,36.85,P
167500.0,5.308,15.0,2373.0,364.0,1280.0,386.0,36.89,P
71400.0,2.5904,23.0,3532.0,756.0,1885.0,758.0,36.83,P
68200.0,2.3173,25.0,2379.0,540.0,1482.0,484.0,36.82,P
68000.0,2.7159,32.0,2623.0,528.0,1570.0,492.0,36.81,P
113400.0,1.8061,5.0,1087.0,338.0,623.0,362.0,36.83,P
109000.0,3.5078,15.0,2727.0,500.0,1228.0,436.0,36.83,P
138800.0,5.3478,8.0,3602.0,547.0,1959.0,580.0,36.83,P
111400.0,5.0828,14.0,3348.0,491.0,1584.0,493.0,36.83,P
112500.0,2.3381,12.0,2144.0,568.0,1320.0,566.0,36.82,P
69700.0,1.6618,19.0,2282.0,550.0,1034.0,500.0,36.81,P
72800.0,1.7969,19.0,1648.0,368.0,557.0,354.0,36.81,P
72200.0,2.9453,28.0,1651.0,305.0,780.0,309.0,36.81,P
79700.0,2.7778,19.0,1699.0,356.0,994.0,368.0,36.81,P
112500.0,1.9483,16.0,2627.0,613.0,1054.0,623.0,36.82,P
52500.0,2.2639,15.0,946.0,239.0,550.0,246.0,36.82,P
100200.0,3.9943,7.0,2075.0,353.0,1040.0,362.0,36.83,P
89500.0,4.9327,8.0,943.0,189.0,475.0,155.0,36.83,P
54600.0,1.4913,32.0,1098.0,226.0,726.0,224.0,36.83,P
78900.0,3.1814,28.0,1868.0,350.0,898.0,329.0,36.83,P
111300.0,4.4356,3.0,2029.0,336.0,1003.0,340.0,36.83,P
113700.0,5.0864,4.0,2145.0,334.0,1024.0,308.0,36.83,P
120000.0,6.1133,11.0,2455.0,344.0,1110.0,339.0,36.83,P
123300.0,4.5577,2.0,2579.0,376.0,1133.0,342.0,36.82,P
114400.0,4.9432,4.0,1262.0,216.0,622.0,199.0,36.81,P
106200.0,5.0253,13.0,2589.0,413.0,1356.0,435.0,36.81,P
55900.0,1.8021,17.0,1897.0,433.0,1207.0,384.0,36.82,P
93600.0,4.81,15.0,3303.0,512.0,1687.0,505.0,36.82,P
88900.0,3.9792,16.0,2668.0,454.0,1536.0,457.0,36.81,P
93800.0,2.5446,13.0,1524.0,366.0,994.0,370.0,36.81,P
88000.0,4.4934,15.0,2892.0,496.0,1634.0,501.0,36.81,P
88400.0,4.2066,7.0,2855.0,518.0,1748.0,498.0,36.8,P
68700.0,3.2813,31.0,2576.0,458.0,1306.0,418.0,36.8,P
163100.0,6.011,9.0,3712.0,508.0,1632.0,474.0,36.8,P
83600.0,3.7697,13.0,1736.0,313.0,993.0,314.0,36.79,P
71300.0,3.5417,16.0,1551.0,271.0,1010.0,292.0,36.79,P
76300.0,2.7404,15.0,2524.0,451.0,1207.0,424.0,36.79,P
60600.0,2.6875,22.0,2456.0,496.0,1720.0,417.0,36.77,P
83000.0,4.0993,5.0,2613.0,476.0,1490.0,481.0,36.79,P
150800.0,6.0132,21.0,1260.0,182.0,583.0,205.0,36.77,P
157300.0,4.9904,15.0,2397.0,353.0,1258.0,347.0,36.85,P
173800.0,5.6739,14.0,4872.0,656.0,2085.0,617.0,36.82,P
148700.0,4.526,19.0,1317.0,189.0,517.0,187.0,36.79,P
154700.0,4.925,22.0,4126.0,614.0,1795.0,613.0,36.76,P
133300.0,3.0833,42.0,1338.0,215.0,617.0,222.0,36.7,P
136900.0,4.5625,20.0,2822.0,479.0,1372.0,455.0,36.78,N
156700.0,5.4895,13.0,6135.0,863.0,2473.0,774.0,36.83,P
126500.0,4.0227,19.0,3225.0,548.0,1760.0,542.0,36.77,P
130600.0,4.5375,18.0,1284.0,193.0,621.0,190.0,36.72,P
106900.0,4.5938,20.0,1089.0,208.0,531.0,212.0,36.74,N
99500.0,3.6161,11.0,2510.0,460.0,1248.0,445.0,36.72,P
73000.0,2.5741,29.0,1963.0,392.0,1208.0,398.0,36.71,N
59900.0,2.181,37.0,1609.0,374.0,1173.0,344.0,36.71,N
84800.0,2.6458,10.0,1657.0,359.0,958.0,380.0,36.71,
72900.0,2.6823,34.0,1759.0,354.0,899.0,337.0,36.7,P
58900.0,2.1182,40.0,1195.0,326.0,1135.0,315.0,36.7,N
63900.0,2.3687,31.0,1671.0,372.0,1371.0,347.0,36.7,N
72300.0,3.1442,30.0,2370.0,412.0,1248.0,410.0,36.7,P
83900.0,3.7261,7.0,1761.0,309.0,974.0,308.0,36.7,P
58100.0,1.9766,42.0,1032.0,215.0,812.0,225.0,36.69,P
55900.0,1.7132,21.0,1551.0,423.0,1519.0,406.0,36.69,N
58900.0,2.2448,20.0,1815.0,375.0,1665.0,357.0,36.7,N
55800.0,1.9076,32.0,1963.0,508.0,2052.0,518.0,36.71,N
63900.0,2.1515,6.0,1186.0,234.0,1135.0,218.0,36.72,N
69300.0,2.59,21.0,1834.0,321.0,1120.0,314.0,36.71,N
160100.0,3.2917,19.0,3351.0,589.0,1578.0,542.0,36.69,N
115300.0,3.4044,18.0,1802.0,332.0,945.0,292.0,36.68,N
107600.0,3.625,25.0,1784.0,312.0,904.0,303.0,36.63,
80000.0,2.3618,38.0,949.0,190.0,578.0,187.0,36.64,N
93800.0,3.5074,37.0,1486.0,296.0,977.0,290.0,36.59,N
92400.0,2.3359,24.0,2532.0,555.0,1564.0,507.0,37.1,N
151800.0,4.2679,14.0,863.0,151.0,315.0,135.0,36.94,P
111800.0,3.332,16.0,4199.0,794.0,2140.0,722.0,37.02,P
111800.0,3.1736,16.0,2904.0,551.0,1467.0,509.0,37.0,N
123900.0,3.9141,12.0,2980.0,495.0,1184.0,429.0,36.91,N
83300.0,2.0,15.0,1879.0,411.0,755.0,294.0,36.89,N
85600.0,4.1838,44.0,3042.0,697.0,335.0,115.0,37.25,N
94000.0,4.1563,12.0,2255.0,472.0,1006.0,334.0,37.13,N
102700.0,3.3269,22.0,2211.0,477.0,773.0,288.0,37.09,N
125000.0,3.875,23.0,1881.0,380.0,64.0,37.0,37.12,N
144600.0,3.0729,34.0,1901.0,394.0,171.0,73.0,37.11,N
179200.0,5.1314,15.0,3111.0,651.0,276.0,107.0,37.06,N
78600.0,3.7857,19.0,1616.0,324.0,187.0,80.0,36.79,N
94400.0,2.6902,17.0,2052.0,405.0,975.0,340.0,36.8,N
100000.0,2.2202,13.0,2813.0,579.0,1385.0,512.0,36.71,N
90500.0,2.2278,13.0,3963.0,812.0,1905.0,671.0,36.69,N
92200.0,2.6058,26.0,1922.0,339.0,1148.0,332.0,36.62,N
55200.0,1.6486,26.0,1874.0,416.0,1834.0,432.0,36.63,N
52000.0,1.7292,33.0,1485.0,374.0,1544.0,329.0,36.62,N
51500.0,1.5642,15.0,1070.0,256.0,1070.0,243.0,36.62,N
51700.0,1.4481,25.0,831.0,230.0,947.0,244.0,36.62,N
65800.0,2.4219,19.0,1484.0,296.0,1296.0,298.0,36.61,N
69200.0,2.2863,5.0,2353.0,608.0,2505.0,573.0,36.6,N
72500.0,2.0417,34.0,864.0,184.0,579.0,171.0,36.6,N
73000.0,2.5,42.0,510.0,88.0,247.0,99.0,36.6,N
108300.0,3.625,13.0,1348.0,258.0,719.0,246.0,36.61,N
90500.0,3.7917,24.0,1302.0,232.0,693.0,243.0,36.61,N
91600.0,3.9073,17.0,1531.0,280.0,775.0,246.0,36.61,N
63300.0,1.767,15.0,1371.0,306.0,1266.0,309.0,36.59,N
67600.0,2.825,32.0,1153.0,236.0,761.0,241.0,36.59,N
60900.0,1.8975,36.0,2294.0,489.0,1430.0,454.0,36.6,N
56700.0,1.516,28.0,1343.0,330.0,1331.0,305.0,36.59,N
118100.0,3.9844,18.0,1404.0,226.0,754.0,229.0,36.6,
66100.0,1.6875,41.0,1749.0,342.0,1171.0,314.0,36.59,N
63500.0,2.5234,37.0,1054.0,239.0,879.0,257.0,36.58,N
87300.0,3.7813,18.0,1425.0,280.0,753.0,266.0,36.58,N
84200.0,3.825,28.0,1274.0,215.0,572.0,202.0,36.59,N
57100.0,2.309,18.0,2379.0,448.0,1638.0,436.0,36.6,N
54700.0,1.4937,20.0,1490.0,318.0,1474.0,326.0,36.61,N
56900.0,1.586,14.0,3004.0,793.0,3535.0,735.0,36.61,N
63400.0,2.2206,34.0,1440.0,267.0,1018.0,265.0,36.62,N
95300.0,1.9913,21.0,2106.0,410.0,867.0,380.0,36.58,N
55100.0,1.8958,33.0,1225.0,275.0,1065.0,248.0,36.61,N
55800.0,1.5625,33.0,587.0,170.0,730.0,162.0,36.61,N
55200.0,1.6094,27.0,1388.0,296.0,1056.0,284.0,36.66,P
113800.0,3.0521,27.0,823.0,171.0,798.0,200.0,36.64,P
93200.0,2.5562,43.0,1676.0,320.0,1056.0,276.0,36.65,N
62400.0,1.9676,33.0,1589.0,294.0,1102.0,307.0,36.6,P
62400.0,2.6858,13.0,1788.0,405.0,1652.0,411.0,36.58,P
131700.0,3.5987,19.0,1733.0,303.0,911.0,281.0,36.57,P
73100.0,2.8287,28.0,1452.0,300.0,919.0,308.0,36.58,P
73000.0,2.6974,29.0,1312.0,280.0,788.0,271.0,36.58,P
88000.0,4.0197,17.0,2287.0,390.0,1330.0,393.0,36.59,P
92700.0,2.2727,10.0,2842.0,620.0,1443.0,576.0,36.59,P
69700.0,2.5556,42.0,2311.0,439.0,1347.0,436.0,36.57,P
68300.0,1.8333,33.0,1923.0,403.0,1205.0,389.0,36.57,P
65100.0,1.5833,42.0,2242.0,521.0,1359.0,483.0,36.57,P
55300.0,1.2647,22.0,1794.0,435.0,1127.0,359.0,36.58,P
54400.0,1.4415,36.0,738.0,168.0,737.0,186.0,36.56,P
92500.0,2.0658,34.0,576.0,117.0,363.0,97.0,36.56,P
53000.0,1.625,34.0,1911.0,497.0,1886.0,481.0,36.56,P
51600.0,1.8878,30.0,1722.0,372.0,1467.0,403.0,36.56,P
111500.0,3.2917,34.0,2065.0,343.0,1041.0,313.0,36.55,N
120900.0,4.2045,16.0,2703.0,415.0,1106.0,372.0,36.52,N
76600.0,2.2132,46.0,1889.0,390.0,971.0,403.0,36.51,N
67000.0,1.6635,37.0,1018.0,213.0,663.0,204.0,36.51,N
70100.0,2.5033,9.0,3860.0,809.0,2157.0,770.0,36.51,N
70200.0,3.0294,31.0,1986.0,417.0,1042.0,422.0,36.52,N
95700.0,3.2019,19.0,2746.0,495.0,1670.0,518.0,36.53,N
82700.0,3.0469,32.0,1513.0,272.0,1038.0,272.0,36.56,P
110000.0,2.1908,32.0,1604.0,292.0,868.0,276.0,36.57,P
100000.0,3.1333,30.0,1671.0,319.0,966.0,282.0,36.51,P
101600.0,3.3214,35.0,990.0,192.0,674.0,178.0,36.52,P
94200.0,2.5921,20.0,1741.0,331.0,1466.0,289.0,36.52,P
75000.0,3.2083,26.0,1727.0,289.0,802.0,259.0,36.44,P
79200.0,2.8125,29.0,1702.0,301.0,914.0,280.0,36.46,P
57900.0,1.7813,29.0,1799.0,356.0,1278.0,387.0,36.43,P
72500.0,2.4044,34.0,1370.0,287.0,818.0,269.0,36.54,P
76800.0,2.0216,32.0,1393.0,276.0,999.0,245.0,36.55,P
83600.0,2.7321,31.0,1241.0,254.0,767.0,226.0,36.51,P
78200.0,2.4375,19.0,1310.0,241.0,702.0,217.0,36.54,P
60000.0,2.5208,31.0,1732.0,332.0,979.0,294.0,36.54,P
90000.0,2.975,34.0,1422.0,237.0,716.0,222.0,36.64,P
69400.0,2.0313,17.0,1497.0,308.0,1425.0,247.0,36.57,P
74600.0,2.4814,20.0,1935.0,363.0,1319.0,359.0,36.58,P
76400.0,2.4006,24.0,2246.0,462.0,1291.0,394.0,36.6,P
75600.0,2.4474,19.0,2439.0,462.0,1416.0,469.0,36.45,P
58400.0,1.7176,34.0,1175.0,251.0,683.0,261.0,36.43,P
60900.0,2.8913,23.0,1824.0,354.0,1146.0,362.0,36.43,P
39200.0,2.1771,18.0,1128.0,237.0,772.0,220.0,36.44,P
112500.0,2.1153,18.0,1524.0,414.0,2030.0,356.0,36.34,P
55000.0,2.3295,17.0,598.0,160.0,715.0,146.0,36.16,P
64700.0,1.5086,12.0,1462.0,356.0,1708.0,367.0,36.21,P
55100.0,1.4191,12.0,1923.0,559.0,2809.0,535.0,36.19,P
87500.0,2.4398,11.0,1337.0,412.0,1376.0,318.0,36.29,P
104200.0,2.1458,29.0,579.0,116.0,218.0,99.0,36.18,P
65000.0,3.0658,36.0,613.0,124.0,310.0,124.0,36.16,P
62000.0,1.8264,18.0,1206.0,274.0,622.0,217.0,36.14,P
70000.0,2.7461,17.0,2279.0,448.0,1200.0,420.0,36.15,P
86400.0,3.2639,10.0,2522.0,533.0,1335.0,493.0,36.13,P
86300.0,4.381,34.0,2084.0,339.0,868.0,347.0,36.15,P
85300.0,2.7792,18.0,1519.0,296.0,846.0,272.0,36.16,P
60400.0,1.7075,9.0,2671.0,647.0,1484.0,541.0,36.14,P
55500.0,3.0134,29.0,1938.0,434.0,1306.0,415.0,36.13,P
76600.0,2.25,24.0,943.0,209.0,514.0,156.0,36.65,P
66000.0,2.4937,31.0,1177.0,221.0,744.0,223.0,36.65,P
90600.0,2.3026,25.0,948.0,198.0,613.0,171.0,36.59,P
57200.0,2.293,29.0,1479.0,338.0,1408.0,322.0,36.61,P
58300.0,1.5536,25.0,875.0,214.0,931.0,214.0,36.6,P
56000.0,2.4786,14.0,1508.0,347.0,1679.0,345.0,36.49,P
68900.0,1.947,24.0,1335.0,312.0,1180.0,267.0,36.77,P
112500.0,2.5,18.0,819.0,198.0,996.0,198.0,36.72,P
38800.0,1.9417,20.0,1193.0,263.0,1274.0,241.0,36.55,P
55200.0,1.7184,11.0,1947.0,488.0,2104.0,486.0,36.78,P
60000.0,1.9056,25.0,1689.0,495.0,1745.0,457.0,36.75,P
58000.0,1.8125,25.0,991.0,272.0,941.0,262.0,36.76,P
54300.0,1.4038,12.0,932.0,244.0,1043.0,243.0,36.76,P
63000.0,1.3386,20.0,1287.0,310.0,954.0,269.0,36.87,P
66000.0,2.3523,34.0,673.0,173.0,539.0,182.0,36.86,P
90500.0,2.8182,29.0,1563.0,293.0,883.0,288.0,36.84,P
58100.0,2.1759,20.0,1519.0,376.0,1681.0,370.0,36.85,P
71900.0,2.4414,21.0,1779.0,399.0,1446.0,371.0,36.86,P
74400.0,2.3295,42.0,1766.0,344.0,1084.0,323.0,36.97,P
55000.0,2.2083,18.0,902.0,195.0,771.0,174.0,36.84,P
67500.0,4.125,46.0,55.0,11.0,26.0,5.0,36.51,N
162500.0,4.625,36.0,49.0,7.0,28.0,2.0,36.51,N
63700.0,2.0192,18.0,2603.0,576.0,1616.0,588.0,39.75,P
67500.0,1.6948,30.0,4157.0,834.0,1885.0,774.0,39.75,P
85000.0,3.0469,20.0,707.0,126.0,337.0,125.0,39.74,P
65600.0,2.3507,39.0,4179.0,814.0,2111.0,809.0,39.74,P
72200.0,3.0469,16.0,2127.0,412.0,1104.0,369.0,39.79,P
69600.0,2.325,32.0,1288.0,221.0,562.0,203.0,39.78,P
94300.0,2.2569,20.0,1401.0,280.0,668.0,250.0,39.74,P
85400.0,3.35,23.0,1658.0,307.0,836.0,297.0,39.7,P
73100.0,1.9375,16.0,2026.0,396.0,1031.0,382.0,39.75,P
14999.0,1.6607,16.0,255.0,73.0,85.0,38.0,39.71,P
67500.0,2.3851,21.0,1155.0,210.0,510.0,175.0,39.68,P
87500.0,3.6429,33.0,419.0,77.0,190.0,67.0,39.65,P
81600.0,3.25,28.0,1471.0,259.0,673.0,246.0,39.55,P
71900.0,2.4861,25.0,1231.0,240.0,658.0,211.0,39.5,P
58700.0,2.165,34.0,2679.0,533.0,1287.0,505.0,39.53,P
71000.0,2.3566,22.0,3265.0,658.0,1647.0,594.0,39.53,P
125000.0,1.3708,8.0,1268.0,336.0,1237.0,326.0,39.53,P
66900.0,2.1,17.0,1201.0,268.0,555.0,277.0,39.51,P
63400.0,2.0625,39.0,2551.0,482.0,1181.0,437.0,39.52,P
69700.0,2.8333,37.0,2358.0,413.0,1060.0,424.0,39.51,P
53000.0,2.1705,23.0,462.0,97.0,261.0,90.0,39.5,P
70000.0,2.5625,23.0,2502.0,481.0,1443.0,455.0,39.72,P
95300.0,2.8466,34.0,2051.0,342.0,958.0,322.0,39.6,P
77100.0,2.4917,43.0,1320.0,215.0,512.0,197.0,39.47,P
70500.0,1.832,39.0,844.0,161.0,535.0,165.0,39.45,P
58700.0,2.1746,20.0,2332.0,518.0,1856.0,495.0,39.74,P
60000.0,0.957,52.0,661.0,316.0,392.0,244.0,40.8,P
80500.0,1.7308,52.0,2416.0,618.0,1150.0,571.0,40.8,P
76900.0,1.7778,52.0,1264.0,277.0,591.0,284.0,40.79,P
75500.0,1.585,52.0,1606.0,419.0,891.0,367.0,40.8,P
62500.0,1.8529,52.0,1557.0,344.0,758.0,319.0,40.8,P
92700.0,2.2566,52.0,2148.0,421.0,975.0,430.0,40.79,P
85400.0,2.5417,50.0,2285.0,403.0,837.0,353.0,40.78,P
68300.0,1.6369,39.0,1606.0,330.0,731.0,327.0,40.78,P
70000.0,1.8242,37.0,1371.0,319.0,640.0,260.0,40.78,P
70500.0,1.745,39.0,1836.0,352.0,883.0,337.0,40.79,P
64600.0,1.4668,40.0,1398.0,311.0,788.0,279.0,40.79,P
70500.0,1.9688,43.0,2285.0,479.0,1169.0,482.0,40.79,P
82000.0,2.9038,43.0,2241.0,446.0,932.0,395.0,40.78,P
85600.0,2.8529,35.0,2141.0,438.0,1053.0,434.0,40.77,P
81300.0,2.2227,30.0,1895.0,366.0,990.0,359.0,40.77,P
70200.0,2.5536,37.0,1453.0,293.0,867.0,310.0,40.78,P
72200.0,2.5096,33.0,1076.0,222.0,656.0,236.0,40.78,P
67000.0,2.1607,34.0,1592.0,364.0,950.0,317.0,40.78,P
116100.0,4.8516,13.0,2171.0,339.0,951.0,353.0,40.75,P
82800.0,2.8056,26.0,1776.0,361.0,992.0,380.0,40.76,P
69000.0,2.442,30.0,2975.0,634.0,1367.0,583.0,40.77,P
67500.0,1.75,50.0,340.0,74.0,235.0,83.0,40.81,P
72600.0,2.5,32.0,1373.0,312.0,872.0,306.0,40.8,P
74100.0,1.755,47.0,1486.0,335.0,765.0,329.0,40.8,P
74700.0,1.6111,52.0,2167.0,480.0,908.0,451.0,40.8,P
74100.0,1.1386,52.0,1703.0,500.0,952.0,435.0,40.8,P
81000.0,2.4896,38.0,1552.0,290.0,873.0,291.0,40.79,P
104200.0,3.1711,41.0,2127.0,358.0,911.0,349.0,40.78,P
81800.0,3.8,46.0,1975.0,346.0,791.0,349.0,40.78,P
90600.0,2.1135,46.0,3042.0,597.0,1206.0,541.0,40.79,P
86400.0,3.0216,37.0,2692.0,488.0,1263.0,486.0,40.79,P
92800.0,3.4219,35.0,2426.0,423.0,982.0,432.0,40.78,P
99600.0,2.9143,27.0,3046.0,605.0,1407.0,571.0,40.77,P
100600.0,3.375,24.0,2858.0,511.0,1388.0,512.0,40.76,P
90000.0,3.3984,36.0,2112.0,374.0,829.0,368.0,40.78,P
96100.0,2.5536,23.0,959.0,212.0,425.0,175.0,40.81,P
86900.0,2.1101,34.0,2142.0,420.0,1056.0,382.0,40.78,P
81100.0,2.2478,31.0,2152.0,462.0,1259.0,420.0,40.8,P
83000.0,2.8833,29.0,2474.0,453.0,1130.0,427.0,40.79,P
92800.0,3.5833,32.0,2017.0,359.0,855.0,346.0,40.79,P
98100.0,3.2216,34.0,4183.0,702.0,1891.0,669.0,40.86,P
143000.0,3.5156,31.0,2414.0,428.0,1005.0,401.0,40.85,P
133900.0,3.9792,22.0,2588.0,435.0,1198.0,442.0,40.8,P
150000.0,1.1157,18.0,1287.0,484.0,805.0,502.0,40.86,P
75000.0,1.1742,25.0,1322.0,387.0,794.0,379.0,40.86,P
87500.0,1.1576,44.0,692.0,206.0,398.0,211.0,40.87,P
99200.0,2.2138,47.0,1765.0,326.0,796.0,333.0,40.87,P
101100.0,1.1479,29.0,1710.0,469.0,990.0,425.0,40.87,P
105800.0,2.2188,50.0,921.0,187.0,420.0,187.0,40.88,P
153100.0,0.7684,31.0,334.0,134.0,780.0,130.0,40.87,P
57500.0,1.725,33.0,2235.0,506.0,1165.0,441.0,40.88,P
81100.0,2.0657,35.0,2987.0,578.0,1581.0,585.0,40.88,P
74100.0,1.5326,31.0,1982.0,495.0,1052.0,467.0,40.88,P
82100.0,2.4321,26.0,2683.0,555.0,1353.0,526.0,40.88,P
92600.0,2.7321,18.0,4032.0,798.0,1948.0,775.0,40.9,P
50800.0,3.3462,52.0,1112.0,209.0,544.0,172.0,40.81,P
139500.0,2.5667,12.0,2087.0,424.0,1603.0,438.0,40.88,P
136000.0,3.0469,25.0,2395.0,431.0,983.0,375.0,40.66,P
78800.0,1.6667,13.0,2522.0,719.0,1381.0,628.0,40.91,P
79800.0,2.0644,24.0,2386.0,565.0,1058.0,414.0,41.03,P
36700.0,1.0486,31.0,938.0,238.0,425.0,157.0,41.32,P
50000.0,1.8208,19.0,1970.0,431.0,1166.0,363.0,41.09,P
59200.0,1.4911,19.0,1797.0,384.0,1033.0,327.0,41.11,P
62700.0,1.8065,22.0,1580.0,372.0,686.0,264.0,41.3,P
83800.0,2.1542,17.0,1564.0,345.0,517.0,222.0,41.01,P
62800.0,2.0156,29.0,1029.0,239.0,509.0,196.0,41.36,P
119400.0,2.4708,22.0,3263.0,799.0,1384.0,578.0,41.13,P
143400.0,3.0208,32.0,1020.0,215.0,421.0,198.0,41.06,P
97900.0,1.9741,26.0,1633.0,380.0,890.0,370.0,41.04,P
102700.0,3.538,21.0,1513.0,319.0,943.0,301.0,40.97,P
98800.0,2.9485,29.0,1429.0,268.0,672.0,266.0,40.92,P
75600.0,2.4559,28.0,1470.0,336.0,811.0,314.0,40.89,P
84200.0,2.6923,41.0,1719.0,372.0,844.0,336.0,40.88,P
106300.0,3.2891,28.0,1272.0,259.0,519.0,220.0,40.93,P
75500.0,2.1726,23.0,1672.0,385.0,1060.0,390.0,41.02,P
111300.0,2.6847,18.0,3297.0,662.0,1554.0,578.0,40.99,P
96000.0,3.1406,20.0,1075.0,214.0,529.0,196.0,40.95,P
81700.0,2.96,19.0,1734.0,365.0,866.0,342.0,40.95,P
99600.0,2.5893,18.0,2250.0,484.0,1248.0,472.0,40.95,P
73600.0,3.5076,25.0,2392.0,474.0,1298.0,461.0,40.93,P
90200.0,2.7639,17.0,1661.0,329.0,948.0,357.0,40.93,P
70100.0,2.3147,18.0,1550.0,345.0,941.0,335.0,40.94,P
126900.0,2.8182,12.0,2497.0,491.0,1153.0,462.0,40.92,P
165600.0,5.0329,14.0,1452.0,217.0,516.0,181.0,40.94,P
78400.0,1.8993,17.0,1485.0,345.0,823.0,316.0,40.95,P
119700.0,2.9911,23.0,2103.0,411.0,1019.0,387.0,40.81,P
119900.0,3.8095,28.0,3513.0,634.0,1658.0,598.0,40.72,P
111800.0,3.9659,33.0,644.0,129.0,334.0,121.0,40.73,P
128900.0,4.0357,17.0,2026.0,338.0,873.0,313.0,40.74,P
