median_house_value,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,binaryClass
184300.0,2.7179,46.0,3007.0,854.0,2587.0,,34.08,N
200000.0,2.9423,42.0,,,982.0,,34.08,N
,2.6178,,2465.0,,,,34.08,N
,,43.0,962.0,253.0,658.0,244.0,34.08,
170800.0,1.87,,1270.0,556.0,1692.0,450.0,34.07,N
182000.0,3.1607,42.0,,522.0,1454.0,440.0,,N
228800.0,2.4429,,1739.0,464.0,,482.0,,N
213500.0,,,3162.0,896.0,,,,N
169100.0,2.7366,40.0,1630.0,543.0,1568.0,,34.08,N
219200.0,2.4677,49.0,,,,1009.0,,N
,1.9722,35.0,1335.0,440.0,,,,N
143800.0,3.1944,40.0,506.0,,397.0,,,
187500.0,4.9844,52.0,,20.0,86.0,24.0,34.08,N
137500.0,4.025,52.0,137.0,26.0,65.0,24.0,34.08,N
136100.0,,,859.0,239.0,913.0,234.0,34.09,
150000.0,,,,,,,34.09,
155500.0,,,1747.0,484.0,,,34.09,N
210000.0,,,2050.0,429.0,957.0,418.0,34.09,N
241700.0,3.75,,104.0,20.0,32.0,17.0,34.09,N
,2.1108,44.0,1425.0,,1121.0,374.0,34.08,N
,,47.0,2133.0,,2104.0,662.0,34.08,
174300.0,,43.0,1903.0,635.0,,613.0,34.09,N
189400.0,2.935,52.0,1866.0,,1211.0,417.0,34.09,
166700.0,1.7945,50.0,1791.0,660.0,2183.0,,34.08,N
167800.0,2.5428,,2174.0,627.0,1992.0,557.0,34.08,N
189800.0,,52.0,3142.0,,1728.0,682.0,34.09,N
179200.0,1.9209,45.0,,827.0,,792.0,34.08,N
181700.0,,46.0,2341.0,703.0,2371.0,,34.07,N
232100.0,2.7625,,,200.0,701.0,189.0,,N
,1.9028,47.0,,,,,34.07,
175000.0,,43.0,764.0,,,,34.07,
225000.0,1.5491,20.0,41.0,,87.0,25.0,34.06,N
,1.6136,27.0,,80.0,249.0,82.0,34.07,
192500.0,2.2545,18.0,4297.0,1420.0,,1286.0,,
133300.0,,,719.0,,801.0,218.0,,
150000.0,1.875,40.0,1081.0,282.0,970.0,263.0,34.09,N
,,31.0,394.0,,573.0,131.0,,
152100.0,,34.0,,562.0,2105.0,503.0,,N
115500.0,,,1241.0,298.0,,263.0,34.08,
,2.4375,49.0,1320.0,309.0,,,34.08,
139600.0,1.9937,21.0,1353.0,,1688.0,367.0,34.07,N
159600.0,2.2708,34.0,1765.0,551.0,,,,N
133900.0,2.2907,,,361.0,1347.0,299.0,34.08,N
173200.0,,26.0,2574.0,807.0,3163.0,802.0,34.08,
138200.0,2.5343,39.0,1594.0,430.0,,,34.09,
126000.0,,41.0,,429.0,1699.0,424.0,34.08,N
213000.0,4.239,39.0,2054.0,423.0,1205.0,403.0,34.1,
153000.0,2.6806,,,808.0,3062.0,764.0,,
,1.6118,39.0,1287.0,353.0,1171.0,345.0,34.09,
,2.4632,39.0,1561.0,445.0,1780.0,391.0,,N
159200.0,1.9881,37.0,1822.0,498.0,,506.0,34.09,
,,35.0,,477.0,,498.0,34.07,
158300.0,,36.0,839.0,250.0,1079.0,,34.07,N
160200.0,,31.0,1077.0,300.0,1198.0,,34.07,N
167200.0,2.4135,,1770.0,435.0,1848.0,439.0,34.07,
,1.7292,47.0,1346.0,,,371.0,34.07,N
153100.0,2.3859,31.0,1453.0,404.0,,,,N
,,42.0,902.0,318.0,1312.0,323.0,34.07,N
147500.0,1.8781,29.0,1478.0,413.0,,394.0,34.06,N
,2.1696,36.0,3334.0,920.0,,,34.09,N
142500.0,3.1146,,2514.0,,2484.0,601.0,,
,,37.0,299.0,89.0,318.0,92.0,,
,,45.0,1327.0,,1069.0,284.0,34.09,N
,2.6226,,2744.0,,,674.0,34.09,N
184900.0,3.3785,44.0,1688.0,426.0,1605.0,,34.09,N
144200.0,1.9706,,2090.0,,2043.0,537.0,34.09,
200400.0,4.875,10.0,,,,,,N
,4.975,10.0,1940.0,,,412.0,34.1,N
153100.0,,7.0,,689.0,1215.0,,,N
,4.9231,8.0,,,435.0,235.0,34.1,
129300.0,2.9167,35.0,2226.0,602.0,,549.0,,N
,1.9038,,1554.0,381.0,,374.0,34.08,N
,3.0241,38.0,2965.0,665.0,2128.0,,,N
169600.0,3.375,42.0,,,,348.0,,N
163100.0,,44.0,1734.0,364.0,1133.0,,,
175000.0,,33.0,,415.0,1345.0,,34.09,N
162100.0,,50.0,,302.0,1093.0,,34.09,
156500.0,2.5523,36.0,3066.0,,3097.0,780.0,34.09,N
146600.0,2.2348,,2907.0,797.0,,793.0,,N
135500.0,,31.0,1318.0,311.0,,,34.08,N
151900.0,2.3281,33.0,1369.0,,1475.0,377.0,34.08,N
,3.2031,43.0,1523.0,378.0,,352.0,,N
158500.0,,39.0,787.0,181.0,731.0,,,N
147500.0,3.375,33.0,851.0,231.0,,228.0,34.08,N
156000.0,,28.0,2616.0,,2218.0,621.0,34.07,
150000.0,3.4952,,2150.0,544.0,1510.0,467.0,34.07,N
135700.0,3.5769,41.0,247.0,55.0,925.0,50.0,34.07,N
,,37.0,1155.0,225.0,814.0,241.0,34.07,
148600.0,2.6083,,,565.0,2189.0,,,N
137500.0,,32.0,555.0,159.0,748.0,163.0,34.06,N
93800.0,1.1868,47.0,2324.0,,,,,N
112500.0,,46.0,453.0,119.0,533.0,132.0,34.06,
111800.0,,,1181.0,335.0,,337.0,34.06,N
137500.0,2.4886,,,204.0,728.0,174.0,34.05,N
,1.6667,,1051.0,,1435.0,305.0,34.05,N
,2.0885,,2672.0,675.0,2883.0,674.0,34.05,N
,3.2125,37.0,349.0,79.0,276.0,,34.05,N
109400.0,2.1029,46.0,,,401.0,86.0,,N
156800.0,2.3611,,,,1152.0,149.0,34.06,N
112500.0,10.2264,52.0,,6.0,41.0,10.0,34.06,N
137500.0,1.0714,,1243.0,470.0,1668.0,444.0,34.05,N
109100.0,2.095,52.0,470.0,115.0,434.0,123.0,34.06,N
,2.2344,34.0,1083.0,364.0,1132.0,338.0,34.06,
155000.0,3.1654,34.0,1113.0,313.0,928.0,290.0,34.05,N
157100.0,1.6122,41.0,,478.0,,434.0,,N
129200.0,1.3846,26.0,745.0,,,236.0,,N
,2.52,28.0,1079.0,306.0,1358.0,285.0,34.05,N
,1.9271,,950.0,357.0,1485.0,345.0,34.05,N
144000.0,2.121,,2146.0,,2868.0,625.0,,N
141700.0,,43.0,1165.0,317.0,1279.0,303.0,,N
,,40.0,,323.0,1354.0,,34.05,N
117200.0,,40.0,1082.0,,1085.0,273.0,34.05,N
,,,,586.0,2490.0,581.0,34.05,
150000.0,2.625,41.0,1268.0,398.0,1887.0,407.0,34.05,
,2.7708,43.0,,266.0,1084.0,259.0,34.05,N
124300.0,,,1098.0,264.0,1178.0,245.0,34.05,N
121800.0,,,,401.0,1526.0,,34.05,N
134900.0,2.1806,45.0,,234.0,,239.0,34.04,
,,40.0,1095.0,305.0,,281.0,34.04,N
,2.1071,52.0,,246.0,,249.0,34.03,N
142600.0,3.2639,50.0,1183.0,246.0,851.0,231.0,34.03,N
,2.07,52.0,1249.0,307.0,1223.0,,34.04,N
,3.7619,47.0,1894.0,,1629.0,379.0,34.04,N
122800.0,2.3716,52.0,1754.0,452.0,1849.0,,34.03,N
,,44.0,,,,,,N
147200.0,2.181,36.0,1625.0,490.0,,478.0,,
125000.0,,44.0,,,1998.0,515.0,34.04,N
135400.0,,18.0,,,547.0,,,N
135300.0,2.1862,,1825.0,,2097.0,480.0,,N
165000.0,2.2454,37.0,845.0,,881.0,252.0,,N
148400.0,2.8,47.0,1325.0,393.0,,352.0,,N
,,,1841.0,809.0,3199.0,727.0,34.05,N
155000.0,2.1923,,846.0,271.0,1153.0,281.0,34.04,N
139300.0,1.9402,43.0,,,1667.0,409.0,34.05,
114300.0,,47.0,722.0,,930.0,226.0,,N
141700.0,1.4189,43.0,798.0,308.0,1417.0,325.0,34.04,N
,1.2,44.0,1105.0,346.0,1598.0,372.0,34.05,N
,,43.0,2343.0,,2468.0,707.0,,N
152500.0,1.9405,,1502.0,477.0,,477.0,34.04,
139600.0,2.2788,,1306.0,391.0,,346.0,34.04,
139600.0,1.8125,45.0,554.0,214.0,,218.0,34.03,
,,45.0,1860.0,472.0,1893.0,456.0,,N
141100.0,2.5268,,1550.0,407.0,1718.0,403.0,,N
146300.0,2.2083,52.0,497.0,132.0,547.0,,,N
145000.0,,47.0,876.0,228.0,872.0,231.0,34.03,N
,,,1292.0,334.0,1150.0,322.0,34.03,N
146000.0,,,,317.0,1411.0,,34.02,
,2.3472,52.0,774.0,,813.0,203.0,,
140800.0,,,,392.0,1776.0,377.0,34.03,N
140600.0,1.4115,52.0,583.0,,730.0,174.0,34.03,N
129700.0,2.6875,,,203.0,,188.0,34.02,N
,2.3575,,2702.0,770.0,3260.0,,34.02,
130700.0,2.3944,48.0,2230.0,,2419.0,,34.02,N
175000.0,,26.0,36.0,9.0,35.0,9.0,34.02,
,3.7543,42.0,498.0,,548.0,119.0,,N
,7.5752,52.0,22.0,7.0,,7.0,34.02,N
,1.3615,,1811.0,513.0,2123.0,,,N
,2.5313,52.0,346.0,,346.0,251.0,,N
181300.0,,13.0,,697.0,1823.0,669.0,34.05,N
,,,,107.0,171.0,92.0,34.04,N
350000.0,,33.0,390.0,199.0,,193.0,34.06,N
87500.0,,8.0,,,1074.0,517.0,34.06,N
,1.7395,19.0,2870.0,1021.0,,978.0,34.06,
350000.0,0.6775,52.0,2806.0,1944.0,,,34.05,
,0.8131,,3105.0,1256.0,1086.0,997.0,34.05,N
,,12.0,4011.0,1438.0,1673.0,,,N
500001.0,4.0972,,58.0,52.0,41.0,,,
,2.462,,1529.0,566.0,1051.0,473.0,34.04,N
312500.0,,52.0,,,249.0,,34.06,N
,1.4886,15.0,326.0,123.0,490.0,,34.06,N
131300.0,,,637.0,273.0,,263.0,34.06,
185900.0,1.8438,52.0,1802.0,613.0,,,34.07,
165600.0,,40.0,680.0,273.0,995.0,249.0,,N
187500.0,2.5227,30.0,929.0,238.0,,,34.07,
,2.345,38.0,715.0,282.0,,300.0,34.06,
,1.5854,42.0,,,3974.0,1189.0,34.06,N
,2.3438,42.0,1175.0,428.0,,407.0,34.07,
154200.0,,30.0,1771.0,788.0,,,,N
152100.0,2.3438,34.0,,,1239.0,,34.07,N
,,32.0,1657.0,579.0,2071.0,598.0,,
208300.0,1.9818,33.0,1416.0,686.0,2013.0,614.0,34.06,N
183300.0,2.3981,33.0,,468.0,1533.0,,34.07,N
,1.9233,,1072.0,331.0,1111.0,,,N
216700.0,2.4632,,3247.0,,,1182.0,,N
265900.0,2.2552,14.0,1924.0,926.0,2226.0,792.0,,N
190000.0,2.3636,,1777.0,536.0,1684.0,489.0,34.07,
177500.0,2.0173,,7522.0,3179.0,7221.0,2902.0,,N
400000.0,,14.0,1787.0,853.0,2251.0,,34.06,
175000.0,1.7199,17.0,2518.0,1196.0,,1000.0,34.06,N
,,17.0,2124.0,1168.0,3915.0,,34.06,N
112500.0,1.3241,25.0,1714.0,,,,34.06,N
187500.0,,45.0,564.0,,,319.0,34.06,N
275000.0,,26.0,,338.0,1204.0,,34.06,N
110000.0,1.7238,33.0,1950.0,1047.0,3707.0,1012.0,,N
137500.0,2.7634,37.0,,245.0,1122.0,248.0,34.05,N
,0.9563,52.0,1292.0,,2081.0,724.0,34.05,
225000.0,1.6184,52.0,,616.0,2309.0,581.0,34.06,N
187500.0,1.1122,,936.0,454.0,990.0,354.0,,
162500.0,1.2254,42.0,2472.0,1368.0,3795.0,1179.0,34.06,N
325000.0,,25.0,,836.0,2796.0,784.0,,N
225000.0,1.5727,26.0,,,,,34.05,N
,1.4615,,,,2079.0,598.0,,N
,1.6355,,1525.0,,2510.0,652.0,,
158900.0,1.4413,41.0,1788.0,774.0,2931.0,702.0,34.05,
,1.3,41.0,1075.0,,2260.0,614.0,34.05,N
,,,,384.0,1805.0,375.0,34.05,N
112500.0,1.3169,47.0,661.0,359.0,,307.0,34.05,N
118100.0,1.7038,,,,,,34.04,N
225000.0,1.8304,24.0,323.0,214.0,751.0,,,N
275000.0,1.2012,12.0,535.0,,1194.0,365.0,34.05,N
,8.8062,52.0,2156.0,306.0,861.0,311.0,,
500001.0,15.0001,,,,,218.0,,N
500001.0,15.0001,52.0,2248.0,255.0,,,34.07,
500001.0,15.0001,52.0,1482.0,171.0,531.0,161.0,,N
,7.4574,52.0,,309.0,883.0,,,N
432800.0,3.4812,52.0,,,707.0,,34.06,N
316700.0,1.6806,49.0,,315.0,987.0,329.0,34.08,N
,2.5386,19.0,,1118.0,,1008.0,34.07,N
141700.0,2.0185,,,815.0,1704.0,761.0,34.06,N
300000.0,1.6406,22.0,492.0,,634.0,261.0,34.07,
253100.0,2.3567,26.0,,,2660.0,,,
300000.0,1.925,43.0,3056.0,1345.0,3920.0,1304.0,34.08,N
,,31.0,1489.0,664.0,,,,N
237500.0,1.8238,46.0,,2610.0,7443.0,2406.0,34.07,
,2.3375,26.0,,757.0,2660.0,740.0,34.07,N
281700.0,3.425,36.0,2657.0,,,723.0,34.07,N
305600.0,2.2364,,2362.0,949.0,2759.0,894.0,,
,2.6218,49.0,,630.0,1539.0,,,N
445000.0,2.2653,40.0,2657.0,794.0,,749.0,34.07,
500001.0,,52.0,2980.0,,967.0,,,N
450000.0,0.8804,36.0,,147.0,145.0,136.0,,N
500001.0,5.7393,,,246.0,,,34.06,N
404500.0,3.5909,25.0,2740.0,,1420.0,664.0,,N
,15.0001,,955.0,,457.0,,34.06,N
166700.0,2.3105,,5062.0,2055.0,4533.0,,,N
,,30.0,,1269.0,2535.0,,,N
175000.0,2.2708,18.0,,1621.0,3296.0,1462.0,34.07,N
,2.3674,20.0,3264.0,1248.0,2919.0,1191.0,34.07,N
,2.2094,,1782.0,896.0,1749.0,823.0,34.06,N
325000.0,,34.0,,1197.0,2326.0,,34.06,N
112500.0,1.7365,,4021.0,,3727.0,1529.0,34.07,
,1.8829,28.0,5221.0,2530.0,5840.0,,34.07,N
150000.0,1.6953,43.0,1366.0,,942.0,672.0,34.06,
70000.0,,42.0,3894.0,,,2156.0,34.06,N
,1.5954,27.0,2456.0,1111.0,,,34.06,N
,2.1637,,1759.0,1012.0,,,34.06,N
137500.0,1.468,47.0,1390.0,872.0,2860.0,827.0,34.06,N
233300.0,,23.0,2040.0,,,697.0,34.06,
270000.0,2.0332,33.0,2437.0,1283.0,3906.0,,34.06,N
475000.0,1.8214,21.0,,1490.0,3468.0,1335.0,34.06,N
322200.0,,,2512.0,1203.0,3720.0,1118.0,34.06,
500001.0,2.8202,24.0,,453.0,,,34.06,
187500.0,1.6725,47.0,3038.0,,4225.0,1472.0,34.06,
,2.0547,34.0,1848.0,667.0,1351.0,589.0,34.06,N
,,52.0,2124.0,756.0,1920.0,756.0,34.06,
,,,2827.0,1084.0,3107.0,993.0,34.06,N
,,14.0,1559.0,646.0,1639.0,567.0,34.06,N
291500.0,3.5517,42.0,3292.0,,2224.0,674.0,,N
436800.0,4.125,,2808.0,584.0,,569.0,34.06,N
,,36.0,3239.0,722.0,1383.0,612.0,,N
433800.0,8.3617,52.0,1368.0,231.0,,248.0,,
257800.0,3.375,,2405.0,527.0,,502.0,34.05,N
226300.0,,,1574.0,390.0,1323.0,404.0,,N
171300.0,2.1736,45.0,1707.0,519.0,1446.0,466.0,34.05,N
,,50.0,,364.0,,302.0,34.05,N
250000.0,,42.0,,1183.0,3480.0,1146.0,,
305800.0,2.5313,35.0,1692.0,423.0,1578.0,,34.05,
417600.0,3.1406,40.0,,,1161.0,384.0,,N
115600.0,1.9152,,1612.0,650.0,2028.0,593.0,34.05,
214300.0,1.721,,1476.0,610.0,1605.0,,34.05,
350000.0,,42.0,443.0,223.0,,,,N
,2.1414,,1386.0,457.0,1845.0,485.0,34.05,N
,2.2684,31.0,,,2034.0,633.0,,
193800.0,1.3867,,1417.0,,,540.0,34.05,
168800.0,1.5972,34.0,1102.0,,,,34.05,N
161100.0,1.9323,36.0,,569.0,1664.0,501.0,34.05,N
187500.0,2.096,34.0,1453.0,588.0,1987.0,,34.05,N
250000.0,1.847,18.0,,,5229.0,,34.05,N
350000.0,,11.0,677.0,370.0,1143.0,341.0,,N
,,,2818.0,1252.0,4126.0,1200.0,,N
479000.0,4.6838,,1801.0,,,293.0,34.08,N
500001.0,,52.0,2497.0,,1030.0,412.0,34.07,N
,4.1328,52.0,,356.0,894.0,,34.07,N
450000.0,5.8632,52.0,2066.0,319.0,981.0,,34.07,N
500001.0,10.586,52.0,,163.0,495.0,,34.08,N
,15.0001,52.0,1721.0,,688.0,,,N
,,52.0,1621.0,284.0,588.0,272.0,34.07,
500001.0,4.1618,52.0,3421.0,,,564.0,34.07,
500001.0,5.5871,,2756.0,,971.0,510.0,34.08,N
,3.2645,52.0,2877.0,721.0,,704.0,34.08,N
225000.0,3.1765,52.0,2373.0,601.0,1135.0,,,N
,2.9621,,1902.0,488.0,848.0,478.0,34.08,N
450000.0,,48.0,890.0,255.0,,232.0,34.07,N
,3.3594,45.0,7803.0,,,,34.07,N
350000.0,4.0179,46.0,,410.0,512.0,397.0,34.07,N
500001.0,3.5719,,3312.0,,1157.0,809.0,,N
355200.0,,40.0,1821.0,447.0,777.0,441.0,,N
411100.0,4.7019,48.0,1740.0,360.0,748.0,357.0,,N
,4.3667,50.0,,537.0,1117.0,,34.07,N
,3.4265,52.0,,,944.0,,34.07,N
486900.0,4.25,52.0,2203.0,437.0,899.0,384.0,34.07,N
486400.0,5.24,52.0,2195.0,435.0,,432.0,34.07,
287500.0,3.201,44.0,2703.0,663.0,,619.0,34.07,
,,39.0,2309.0,,,546.0,,N
474300.0,3.4286,52.0,1084.0,247.0,468.0,255.0,34.07,N
485000.0,3.3989,25.0,4625.0,1307.0,1739.0,,34.08,N
375000.0,3.3725,16.0,4814.0,1381.0,1897.0,1209.0,34.07,
500001.0,3.5573,21.0,,,1510.0,,34.07,N
225000.0,3.1766,,3175.0,1057.0,,997.0,,N
500001.0,,52.0,3446.0,1360.0,1768.0,1245.0,34.06,N
,,52.0,1314.0,,629.0,214.0,34.06,N
,3.9167,,2530.0,458.0,,,34.05,N
396000.0,3.5481,,2069.0,417.0,826.0,,34.06,N
327300.0,3.7167,,,,,300.0,34.06,N
250000.0,3.2411,52.0,,602.0,1164.0,,,
385000.0,3.7167,48.0,1354.0,,,309.0,34.06,N
440900.0,5.3819,52.0,,,,303.0,,
328800.0,2.6781,33.0,2880.0,836.0,1416.0,736.0,34.05,
400000.0,3.2279,48.0,,,1601.0,827.0,34.06,
,3.25,,2810.0,670.0,1109.0,624.0,,
,2.9605,,2130.0,455.0,,395.0,34.06,
,4.5192,52.0,843.0,160.0,333.0,,,
500001.0,5.5596,52.0,1608.0,,630.0,,34.06,N
,,28.0,2522.0,616.0,991.0,,34.06,
,2.7824,,,1008.0,1676.0,,,N
310000.0,2.8233,31.0,4345.0,,,1070.0,34.06,N
500000.0,3.5556,,2558.0,661.0,1183.0,636.0,34.06,N
345300.0,3.0862,,2457.0,552.0,1159.0,523.0,,
,3.825,,1197.0,,,219.0,,N
275000.0,,48.0,1266.0,234.0,539.0,,34.05,N
296100.0,2.9883,,,544.0,,522.0,34.05,N
470000.0,,52.0,2239.0,423.0,,411.0,34.06,N
444300.0,,52.0,,437.0,1121.0,,,
,3.625,52.0,1563.0,306.0,776.0,,34.05,N
500001.0,,52.0,2402.0,,878.0,464.0,,N
322600.0,,48.0,,404.0,,363.0,34.05,N
295200.0,,47.0,1424.0,300.0,632.0,278.0,34.05,N
,3.2813,48.0,1835.0,380.0,,370.0,34.05,N
242000.0,2.7917,49.0,995.0,184.0,,194.0,34.04,
,3.3333,,1879.0,,946.0,409.0,34.05,N
,3.0833,50.0,3518.0,,1724.0,,34.05,
417900.0,3.0707,52.0,,,900.0,417.0,34.05,N
,5.7509,,,314.0,724.0,311.0,34.05,N
351000.0,,52.0,1004.0,231.0,590.0,,,N
334100.0,4.4191,,1241.0,210.0,526.0,214.0,,
333600.0,4.8958,49.0,702.0,143.0,458.0,187.0,34.05,N
,,40.0,2352.0,,1133.0,563.0,34.05,N
500001.0,3.0956,35.0,3517.0,,1632.0,784.0,34.05,N
234100.0,,,2815.0,,1533.0,594.0,34.05,N
,2.0984,44.0,1856.0,,,469.0,34.05,N
202100.0,,,1372.0,275.0,,,,
252000.0,,45.0,2283.0,,,,34.05,
,2.8841,46.0,2149.0,451.0,905.0,,,
213500.0,3.1944,50.0,,419.0,1130.0,402.0,34.05,N
140600.0,2.2725,39.0,975.0,292.0,723.0,285.0,,N
195800.0,3.6435,,,414.0,,409.0,,N
,,52.0,2194.0,504.0,997.0,438.0,34.05,N
172700.0,2.532,39.0,2965.0,812.0,,794.0,34.04,N
165000.0,2.2554,39.0,1294.0,330.0,1140.0,313.0,34.04,
156300.0,2.3526,48.0,,328.0,,311.0,,N
,,31.0,1090.0,,,239.0,34.04,
,,46.0,3015.0,795.0,,,34.05,
420000.0,3.6373,,2545.0,,1004.0,372.0,34.04,N
,2.7409,41.0,2099.0,,1369.0,465.0,34.05,N
,2.5955,35.0,,,2042.0,,34.04,
127100.0,,,2064.0,662.0,2140.0,,34.04,
123200.0,1.7014,37.0,,529.0,,500.0,34.04,N
,,36.0,,601.0,,546.0,,
151600.0,3.0856,49.0,1104.0,,,,34.04,N
179200.0,,45.0,1579.0,357.0,713.0,335.0,34.04,N
139400.0,,,,429.0,993.0,405.0,34.04,N
157000.0,,,1767.0,,1052.0,379.0,34.04,N
,,38.0,1626.0,,1019.0,,34.04,N
,2.1078,43.0,1690.0,379.0,1017.0,359.0,34.03,
122200.0,,37.0,,309.0,966.0,,,
,,,,806.0,,765.0,34.04,N
169400.0,,,1617.0,423.0,,,34.04,
,1.9,44.0,865.0,208.0,537.0,,34.03,
,2.5625,,1839.0,,1312.0,,34.04,N
171400.0,2.6,,1681.0,360.0,987.0,337.0,34.04,N
118800.0,,48.0,1426.0,331.0,784.0,,34.03,N
134600.0,1.9408,42.0,2010.0,,,427.0,34.04,N
138100.0,1.975,35.0,1438.0,333.0,794.0,306.0,,N
161500.0,,33.0,,,1161.0,393.0,34.04,
183900.0,1.7377,33.0,,624.0,,,34.03,N
,2.628,48.0,2437.0,443.0,1400.0,426.0,34.04,N
,1.8333,47.0,1989.0,532.0,,,34.04,N
168800.0,2.0259,42.0,1766.0,404.0,1117.0,367.0,34.04,N
176800.0,,,1008.0,223.0,544.0,,34.04,
114000.0,,35.0,,,,801.0,34.03,N
137500.0,1.9018,39.0,2840.0,826.0,1911.0,,34.03,N
223200.0,3.0132,47.0,,198.0,455.0,,34.03,N
127800.0,2.8971,,1845.0,,,,,
121500.0,3.1731,47.0,,453.0,1272.0,438.0,34.03,N
127100.0,,52.0,2511.0,587.0,,546.0,34.02,
133400.0,2.0304,51.0,,460.0,,433.0,34.02,
,2.0042,47.0,1648.0,346.0,,,34.02,
118200.0,1.8783,,,,,,34.02,N
125700.0,2.1979,46.0,1528.0,391.0,933.0,366.0,,N
,1.6429,46.0,2312.0,625.0,,603.0,34.03,
181000.0,4.2218,48.0,1614.0,,684.0,318.0,34.02,N
,3.5357,44.0,2067.0,385.0,1046.0,441.0,34.02,N
124000.0,,,,530.0,1334.0,,,
123300.0,,,2122.0,524.0,1510.0,,34.03,
,,52.0,,92.0,233.0,,34.02,
,,,,512.0,1634.0,501.0,34.03,
143800.0,2.1324,36.0,1083.0,342.0,1023.0,295.0,34.03,
113500.0,1.8316,40.0,2323.0,661.0,,614.0,34.03,
120000.0,2.2368,38.0,,376.0,1139.0,315.0,34.03,N
,1.6452,35.0,1819.0,499.0,1666.0,482.0,,
120700.0,,38.0,2365.0,638.0,2259.0,607.0,,N
140900.0,3.3636,43.0,1350.0,287.0,811.0,307.0,,N
134100.0,2.4444,46.0,,502.0,1151.0,477.0,34.03,N
136600.0,,49.0,,371.0,,,,
130300.0,,50.0,1172.0,261.0,685.0,260.0,34.02,N
130200.0,,49.0,1295.0,276.0,765.0,265.0,,N
125000.0,,,1927.0,561.0,,508.0,34.03,
189700.0,1.7159,43.0,1356.0,,796.0,329.0,34.02,N
,,41.0,1425.0,285.0,838.0,296.0,34.03,N
193200.0,,44.0,1944.0,458.0,981.0,377.0,34.02,N
152500.0,1.5565,35.0,1627.0,838.0,3013.0,791.0,34.05,N
153400.0,2.1696,39.0,,433.0,1857.0,424.0,34.04,N
132500.0,,41.0,659.0,291.0,,,,N
143800.0,1.8571,40.0,907.0,349.0,1426.0,323.0,34.05,
,2.4359,48.0,1353.0,,1945.0,,,N
180000.0,,50.0,1757.0,522.0,,488.0,,N
162500.0,2.4297,,,314.0,,306.0,34.05,N
121900.0,,39.0,993.0,506.0,,464.0,34.05,
190600.0,1.9336,,1864.0,515.0,1768.0,439.0,34.05,N
229200.0,2.1162,35.0,2007.0,,1513.0,554.0,,N
,,26.0,1809.0,,,640.0,34.05,
,2.4048,,2691.0,726.0,2390.0,681.0,34.04,N
214600.0,,,2038.0,578.0,,570.0,,N
150000.0,,,2438.0,867.0,2114.0,753.0,,
,1.9531,31.0,,501.0,,,34.03,N
234600.0,2.5833,52.0,1277.0,,954.0,334.0,34.04,N
175000.0,1.7109,24.0,2092.0,585.0,,538.0,34.04,N
,2.006,37.0,1470.0,399.0,1579.0,390.0,,
,1.767,37.0,2338.0,686.0,2376.0,630.0,34.04,
,,44.0,,579.0,2049.0,535.0,,
,,41.0,1653.0,,1868.0,393.0,34.03,N
152800.0,2.1518,,1090.0,345.0,1605.0,330.0,,N
,2.1542,31.0,700.0,299.0,1272.0,298.0,,N
,2.1471,32.0,432.0,182.0,,,34.04,
136400.0,1.9167,42.0,1680.0,,2099.0,,34.03,N
151600.0,2.0673,45.0,943.0,289.0,,,34.03,
179200.0,1.2875,42.0,,378.0,822.0,288.0,34.03,N
,1.0219,,3544.0,1384.0,3323.0,1213.0,34.03,N
135200.0,2.0848,38.0,1501.0,437.0,1777.0,441.0,,N
,0.7473,22.0,3313.0,1235.0,2381.0,1063.0,34.03,N
,2.135,27.0,,287.0,,279.0,,N
135500.0,2.025,46.0,2173.0,,,476.0,34.03,N
132200.0,2.8295,52.0,1902.0,406.0,,385.0,34.03,N
111400.0,2.45,,1173.0,284.0,814.0,295.0,34.02,N
105800.0,1.4712,44.0,,,931.0,265.0,34.02,N
98100.0,,,1423.0,278.0,822.0,276.0,34.02,
98400.0,1.2434,52.0,1832.0,441.0,1186.0,420.0,34.02,N
,,47.0,2241.0,,,504.0,,N
150000.0,2.7125,,1695.0,,,357.0,34.03,N
138400.0,1.23,47.0,1315.0,247.0,785.0,245.0,34.03,
,1.8564,37.0,2781.0,,2586.0,,34.03,
156600.0,2.1173,34.0,2041.0,517.0,,495.0,34.03,N
127100.0,1.3187,,1703.0,397.0,,361.0,34.02,
112100.0,2.2981,46.0,1976.0,,,431.0,,N
116800.0,1.85,49.0,2120.0,483.0,1522.0,416.0,34.02,N
141300.0,2.087,21.0,1641.0,491.0,1526.0,453.0,,N
,1.631,34.0,3184.0,772.0,,705.0,34.02,
119300.0,,31.0,1933.0,478.0,1522.0,423.0,,
500001.0,0.4999,29.0,,229.0,2690.0,217.0,,
,1.7546,50.0,,232.0,948.0,243.0,34.03,N
,,51.0,1280.0,422.0,1560.0,,34.03,N
162500.0,,,460.0,,890.0,229.0,34.04,N
160200.0,1.2969,24.0,1283.0,545.0,1932.0,516.0,34.04,N
200000.0,1.4167,,1582.0,,2390.0,,34.04,N
,,,,454.0,1880.0,453.0,34.04,N
275000.0,1.6037,,1273.0,474.0,,460.0,34.05,N
147500.0,1.8539,,1933.0,791.0,3121.0,719.0,,
164600.0,1.7976,,,796.0,2195.0,,,N
162500.0,2.2232,48.0,1521.0,513.0,,458.0,,N
